game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
414725,2015-06-24,4.8,4.9,5,2,3,2,2,3,4,3,0,0,5.62,3.67,1.46,1.02,7.5,5.51,2.0,1.0,0.0,0.0,3.75,5.51
414726,2015-06-24,3.0,3.2,4,3,1,1,1,5,3,2,0,0,3.0,2.81,1.67,2.5,9.0,5.63,3.0,0.4,0.0,0.0,3.0,14.06
414727,2015-06-24,2.0,2.8,0,0,0,0,0,0,4,2,0,0,0.0,0.0,0.0,0.0,18.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0
414728,2015-06-24,1.0,1.8,1,2,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414729,2015-06-24,4.8,2.0,4,0,0,0,1,1,3,4,0,0,0.0,0.0,1.04,0.5,5.62,18.0,3.0,4.0,0.0,0.0,1.88,4.5
414730,2015-06-24,1.0,2.9,0,5,0,3,0,6,2,4,0,0,0.0,9.31,0.0,3.79,18.0,12.41,0.0,0.67,0.0,0.0,0.0,18.62
414731,2015-06-24,7.0,6.2,3,5,0,1,2,3,7,6,0,0,0.0,1.45,0.71,1.29,9.0,8.71,3.5,2.0,0.0,0.0,2.57,4.35
414732,2015-06-24,5.8,4.8,8,1,1,0,0,0,2,2,0,0,1.55,0.0,1.38,0.21,3.1,3.75,0.0,0.0,0.0,0.0,0.0,0.0
414733,2015-06-24,4.0,4.8,3,3,1,0,0,2,7,2,0,0,2.25,0.0,0.75,1.04,15.75,3.75,0.0,1.0,0.0,0.0,0.0,3.75
414734,2015-06-24,1.0,2.0,1,0,0,0,0,1,1,1,0,0,0.0,0.0,1.0,0.5,9.0,4.5,0.0,1.0,0.0,0.0,0.0,4.5
414735,2015-06-24,5.0,2.0,3,1,0,0,2,0,5,3,0,0,0.0,0.0,1.0,0.5,9.0,13.5,2.5,0.0,0.0,0.0,3.6,0.0
414736,2015-06-24,2.8,3.0,3,7,2,5,1,3,2,4,0,0,6.43,15.0,1.43,3.33,6.43,12.0,2.0,1.33,0.0,0.0,3.21,9.0
414737,2015-06-24,3.0,2.0,0,1,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.5,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0
414738,2015-06-24,2.0,2.0,4,2,1,0,0,0,1,1,0,0,4.5,0.0,2.0,1.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
414739,2015-06-24,6.0,3.8,3,2,1,0,1,3,8,5,1,0,1.5,0.0,0.67,1.32,12.0,11.84,8.0,1.67,1.5,0.0,1.5,7.11
