game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
414602,2015-08-24,0.3333,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,3,1,9.0,1.0,27.0,0.0,9.0,0.0
414647,2015-08-24,5.0,2,0,4,2,0,0.0,1.2,3.6,0.5,0.0,7.2,2.6667,8,9,3,2,1,30.37,4.12,6.75,0.67,3.37,10.12
415509,2015-08-24,3.0,0,0,0,2,0,0.0,0.0,6.0,0.0,0.0,0.0,2.3333,3,1,1,2,0,3.86,1.71,7.71,2.0,0.0,3.86
415510,2015-08-24,3.3333,3,0,1,4,0,0.0,1.2,10.8,4.0,0.0,2.7,1.6667,3,2,0,0,0,10.8,1.8,0.0,0.0,0.0,0.0
415511,2015-08-24,1.6667,2,0,0,1,0,0.0,1.2,5.4,0.0,0.0,0.0,1.0,1,0,1,1,0,0.0,2.0,9.0,1.0,0.0,9.0
415512,2015-08-24,1.0,1,0,0,2,0,0.0,1.0,18.0,0.0,0.0,0.0,0.3333,0,1,3,0,0,27.0,9.0,0.0,0.0,0.0,81.01
415513,2015-08-24,5.3333,13,11,2,5,4,18.56,2.81,8.44,2.5,6.75,3.38,6.3333,3,0,1,6,0,0.0,0.63,8.53,6.0,0.0,1.42
415514,2015-08-24,4.3333,8,3,1,3,1,6.23,2.08,6.23,3.0,2.08,2.08,7.0,5,5,0,6,2,6.43,0.71,7.71,0.0,2.57,0.0
415515,2015-08-24,3.0,1,3,5,2,0,9.0,2.0,6.0,0.4,0.0,15.0,3.0,5,2,0,0,0,6.0,1.67,0.0,0.0,0.0,0.0
415516,2015-08-24,2.6667,3,2,3,2,0,6.75,2.25,6.75,0.67,0.0,10.12,3.0,5,1,1,3,0,3.0,2.0,9.0,3.0,0.0,3.0
