game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
414205,2015-05-17,1.9,0.8,2,2,0,1,0,0,3,0,0,0,0.0,11.25,1.05,2.5,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414206,2015-05-17,3.0,2.0,3,5,0,2,1,2,2,3,0,1,0.0,9.0,1.33,3.5,6.0,13.5,2.0,1.5,0.0,4.5,3.0,9.0
414207,2015-05-17,3.9,0.0,1,0,0,0,0,0,2,0,0,0,0.0,0.0,0.26,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414208,2015-05-17,1.0,3.0,0,3,0,2,0,2,1,3,0,1,0.0,6.0,0.0,1.67,9.0,9.0,0.0,1.5,0.0,3.0,0.0,6.0
414209,2015-05-17,4.9,1.0,3,0,2,0,0,0,4,1,1,0,3.67,0.0,0.61,0.0,7.35,9.0,0.0,0.0,1.84,0.0,0.0,0.0
414210,2015-05-17,4.0,0.0,1,0,0,0,0,0,3,0,0,0,0.0,0.0,0.25,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414211,2015-05-17,3.0,1.0,0,0,0,0,0,1,5,1,0,0,0.0,0.0,0.0,1.0,15.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0
414212,2015-05-17,1.9,2.0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.53,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414213,2015-05-17,3.0,3.0,1,0,0,0,1,1,2,2,0,0,0.0,0.0,0.67,0.33,6.0,6.0,2.0,2.0,0.0,0.0,3.0,3.0
414214,2015-05-17,2.0,5.0,3,3,0,0,2,2,2,4,0,0,0.0,0.0,2.5,1.0,9.0,7.2,1.0,2.0,0.0,0.0,9.0,3.6
414215,2015-05-17,2.0,2.0,3,2,2,0,2,1,2,1,0,0,9.0,0.0,2.5,1.5,9.0,4.5,1.0,1.0,0.0,0.0,9.0,4.5
414216,2015-05-17,6.0,7.0,10,5,3,2,1,1,7,4,1,2,4.5,2.57,1.83,0.86,10.5,5.14,7.0,4.0,1.5,2.57,1.5,1.29
414217,2015-05-17,4.0,3.0,11,2,8,2,1,1,6,5,0,0,18.0,6.0,3.0,1.0,13.5,15.0,6.0,5.0,0.0,0.0,2.25,3.0
414218,2015-05-17,2.0,0.0,2,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414219,2015-05-17,4.0,4.0,5,2,4,2,2,0,4,2,1,2,9.0,4.5,1.75,0.5,9.0,4.5,2.0,0.0,2.25,4.5,4.5,0.0
