game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
414877,2015-07-05,5.0,3.0,3,5,2,3,2,0,1,1,1,1,3.6,9.0,1.0,1.67,1.8,3.0,0.5,0.0,1.8,3.0,3.6,0.0
414878,2015-07-05,4.0,3.0,6,1,3,0,1,1,4,5,0,0,6.75,0.0,1.75,0.67,9.0,15.0,4.0,5.0,0.0,0.0,2.25,3.0
414879,2015-07-05,1.0,3.8,0,1,0,0,0,2,1,1,0,0,0.0,0.0,0.0,0.79,9.0,2.37,0.0,0.5,0.0,0.0,0.0,4.74
414880,2015-07-05,4.0,3.0,3,5,0,2,2,1,3,5,0,0,0.0,6.0,1.25,2.0,6.75,15.0,1.5,5.0,0.0,0.0,4.5,3.0
414881,2015-07-05,4.0,3.0,3,3,3,2,3,3,6,1,2,1,6.75,6.0,1.5,2.0,13.5,3.0,2.0,0.33,4.5,3.0,6.75,9.0
414882,2015-07-05,1.9,1.0,0,2,0,1,0,1,2,2,0,0,0.0,9.0,0.0,3.0,9.47,18.0,0.0,2.0,0.0,0.0,0.0,9.0
414883,2015-07-05,3.0,1.0,5,0,3,0,0,1,1,1,2,0,9.0,0.0,1.67,1.0,3.0,9.0,0.0,1.0,6.0,0.0,0.0,9.0
414884,2015-07-05,2.9,0.0,2,1,0,1,0,1,1,0,0,0,0.0,0.0,0.69,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414885,2015-07-05,4.0,3.0,6,1,4,0,2,0,5,3,0,0,9.0,0.0,2.0,0.33,11.25,9.0,2.5,0.0,0.0,0.0,4.5,0.0
414886,2015-07-05,3.9,3.0,5,1,4,0,1,1,4,4,0,0,9.23,0.0,1.54,0.67,9.23,12.0,4.0,4.0,0.0,0.0,2.31,3.0
414887,2015-07-05,2.0,2.0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
414888,2015-07-05,3.8,3.8,0,2,0,0,0,1,4,3,0,0,0.0,0.0,0.0,0.79,9.47,7.11,0.0,3.0,0.0,0.0,0.0,2.37
414889,2015-07-05,2.0,4.0,1,4,0,2,1,0,1,4,0,1,0.0,4.5,1.0,1.0,4.5,9.0,1.0,0.0,0.0,2.25,4.5,0.0
414890,2015-07-05,4.0,3.0,3,0,2,0,2,2,3,3,0,0,4.5,0.0,1.25,0.67,6.75,9.0,1.5,1.5,0.0,0.0,4.5,6.0
414891,2015-07-05,4.0,4.0,5,6,3,3,5,1,2,2,0,2,6.75,6.75,2.5,1.75,4.5,4.5,0.4,2.0,0.0,4.5,11.25,2.25
