game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
415329,2015-08-11,2.0,2.9,1,0,0,0,1,1,2,3,0,0,0.0,0.0,1.0,0.34,9.0,9.31,2.0,3.0,0.0,0.0,4.5,3.1
415330,2015-08-11,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415331,2015-08-11,4.0,6.9,2,5,3,1,2,5,4,7,2,0,6.75,1.3,1.0,1.45,9.0,9.13,2.0,1.4,4.5,0.0,4.5,6.52
415332,2015-08-11,4.8,4.1,0,7,0,3,0,4,3,4,0,0,0.0,6.59,0.0,2.68,5.62,8.78,0.0,1.0,0.0,0.0,0.0,8.78
415333,2015-08-11,4.0,6.9,4,4,3,1,1,3,3,4,2,1,6.75,1.3,1.25,1.01,6.75,5.22,3.0,1.33,4.5,1.3,2.25,3.91
415334,2015-08-11,1.0,2.0,1,3,0,3,0,3,0,0,0,0,0.0,13.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
415335,2015-08-11,3.0,2.9,2,2,1,0,1,1,3,4,0,0,3.0,0.0,1.0,1.03,9.0,12.41,3.0,4.0,0.0,0.0,3.0,3.1
415336,2015-08-11,0.0,2.8,0,0,0,0,0,2,0,4,0,0,0.0,0.0,0.0,0.71,0.0,12.86,0.0,2.0,0.0,0.0,0.0,6.43
415337,2015-08-11,3.9,5.8,2,2,0,2,0,4,4,5,0,0,0.0,3.1,0.51,1.03,9.23,7.76,0.0,1.25,0.0,0.0,0.0,6.21
415338,2015-08-11,8.0,9.1,4,10,2,3,3,2,8,12,0,0,2.25,2.97,0.88,1.32,9.0,11.87,2.67,6.0,0.0,0.0,3.38,1.98
415339,2015-08-11,2.0,3.8,2,1,0,0,0,0,3,5,0,0,0.0,0.0,1.0,0.26,13.5,11.84,0.0,0.0,0.0,0.0,0.0,0.0
415340,2015-08-11,1.0,6.8,1,4,0,2,0,2,1,5,0,1,0.0,2.65,1.0,0.88,9.0,6.62,0.0,2.5,0.0,1.32,0.0,2.65
415341,2015-08-11,1.0,3.0,0,3,0,0,0,1,3,1,0,0,0.0,0.0,0.0,1.33,27.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0
415342,2015-08-11,3.0,3.0,1,4,0,3,0,2,2,2,0,0,0.0,9.0,0.33,2.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0
415343,2015-08-11,3.0,3.8,1,0,0,0,0,2,2,3,0,0,0.0,0.0,0.33,0.53,6.0,7.11,0.0,1.5,0.0,0.0,0.0,4.74
