game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
244427,2009-04-24,138,112,STL,CHC,Cardinals,Cubs,St. Louis Cardinals,Chicago Cubs,0,0,regular,regular,2009,2009,16,14,545,477,100,67,165,120,38,23,4,1,20,16,100,66,271,193,73,65,84,96,9,7,0.303,0.252,0.385,0.341,0.497,0.405,0.882,0.746,11,8,5,6,3.96,4.09,0,0,0,0,0,0,0,0,145.3,127.7,145,116,64,58,12,21,51,59,102,127,0.266,0.243,1.35,1.37,15,8,0.0,0.0,0,0,0,0,0,0
244437,2009-04-24,133,139,OAK,TB,Athletics,Rays,Oakland Athletics,Tampa Bay Rays,0,0,regular,regular,2009,2009,14,16,513,550,57,73,119,144,21,37,2,1,4,20,55,71,156,243,50,59,92,133,5,22,0.232,0.262,0.3,0.333,0.304,0.442,0.604,0.775,5,6,9,10,3.99,4.79,0,0,0,0,0,0,0,0,133.0,139.0,125,141,59,74,13,18,62,57,92,101,0.244,0.256,1.41,1.42,11,10,0.0,0.0,0,0,0,0,0,0
244435,2009-04-24,108,136,LAA,SEA,Angels,Mariners,Los Angeles Angels,Seattle Mariners,0,0,regular,regular,2009,2009,15,16,518,511,72,63,143,123,26,20,1,2,11,11,68,59,204,180,51,36,89,87,19,11,0.276,0.241,0.341,0.291,0.394,0.352,0.735,0.643,6,10,9,6,5.02,3.01,0,0,0,0,0,0,0,0,131.0,143.7,152,128,73,48,15,5,51,54,78,118,0.293,0.25,1.55,1.27,12,13,0.0,0.0,0,0,0,0,0,0
244434,2009-04-24,135,134,SD,PIT,Padres,Pirates,San Diego Padres,Pittsburgh Pirates,0,0,regular,regular,2009,2009,15,15,499,507,67,70,133,136,24,37,4,5,15,13,66,66,210,222,54,48,105,108,4,11,0.267,0.268,0.338,0.332,0.421,0.438,0.759,0.769,9,9,6,6,3.93,3.07,0,0,0,0,0,0,0,0,132.7,132.0,121,115,58,45,14,10,54,52,100,77,0.242,0.227,1.32,1.27,8,8,0.0,0.0,0,0,0,0,0,0
244436,2009-04-24,109,137,AZ,SF,D-backs,Giants,Arizona Diamondbacks,San Francisco Giants,0,0,regular,regular,2009,2009,15,14,486,444,54,46,110,105,27,21,2,3,16,7,52,39,189,153,46,36,108,115,6,9,0.226,0.236,0.293,0.294,0.389,0.345,0.682,0.638,6,6,9,8,4.63,4.23,0,0,0,0,0,0,0,0,134.0,121.3,135,117,69,57,15,12,50,53,105,114,0.278,0.264,1.38,1.4,11,6,0.0,0.0,0,0,0,0,0,0
244429,2009-04-24,115,119,COL,LAD,Rockies,Dodgers,Colorado Rockies,Los Angeles Dodgers,0,0,regular,regular,2009,2009,14,16,473,547,66,94,115,160,30,29,2,4,19,19,62,93,206,254,49,76,119,101,8,12,0.243,0.293,0.314,0.379,0.436,0.464,0.75,0.843,5,11,9,5,5.6,3.5,0,0,0,0,0,0,0,0,119.0,139.0,142,106,74,54,22,11,54,52,83,120,0.3,0.194,1.65,1.14,8,6,0.0,0.0,0,0,0,0,0,0
244439,2009-04-24,145,141,CWS,TOR,White Sox,Blue Jays,Chicago White Sox,Toronto Blue Jays,0,0,regular,regular,2009,2009,15,17,511,616,75,104,136,179,21,39,2,2,20,28,72,98,221,306,53,70,109,100,12,6,0.266,0.291,0.335,0.363,0.432,0.497,0.768,0.86,8,12,7,5,4.26,3.86,0,0,0,0,0,0,0,0,131.0,158.7,131,136,62,68,14,19,61,55,100,138,0.256,0.221,1.47,1.2,8,7,0.0,0.0,0,0,0,0,0,0
244438,2009-04-24,110,140,BAL,TEX,Orioles,Rangers,Baltimore Orioles,Texas Rangers,0,0,regular,regular,2009,2009,16,15,549,531,88,94,150,144,38,31,1,4,14,29,84,92,232,270,70,46,88,134,8,16,0.273,0.271,0.355,0.329,0.423,0.508,0.778,0.838,8,6,8,9,5.98,6.21,0,0,0,0,0,0,0,0,140.0,133.3,179,156,93,92,27,27,57,65,108,90,0.326,0.294,1.69,1.66,11,10,0.0,0.0,0,0,0,0,0,0
244430,2009-04-24,117,158,HOU,MIL,Astros,Brewers,Houston Astros,Milwaukee Brewers,0,0,regular,regular,2009,2009,16,15,518,492,53,62,133,116,23,25,3,1,14,19,53,61,204,200,54,56,95,121,9,6,0.257,0.236,0.327,0.314,0.394,0.407,0.721,0.72,6,6,10,9,4.34,4.96,0,0,0,0,0,0,0,0,141.0,130.7,147,128,68,72,16,17,57,70,105,93,0.284,0.26,1.45,1.52,4,8,0.0,0.0,0,0,0,0,0,0
244432,2009-04-24,111,147,BOS,NYY,Red Sox,Yankees,Boston Red Sox,New York Yankees,0,0,regular,regular,2009,2009,15,15,509,536,84,84,140,145,39,34,3,3,19,25,81,79,242,260,64,63,98,97,10,10,0.275,0.271,0.356,0.347,0.475,0.485,0.831,0.832,9,9,6,6,4.14,6.02,0,0,0,0,0,0,0,0,132.7,136.0,122,146,61,91,13,20,55,61,102,104,0.24,0.272,1.33,1.52,9,6,0.0,0.0,0,0,0,0,0,0
