game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
245145,2009-06-14,137,133,SF,OAK,Giants,Athletics,San Francisco Giants,Oakland Athletics,0,0,regular,regular,2009,2009,61,61,2059,2078,241,263,533,491,114,96,12,5,32,49,224,252,767,744,145,217,423,379,39,32,0.259,0.236,0.308,0.308,0.373,0.358,0.68,0.667,33,27,28,34,3.66,4.31,0,0,0,0,0,0,0,0,538.4,551.6,502,564,219,264,47,60,245,209,473,399,0.244,0.271,1.39,1.4,32,39,0.0,0.0,0,0,0,0,0,0
245146,2009-06-14,108,135,LAA,SD,Angels,Padres,Los Angeles Angels,San Diego Padres,0,0,regular,regular,2009,2009,60,61,2060,2051,290,241,576,486,108,95,14,11,51,60,277,232,865,783,194,230,371,433,67,26,0.28,0.237,0.342,0.314,0.42,0.382,0.762,0.696,31,28,29,33,4.76,4.62,0,0,0,0,0,0,0,0,529.0,549.6,569,545,280,282,58,64,202,239,372,439,0.276,0.266,1.46,1.43,32,29,0.0,0.0,0,0,0,0,0,0
245147,2009-06-14,115,136,COL,SEA,Rockies,Mariners,Colorado Rockies,Seattle Mariners,0,0,regular,regular,2009,2009,62,62,2073,2106,311,233,527,543,116,106,15,7,71,56,299,225,886,831,258,164,457,355,40,36,0.254,0.258,0.337,0.311,0.427,0.395,0.764,0.706,30,30,32,32,4.45,3.69,0,0,0,0,0,0,0,0,544.3,555.6,584,537,269,228,54,54,197,225,405,413,0.282,0.255,1.43,1.37,36,51,0.0,0.0,0,0,0,0,0,0
245142,2009-06-14,140,119,TEX,LAD,Rangers,Dodgers,Texas Rangers,Los Angeles Dodgers,0,0,regular,regular,2009,2009,61,63,2105,2171,307,315,555,604,128,121,12,11,91,45,297,298,980,882,178,255,493,415,49,53,0.264,0.278,0.321,0.354,0.466,0.406,0.787,0.76,35,41,26,22,4.47,3.59,0,0,0,0,0,0,0,0,542.1,566.0,554,487,269,226,73,40,210,256,317,476,0.263,0.224,1.41,1.31,37,27,0.0,0.0,0,0,0,0,0,0
245143,2009-06-14,112,142,CHC,MIN,Cubs,Twins,Chicago Cubs,Minnesota Twins,0,0,regular,regular,2009,2009,59,64,2012,2178,250,313,494,594,99,99,8,13,64,69,238,294,801,926,219,237,456,435,25,33,0.246,0.273,0.32,0.344,0.398,0.425,0.718,0.769,29,32,30,32,3.86,4.52,0,0,0,0,0,0,0,0,528.7,563.5,468,576,227,283,61,78,228,178,472,409,0.233,0.264,1.32,1.34,37,23,0.0,0.0,0,0,0,0,0,0
245138,2009-06-14,118,113,KC,CIN,Royals,Reds,Kansas City Royals,Cincinnati Reds,0,0,regular,regular,2009,2009,61,61,2040,2075,249,261,512,507,102,95,22,11,54,63,237,250,820,813,181,216,406,410,35,32,0.251,0.244,0.312,0.316,0.402,0.392,0.714,0.707,27,31,34,30,4.19,3.92,0,0,0,0,0,0,0,0,535.0,558.3,530,517,249,243,45,65,210,236,422,415,0.26,0.249,1.38,1.35,43,44,0.0,0.0,0,0,0,0,0,0
245136,2009-06-14,143,111,PHI,BOS,Phillies,Red Sox,Philadelphia Phillies,Boston Red Sox,0,0,regular,regular,2009,2009,60,62,2100,2140,326,333,548,579,127,142,12,10,89,75,313,316,966,966,232,268,408,432,45,46,0.261,0.271,0.334,0.352,0.46,0.451,0.794,0.803,35,38,25,24,4.67,4.16,0,0,0,0,0,0,0,0,545.5,553.7,563,559,283,256,88,58,208,215,432,484,0.268,0.261,1.41,1.4,22,36,0.0,0.0,0,0,0,0,0,0
245149,2009-06-14,139,120,TB,WSH,Rays,Nationals,Tampa Bay Rays,Washington Nationals,0,0,regular,regular,2009,2009,64,61,2206,2101,362,274,603,545,132,99,12,14,84,64,342,262,1011,864,268,257,495,484,103,19,0.273,0.259,0.352,0.34,0.458,0.411,0.81,0.751,33,17,31,44,4.29,5.35,0,0,0,0,0,0,0,0,562.5,536.5,560,591,268,319,71,58,227,253,431,352,0.254,0.281,1.4,1.57,44,60,0.0,0.0,0,0,0,0,0,0
245135,2009-06-14,110,144,BAL,ATL,Orioles,Braves,Baltimore Orioles,Atlanta Braves,0,0,regular,regular,2009,2009,62,61,2125,2084,277,261,565,536,119,116,8,9,65,46,263,248,895,808,187,217,354,383,32,20,0.266,0.257,0.325,0.327,0.421,0.388,0.746,0.715,26,30,36,31,5.21,4.0,0,0,0,0,0,0,0,0,542.5,553.3,605,529,314,246,82,38,203,212,368,474,0.285,0.254,1.49,1.34,35,38,0.0,0.0,0,0,0,0,0,0
245139,2009-06-14,134,116,PIT,DET,Pirates,Tigers,Pittsburgh Pirates,Detroit Tigers,0,0,regular,regular,2009,2009,62,62,2108,2073,272,301,560,537,130,96,16,11,36,65,263,286,830,850,189,211,440,395,34,34,0.266,0.259,0.326,0.327,0.394,0.41,0.72,0.738,29,34,33,28,4.21,4.04,0,0,0,0,0,0,0,0,543.3,546.4,534,522,254,245,53,64,224,224,324,425,0.253,0.252,1.4,1.37,25,26,0.0,0.0,0,0,0,0,0,0
245140,2009-06-14,141,146,TOR,FLA,Blue Jays,Marlins,Toronto Blue Jays,Florida Marlins,0,0,regular,regular,2009,2009,64,64,2253,2217,320,296,626,559,145,103,7,9,68,63,305,282,989,869,224,231,375,521,37,36,0.278,0.252,0.343,0.323,0.439,0.392,0.782,0.715,34,31,30,33,4.2,4.45,0,0,0,0,0,0,0,0,572.3,580.1,556,583,267,287,70,63,185,250,443,495,0.247,0.263,1.29,1.44,26,54,0.0,0.0,0,0,0,0,0,0
245144,2009-06-14,147,121,NYY,NYM,Yankees,Mets,New York Yankees,New York Mets,0,0,regular,regular,2009,2009,62,60,2164,2043,345,284,590,571,124,121,9,16,100,40,327,266,1032,844,250,256,373,325,43,63,0.273,0.279,0.348,0.36,0.477,0.413,0.825,0.773,35,32,27,28,4.9,3.97,0,0,0,0,0,0,0,0,556.2,536.7,557,519,303,237,85,52,246,218,459,404,0.257,0.254,1.44,1.37,31,43,0.0,0.0,0,0,0,0,0,0
245141,2009-06-14,109,117,AZ,HOU,D-backs,Astros,Arizona Diamondbacks,Houston Astros,0,0,regular,regular,2009,2009,63,61,2177,2074,271,252,532,556,135,106,12,16,62,48,260,240,877,838,236,194,518,349,56,39,0.244,0.268,0.318,0.331,0.403,0.404,0.721,0.735,27,28,36,33,4.4,4.45,0,0,0,0,0,0,0,0,576.3,546.3,576,588,282,270,67,69,209,216,455,429,0.265,0.284,1.36,1.47,52,29,0.0,0.0,0,0,0,0,0,0
