favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
ATL,CWS,CWS,ATL,-1.5,112,-116,567,571,0.1344876660341556,0.13643966547192354,205,231,0.048624288425047436,0.055197132616487454,16,19,0.003795066413662239,0.004540023894862605,147,140,0.03486717267552182,0.03345280764635603,1101,959,0.26114800759013285,0.22915173237753883,422,464,0.10009487666034156,0.1108721624850657,1028,1045,0.244,0.25,4216,4185,0.318,0.331,0.405,0.414,0.723,0.745,4.33,4.21,1115.2,1098.1,537,514,0.1273719165085389,0.12281959378733573,1.3,1.37,4737,4765,1706,1734,16.72,16.78,125,126,2.61,2.07,8.88,7.86,3.4,3.8,8.29,8.56,4.57,4.68,1.19,1.15
PHI,SEA,SEA,PHI,-1.5,161,-165,503,556,0.1176608187134503,0.1279926335174954,191,193,0.044678362573099414,0.044429097605893184,13,14,0.0030409356725146198,0.0032228360957642726,136,153,0.03181286549707602,0.03522099447513812,1149,1081,0.2687719298245614,0.2488489871086556,339,380,0.07929824561403509,0.08747697974217311,1042,1053,0.244,0.242,4275,4344,0.304,0.309,0.39,0.399,0.694,0.708,3.78,3.94,1119.1,1147.1,470,502,0.10994152046783626,0.11556169429097606,1.23,1.25,4689,4838,1667,1733,16.13,16.2,124,127,3.39,2.84,9.24,8.48,2.73,2.98,8.38,8.26,4.04,4.36,1.09,1.2
HOU,DET,HOU,DET,-1.5,156,-168,514,524,0.12223543400713437,0.12265917602996254,200,186,0.04756242568370987,0.04353932584269663,14,16,0.0033293697978596906,0.003745318352059925,151,141,0.03590963139120095,0.03300561797752809,1189,1099,0.2827586206896552,0.2572565543071161,387,370,0.0920332936979786,0.08661048689138577,980,1013,0.233,0.237,4205,4272,0.303,0.304,0.395,0.387,0.698,0.691,3.86,3.77,1123.2,1136.1,482,476,0.11462544589774079,0.11142322097378277,1.22,1.22,4702,4741,1661,1654,16.3,16.16,123,127,3.07,2.97,9.52,8.7,3.1,2.93,7.85,8.02,4.12,4.15,1.21,1.12
SD,SF,SD,SF,-1.5,154,-160,476,515,0.11547792333818535,0.1216343882853094,164,220,0.039786511402231925,0.051960321209258385,14,17,0.003396409509946628,0.00401511572980633,125,108,0.03032508491023775,0.02550779404818139,1086,1062,0.26346433770014555,0.25082664147378364,413,395,0.10019408054342552,0.0932923948984412,927,1035,0.225,0.244,4122,4234,0.301,0.314,0.362,0.381,0.663,0.695,3.55,3.68,1114.0,1116.0,440,456,0.10674429888403687,0.1076995748700992,1.2,1.28,4646,4727,1494,1613,16.22,16.31,124,125,2.63,2.69,8.77,8.56,3.34,3.19,7.49,8.35,3.85,4.15,1.01,0.87
LAD,COL,LAD,COL,-1.5,-198,188,560,810,0.1322314049586777,0.18198157717366883,204,267,0.048170011806375444,0.05998651988317232,24,26,0.005667060212514758,0.005841383958660975,151,182,0.03565525383707202,0.04088968771062682,1117,833,0.263754427390791,0.18714895529094586,432,436,0.10200708382526565,0.09795551561446866,1028,1335,0.243,0.3,4235,4451,0.319,0.365,0.409,0.494,0.728,0.859,4.12,6.0,1120.2,1100.1,513,734,0.12113341204250296,0.16490676252527522,1.3,1.61,4774,4997,1733,2200,16.69,17.02,126,126,2.59,1.91,8.97,6.81,3.47,3.57,8.26,10.92,4.5,6.63,1.21,1.49
ARI,CLE,CLE,ARI,-1.5,178,-192,621,529,0.14243119266055046,0.12622285850632306,263,189,0.060321100917431196,0.04509663564781675,20,18,0.0045871559633027525,0.004294917680744453,157,133,0.03600917431192661,0.03173466952994512,1017,1050,0.23325688073394496,0.25053686471009307,398,444,0.09128440366972478,0.10594130279169649,1111,1015,0.255,0.242,4360,4191,0.323,0.319,0.432,0.391,0.755,0.71,4.57,3.88,1128.0,1112.2,573,480,0.13142201834862385,0.1145311381531854,1.34,1.31,4853,4731,1885,1639,16.44,16.69,127,124,2.56,2.36,8.11,8.49,3.18,3.59,8.86,8.21,4.95,4.28,1.25,1.08
NYM,WAS,NYM,WAS,-1.5,105,-107,519,690,0.12351261304140886,0.16076421248835043,192,211,0.04569252736792004,0.04916123019571295,18,26,0.004283674440742504,0.0060577819198508855,115,157,0.027367920038077104,0.03657968313140727,1069,948,0.2544026653974298,0.22087604846225536,447,423,0.10637791527843884,0.09855545200372787,1009,1165,0.24,0.271,4202,4292,0.32,0.344,0.376,0.442,0.696,0.786,3.76,5.35,1109.0,1098.1,463,653,0.11018562589243218,0.152143522833178,1.31,1.45,4751,4853,1582,1899,16.95,17.05,124,125,2.39,2.24,8.68,7.77,3.63,3.47,8.19,9.55,4.21,5.65,0.93,1.29
MIA,STL,STL,MIA,-1.5,181,-195,609,578,0.1425561797752809,0.13370344668054593,221,210,0.05173220973782772,0.048577376821651634,19,29,0.004447565543071161,0.006708304418228082,137,124,0.03206928838951311,0.02868378440897525,994,928,0.23267790262172286,0.21466574138329864,388,339,0.09082397003745318,0.0784177654406662,1065,1108,0.249,0.256,4272,4323,0.318,0.313,0.406,0.404,0.724,0.717,4.55,4.23,1115.1,1122.2,564,528,0.13202247191011235,0.12213740458015267,1.3,1.29,4771,4757,1735,1748,16.54,15.92,126,125,2.56,2.74,8.02,7.44,3.13,2.72,8.59,8.88,4.91,4.63,1.11,0.99
MIL,CHC,MIL,CHC,-1.5,155,-170,487,509,0.11620138391791936,0.12087390168606031,176,179,0.04199475065616798,0.04250771788173831,13,13,0.003101884991648771,0.0030871526953217764,136,154,0.03245048914340253,0.036570885775350274,1095,959,0.2612741589119542,0.22773687960104488,415,327,0.09902171319494155,0.07765376395155545,963,1022,0.23,0.243,4191,4211,0.304,0.301,0.375,0.401,0.679,0.702,3.58,3.81,1122.2,1118.2,446,474,0.10641851586733476,0.11256233673711707,1.23,1.21,4698,4629,1573,1689,16.39,15.82,126,126,2.64,2.93,8.78,7.72,3.33,2.63,7.72,8.22,3.9,4.1,1.09,1.24
TB,NYY,TB,NYY,-1.5,175,-195,530,540,0.1264614650441422,0.12946535602972908,183,186,0.043664996420901936,0.04459362263246224,8,18,0.00190885230255309,0.004315511867657636,168,140,0.04008589835361489,0.033565092304003834,1074,1110,0.25626342161775234,0.26612323183888753,359,432,0.08565974707706991,0.10357228482378326,1001,956,0.239,0.229,4191,4171,0.305,0.307,0.407,0.383,0.712,0.69,3.99,4.01,1113.2,1107.2,494,494,0.1178716296826533,0.11843682570127068,1.22,1.25,4634,4685,1704,1598,15.9,16.55,125,125,2.99,2.57,8.68,9.02,2.9,3.51,8.09,7.77,4.28,4.39,1.36,1.14
