favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
CLE,KAN,KAN,CLE,-1.5,183,-212,602,562,0.12562604340567612,0.11587628865979381,222,226,0.04632721202003339,0.046597938144329894,18,23,0.0037562604340567614,0.0047422680412371136,155,145,0.032345575959933225,0.029896907216494847,1182,1132,0.246661101836394,0.2334020618556701,490,429,0.10225375626043405,0.08845360824742268,1173,1171,0.245,0.241,4792,4850,0.319,0.308,0.396,0.387,0.715,0.695,3.9,3.68,1270.0,1280.0,550,524,0.1147746243739566,0.10804123711340206,1.31,1.25,5386,5359,1896,1878,16.63,16.23,142,144,2.41,2.64,8.38,7.96,3.47,3.02,8.31,8.23,4.27,3.95,1.1,1.02
NYY,DET,NYY,DET,-1.5,132,-150,609,608,0.1273259460589588,0.12629829663481512,221,214,0.046205310474597534,0.044453676776069796,19,17,0.003972402257997073,0.003531366846697133,153,163,0.03198829186702906,0.0338595762359784,1270,1209,0.26552372987664646,0.25114250103863733,498,427,0.10411875392013381,0.08869962609056917,1103,1157,0.231,0.24,4783,4814,0.308,0.308,0.381,0.393,0.689,0.701,3.92,3.9,1270.2,1277.2,553,553,0.11561781308802008,0.11487328624844205,1.26,1.24,5376,5355,1821,1894,16.58,16.18,143,143,2.55,2.83,9.0,8.52,3.53,3.01,7.81,8.15,4.31,4.28,1.08,1.15
LAD,COL,LAD,COL,-1.5,-142,130,625,915,0.13031693077564638,0.18054459352801894,229,302,0.04774812343619683,0.059589581689029204,24,30,0.0050041701417848205,0.005919494869771113,163,217,0.033986655546288574,0.04281767955801105,1295,967,0.2700166805671393,0.19080505130228886,487,502,0.10154295246038365,0.09905288082083662,1145,1511,0.239,0.298,4796,5068,0.314,0.365,0.398,0.498,0.712,0.863,4.08,6.0,1276.0,1256.1,578,837,0.12051709758131776,0.16515390686661405,1.28,1.6,5404,5698,1911,2524,16.61,17.07,144,144,2.66,1.93,9.13,6.93,3.43,3.6,8.08,10.82,4.41,6.55,1.15,1.55
SEA,STL,STL,SEA,-1.5,103,-116,637,666,0.12968241042345277,0.13498175922172678,224,248,0.04560260586319218,0.05026347790839076,16,32,0.003257328990228013,0.0064856100526955816,172,148,0.03501628664495114,0.029995946493717066,1230,1070,0.2504071661237785,0.2168625861370085,422,405,0.08591205211726384,0.08208350222942845,1201,1275,0.245,0.258,4912,4934,0.31,0.318,0.402,0.412,0.712,0.73,4.0,4.27,1294.2,1280.2,575,608,0.11706026058631921,0.12322659100121605,1.25,1.31,5467,5451,1973,2031,16.21,15.97,144,143,2.91,2.64,8.55,7.52,2.93,2.85,8.35,8.96,4.43,4.68,1.2,1.04
SF,ARI,SF,ARI,-1.5,161,-169,597,697,0.12334710743801652,0.1401005025125628,252,291,0.05206611570247934,0.05849246231155779,19,27,0.003925619834710744,0.005427135678391959,124,172,0.0256198347107438,0.03457286432160804,1219,1151,0.2518595041322314,0.231356783919598,446,449,0.09214876033057852,0.09025125628140704,1192,1260,0.246,0.253,4840,4975,0.315,0.32,0.383,0.426,0.698,0.746,3.75,4.48,1273.2,1290.2,531,642,0.1097107438016529,0.12904522613065328,1.29,1.32,5399,5529,1854,2121,16.37,16.47,143,145,2.73,2.56,8.61,8.03,3.15,3.13,8.42,8.79,4.22,4.86,0.88,1.2
ATL,CHC,CHC,ATL,-1.5,199,-222,663,590,0.1370117792932424,0.12307050479766375,229,201,0.04732382723703245,0.041927409261576974,21,20,0.0043397396156230625,0.004171881518564873,178,179,0.03678445959909072,0.03733833959115561,1235,1106,0.2552180202521182,0.23070504797663746,478,368,0.09878073982227734,0.07676261994159365,1192,1161,0.246,0.242,4839,4794,0.32,0.301,0.413,0.404,0.733,0.705,4.45,3.89,1275.0,1277.0,630,552,0.13019218846869188,0.11514392991239049,1.31,1.2,5431,5273,1997,1939,16.72,15.73,143,144,2.58,3.01,8.72,7.79,3.37,2.59,8.41,8.18,4.68,4.16,1.26,1.26
BAL,PIT,PIT,BAL,-1.5,146,-158,702,591,0.14332380563495303,0.12340780956358322,224,263,0.045732952225398124,0.0549175193150971,25,20,0.005104124132298897,0.0041762372102735435,194,137,0.03960800326663944,0.028607224890373772,1171,1141,0.23907717435688036,0.23825433284610567,458,418,0.0935075541037158,0.08728335769471705,1281,1139,0.262,0.238,4898,4789,0.328,0.306,0.436,0.387,0.764,0.693,4.65,3.91,1263.0,1270.2,653,552,0.1333197223356472,0.1152641470035498,1.38,1.23,5460,5330,2137,1853,16.65,16.29,142,143,2.56,2.73,8.34,8.08,3.26,2.96,9.13,8.07,5.0,4.19,1.38,0.97
OAK,BOS,BOS,OAK,-1.5,175,-199,745,614,0.1511156186612576,0.12520391517128873,259,192,0.05253549695740365,0.03915171288743882,17,8,0.0034482758620689655,0.0016313213703099511,203,148,0.041176470588235294,0.030179445350734094,1198,1196,0.24300202839756593,0.24388254486133767,508,475,0.10304259634888438,0.09685970636215334,1246,1195,0.253,0.244,4930,4904,0.329,0.317,0.436,0.377,0.765,0.694,4.81,3.75,1286.1,1297.0,687,541,0.13935091277890466,0.11031810766721044,1.36,1.29,5581,5507,2148,1847,17.26,16.27,145,143,2.36,2.52,8.38,8.3,3.55,3.3,8.72,8.29,5.21,4.26,1.42,1.03
MIN,LAA,MIN,LAA,-1.5,136,-159,686,740,0.1398002853067047,0.15080497248828204,248,209,0.05054004483391074,0.04259221520277155,12,20,0.0024454860403505196,0.004075810067250866,173,203,0.03525575708171999,0.04136947218259629,1209,1130,0.24638271856531485,0.23028326879967392,410,553,0.08355410637864276,0.11269614835948645,1269,1280,0.259,0.261,4907,4907,0.321,0.338,0.42,0.436,0.741,0.774,4.55,4.84,1267.0,1275.0,640,685,0.13042592215202772,0.13959649480334216,1.33,1.44,5449,5572,2060,2138,16.78,16.83,143,144,2.95,2.04,8.59,7.98,2.91,3.9,9.01,9.04,4.87,5.22,1.23,1.43
TOR,HOU,HOU,TOR,-1.5,137,-155,650,590,0.13550135501355012,0.12263562668883808,220,218,0.04586199708150928,0.04531282477655373,13,15,0.0027100271002710027,0.0031178549158179174,191,175,0.039816552011673965,0.0363749740178757,1270,1365,0.26474880133416717,0.28372479733943046,453,454,0.09443402126328955,0.09436707545208896,1155,1114,0.241,0.232,4797,4811,0.313,0.303,0.412,0.392,0.725,0.695,4.24,3.85,1268.0,1284.2,598,550,0.12466124661246612,0.11432134691332363,1.27,1.22,5371,5384,1974,1887,16.51,16.35,142,141,2.8,3.01,9.01,9.56,3.22,3.18,8.2,7.8,4.61,4.13,1.36,1.23
