favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
NYY,TOR,NYY,TOR,-1.5,154,-161,605,643,0.1282051282051282,0.13556820577693443,215,218,0.04556050010595465,0.04596247100990934,19,13,0.004026276753549481,0.0027408812987560617,153,190,0.03242212333121424,0.040059034366434744,1260,1249,0.2670057215511761,0.26333544170356316,491,443,0.10404746768383132,0.09340080118068733,1090,1147,0.231,0.242,4719,4743,0.309,0.313,0.382,0.413,0.691,0.726,3.94,4.26,1252.2,1252.0,549,593,0.11633820724729815,0.12502635462787265,1.26,1.27,5304,5305,1802,1961,16.59,16.5,141,140,2.57,2.82,9.05,8.98,3.53,3.18,7.83,8.25,4.35,4.62,1.1,1.37
CHC,WAS,CHC,WAS,-1.5,-108,-103,578,769,0.12292641429179073,0.16081137599330825,198,232,0.04210974053594215,0.04851526557925554,19,27,0.004040833687792429,0.0056461731493099125,174,184,0.03700552956188856,0.03847762442492681,1082,1075,0.2301148447469162,0.2248013383521539,366,479,0.07783921735431731,0.10016729401923881,1140,1279,0.242,0.267,4702,4782,0.301,0.341,0.404,0.443,0.705,0.784,3.88,5.33,1251.0,1227.1,540,727,0.11484474691620587,0.1520284399832706,1.2,1.43,5175,5411,1898,2117,15.78,17.12,141,140,2.96,2.24,7.78,7.88,2.63,3.51,8.2,9.38,4.16,5.64,1.25,1.35
PHI,MIA,PHI,MIA,-1.5,109,-124,568,708,0.1188781917120134,0.14737718567860117,217,249,0.04541649225617413,0.05183180682764363,14,21,0.0029300962745918793,0.0043713572023313906,150,168,0.031393888656341566,0.034970857618651124,1284,1111,0.2687316868982838,0.23126561199000834,382,443,0.07994976977814985,0.09221482098251457,1171,1202,0.245,0.25,4778,4804,0.306,0.319,0.391,0.416,0.697,0.735,3.82,4.73,1251.1,1249.1,531,657,0.11113436584344914,0.13676103247293922,1.24,1.32,5247,5367,1866,1997,16.19,16.65,139,141,3.36,2.51,9.23,8.0,2.75,3.19,8.42,8.66,4.09,5.1,1.08,1.21
NYM,CIN,NYM,CIN,-1.5,132,-143,609,612,0.12815656565656566,0.12966101694915255,222,245,0.04671717171717172,0.05190677966101695,22,16,0.004629629629629629,0.003389830508474576,125,167,0.026304713804713806,0.03538135593220339,1214,1194,0.25547138047138046,0.25296610169491524,497,442,0.10458754208754209,0.09364406779661016,1158,1121,0.244,0.238,4752,4720,0.322,0.308,0.379,0.402,0.701,0.71,3.91,3.96,1249.0,1248.2,543,549,0.11426767676767677,0.1163135593220339,1.33,1.25,5371,5285,1799,1899,16.98,16.64,140,138,2.44,2.7,8.75,8.61,3.58,3.19,8.34,8.08,4.39,4.41,0.9,1.2
MIL,PIT,MIL,PIT,-1.5,124,-134,557,577,0.11785865425306813,0.12229758372191607,202,257,0.04274227676682184,0.05447223399745655,15,20,0.0031739314430808295,0.00423908435777872,148,135,0.03131612357173085,0.028613819415006358,1242,1124,0.2628015234870927,0.23823654090716406,467,410,0.09881506559458315,0.08690122933446376,1095,1117,0.232,0.237,4726,4718,0.306,0.305,0.375,0.386,0.681,0.691,3.62,3.87,1264.2,1252.2,509,538,0.10770207363520948,0.11403136922424756,1.24,1.22,5301,5249,1771,1819,16.47,16.26,142,141,2.66,2.74,8.84,8.08,3.32,2.95,7.79,8.03,3.96,4.15,1.05,0.97
SF,STL,SF,STL,-1.5,140,-148,585,657,0.12333965844402277,0.13560371517027864,250,242,0.052709255745308874,0.0499484004127967,18,32,0.003795066413662239,0.006604747162022704,123,148,0.025932953826691967,0.030546955624355006,1189,1050,0.25068522032468904,0.21671826625386997,437,397,0.09213577904279992,0.08194014447884417,1169,1257,0.246,0.259,4743,4845,0.315,0.318,0.385,0.414,0.7,0.732,3.76,4.3,1248.2,1254.2,522,599,0.11005692599620494,0.12363261093911249,1.29,1.32,5291,5350,1824,2007,16.37,15.99,140,140,2.72,2.64,8.57,7.53,3.15,2.85,8.43,9.02,4.22,4.71,0.89,1.06
DET,CWS,CWS,DET,-1.5,-123,109,602,652,0.12673684210526315,0.13755274261603376,212,259,0.04463157894736842,0.05464135021097046,17,21,0.0035789473684210526,0.004430379746835443,162,158,0.034105263157894736,0.03333333333333333,1195,1100,0.25157894736842107,0.2320675105485232,417,527,0.08778947368421053,0.11118143459915612,1143,1179,0.241,0.249,4750,4740,0.307,0.33,0.395,0.412,0.702,0.742,3.91,4.23,1259.2,1243.1,547,585,0.11515789473684211,0.12341772151898735,1.24,1.37,5280,5395,1875,1954,16.17,16.84,141,142,2.87,2.09,8.54,7.96,2.98,3.81,8.17,8.53,4.3,4.72,1.16,1.14
TB,CLE,TB,CLE,-1.5,155,-173,584,597,0.12473302007689022,0.1270212765957447,193,219,0.041221700128150365,0.046595744680851064,8,18,0.0017086715079026058,0.003829787234042553,185,153,0.039513028620247755,0.0325531914893617,1226,1161,0.2618539085860743,0.2470212765957447,402,483,0.08586074327210594,0.10276595744680851,1105,1155,0.236,0.246,4682,4700,0.303,0.32,0.399,0.398,0.702,0.718,3.87,3.95,1249.1,1243.0,537,545,0.11469457496796241,0.11595744680851064,1.21,1.32,5180,5285,1869,1869,15.9,16.66,140,139,3.05,2.4,8.83,8.41,2.9,3.5,7.96,8.36,4.21,4.32,1.33,1.11
ATL,SEA,SEA,ATL,-1.5,157,-174,634,631,0.13415150232754972,0.13096720630967207,224,223,0.04739737621667372,0.046284765462847655,20,16,0.004231908590774439,0.0033208800332088003,168,169,0.03554803216250529,0.03507679535076795,1210,1203,0.25603046974185356,0.24968866749688667,465,417,0.09839187473550572,0.08655043586550436,1156,1186,0.245,0.246,4726,4818,0.318,0.312,0.407,0.404,0.725,0.716,4.33,4.05,1248.0,1267.2,601,570,0.1271688531527719,0.11830635118306351,1.3,1.26,5299,5366,1924,1948,16.69,16.24,140,141,2.6,2.88,8.73,8.54,3.35,2.96,8.34,8.42,4.57,4.48,1.21,1.2
BOS,ARI,BOS,ARI,-1.5,138,-159,605,678,0.125753481604656,0.13916256157635468,189,286,0.03928497193930576,0.05870279146141215,8,27,0.0016628559551028891,0.005541871921182266,148,167,0.030762835169403452,0.03427750410509031,1171,1130,0.2434005404281854,0.2319376026272578,469,443,0.09748493036790688,0.09092775041050903,1177,1233,0.245,0.253,4811,4872,0.318,0.32,0.38,0.426,0.698,0.746,3.78,4.45,1271.0,1264.2,534,626,0.11099563500311785,0.12848932676518884,1.3,1.33,5406,5418,1826,2074,16.28,16.48,140,142,2.5,2.55,8.29,8.04,3.32,3.15,8.33,8.77,4.28,4.82,1.05,1.19
