favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
NYM,MIA,NYM,MIA,-1.5,124,-133,581,681,0.1268835990390915,0.14698899201381393,212,241,0.04629831841013322,0.05201813080077704,21,20,0.004586154182135838,0.004316857327865314,121,160,0.02642498362087792,0.034534858622922514,1166,1070,0.2546407512557327,0.2309518670407943,478,432,0.10438960471718715,0.09324411828189079,1107,1157,0.242,0.25,4579,4633,0.32,0.32,0.377,0.414,0.697,0.734,3.85,4.7,1205.0,1207.1,516,631,0.11268835990390914,0.13619684869415066,1.32,1.32,5175,5183,1724,1918,16.99,16.64,135,136,2.44,2.48,8.71,7.98,3.57,3.22,8.27,8.62,4.34,5.08,0.9,1.19
BOS,PIT,PIT,BOS,-1.5,124,-135,574,557,0.12370689655172414,0.12257922535211267,181,250,0.039008620689655174,0.05501760563380282,8,20,0.0017241379310344827,0.0044014084507042256,138,131,0.029741379310344828,0.028829225352112676,1136,1080,0.24482758620689654,0.23767605633802816,450,393,0.09698275862068965,0.08648767605633803,1129,1074,0.243,0.236,4640,4544,0.317,0.304,0.375,0.387,0.692,0.691,3.7,3.9,1227.0,1208.2,504,524,0.10862068965517241,0.1153169014084507,1.29,1.21,5213,5056,1740,1757,16.27,16.2,135,136,2.52,2.75,8.33,8.04,3.3,2.93,8.28,8.0,4.21,4.15,1.01,0.98
TEX,OAK,TEX,OAK,-1.5,112,-126,498,707,0.11037234042553191,0.15129467151722661,188,248,0.041666666666666664,0.05307083244168628,12,15,0.0026595744680851063,0.003209929381553606,145,193,0.03213652482269504,0.04130109137598973,1130,1124,0.2504432624113475,0.24053070832441686,404,482,0.08953900709219859,0.10314573079392253,1023,1184,0.227,0.253,4512,4673,0.295,0.329,0.37,0.437,0.665,0.766,3.41,4.81,1216.1,1217.1,461,650,0.10217198581560284,0.1390969398673229,1.17,1.37,5005,5287,1670,2041,15.8,17.26,135,137,2.8,2.33,8.36,8.31,2.99,3.56,7.57,8.75,3.68,5.23,1.07,1.43
MIN,SD,SD,MIN,-1.5,174,-191,634,520,0.1381263616557734,0.11695906432748537,224,174,0.048801742919389976,0.03913630229419703,11,15,0.0023965141612200436,0.0033738191632928477,162,141,0.03529411764705882,0.03171390013495277,1128,1161,0.2457516339869281,0.2611336032388664,378,445,0.08235294117647059,0.10008996851102114,1184,995,0.258,0.224,4590,4446,0.319,0.3,0.417,0.365,0.736,0.665,4.48,3.61,1188.0,1201.0,591,482,0.1287581699346405,0.10841205578047683,1.31,1.2,5090,5005,1916,1622,16.7,16.26,134,134,2.98,2.61,8.55,8.7,2.86,3.33,8.97,7.46,4.8,3.9,1.23,1.06
NYY,CWS,NYY,CWS,-1.5,-107,-101,582,626,0.12782780584230177,0.1381593467225778,204,248,0.04480562266637382,0.05473405429265063,19,19,0.00417307269931913,0.004193334804678879,147,153,0.03228640456841643,0.033767380269256235,1217,1046,0.2672962881616517,0.23085411608916354,475,501,0.10432681748297826,0.11057161774442728,1048,1125,0.23,0.248,4553,4531,0.308,0.33,0.38,0.413,0.688,0.743,3.92,4.25,1209.2,1189.1,527,562,0.11574785855479904,0.12403442948576474,1.26,1.37,5118,5157,1731,1870,16.56,16.79,136,136,2.56,2.09,9.05,7.92,3.53,3.79,7.8,8.51,4.33,4.74,1.09,1.16
HOU,LAA,LAA,HOU,-1.5,144,-149,554,682,0.12221486874034855,0.14816424071257875,207,196,0.045665122435473195,0.042580925483380404,15,19,0.0033090668431502318,0.004127742776450141,162,186,0.0357379219060225,0.04040842928524875,1287,1057,0.28391793514228986,0.22963284814251575,426,514,0.09397749834546658,0.11166630458396698,1052,1205,0.232,0.262,4533,4603,0.304,0.338,0.392,0.434,0.696,0.772,3.83,4.76,1211.2,1196.0,516,632,0.11383189940436797,0.1373017597219205,1.22,1.44,5075,5220,1775,1997,16.32,16.83,133,135,3.02,2.06,9.56,7.95,3.16,3.87,7.81,9.07,4.11,5.13,1.2,1.4
SF,BAL,SF,BAL,-1.5,153,-169,567,670,0.12409717662508207,0.14380768405237176,243,215,0.05318450426789232,0.04614724189740287,18,22,0.003939592908732764,0.00472204335694355,121,186,0.026482818997592472,0.03992273019961365,1141,1119,0.24972641715911578,0.24018029620090148,425,432,0.0930181659006347,0.0927237604636188,1122,1217,0.246,0.261,4569,4659,0.315,0.327,0.386,0.437,0.701,0.764,3.78,4.69,1203.2,1201.0,506,626,0.11074633398993215,0.13436359733848466,1.29,1.37,5102,5189,1764,2034,16.35,16.6,135,135,2.68,2.59,8.53,8.39,3.18,3.24,8.39,9.12,4.24,5.02,0.9,1.39
LAD,ARI,LAD,ARI,-1.5,-110,-103,595,658,0.13079797757748957,0.13994045087196938,219,280,0.04814244888986591,0.059549128030625266,24,24,0.005275884809848318,0.005104210974053594,158,164,0.03473290833150143,0.03487877498936623,1211,1090,0.2662123543635964,0.23181624840493406,461,429,0.10134095405583644,0.091237771161208,1097,1192,0.241,0.254,4549,4702,0.316,0.321,0.404,0.428,0.72,0.749,4.08,4.48,1207.2,1219.2,548,607,0.1204660364915366,0.12909400255210549,1.29,1.33,5127,5232,1838,2012,16.63,16.45,136,137,2.63,2.54,9.02,8.04,3.44,3.17,8.18,8.8,4.43,4.86,1.18,1.21
TOR,MIL,MIL,TOR,-1.5,199,-213,615,532,0.13492759982448443,0.116794731064764,204,190,0.04475647213690215,0.04171240395170143,12,13,0.0026327336551118913,0.002854006586169045,185,146,0.04058797718297499,0.032052689352360046,1209,1200,0.26524791575252304,0.26344676180021953,434,451,0.09521720052654672,0.09901207464324918,1094,1047,0.24,0.23,4558,4555,0.313,0.304,0.412,0.373,0.725,0.677,4.25,3.59,1207.2,1220.2,570,487,0.12505484861781482,0.10691547749725576,1.27,1.23,5111,5108,1877,1701,16.46,16.46,135,137,2.79,2.66,9.01,8.85,3.23,3.33,8.15,7.72,4.58,3.92,1.38,1.08
CHC,COL,CHC,COL,-1.5,-151,140,553,864,0.12188670927925942,0.1806020066889632,192,290,0.04231871280581882,0.06061872909698997,14,30,0.003085739475424289,0.006270903010033445,169,201,0.03724928366762178,0.04201505016722408,1036,900,0.2283447211813974,0.18812709030100336,352,476,0.07758430681066784,0.09949832775919733,1099,1430,0.242,0.299,4537,4784,0.301,0.365,0.402,0.498,0.703,0.863,3.84,5.97,1206.0,1185.1,515,786,0.11351113070310778,0.16429765886287626,1.2,1.61,4989,5380,1826,2383,15.76,17.04,136,136,2.94,1.89,7.73,6.83,2.63,3.61,8.2,10.86,4.13,6.56,1.26,1.53
