favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
CHC,TB,CHC,TB,-1.5,138,-153,602,614,0.12218388471686625,0.125050916496945,208,205,0.04221635883905013,0.04175152749490835,21,12,0.004262228536634869,0.002443991853360489,182,190,0.036939313984168866,0.038696537678207736,1133,1300,0.22995737771463365,0.26476578411405294,373,429,0.07570529734118124,0.08737270875763747,1191,1159,0.242,0.236,4927,4910,0.299,0.304,0.403,0.399,0.702,0.703,3.87,3.9,1313.0,1309.1,564,567,0.11447128069819362,0.1154786150712831,1.19,1.21,5412,5441,1987,1958,15.71,15.97,148,147,3.04,3.03,7.77,8.94,2.56,2.95,8.16,7.97,4.13,4.22,1.25,1.31
TOR,BAL,BAL,TOR,-1.5,110,-121,661,718,0.13326612903225807,0.14170120386816656,227,228,0.04576612903225807,0.044997039668442866,13,26,0.002620967741935484,0.005131241365699625,195,198,0.03931451612903226,0.03907637655417407,1310,1214,0.26411290322580644,0.23958950069074403,469,477,0.09455645161290323,0.0941385435168739,1185,1319,0.239,0.26,4960,5067,0.311,0.327,0.408,0.433,0.719,0.76,4.17,4.58,1314.0,1309.2,609,667,0.12278225806451613,0.1316360765739096,1.26,1.37,5551,5650,2023,2193,16.46,16.62,146,147,2.79,2.55,8.97,8.34,3.21,3.28,8.12,9.06,4.53,4.93,1.34,1.36
HOU,ATL,HOU,ATL,-1.5,123,-139,607,689,0.12208366854384553,0.13829787234042554,223,232,0.04485116653258246,0.04656764351665998,16,21,0.003218020917135961,0.004215174628663188,180,182,0.036202735317779566,0.03653151344841429,1397,1280,0.2809734513274336,0.2569249297470895,464,495,0.09332260659694289,0.09935768767563227,1148,1232,0.231,0.247,4972,4982,0.302,0.321,0.391,0.412,0.693,0.733,3.83,4.47,1329.0,1311.0,565,651,0.11363636363636363,0.13067041348855882,1.21,1.32,5558,5595,1943,2052,16.32,16.74,146,147,3.01,2.59,9.46,8.79,3.14,3.4,7.77,8.46,4.11,4.73,1.22,1.25
NYM,TEX,NYM,TEX,-1.5,136,-146,656,544,0.13083366573593938,0.1103448275862069,239,206,0.04766653370562425,0.04178498985801217,22,14,0.0043877143996808934,0.002839756592292089,135,157,0.026924611088950938,0.03184584178498986,1277,1234,0.2546868767451137,0.25030425963488845,524,427,0.104507379337854,0.08661257606490873,1235,1125,0.246,0.228,5014,4930,0.324,0.294,0.384,0.371,0.708,0.665,4.03,3.41,1315.0,1326.1,589,503,0.11747108097327483,0.10202839756592293,1.34,1.17,5671,5451,1923,1830,16.97,15.82,148,147,2.44,2.89,8.74,8.37,3.59,2.9,8.45,7.63,4.49,3.69,0.92,1.07
MIL,STL,STL,MIL,-1.5,110,-124,586,692,0.11833602584814217,0.136327817178881,213,254,0.04301292407108239,0.05003940110323089,17,32,0.003432956381260097,0.006304176516942475,154,152,0.031098546042003232,0.029944838455476755,1305,1100,0.263529886914378,0.21670606776989756,493,425,0.0995557350565428,0.08372734436564223,1145,1315,0.231,0.259,4952,5076,0.306,0.319,0.374,0.412,0.68,0.731,3.63,4.3,1325.2,1318.0,535,629,0.10803715670436187,0.12391646966115051,1.24,1.32,5559,5622,1854,2089,16.48,16.03,149,147,2.65,2.59,8.86,7.51,3.35,2.9,7.77,8.98,3.98,4.73,1.05,1.04
MIN,ARI,ARI,MIN,-1.5,170,-192,715,716,0.14164025356576862,0.14025465230166503,253,298,0.0501188589540412,0.0583741429970617,13,27,0.0025752773375594296,0.005288932419196866,179,177,0.03545958795562599,0.0346718903036239,1239,1177,0.24544374009508715,0.23055827619980412,424,463,0.08399366085578447,0.09069539666993144,1310,1293,0.26,0.253,5048,5105,0.322,0.32,0.421,0.426,0.743,0.746,4.6,4.49,1302.0,1326.0,666,661,0.13193343898573692,0.12948090107737512,1.33,1.32,5609,5677,2126,2176,16.83,16.48,147,149,2.92,2.54,8.56,7.99,2.93,3.14,9.06,8.78,4.94,4.86,1.24,1.2
LAD,SF,LAD,SF,-1.5,131,-140,639,619,0.1298252742787485,0.12427223449106604,234,261,0.047541649735879724,0.05239911664324433,24,19,0.004876066639577408,0.003814495081308974,165,127,0.033522958147094675,0.02549688817506525,1349,1247,0.27407557903291346,0.25035133507327845,505,464,0.10260056887444129,0.09315398514354548,1163,1232,0.236,0.247,4922,4981,0.312,0.317,0.394,0.384,0.706,0.701,4.05,3.8,1312.1,1310.2,591,553,0.12007314099959367,0.11102188315599278,1.27,1.29,5548,5565,1940,1912,16.61,16.42,148,147,2.67,2.69,9.25,8.56,3.46,3.19,7.98,8.46,4.38,4.25,1.13,0.87
SD,COL,SD,COL,-1.5,-153,147,572,946,0.11699734096952343,0.18070678127984718,188,308,0.03845367150746574,0.05883476599808978,15,30,0.0030681120883616284,0.0057306590257879654,159,229,0.032521988136633255,0.04374403056351481,1299,1002,0.265698506852117,0.19140401146131805,483,512,0.09879320924524443,0.09780324737344795,1101,1557,0.225,0.297,4889,5235,0.3,0.363,0.367,0.499,0.667,0.862,3.62,5.99,1317.0,1297.1,530,864,0.10840662712211085,0.1650429799426934,1.2,1.59,5494,5878,1796,2612,16.29,17.08,147,149,2.69,1.96,8.88,6.95,3.3,3.55,7.52,10.8,3.91,6.56,1.09,1.59
SEA,LAA,LAA,SEA,-1.5,107,-110,652,759,0.1278932914868576,0.14961561206386753,230,222,0.0451157316594743,0.04376108811354228,16,20,0.003138485680659082,0.003942440370589394,177,208,0.03471949784229109,0.04100137985412971,1297,1177,0.25441349548842684,0.2320126158091859,430,574,0.08434680266771283,0.11314803863591563,1240,1314,0.243,0.259,5098,5073,0.308,0.337,0.399,0.434,0.707,0.771,3.92,4.79,1346.2,1320.1,587,702,0.11514319340918007,0.13837965700768776,1.24,1.43,5669,5765,2033,2200,16.19,16.81,149,149,3.02,2.05,8.67,8.02,2.87,3.91,8.29,8.96,4.36,5.17,1.18,1.42
BOS,NYY,NYY,BOS,-1.5,146,-167,628,639,0.1244796828543112,0.12877871825876663,201,227,0.0398414271555996,0.04574768238613462,8,21,0.0015857284440039642,0.004232164449818622,152,161,0.030128840436075322,0.032446594115276096,1233,1315,0.244400396432111,0.2650141072148327,487,517,0.09653121902874133,0.10419185812172511,1236,1148,0.245,0.231,5045,4962,0.318,0.309,0.378,0.383,0.696,0.692,3.74,3.98,1332.1,1315.2,554,582,0.10981169474727454,0.11729141475211609,1.29,1.27,5665,5577,1909,1900,16.29,16.62,147,148,2.53,2.54,8.33,9.0,3.29,3.54,8.35,7.85,4.24,4.37,1.03,1.1
