favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
DET,MIN,DET,MIN,-1.5,-113,107,508,534,0.12454032851189017,0.13155949741315595,179,194,0.04388330473155185,0.0477950234047795,14,11,0.003432213777886737,0.0027100271002710027,137,141,0.03358666339789164,0.03473762010347376,1040,1012,0.2549644520715862,0.24932249322493225,349,320,0.08556018632017652,0.07883715200788372,978,1031,0.24,0.254,4079,4059,0.305,0.314,0.391,0.411,0.696,0.725,3.84,4.28,1080.1,1054.0,461,501,0.11301789654327041,0.12342941611234294,1.23,1.28,4523,4488,1596,1670,16.2,16.5,121,119,2.98,3.16,8.66,8.64,2.91,2.73,8.15,8.8,4.23,4.56,1.14,1.2
PHI,WAS,PHI,WAS,-0.5,-137,107,476,663,0.11680981595092024,0.16103959193587564,174,202,0.04269938650306748,0.04906485304833617,13,26,0.0031901840490797546,0.006315278115132378,131,149,0.03214723926380368,0.03619140150595093,1089,912,0.26723926380368096,0.22152052465387417,324,407,0.07950920245398772,0.09885839203303376,994,1117,0.244,0.271,4075,4117,0.304,0.344,0.389,0.442,0.693,0.786,3.74,5.36,1067.1,1053.1,443,627,0.10871165644171779,0.1522953606995385,1.23,1.45,4473,4656,1587,1818,16.13,17.09,118,120,3.36,2.24,9.18,7.79,2.73,3.48,8.38,9.54,4.01,5.66,1.1,1.27
PHI,WAS,PHI,WAS,-1.5,-113,110,476,663,0.11680981595092024,0.16103959193587564,174,202,0.04269938650306748,0.04906485304833617,13,26,0.0031901840490797546,0.006315278115132378,131,149,0.03214723926380368,0.03619140150595093,1089,912,0.26723926380368096,0.22152052465387417,324,407,0.07950920245398772,0.09885839203303376,994,1117,0.244,0.271,4075,4117,0.304,0.344,0.389,0.442,0.693,0.786,3.74,5.36,1067.1,1053.1,443,627,0.10871165644171779,0.1522953606995385,1.23,1.45,4473,4656,1587,1818,16.13,17.09,118,120,3.36,2.24,9.18,7.79,2.73,3.48,8.38,9.54,4.01,5.66,1.1,1.27
SEA,BAL,SEA,BAL,-0.5,117,-138,514,597,0.12427466150870406,0.14564527933642352,180,197,0.043520309477756286,0.04806050256160039,14,22,0.0033849129593810446,0.005367162722615272,141,164,0.03409090909090909,0.04000975847767748,1036,984,0.2504835589941973,0.2400585508660649,361,389,0.08728239845261122,0.0949011954135155,985,1085,0.238,0.265,4136,4099,0.306,0.332,0.391,0.444,0.697,0.776,3.78,4.8,1098.1,1053.1,461,562,0.11146034816247583,0.1371066113686265,1.23,1.4,4605,4575,1616,1818,16.14,16.78,121,119,2.87,2.53,8.49,8.41,2.96,3.32,8.07,9.27,4.21,5.1,1.16,1.4
SEA,BAL,SEA,BAL,-1.5,131,-139,514,597,0.12427466150870406,0.14564527933642352,180,197,0.043520309477756286,0.04806050256160039,14,22,0.0033849129593810446,0.005367162722615272,141,164,0.03409090909090909,0.04000975847767748,1036,984,0.2504835589941973,0.2400585508660649,361,389,0.08728239845261122,0.0949011954135155,985,1085,0.238,0.265,4136,4099,0.306,0.332,0.391,0.444,0.697,0.776,3.78,4.8,1098.1,1053.1,461,562,0.11146034816247583,0.1371066113686265,1.23,1.4,4605,4575,1616,1818,16.14,16.78,121,119,2.87,2.53,8.49,8.41,2.96,3.32,8.07,9.27,4.21,5.1,1.16,1.4
ARI,COL,ARI,COL,-1.5,-115,106,591,773,0.1420673076923077,0.1826128041578077,254,254,0.061057692307692306,0.060004724781478856,18,26,0.004326923076923077,0.006142215922513584,149,175,0.03581730769230769,0.041341837939995275,980,785,0.23557692307692307,0.18544767304512166,384,416,0.09230769230769231,0.09827545476021735,1060,1272,0.255,0.3,4160,4233,0.323,0.366,0.432,0.497,0.755,0.863,4.54,6.0,1077.0,1046.1,543,698,0.13052884615384616,0.16489487361209543,1.34,1.61,4636,4753,1797,2103,16.49,16.99,121,120,2.55,1.89,8.19,6.75,3.21,3.58,8.86,10.94,4.94,6.65,1.25,1.51
ARI,COL,ARI,COL,-0.5,-125,-102,591,773,0.1420673076923077,0.1826128041578077,254,254,0.061057692307692306,0.060004724781478856,18,26,0.004326923076923077,0.006142215922513584,149,175,0.03581730769230769,0.041341837939995275,980,785,0.23557692307692307,0.18544767304512166,384,416,0.09230769230769231,0.09827545476021735,1060,1272,0.255,0.3,4160,4233,0.323,0.366,0.432,0.497,0.755,0.863,4.54,6.0,1077.0,1046.1,543,698,0.13052884615384616,0.16489487361209543,1.34,1.61,4636,4753,1797,2103,16.49,16.99,121,120,2.55,1.89,8.19,6.75,3.21,3.58,8.86,10.94,4.94,6.65,1.25,1.51
CLE,MIA,MIA,CLE,-1.5,194,-195,501,573,0.12572145545796737,0.1407170923379175,180,214,0.0451693851944793,0.05255402750491159,14,19,0.0035131744040150566,0.004666011787819254,130,134,0.03262233375156838,0.032907662082514735,1003,947,0.251693851944793,0.23256385068762278,422,370,0.10589711417816813,0.09086444007858546,960,1015,0.241,0.249,3985,4072,0.317,0.317,0.391,0.41,0.708,0.727,3.89,4.52,1059.2,1064.1,458,534,0.11493099121706399,0.13113948919449903,1.3,1.3,4498,4540,1558,1669,16.64,16.52,118,120,2.38,2.56,8.52,8.01,3.58,3.13,8.15,8.58,4.26,4.85,1.1,1.13
CLE,MIA,MIA,CLE,-0.5,130,-160,501,573,0.12572145545796737,0.1407170923379175,180,214,0.0451693851944793,0.05255402750491159,14,19,0.0035131744040150566,0.004666011787819254,130,134,0.03262233375156838,0.032907662082514735,1003,947,0.251693851944793,0.23256385068762278,422,370,0.10589711417816813,0.09086444007858546,960,1015,0.241,0.249,3985,4072,0.317,0.317,0.391,0.41,0.708,0.727,3.89,4.52,1059.2,1064.1,458,534,0.11493099121706399,0.13113948919449903,1.3,1.3,4498,4540,1558,1669,16.64,16.52,118,120,2.38,2.56,8.52,8.01,3.58,3.13,8.15,8.58,4.26,4.85,1.1,1.13
TOR,CHC,CHC,TOR,-1.5,210,-212,544,488,0.1344205584383494,0.12245922208281054,180,167,0.04447739065974796,0.04190715181932246,11,13,0.0027180627625401532,0.003262233375156838,163,148,0.04027674820854954,0.037139272271016315,1072,900,0.26488757104027677,0.2258469259723965,382,305,0.09439090684457623,0.07653701380175659,969,975,0.239,0.245,4047,3985,0.312,0.302,0.41,0.405,0.722,0.707,4.25,3.87,1072.2,1056.2,506,454,0.12503088707684704,0.11392722710163111,1.26,1.21,4535,4376,1660,1612,16.4,15.82,120,119,2.81,2.95,8.99,7.67,3.21,2.6,8.13,8.3,4.56,4.16,1.37,1.26
