favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
TB,WAS,TB,WAS,-1.5,112,-115,559,740,0.12547699214365882,0.1611849270311479,188,227,0.042199775533108864,0.04944456545414942,8,26,0.0017957351290684624,0.0056632541929862775,177,176,0.03973063973063973,0.03833587453713788,1151,1026,0.25836139169472505,0.22348072315399695,382,459,0.08574635241301908,0.09997821825310389,1059,1242,0.238,0.271,4455,4591,0.304,0.344,0.403,0.446,0.707,0.79,3.94,5.37,1186.1,1174.1,519,701,0.1164983164983165,0.15269004574166847,1.21,1.45,4927,5194,1794,2049,15.89,17.16,133,134,3.01,2.24,8.73,7.86,2.9,3.52,8.03,9.52,4.24,5.67,1.34,1.35
BOS,PIT,PIT,BOS,-1.5,124,-134,564,554,0.12252878557462525,0.12283813747228381,179,249,0.03888768194655659,0.05521064301552107,8,20,0.0017379969585053225,0.004434589800443459,137,130,0.029763197914403648,0.028824833702882482,1127,1072,0.24484032152943733,0.2376940133037694,443,390,0.09624158157723224,0.08647450110864745,1117,1066,0.243,0.236,4603,4510,0.316,0.304,0.374,0.387,0.69,0.691,3.66,3.91,1218.0,1199.2,495,521,0.10753856180751684,0.11552106430155211,1.28,1.21,5168,5018,1723,1745,16.26,16.2,134,135,2.54,2.75,8.33,8.04,3.27,2.93,8.25,8.0,4.17,4.16,1.01,0.98
NYM,MIA,NYM,MIA,-1.5,130,-143,570,673,0.12552301255230125,0.14649542882020025,206,239,0.04536445716802467,0.05202437962559861,21,19,0.004624532041400573,0.00413582934262081,121,156,0.02664611319092711,0.03395733565520244,1156,1062,0.25456947808852676,0.23117109272964736,473,427,0.10416207883726052,0.09294732259468873,1094,1145,0.241,0.249,4541,4594,0.319,0.319,0.375,0.411,0.694,0.73,3.8,4.69,1196.0,1198.1,505,624,0.111208984805109,0.13582934262080976,1.31,1.31,5130,5138,1705,1890,16.97,16.62,134,135,2.44,2.49,8.7,7.98,3.56,3.21,8.23,8.6,4.29,5.05,0.91,1.17
CIN,STL,STL,CIN,-1.5,153,-165,570,627,0.1264138389886893,0.13545042125729098,235,224,0.052117986249722775,0.04839058111903219,15,31,0.00332667997338656,0.006696910779866062,152,139,0.03371035706365048,0.030028083819399438,1131,1011,0.25083166999334666,0.21840570317563188,420,379,0.09314703925482369,0.0818751350183625,1059,1190,0.235,0.257,4509,4629,0.305,0.316,0.395,0.409,0.7,0.725,3.84,4.28,1194.2,1201.2,510,572,0.11310711909514305,0.12356880535752862,1.24,1.31,5040,5114,1780,1893,16.57,16.02,132,134,2.69,2.67,8.52,7.57,3.16,2.84,7.98,8.91,4.29,4.7,1.15,1.04
NYY,CWS,NYY,CWS,-1.5,-130,120,579,621,0.1283244680851064,0.1382150011128422,201,245,0.04454787234042553,0.05452926774983308,19,19,0.0042109929078014184,0.0042288003561095034,147,151,0.032579787234042555,0.03360783440908079,1204,1035,0.26684397163120566,0.23035833518807033,474,496,0.10505319148936171,0.11039394613843757,1040,1119,0.23,0.249,4512,4493,0.309,0.33,0.381,0.413,0.69,0.743,3.94,4.26,1198.2,1178.1,525,558,0.1163563829787234,0.12419318940574227,1.26,1.37,5075,5113,1720,1855,16.57,16.82,135,135,2.54,2.09,9.04,7.91,3.56,3.79,7.81,8.55,4.35,4.74,1.1,1.15
HOU,LAA,LAA,HOU,-1.5,130,-147,550,681,0.12222222222222222,0.1489827171297309,207,195,0.046,0.042660249398381096,15,19,0.0033333333333333335,0.004156639684970466,161,186,0.035777777777777776,0.04069131481076351,1273,1052,0.2828888888888889,0.23014657624152265,419,512,0.09311111111111112,0.1120105009844673,1046,1198,0.232,0.262,4500,4571,0.303,0.338,0.392,0.435,0.695,0.773,3.83,4.78,1202.2,1187.0,512,631,0.11377777777777778,0.13804419164296652,1.22,1.44,5035,5185,1766,1989,16.31,16.86,132,134,3.04,2.05,9.53,7.98,3.14,3.88,7.83,9.08,4.12,5.16,1.2,1.41
SEA,CLE,SEA,CLE,-1.5,133,-143,596,567,0.12889273356401384,0.12713004484304932,210,207,0.04541522491349481,0.04641255605381166,15,18,0.0032439446366782005,0.004035874439461884,164,146,0.03546712802768166,0.03273542600896861,1154,1105,0.2495674740484429,0.24775784753363228,405,465,0.08758650519031141,0.10426008968609865,1130,1087,0.244,0.244,4624,4460,0.311,0.319,0.403,0.396,0.714,0.715,3.97,3.93,1218.2,1183.0,538,516,0.11634948096885814,0.11569506726457399,1.26,1.31,5153,5024,1862,1768,16.23,16.67,135,132,2.85,2.38,8.52,8.41,2.99,3.54,8.35,8.27,4.4,4.31,1.21,1.11
CHC,COL,CHC,COL,-1.5,-126,124,550,860,0.12203239405369426,0.18097643097643099,192,288,0.04260039937874418,0.06060606060606061,13,29,0.002884402041269137,0.006102693602693603,169,201,0.03749722653649878,0.0422979797979798,1032,895,0.22897714666074995,0.18834175084175084,350,470,0.07765697803416907,0.0989057239057239,1092,1421,0.242,0.299,4507,4752,0.301,0.365,0.403,0.499,0.704,0.864,3.85,5.98,1197.0,1176.1,512,782,0.11360106500998447,0.16456228956228955,1.2,1.61,4956,5338,1817,2370,15.79,17.03,135,135,2.95,1.9,7.76,6.85,2.63,3.6,8.21,10.87,4.14,6.58,1.27,1.54
LAD,ARI,LAD,ARI,-1.5,-106,-101,589,657,0.13045404208194905,0.14065510597302505,216,278,0.04784053156146179,0.059516163562406334,24,24,0.0053156146179402,0.005138086062941554,156,164,0.0345514950166113,0.035110254763433955,1204,1083,0.26666666666666666,0.23185613359023763,460,424,0.10188261351052048,0.09077285377863413,1089,1186,0.241,0.254,4515,4671,0.317,0.321,0.403,0.429,0.72,0.75,4.07,4.5,1198.2,1210.2,542,606,0.12004429678848283,0.12973667308927425,1.29,1.33,5090,5196,1821,2004,16.64,16.45,135,136,2.62,2.55,9.04,8.05,3.45,3.15,8.18,8.82,4.42,4.88,1.17,1.22
PHI,ATL,ATL,PHI,-1.5,158,-173,546,617,0.11929211273760106,0.13623316405387503,207,218,0.04522613065326633,0.048134245970412895,13,19,0.002840288398514311,0.004195186575402959,145,163,0.0316801398295827,0.03599028483108854,1236,1147,0.27004588158182213,0.25325678957827336,364,451,0.0795280751584007,0.0995804813424597,1125,1117,0.246,0.247,4577,4529,0.306,0.32,0.392,0.411,0.698,0.731,3.84,4.43,1197.1,1193.2,511,587,0.11164518243390867,0.1296091852506072,1.24,1.31,5025,5086,1793,1862,16.19,16.72,133,134,3.4,2.54,9.29,8.65,2.74,3.4,8.46,8.42,4.1,4.65,1.09,1.23
DET,KAN,DET,KAN,-1.5,138,-158,568,526,0.12483516483516484,0.11565523306948108,202,205,0.044395604395604395,0.04507475813544415,16,21,0.0035164835164835165,0.004617414248021108,153,140,0.03362637362637363,0.030782761653474055,1159,1056,0.25472527472527473,0.23218997361477572,395,401,0.08681318681318681,0.08817062445030782,1089,1098,0.239,0.241,4550,4548,0.305,0.307,0.392,0.388,0.697,0.695,3.83,3.67,1206.2,1200.0,514,489,0.11296703296703296,0.10751978891820581,1.23,1.25,5050,5023,1782,1765,16.13,16.2,135,135,2.93,2.63,8.64,7.92,2.95,3.01,8.12,8.24,4.24,3.95,1.14,1.05
BAL,SF,BAL,SF,-1.5,142,-154,669,556,0.14458612491895398,0.12273730684326711,215,239,0.04646639291117355,0.05275938189845475,22,17,0.004754700669980549,0.0037527593818984547,185,118,0.03998271017938189,0.026048565121412803,1112,1131,0.24032850659174412,0.24966887417218542,431,421,0.09314890858007348,0.09293598233995586,1212,1109,0.262,0.245,4627,4530,0.328,0.315,0.438,0.383,0.766,0.698,4.72,3.73,1192.0,1194.2,625,495,0.13507672357899286,0.10927152317880795,1.38,1.28,5155,5058,2026,1736,16.63,16.32,134,134,2.58,2.69,8.4,8.52,3.25,3.17,9.15,8.35,5.05,4.19,1.4,0.89
SD,MIN,SD,MIN,-1.5,109,-122,517,622,0.1171538635848629,0.13673334798856893,174,223,0.03942895989123046,0.049021763024840626,15,11,0.003399048266485384,0.0024181138711804793,140,159,0.031724450487196916,0.03495273686524511,1154,1119,0.2615001133016089,0.24598812925917785,444,371,0.10061182868796736,0.08155638601890525,989,1170,0.224,0.257,4413,4549,0.3,0.318,0.366,0.416,0.666,0.734,3.62,4.43,1192.0,1179.0,479,580,0.1085429413097666,0.12750054957133436,1.2,1.31,4971,5041,1613,1892,16.27,16.63,133,133,2.6,3.02,8.71,8.54,3.35,2.83,7.47,8.93,3.9,4.75,1.06,1.21
TOR,MIL,MIL,TOR,-1.5,156,-167,611,531,0.13505747126436782,0.11737400530503979,202,189,0.044650751547303275,0.04177718832891247,12,13,0.002652519893899204,0.0028735632183908046,183,146,0.04045092838196287,0.03227232537577365,1200,1192,0.26525198938992045,0.2634836427939876,433,451,0.09571175950486295,0.09969053934571176,1085,1040,0.24,0.23,4524,4524,0.313,0.305,0.411,0.374,0.724,0.679,4.25,3.62,1198.2,1211.2,566,487,0.1251105216622458,0.10764809902740938,1.27,1.23,5076,5076,1860,1693,16.47,16.48,134,136,2.77,2.64,9.01,8.85,3.25,3.35,8.15,7.72,4.59,3.94,1.37,1.08
TEX,OAK,TEX,OAK,-1.5,117,-126,495,698,0.11056511056511056,0.15078850723698423,185,244,0.04132231404958678,0.052711168718945774,12,15,0.002680366316729953,0.0032404406999351912,143,191,0.03194103194103194,0.04126161157917477,1124,1121,0.2510609783337056,0.24216893497515662,403,482,0.09001563547018092,0.10412616115791748,1015,1167,0.227,0.252,4477,4629,0.295,0.328,0.369,0.435,0.664,0.763,3.41,4.77,1207.1,1208.1,458,641,0.10230064775519321,0.1384748325772305,1.17,1.36,4969,5243,1653,2014,15.81,17.26,134,136,2.79,2.33,8.38,8.35,3.0,3.59,7.57,8.69,3.69,5.2,1.07,1.42
