favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
HOU,NYY,HOU,NYY,-0.5,115,-134.0,453,504,0.11750972762645914,0.13026621866115276,189,170,0.0490272373540856,0.043939002326182475,10,17,0.0025940337224383916,0.004393900232618248,135,131,0.03501945525291829,0.033858878263117086,1116,1026,0.28949416342412454,0.26518480227448954,344,406,0.08923476005188068,0.10493667614370639,885,892,0.23,0.231,3855,3869,0.298,0.308,0.389,0.385,0.687,0.693,3.7,4.04,1032.0,1026.2,424,461,0.1099870298313878,0.11915223571982424,1.19,1.26,4296,4350,1499,1489,16.26,16.57,113,116,3.24,2.53,9.73,8.99,3.0,3.56,7.72,7.82,3.95,4.42,1.18,1.15
HOU,NYY,HOU,NYY,-1.5,154,-160.0,453,504,0.11750972762645914,0.13026621866115276,189,170,0.0490272373540856,0.043939002326182475,10,17,0.0025940337224383916,0.004393900232618248,135,131,0.03501945525291829,0.033858878263117086,1116,1026,0.28949416342412454,0.26518480227448954,344,406,0.08923476005188068,0.10493667614370639,885,892,0.23,0.231,3855,3869,0.298,0.308,0.389,0.385,0.687,0.693,3.7,4.04,1032.0,1026.2,424,461,0.1099870298313878,0.11915223571982424,1.19,1.26,4296,4350,1499,1489,16.26,16.57,113,116,3.24,2.53,9.73,8.99,3.0,3.56,7.72,7.82,3.95,4.42,1.18,1.15
DET,LAA,LAA,DET,-0.5,112,-142.0,486,572,0.12410623084780388,0.14459049544994945,175,166,0.04468845760980592,0.04196157735085945,13,14,0.003319713993871297,0.003538928210313448,130,157,0.03319713993871297,0.03968655207280081,994,915,0.25383043922369763,0.2312942366026289,333,435,0.08503575076608784,0.10995955510616785,943,1022,0.241,0.258,3916,3956,0.306,0.334,0.392,0.426,0.698,0.76,3.82,4.59,1036.1,1029.0,440,525,0.11235955056179775,0.1327098078867543,1.23,1.42,4341,4472,1534,1687,16.21,16.71,116,116,2.98,2.1,8.63,8.0,2.89,3.8,8.19,8.94,4.22,5.0,1.13,1.37
DET,LAA,LAA,DET,-1.5,164,-174.0,486,572,0.12410623084780388,0.14459049544994945,175,166,0.04468845760980592,0.04196157735085945,13,14,0.003319713993871297,0.003538928210313448,130,157,0.03319713993871297,0.03968655207280081,994,915,0.25383043922369763,0.2312942366026289,333,435,0.08503575076608784,0.10995955510616785,943,1022,0.241,0.258,3916,3956,0.306,0.334,0.392,0.426,0.698,0.76,3.82,4.59,1036.1,1029.0,440,525,0.11235955056179775,0.1327098078867543,1.23,1.42,4341,4472,1534,1687,16.21,16.71,116,116,2.98,2.1,8.63,8.0,2.89,3.8,8.19,8.94,4.22,5.0,1.13,1.37
OAK,BAL,OAK,BAL,-0.5,122,-156.0,625,579,0.15531809145129225,0.1459909228441755,216,191,0.0536779324055666,0.04815935451336359,12,21,0.002982107355864811,0.00529500756429652,168,162,0.041749502982107355,0.04084720121028744,950,950,0.2360834990059642,0.2395360564800807,415,377,0.10313121272365805,0.09505799293998991,1035,1054,0.257,0.266,4024,3966,0.333,0.333,0.442,0.447,0.775,0.78,4.95,4.85,1044.1,1017.1,574,548,0.1426441351888668,0.13817448310640443,1.39,1.41,4560,4428,1779,1773,17.29,16.79,118,115,2.29,2.52,8.19,8.4,3.58,3.34,8.92,9.32,5.39,5.12,1.45,1.43
BAL,OAK,OAK,BAL,-1.5,178,-203.0,579,625,0.1459909228441755,0.15531809145129225,191,216,0.04815935451336359,0.0536779324055666,21,12,0.00529500756429652,0.002982107355864811,162,168,0.04084720121028744,0.041749502982107355,950,950,0.2395360564800807,0.2360834990059642,377,415,0.09505799293998991,0.10313121272365805,1054,1035,0.266,0.257,3966,4024,0.333,0.333,0.447,0.442,0.78,0.775,4.85,4.95,1017.1,1044.1,548,574,0.13817448310640443,0.1426441351888668,1.41,1.39,4428,4560,1773,1779,16.79,17.29,115,118,2.52,2.29,8.4,8.19,3.34,3.58,9.32,8.92,5.12,5.39,1.43,1.45
SF,WAS,SF,WAS,-0.5,-109,-113.0,465,639,0.11993809646633995,0.16136363636363638,198,197,0.0510704152695383,0.04974747474747475,17,26,0.004384833634253288,0.0065656565656565654,98,143,0.02527727624451896,0.03611111111111111,992,871,0.2558679391281919,0.21994949494949495,370,385,0.09543461439257157,0.09722222222222222,936,1078,0.241,0.272,3877,3960,0.312,0.344,0.377,0.443,0.689,0.787,3.62,5.37,1027.0,1010.1,413,603,0.1065256641733299,0.15227272727272728,1.27,1.45,4337,4470,1462,1756,16.25,17.09,115,115,2.68,2.26,8.69,7.76,3.24,3.43,8.2,9.6,4.07,5.69,0.86,1.27
SF,WAS,SF,WAS,-1.5,139,-150.0,465,639,0.11993809646633995,0.16136363636363638,198,197,0.0510704152695383,0.04974747474747475,17,26,0.004384833634253288,0.0065656565656565654,98,143,0.02527727624451896,0.03611111111111111,992,871,0.2558679391281919,0.21994949494949495,370,385,0.09543461439257157,0.09722222222222222,936,1078,0.241,0.272,3877,3960,0.312,0.344,0.377,0.443,0.689,0.787,3.62,5.37,1027.0,1010.1,413,603,0.1065256641733299,0.15227272727272728,1.27,1.45,4337,4470,1462,1756,16.25,17.09,115,115,2.68,2.26,8.69,7.76,3.24,3.43,8.2,9.6,4.07,5.69,0.86,1.27
TEX,PHI,PHI,TEX,-0.5,-109,-117.0,416,457,0.1079118028534371,0.1169396110542477,156,167,0.04046692607003891,0.04273285568065507,12,13,0.0031128404669260703,0.0033265097236438077,111,127,0.028793774319066146,0.03249744114636643,957,1054,0.2482490272373541,0.26970317297850566,351,314,0.09105058365758754,0.08034800409416581,869,951,0.225,0.243,3855,3908,0.293,0.304,0.358,0.39,0.651,0.694,3.28,3.73,1040.1,1024.1,379,425,0.09831387808041504,0.10875127942681678,1.17,1.23,4277,4294,1382,1525,15.76,16.19,115,113,2.73,3.36,8.28,9.26,3.04,2.76,7.52,8.36,3.6,4.02,0.96,1.12
TEX,PHI,PHI,TEX,-1.5,167,-185.0,416,457,0.1079118028534371,0.1169396110542477,156,167,0.04046692607003891,0.04273285568065507,12,13,0.0031128404669260703,0.0033265097236438077,111,127,0.028793774319066146,0.03249744114636643,957,1054,0.2482490272373541,0.26970317297850566,351,314,0.09105058365758754,0.08034800409416581,869,951,0.225,0.243,3855,3908,0.293,0.304,0.358,0.39,0.651,0.694,3.28,3.73,1040.1,1024.1,379,425,0.09831387808041504,0.10875127942681678,1.17,1.23,4277,4294,1382,1525,15.76,16.19,115,113,2.73,3.36,8.28,9.26,3.04,2.76,7.52,8.36,3.6,4.02,0.96,1.12
