favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
CHC,BAL,CHC,BAL,-1.5,120,-132,461,553,0.12472943722943723,0.14567966280295047,152,186,0.04112554112554113,0.04899894625922023,13,19,0.0035173160173160175,0.0050052687038988405,142,153,0.038419913419913417,0.04030558482613277,821,908,0.22213203463203463,0.23919915700737618,291,367,0.07873376623376624,0.09668071654373024,911,1004,0.246,0.264,3696,3796,0.305,0.333,0.41,0.444,0.715,0.777,3.93,4.84,978.2,975.1,427,525,0.11553030303030302,0.13830347734457324,1.23,1.41,4067,4245,1515,1687,15.84,16.79,110,110,2.82,2.47,7.55,8.38,2.68,3.39,8.38,9.26,4.24,5.1,1.31,1.41
PIT,COL,PIT,COL,-1.5,106,-112,445,686,0.12082541406462123,0.1779045643153527,208,226,0.05647569915829487,0.058609958506224066,18,24,0.004887320119467825,0.006224066390041493,105,153,0.028509367363562313,0.03967842323651452,847,725,0.22997556339940267,0.18801867219917012,320,387,0.08688569101276133,0.10036307053941909,869,1142,0.236,0.296,3683,3856,0.302,0.362,0.388,0.486,0.69,0.848,3.83,5.73,981.0,960.0,418,611,0.1134944338854195,0.15845435684647302,1.21,1.59,4090,4335,1428,1875,16.17,16.95,110,110,2.65,1.87,7.77,6.8,2.94,3.63,7.97,10.71,4.08,6.43,0.96,1.43
NYM,SF,NYM,SF,-1.5,132,-145,440,453,0.11831137402527561,0.12187247780468119,168,191,0.0451734337187416,0.05138552596179715,16,17,0.004302231782737295,0.0045735808447672855,97,96,0.02608228018284485,0.0258272800645682,947,945,0.25463834364076365,0.2542372881355932,401,359,0.10782468405485346,0.0965832660747915,892,903,0.24,0.243,3719,3717,0.32,0.315,0.372,0.381,0.692,0.696,3.59,3.7,985.0,982.2,393,404,0.1056735681634848,0.10868980360505784,1.31,1.28,4211,4163,1383,1416,16.93,16.22,110,110,2.36,2.63,8.65,8.66,3.66,3.29,8.15,8.27,4.02,4.15,0.89,0.88
LAA,CWS,LAA,CWS,-1.5,165,-178,548,483,0.14455288841994196,0.13139281828073993,158,202,0.04167765761012925,0.05495103373231774,13,19,0.0034291743603270903,0.005168661588683352,149,116,0.039303613822210495,0.031556039173014146,868,823,0.2289633342126088,0.22388465723612622,420,406,0.11078871010287523,0.11044613710554951,984,911,0.26,0.248,3791,3676,0.336,0.33,0.426,0.408,0.762,0.738,4.58,4.04,985.0,968.2,501,435,0.13215510419414403,0.11833514689880305,1.43,1.36,4290,4185,1615,1499,16.74,16.61,111,111,2.07,2.03,7.93,7.65,3.84,3.77,8.99,8.46,5.01,4.49,1.36,1.08
OAK,ARI,ARI,OAK,-1.5,159,-183,607,547,0.15684754521963823,0.14368268978198057,212,230,0.05478036175710594,0.060415024954032046,12,17,0.0031007751937984496,0.004465458366167586,164,140,0.04237726098191214,0.03677436301549777,904,913,0.23359173126614988,0.2398213816653533,403,346,0.1041343669250646,0.09088521145258734,1003,970,0.259,0.255,3870,3807,0.335,0.323,0.447,0.434,0.782,0.757,5.0,4.58,1001.0,984.2,556,501,0.14366925064599484,0.13159968479117415,1.4,1.34,4390,4238,1731,1654,17.33,16.48,113,111,2.24,2.64,8.13,8.34,3.62,3.16,9.02,8.87,5.46,5.0,1.47,1.28
PHI,DET,DET,PHI,-1.5,115,-123,448,461,0.11969008816457387,0.12283506528110845,162,164,0.04328079080951109,0.043698374633626434,13,13,0.003473149879775581,0.0034638955502264853,124,118,0.033128506545551696,0.031441513455901945,1010,963,0.2698370291210259,0.2565947242206235,310,320,0.08282126636387924,0.08526512123634426,918,904,0.245,0.241,3743,3753,0.307,0.305,0.395,0.386,0.702,0.691,3.82,3.77,979.1,992.1,416,416,0.11114079615281859,0.11084465760724753,1.25,1.23,4123,4159,1478,1448,16.3,16.26,108,111,3.26,3.01,9.28,8.73,2.85,2.9,8.44,8.2,4.12,4.18,1.14,1.07
TEX,SEA,TEX,SEA,-1.5,126,-143,394,485,0.1067172264355363,0.12653274197756326,147,167,0.039815817984832066,0.043569006000521784,12,12,0.0032502708559046588,0.0031307070180015655,102,125,0.0276273022751896,0.03261153143751631,919,946,0.2489165763813651,0.2468040699191234,326,341,0.08829902491874322,0.08896425776154449,835,926,0.226,0.242,3692,3833,0.292,0.31,0.355,0.389,0.647,0.699,3.24,3.84,995.1,1015.2,358,433,0.09696641386782232,0.11296634489955648,1.17,1.25,4088,4280,1312,1492,15.73,16.2,110,112,2.82,2.77,8.31,8.38,2.95,3.02,7.55,8.21,3.56,4.3,0.92,1.11
TOR,KAN,KAN,TOR,-1.5,154,-170,508,418,0.13521426670215597,0.11239580532401183,170,173,0.04524886877828054,0.046517881150847,11,17,0.002927867979771094,0.004571121269158376,155,114,0.04125632153313814,0.030653401452003227,1001,888,0.2664359861591695,0.23877386394191988,338,334,0.08996539792387544,0.08980908846464103,907,876,0.241,0.236,3757,3719,0.311,0.302,0.416,0.383,0.727,0.685,4.29,3.54,992.2,987.1,473,388,0.12589832313015703,0.1043291207313794,1.25,1.23,4190,4119,1564,1425,16.43,16.07,111,111,2.96,2.66,9.08,8.09,3.06,3.04,8.22,7.99,4.61,3.81,1.41,1.04
SD,STL,SD,STL,-1.5,120,-133,422,501,0.11583859456491902,0.13142707240293808,152,188,0.04172385396651112,0.04931794333683106,12,26,0.0032939884710403516,0.006820566631689402,108,105,0.029645896239363163,0.027544596012591814,937,809,0.25720559978040075,0.21222455403987409,360,292,0.09881965413121054,0.07660020986358866,828,977,0.227,0.256,3643,3812,0.302,0.312,0.365,0.402,0.667,0.714,3.56,4.16,980.0,989.2,388,457,0.1065056272303047,0.11988457502623295,1.21,1.28,4098,4190,1328,1532,16.19,15.88,109,110,2.6,2.77,8.61,7.36,3.31,2.66,7.6,8.88,3.88,4.56,0.99,0.95
MIL,WAS,MIL,WAS,-1.5,117,-127,433,597,0.1183383438097841,0.15839745290527993,155,185,0.04236130090188576,0.04908463783496949,12,24,0.003279584585952446,0.006367736800212258,117,131,0.03197594971303635,0.03475723003449191,951,827,0.25990707843673133,0.2194215972406474,365,363,0.09975403115605357,0.0963120191032104,850,1012,0.232,0.269,3659,3769,0.307,0.34,0.377,0.435,0.684,0.775,3.66,5.24,978.1,966.1,398,563,0.10877288876742279,0.14937649243831255,1.24,1.42,4109,4252,1380,1638,16.49,16.99,110,110,2.61,2.28,8.75,7.7,3.36,3.38,7.82,9.43,3.98,5.56,1.08,1.22
