favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
CHC,MIL,CHC,MIL,-1.5,162,-186,497,477,0.12095400340715502,0.11642665364901147,174,172,0.042346069603309805,0.04198193800341713,13,12,0.003163786809442687,0.002928972418843056,151,134,0.03674860063275736,0.03270685867708079,934,1069,0.2273059138476515,0.2609226263119356,313,407,0.07617425164273546,0.0993409812057603,998,944,0.243,0.23,4109,4097,0.3,0.305,0.402,0.376,0.702,0.681,3.82,3.59,1091.2,1097.2,463,438,0.11267948405938184,0.10690749328777154,1.2,1.23,4512,4596,1651,1542,15.78,16.41,123,123,2.98,2.63,7.7,8.76,2.58,3.34,8.23,7.74,4.1,3.91,1.24,1.1
PIT,TOR,TOR,PIT,-1.5,205,-226,526,562,0.12638154733301296,0.13432122370936903,237,189,0.05694377703027391,0.04517208413001912,20,11,0.004805382027871216,0.0026290630975143404,122,170,0.029312830370014416,0.04063097514340344,964,1103,0.2316194137433926,0.263623326959847,369,398,0.08865929841422393,0.09512428298279159,1000,1002,0.24,0.239,4162,4184,0.308,0.313,0.395,0.412,0.703,0.725,4.03,4.25,1102.0,1108.2,494,524,0.11869293608841903,0.12523900573613767,1.24,1.26,4638,4692,1643,1723,16.32,16.41,124,124,2.61,2.77,7.87,8.95,3.01,3.23,8.17,8.13,4.3,4.56,1.0,1.38
DET,HOU,HOU,DET,-1.5,149,-157,524,503,0.12446555819477435,0.1214975845410628,184,199,0.043705463182897863,0.04806763285024154,16,11,0.003800475059382423,0.0026570048309178746,141,147,0.0334916864608076,0.035507246376811595,1076,1172,0.25558194774346793,0.28309178743961355,366,374,0.08693586698337293,0.09033816425120773,1004,962,0.238,0.232,4210,4140,0.305,0.301,0.39,0.392,0.695,0.693,3.83,3.84,1117.1,1106.0,476,472,0.11306413301662707,0.11400966183574879,1.23,1.21,4674,4621,1643,1624,16.2,16.27,125,121,2.94,3.13,8.67,9.54,2.95,3.04,8.09,7.83,4.22,4.09,1.14,1.2
LAD,COL,LAD,COL,-1.5,-181,173,552,796,0.13237410071942446,0.18190127970749542,203,261,0.0486810551558753,0.059643510054844605,23,26,0.005515587529976019,0.005941499085923218,148,180,0.035491606714628296,0.04113345521023766,1103,818,0.2645083932853717,0.18692870201096892,428,429,0.1026378896882494,0.0980347349177331,1014,1309,0.243,0.299,4170,4376,0.319,0.364,0.409,0.494,0.728,0.858,4.12,5.99,1103.1,1082.1,505,720,0.1211031175059952,0.16453382084095064,1.31,1.61,4705,4912,1707,2162,16.73,17.0,124,124,2.58,1.91,9.0,6.8,3.49,3.57,8.27,10.88,4.5,6.62,1.21,1.5
SEA,PHI,SEA,PHI,-1.5,177,-184,538,492,0.1260543580131209,0.11700356718192628,190,183,0.04451733833177132,0.043519619500594534,14,13,0.0032802249297094657,0.0030915576694411414,146,134,0.03420805998125586,0.03186682520808561,1071,1120,0.2509372071227741,0.26634958382877527,375,334,0.08786316776007498,0.07942925089179548,1025,1026,0.24,0.244,4268,4205,0.308,0.304,0.394,0.389,0.702,0.693,3.85,3.75,1131.1,1101.1,484,459,0.1134020618556701,0.10915576694411415,1.24,1.23,4755,4613,1681,1637,16.17,16.13,125,122,2.86,3.35,8.52,9.15,2.98,2.73,8.15,8.38,4.28,4.02,1.16,1.1
KAN,TEX,TEX,KAN,-1.5,161,-178,475,462,0.11390887290167866,0.11181026137463698,190,170,0.045563549160671464,0.04114230396902226,20,12,0.004796163069544364,0.002904162633107454,125,129,0.02997601918465228,0.03121974830590513,977,1021,0.2342925659472422,0.24709583736689256,376,371,0.09016786570743406,0.08978702807357213,993,944,0.238,0.228,4170,4132,0.305,0.296,0.383,0.369,0.688,0.665,3.6,3.44,1104.0,1111.1,442,425,0.10599520383693045,0.10285575992255566,1.24,1.18,4615,4585,1598,1525,16.12,15.82,124,123,2.6,2.75,7.96,8.27,3.07,3.0,8.1,7.64,3.87,3.74,1.02,1.04
CIN,LAA,CIN,LAA,-1.5,146,-157,521,622,0.12473066794350011,0.1470101630820137,216,174,0.051711754847977014,0.04112502954384306,13,16,0.0031122815417763947,0.003781611912077523,138,172,0.03303806559731865,0.040652328054833375,1031,984,0.24682786689011252,0.23256913259276768,391,477,0.09360785252573617,0.11273930512881115,978,1099,0.234,0.26,4177,4231,0.305,0.337,0.391,0.43,0.696,0.767,3.82,4.7,1107.2,1100.0,470,574,0.11252094804883887,0.13566532734578113,1.24,1.43,4669,4795,1634,1821,16.53,16.86,122,124,2.64,2.06,8.38,8.05,3.18,3.9,7.95,8.99,4.23,5.09,1.12,1.41
MIA,STL,STL,MIA,-1.5,154,-164,594,571,0.14149595045259647,0.13406903028880018,220,206,0.05240590757503573,0.04836816154026767,19,28,0.004525964745116722,0.006574313219065508,136,123,0.03239637922820391,0.028880018783752053,976,910,0.23249166269652216,0.21366517961962903,381,335,0.09075750357313006,0.07865696172810518,1043,1095,0.248,0.257,4198,4259,0.317,0.314,0.407,0.405,0.724,0.719,4.54,4.24,1097.1,1104.2,554,521,0.13196760362077178,0.12232918525475464,1.3,1.29,4684,4687,1709,1726,16.52,15.96,124,123,2.56,2.72,8.0,7.41,3.12,2.73,8.55,8.92,4.87,4.65,1.12,1.0
ATL,CWS,CWS,ATL,-1.5,-101,-106,544,551,0.13155985489721886,0.13416118821524228,200,227,0.04836759371221282,0.05527148770392014,16,19,0.0038694074969770256,0.004626247869491113,142,135,0.0343409915356711,0.03287070854638422,1087,946,0.2628778718258767,0.23033844655466276,414,455,0.10012091898428054,0.11078646213781349,998,1017,0.241,0.248,4135,4107,0.316,0.329,0.4,0.411,0.716,0.74,4.22,4.14,1097.2,1081.1,515,498,0.12454655380894801,0.1212563915266618,1.29,1.36,4646,4676,1656,1687,16.68,16.75,123,124,2.63,2.08,8.91,7.87,3.39,3.79,8.18,8.46,4.46,4.59,1.16,1.12
SD,SF,SD,SF,-1.5,153,-170,471,507,0.1160956371703229,0.12164107485604607,162,216,0.03993098348533399,0.05182341650671785,14,17,0.0034508257333004683,0.004078694817658349,121,107,0.02982499383781119,0.025671785028790788,1064,1048,0.2622627557308356,0.2514395393474088,405,391,0.09982745871333498,0.09380998080614203,915,1020,0.226,0.245,4057,4168,0.301,0.314,0.362,0.382,0.663,0.696,3.57,3.7,1096.0,1099.0,435,452,0.10722208528469312,0.10844529750479846,1.2,1.28,4572,4654,1468,1591,16.22,16.28,122,123,2.63,2.68,8.74,8.58,3.33,3.2,7.51,8.35,3.87,4.15,0.99,0.88
BOS,BAL,BAL,BOS,-1.5,184,-187,532,605,0.12567918733758562,0.14289088332546054,159,198,0.03756201275690999,0.04676428908833254,6,22,0.001417434443656981,0.0051960321209258385,128,166,0.03023860146468226,0.03920642418516769,1018,1023,0.2404913772738011,0.24161549362305149,409,402,0.09662178124261753,0.0949456778460085,1038,1108,0.245,0.262,4233,4234,0.318,0.329,0.376,0.436,0.694,0.765,3.74,4.69,1118.0,1092.0,465,569,0.10985116938341602,0.13438828530940009,1.29,1.38,4755,4724,1593,1848,16.32,16.72,123,123,2.49,2.54,8.19,8.43,3.29,3.31,8.36,9.13,4.28,4.99,1.03,1.37
ARI,CLE,CLE,ARI,-1.5,178,-203,613,522,0.14279058933146985,0.12651478429471644,262,188,0.06102958304216166,0.045564711585070285,20,14,0.004658746797111577,0.0033931168201648087,154,132,0.035872350337759144,0.031992244304411055,1008,1035,0.2348008385744235,0.2508482792050412,392,438,0.09131143722338692,0.10615608337372757,1098,1000,0.256,0.242,4293,4126,0.324,0.319,0.434,0.391,0.758,0.71,4.58,3.89,1110.0,1095.2,565,473,0.13160959701840205,0.1146388754241396,1.34,1.31,4780,4658,1862,1612,16.47,16.7,125,122,2.57,2.36,8.17,8.5,3.18,3.6,8.9,8.21,4.97,4.29,1.25,1.08
