favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
LAD,TB,LAD,TB,-1.5,141,-155,501,460,0.13514971675209064,0.1242907322345312,179,160,0.048287024548152147,0.04323155903809781,23,8,0.006204478014567035,0.0021615779519048904,131,144,0.03533854869166442,0.03890840313428803,966,932,0.2605880766118155,0.2518238313969198,386,318,0.10412732667925546,0.0859227235882194,902,880,0.243,0.238,3707,3701,0.32,0.304,0.41,0.402,0.73,0.706,4.2,3.9,980.1,984.2,458,427,0.12355004046398706,0.11537422318292354,1.31,1.22,4185,4091,1520,1488,16.71,15.86,110,110,2.5,2.93,8.87,8.52,3.54,2.91,8.28,8.04,4.6,4.2,1.2,1.32
CHC,BAL,CHC,BAL,-1.5,-102,-102,457,550,0.12476112476112476,0.14623770273863335,151,184,0.041223041223041226,0.048923158734379156,13,18,0.003549003549003549,0.004785961180537091,141,153,0.03849303849303849,0.040680670034565276,812,897,0.22167622167622167,0.23850039883009838,289,363,0.07889707889707889,0.09651688380749801,904,996,0.247,0.265,3663,3761,0.306,0.333,0.411,0.445,0.717,0.778,3.93,4.86,969.2,966.1,423,522,0.11547911547911548,0.13879287423557565,1.23,1.41,4032,4205,1504,1675,15.86,16.78,109,109,2.81,2.47,7.54,8.35,2.68,3.38,8.39,9.28,4.24,5.12,1.31,1.42
BOS,HOU,HOU,BOS,-1.5,170,-181,478,426,0.1271276595744681,0.11655266757865937,140,177,0.03723404255319149,0.048426812585499315,4,10,0.0010638297872340426,0.0027359781121751026,113,126,0.0300531914893617,0.03447332421340629,922,1064,0.24521276595744682,0.2911080711354309,366,327,0.0973404255319149,0.08946648426812585,922,836,0.245,0.229,3760,3655,0.318,0.298,0.375,0.386,0.693,0.684,3.74,3.66,995.0,980.0,413,399,0.10984042553191489,0.10916552667578659,1.29,1.19,4225,4074,1409,1411,16.32,16.23,109,107,2.52,3.25,8.34,9.77,3.31,3.0,8.34,7.68,4.32,3.91,1.02,1.16
TOR,KAN,KAN,TOR,-1.5,152,-164,506,414,0.13583892617449664,0.1122255353754405,167,173,0.04483221476510067,0.046896177825969096,11,17,0.002953020134228188,0.004608294930875576,154,114,0.04134228187919463,0.030902683654106804,994,886,0.2668456375838926,0.24017348875033884,338,332,0.09073825503355705,0.08999728923827595,901,868,0.242,0.235,3725,3689,0.312,0.302,0.417,0.384,0.729,0.686,4.31,3.53,983.2,979.1,471,384,0.12644295302013422,0.10409325020330713,1.26,1.23,4156,4085,1552,1417,16.45,16.07,110,110,2.94,2.67,9.09,8.14,3.09,3.05,8.24,7.98,4.63,3.8,1.41,1.05
MIL,WAS,MIL,WAS,-1.5,-111,106,431,589,0.11870008262186725,0.1579088471849866,155,179,0.04268796474800331,0.04798927613941019,12,24,0.0033048746901679976,0.006434316353887399,116,130,0.031947122004957314,0.03485254691689008,943,822,0.2597080694023685,0.22037533512064345,363,360,0.09997245937758194,0.09651474530831099,848,997,0.234,0.267,3631,3730,0.308,0.34,0.379,0.433,0.687,0.773,3.68,5.22,969.1,957.1,396,555,0.10906086477554393,0.1487935656836461,1.25,1.42,4079,4209,1375,1614,16.52,16.99,109,109,2.6,2.28,8.76,7.73,3.37,3.38,7.87,9.37,4.0,5.54,1.08,1.22
PIT,COL,PIT,COL,-1.5,-150,133,437,681,0.1198245132986016,0.1781789638932496,204,225,0.055936386070743076,0.05886970172684458,18,24,0.004935563476830271,0.006279434850863423,103,150,0.028242391006306555,0.03924646781789639,837,717,0.2295037016726076,0.18759811616954475,318,383,0.0871949547573348,0.10020931449502878,857,1135,0.235,0.297,3647,3822,0.302,0.363,0.386,0.486,0.688,0.849,3.79,5.74,973.0,951.0,410,607,0.11242116808335618,0.15881737310308738,1.21,1.6,4052,4297,1406,1858,16.15,16.94,109,109,2.63,1.87,7.74,6.79,2.94,3.62,7.93,10.74,4.04,6.44,0.95,1.42
SEA,TEX,TEX,SEA,-1.5,186,-193,479,390,0.12631856540084388,0.10679079956188389,165,145,0.043512658227848104,0.03970427163198247,12,12,0.0031645569620253164,0.0032858707557502738,124,101,0.03270042194092827,0.027656078860898138,938,906,0.24736286919831224,0.24808324205914567,338,323,0.08913502109704641,0.0884446878422782,915,828,0.241,0.227,3792,3652,0.31,0.293,0.389,0.356,0.699,0.649,3.84,3.25,1004.2,984.1,429,355,0.11313291139240507,0.09720700985761227,1.25,1.17,4234,4044,1476,1300,16.19,15.74,111,109,2.78,2.8,8.4,8.28,3.03,2.95,8.2,7.57,4.29,3.57,1.11,0.92
ATL,CIN,ATL,CIN,-1.5,143,-160,481,466,0.1327262693156733,0.12587790383576444,180,196,0.04966887417218543,0.05294435440302539,13,10,0.00358719646799117,0.002701242571582928,128,122,0.03532008830022075,0.032955159373311727,981,921,0.2706953642384106,0.24878444084278767,366,352,0.10099337748344371,0.09508373851971907,872,869,0.241,0.235,3624,3702,0.316,0.307,0.403,0.392,0.719,0.699,4.23,3.89,963.2,981.2,453,424,0.125,0.11453268503511616,1.28,1.24,4076,4151,1462,1451,16.66,16.61,108,108,2.68,2.62,9.16,8.44,3.42,3.23,8.14,7.97,4.49,4.27,1.2,1.12
SD,STL,SD,STL,-1.5,151,-162,414,496,0.11480865224625623,0.131286394917946,149,187,0.04132002218524681,0.04949708840656432,12,25,0.0033277870216306157,0.006617257808364214,107,104,0.029672767609539658,0.02752779248279513,927,804,0.25707154742096505,0.21281101111699313,358,290,0.0992789794786467,0.07676019057702488,816,968,0.226,0.256,3606,3778,0.302,0.312,0.363,0.402,0.665,0.714,3.52,4.15,971.0,980.2,380,452,0.10537992235163617,0.11964002117522499,1.21,1.28,4057,4153,1310,1517,16.2,15.89,108,109,2.59,2.77,8.59,7.38,3.32,2.66,7.56,8.88,3.84,4.55,0.99,0.95
LAA,CWS,LAA,CWS,-1.5,149,-157,547,483,0.14544004254187717,0.13240131578947367,158,202,0.04201010369582558,0.05537280701754386,13,19,0.0034565275192767883,0.005208333333333333,149,116,0.03961712310555703,0.03179824561403509,861,814,0.2289284764690242,0.22313596491228072,417,404,0.11087476734910928,0.11074561403508772,978,910,0.26,0.249,3761,3648,0.336,0.331,0.428,0.411,0.764,0.742,4.61,4.08,976.0,959.2,500,435,0.1329433661260303,0.11924342105263158,1.43,1.37,4257,4155,1609,1498,16.77,16.64,110,110,2.06,2.01,7.94,7.63,3.85,3.79,9.02,8.53,5.04,4.53,1.37,1.09
