favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
SD,BAL,SD,BAL,-1.5,131,-142,531,686,0.11763402747009305,0.14506238105307676,178,218,0.03943287549844927,0.04609854091774159,15,23,0.003322995126273815,0.004863607528018609,143,187,0.031679220203810365,0.039543243814759994,1184,1134,0.26229508196721313,0.23979699725100445,451,442,0.0999113867966327,0.09346584901670543,1013,1240,0.224,0.262,4514,4729,0.3,0.328,0.366,0.437,0.666,0.765,3.64,4.71,1218.0,1218.0,492,638,0.10899424014178112,0.1349122436032988,1.2,1.38,5082,5272,1650,2065,16.3,16.64,136,137,2.63,2.57,8.75,8.38,3.33,3.27,7.49,9.16,3.92,5.07,1.06,1.38
LAD,PIT,LAD,PIT,-1.5,107,-114,599,562,0.1307004145756055,0.12281468531468531,219,252,0.047785293475889154,0.05506993006993007,24,20,0.005236744490508401,0.004370629370629371,159,132,0.034693432249618156,0.028846153846153848,1222,1089,0.2666375736417194,0.23798076923076922,462,396,0.10080733144228671,0.08653846153846154,1104,1082,0.241,0.236,4583,4576,0.316,0.304,0.403,0.387,0.719,0.691,4.08,3.88,1216.2,1216.2,552,525,0.12044512328169321,0.11472902097902098,1.29,1.21,5162,5092,1848,1770,16.61,16.21,137,137,2.65,2.75,9.04,8.06,3.42,2.93,8.17,8.0,4.43,4.16,1.18,0.98
BOS,CLE,CLE,BOS,-1.5,-119,109,580,580,0.12324691882702933,0.12716509537382154,184,210,0.03909902252443689,0.0460425345319009,8,18,0.0016999575010624734,0.0039465029598772195,140,150,0.029749256268593285,0.0328875246656435,1154,1128,0.2452188695282618,0.2473141854856391,459,475,0.09753506162345942,0.10414382810787108,1143,1115,0.243,0.244,4706,4561,0.317,0.32,0.375,0.397,0.692,0.717,3.69,3.94,1245.0,1209.0,510,529,0.10837229069273269,0.11598333698750274,1.29,1.32,5288,5137,1763,1811,16.27,16.67,137,135,2.51,2.37,8.34,8.4,3.32,3.54,8.26,8.3,4.19,4.32,1.01,1.12
MIA,WAS,MIA,WAS,-1.5,163,-183,684,751,0.14581112769132382,0.16036728592782404,243,229,0.051801321679812405,0.04890027759982917,21,27,0.004476657429119591,0.005765534913516977,160,179,0.034107866126625454,0.03822336109331625,1086,1052,0.23150714133447026,0.22464232329703182,435,465,0.09273076103176295,0.09929532351057015,1165,1255,0.248,0.268,4691,4683,0.318,0.341,0.411,0.443,0.729,0.784,4.66,5.33,1224.1,1201.1,634,712,0.13515241952675336,0.15203929105274397,1.31,1.43,5246,5293,1930,2075,16.61,17.11,138,137,2.5,2.26,7.98,7.88,3.2,3.48,8.56,9.4,5.03,5.63,1.18,1.34
TB,SEA,TB,SEA,-1.5,205,-232,566,612,0.12434094903339192,0.12971598134802884,192,215,0.0421792618629174,0.045570156846121236,8,15,0.0017574692442882249,0.00317931326833404,178,168,0.03910369068541301,0.03560830860534125,1189,1178,0.26120386643233745,0.24968206867316659,391,410,0.085896309314587,0.08690122933446376,1080,1150,0.237,0.244,4552,4718,0.304,0.31,0.4,0.403,0.704,0.713,3.88,3.99,1213.1,1243.2,523,552,0.11489455184534271,0.11699872827469267,1.21,1.25,5033,5252,1822,1899,15.89,16.22,136,138,3.04,2.87,8.82,8.52,2.9,2.97,8.01,8.32,4.2,4.43,1.32,1.22
NYY,HOU,NYY,HOU,-1.5,155,-169,585,560,0.1276735050196421,0.12173913043478261,206,209,0.04495853339153208,0.04543478260869565,19,15,0.004146660846791794,0.003260869565217391,149,165,0.0325185508511567,0.035869565217391305,1226,1306,0.26756874727193364,0.28391304347826085,477,431,0.10410301178524661,0.09369565217391304,1053,1065,0.23,0.232,4582,4600,0.308,0.303,0.381,0.391,0.689,0.694,3.92,3.82,1217.2,1229.2,530,522,0.11567001309471846,0.11347826086956522,1.26,1.22,5149,5148,1744,1799,16.55,16.32,137,135,2.57,3.03,9.06,9.56,3.53,3.15,7.78,7.79,4.32,4.1,1.1,1.21
KAN,LAA,LAA,KAN,-1.5,135,-148,532,690,0.11522633744855967,0.1478782683240463,208,201,0.04505089885206844,0.0430775825117874,22,19,0.004764998917045701,0.0040720102871838835,140,188,0.030322720381199913,0.04029147021003,1069,1076,0.2315356291964479,0.23060437205315046,404,522,0.08750270738574832,0.11187312473210459,1114,1219,0.241,0.261,4617,4666,0.307,0.338,0.387,0.433,0.694,0.771,3.65,4.75,1218.0,1213.0,494,640,0.10699588477366255,0.13716245177882555,1.25,1.44,5097,5291,1786,2022,16.21,16.82,137,137,2.65,2.06,7.9,7.98,2.99,3.87,8.23,9.04,3.93,5.12,1.03,1.39
SF,COL,SF,COL,-1.5,-140,129,571,877,0.12303382891618185,0.18071296105501752,248,292,0.05343675931911226,0.060168967648876984,18,30,0.003878474466709761,0.006181743251596951,121,205,0.026071967248437838,0.04224191221924583,1161,918,0.2501616031027796,0.18916134349886668,431,482,0.09286791639732817,0.09932000824232433,1145,1448,0.247,0.298,4641,4853,0.316,0.365,0.386,0.498,0.702,0.863,3.76,5.98,1221.2,1203.1,510,799,0.10989010989010989,0.16464042860086545,1.29,1.6,5180,5457,1792,2415,16.38,17.03,137,138,2.69,1.9,8.55,6.87,3.18,3.6,8.44,10.83,4.21,6.56,0.89,1.53
STL,OAK,STL,OAK,-1.5,197,-214,647,719,0.1365843360776863,0.15155986509274874,233,252,0.04918724931391176,0.05311973018549747,31,15,0.006544226303567659,0.0031618887015177066,145,196,0.030610090774751953,0.04131534569983136,1028,1147,0.2170149883892759,0.24177908937605397,390,490,0.08233058898036733,0.10328836424957842,1223,1201,0.258,0.253,4737,4744,0.318,0.329,0.412,0.437,0.73,0.766,4.3,4.82,1227.2,1235.1,586,661,0.12370698754485962,0.13933389544688027,1.31,1.37,5234,5368,1953,2071,16.01,17.28,137,139,2.64,2.34,7.54,8.36,2.86,3.57,8.97,8.75,4.74,5.24,1.06,1.43
NYM,DET,NYM,DET,-1.5,134,-145,594,581,0.12763214439192092,0.1252155172413793,217,206,0.04662655779974216,0.04439655172413793,22,17,0.004727116458960034,0.003663793103448276,124,156,0.026643747314138374,0.03362068965517241,1186,1182,0.2548345509239364,0.25474137931034485,484,407,0.10399656209712076,0.08771551724137931,1131,1107,0.243,0.239,4654,4640,0.321,0.305,0.379,0.391,0.7,0.696,3.89,3.84,1223.0,1232.2,529,526,0.11366566394499356,0.11336206896551725,1.32,1.23,5257,5156,1764,1815,16.98,16.15,137,138,2.45,2.9,8.73,8.63,3.56,2.97,8.32,8.08,4.37,4.24,0.91,1.14
