favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
BOS,MIN,BOS,MIN,-1.5,142,-159,471,463,0.1287940935192781,0.1297645739910314,139,167,0.03800929723817337,0.04680493273542601,4,8,0.0010937927262783702,0.002242152466367713,109,115,0.02980585179108559,0.03223094170403588,902,902,0.24665025977577248,0.2528026905829596,358,276,0.09789444900191414,0.0773542600896861,900,897,0.246,0.251,3657,3568,0.319,0.31,0.376,0.399,0.695,0.709,3.79,4.19,967.0,929.2,407,433,0.11129340989882418,0.12135650224215247,1.3,1.26,4113,3944,1374,1425,16.39,16.33,106,105,2.52,3.27,8.4,8.73,3.33,2.67,8.38,8.68,4.38,4.48,1.01,1.11
KAN,ATL,ATL,KAN,-1.5,163,-181,405,457,0.11309690030717677,0.13105821623171782,168,174,0.046914269757051104,0.049899627186693434,16,13,0.004468025691147724,0.003728133065672498,110,123,0.030717676626640603,0.03527387439059363,863,952,0.24099413571628037,0.27301405219386293,326,352,0.09103602345713488,0.10094637223974763,844,835,0.236,0.239,3581,3487,0.303,0.315,0.384,0.403,0.687,0.718,3.55,4.17,951.1,928.2,375,430,0.10471935213627478,0.12331517063378263,1.23,1.28,3971,3925,1374,1404,16.08,16.68,107,104,2.65,2.7,8.16,9.23,3.08,3.41,7.98,8.09,3.83,4.43,1.04,1.19
PHI,CWS,PHI,CWS,-1.5,-110,-101,425,471,0.11805555555555555,0.13256403039684772,160,197,0.044444444444444446,0.05544610188573037,12,19,0.0033333333333333335,0.0053475935828877,113,112,0.03138888888888889,0.031522656909653814,986,790,0.2738888888888889,0.22234731213059386,307,395,0.08527777777777777,0.11117365606529693,879,889,0.244,0.25,3600,3553,0.308,0.332,0.389,0.411,0.697,0.743,3.76,4.08,944.1,932.2,394,423,0.10944444444444444,0.11905432029271039,1.26,1.38,3976,4046,1402,1460,16.33,16.69,104,107,3.21,2.0,9.4,7.62,2.93,3.81,8.38,8.58,4.05,4.55,1.08,1.08
STL,MIA,STL,MIA,-1.5,134,-150,485,500,0.13197278911564625,0.13974287311347122,183,192,0.04979591836734694,0.05366126327557295,24,17,0.006530612244897959,0.0047512576858580215,102,111,0.027755102040816326,0.03102291783119061,788,824,0.214421768707483,0.23029625489100056,287,328,0.07809523809523809,0.09167132476243711,943,895,0.257,0.25,3675,3578,0.313,0.318,0.403,0.406,0.716,0.724,4.19,4.44,954.2,934.1,444,461,0.12081632653061225,0.12884292901062047,1.29,1.31,4046,3994,1480,1454,15.91,16.5,106,105,2.75,2.51,7.43,7.94,2.71,3.16,8.89,8.62,4.57,4.82,0.96,1.07
NYY,TB,NYY,TB,-1.5,115,-122,452,436,0.12811791383219956,0.12226584408300617,152,154,0.04308390022675737,0.04318564217610768,14,7,0.003968253968253968,0.001962983735277622,119,137,0.03373015873015873,0.03841839596186203,934,888,0.2647392290249433,0.24901850813236118,363,302,0.10289115646258504,0.08468872686483454,808,847,0.229,0.238,3528,3566,0.306,0.303,0.381,0.4,0.687,0.703,4.0,3.86,936.2,949.2,416,407,0.11791383219954649,0.11413348289399888,1.25,1.21,3958,3938,1345,1426,16.44,15.8,106,106,2.57,2.94,8.97,8.42,3.49,2.86,7.76,8.03,4.34,4.13,1.14,1.3
MIL,CHC,CHC,MIL,-1.5,166,-178,409,445,0.1162262006251776,0.12464985994397759,143,148,0.04063654447286161,0.04145658263305322,11,12,0.00312588803637397,0.0033613445378151263,112,138,0.031827223643080424,0.03865546218487395,923,786,0.2622904234157431,0.22016806722689075,351,279,0.09974424552429667,0.07815126050420168,813,883,0.231,0.247,3519,3570,0.306,0.306,0.373,0.411,0.679,0.717,3.57,3.94,942.1,943.2,374,413,0.10628019323671498,0.11568627450980393,1.24,1.23,3951,3924,1314,1469,16.49,15.84,106,106,2.63,2.82,8.82,7.5,3.35,2.66,7.76,8.42,3.91,4.24,1.07,1.32
CLE,COL,COL,CLE,-1.5,106,-114,449,650,0.12690785754663653,0.17515494475882512,162,218,0.04578858111927643,0.05874427378065211,12,23,0.0033917467495760316,0.006197790353004581,116,145,0.03278688524590164,0.03907302613850714,882,697,0.24929338609383833,0.18781999461061707,381,368,0.107687959299039,0.0991646456480733,862,1094,0.244,0.295,3538,3711,0.321,0.36,0.395,0.483,0.716,0.843,3.95,5.61,941.2,926.0,413,577,0.11673261729790842,0.15548369711668014,1.32,1.58,4002,4168,1396,1793,16.71,16.88,105,106,2.31,1.89,8.43,6.77,3.64,3.58,8.24,10.63,4.29,6.32,1.11,1.41
DET,ARI,ARI,DET,-1.5,153,-166,447,521,0.12334437086092716,0.14246650259775773,157,215,0.043322295805739514,0.0587913590374624,12,15,0.0033112582781456954,0.004101722723543888,115,134,0.03173289183222958,0.036642056330325405,923,891,0.25469094922737306,0.24364232977850697,311,340,0.0858167770419426,0.09297238173366147,877,919,0.242,0.251,3624,3657,0.307,0.321,0.387,0.428,0.694,0.749,3.8,4.52,957.1,951.2,404,478,0.11147902869757174,0.13070823079026525,1.24,1.32,4019,4079,1403,1566,16.25,16.47,107,107,2.97,2.62,8.68,8.43,2.92,3.22,8.24,8.69,4.2,4.93,1.08,1.27
LAD,CIN,LAD,CIN,-1.5,108,-114,492,445,0.1362880886426593,0.12510542592071972,176,189,0.04875346260387812,0.05313466404273264,22,10,0.006094182825484765,0.0028113578858588698,129,120,0.03573407202216067,0.03373629463030644,940,880,0.26038781163434904,0.24739949395558056,376,336,0.1041551246537396,0.09446162496485802,882,831,0.244,0.234,3610,3557,0.321,0.305,0.412,0.394,0.733,0.699,4.26,3.86,954.1,944.2,452,405,0.12520775623268698,0.11385999437728422,1.32,1.24,4077,3986,1489,1400,16.74,16.58,107,104,2.5,2.62,8.86,8.38,3.55,3.2,8.32,7.92,4.64,4.24,1.22,1.14
HOU,WAS,WAS,HOU,-1.5,151,-165,419,557,0.11779589541748664,0.15429362880886427,173,175,0.04863649142535845,0.04847645429362881,10,24,0.0028113578858588698,0.006648199445983379,125,122,0.035141973573235875,0.033795013850415515,1034,801,0.29069440539780717,0.2218836565096953,318,352,0.08940118077031206,0.09750692520775624,815,949,0.229,0.263,3557,3610,0.298,0.336,0.389,0.426,0.687,0.762,3.71,5.07,953.0,932.1,393,525,0.11048636491425358,0.14542936288088643,1.19,1.4,3963,4075,1383,1538,16.2,16.9,104,106,3.25,2.28,9.76,7.73,3.0,3.4,7.7,9.16,3.96,5.38,1.18,1.18
LAA,TEX,LAA,TEX,-1.5,172,-181,530,369,0.14532492459555799,0.10462149135242416,155,141,0.04250068549492734,0.03997731783385313,12,10,0.003290375651220181,0.002835270768358378,142,97,0.03893611187277214,0.02750212645307627,836,872,0.2292295037016726,0.2472356110008506,412,306,0.11296956402522622,0.08675928551176637,942,798,0.258,0.226,3647,3527,0.336,0.291,0.424,0.354,0.76,0.645,4.6,3.18,949.0,951.1,485,336,0.1329860159034823,0.0952650978168415,1.43,1.16,4136,3897,1547,1250,16.77,15.64,107,105,2.03,2.85,7.93,8.25,3.91,2.89,8.93,7.55,5.03,3.49,1.35,0.92
NYM,SD,NYM,SD,-1.5,135,-158,418,412,0.11679240011176306,0.11717861205915814,160,148,0.044705224923162895,0.04209328782707622,14,12,0.003911707180776753,0.0034129692832764505,93,106,0.025984911986588432,0.030147895335608646,915,903,0.25565800502933783,0.2568259385665529,386,354,0.10785135512713048,0.10068259385665529,854,805,0.239,0.229,3579,3516,0.319,0.305,0.369,0.368,0.688,0.673,3.54,3.6,950.0,944.0,374,378,0.10449846325789326,0.1075085324232082,1.31,1.23,4051,3962,1321,1295,16.89,16.27,106,105,2.37,2.55,8.67,8.61,3.66,3.38,8.09,7.67,3.96,3.93,0.88,1.01
SF,PIT,SF,PIT,-1.5,132,-149,433,418,0.12122060470324748,0.11811246114721673,186,195,0.052071668533034715,0.05510031082226618,17,17,0.004759238521836506,0.004803616840915513,93,98,0.026035834266517358,0.02769143825939531,907,816,0.25391937290033595,0.2305736083639446,342,308,0.09574468085106383,0.08703023452952811,865,827,0.242,0.234,3572,3539,0.313,0.301,0.382,0.381,0.695,0.682,3.66,3.73,945.2,945.2,385,392,0.10778275475923853,0.11076575303758124,1.28,1.2,3995,3932,1364,1350,16.17,16.11,106,106,2.65,2.65,8.63,7.77,3.25,2.93,8.23,7.87,4.12,3.98,0.89,0.93
SEA,OAK,SEA,OAK,-1.5,136,-154,465,594,0.12680665394055085,0.15873864243719935,157,209,0.04281428961003545,0.055852485301977554,12,12,0.00327242977911099,0.003206841261357563,118,158,0.032178892827924736,0.042223409941207914,902,873,0.2459776383965094,0.2332977017637627,332,385,0.09053722388873739,0.10288615713522181,888,978,0.242,0.261,3667,3742,0.311,0.337,0.388,0.45,0.699,0.787,3.85,5.07,970.2,965.0,415,544,0.11317152986092173,0.1453768038482095,1.26,1.41,4099,4242,1423,1685,16.26,17.34,107,109,2.72,2.27,8.36,8.14,3.08,3.59,8.23,9.12,4.31,5.54,1.09,1.47
TOR,BAL,TOR,BAL,-1.5,129,-147,471,534,0.13145408875244208,0.14698596201486375,157,177,0.043818029584147364,0.04872006606110652,10,18,0.0027909572983533353,0.00495458298926507,144,149,0.040189785096288025,0.04101293696669419,959,870,0.2676528049120848,0.23947151114781173,329,352,0.09182249511582473,0.0968896229011836,856,960,0.239,0.264,3583,3633,0.31,0.333,0.409,0.446,0.719,0.779,4.17,4.88,950.0,932.1,440,506,0.12280212112754675,0.13927883292045143,1.25,1.41,3996,4061,1465,1620,16.37,16.84,106,106,2.91,2.47,9.09,8.4,3.12,3.4,8.11,9.27,4.46,5.15,1.36,1.44
