favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
TB,STL,TB,STL,-1.5,156,-159,543,588,0.12737508796622096,0.13394077448747152,185,211,0.04339666901243256,0.04806378132118451,8,29,0.0018766127140511376,0.006605922551252847,174,126,0.04081632653061224,0.028701594533029614,1095,945,0.2568613652357495,0.2152619589977221,365,351,0.08562045507858315,0.07995444191343963,1020,1127,0.239,0.257,4263,4390,0.306,0.315,0.409,0.404,0.715,0.719,4.01,4.25,1132.2,1139.2,505,538,0.11846117757447806,0.12255125284738042,1.22,1.3,4713,4838,1743,1774,15.9,15.96,127,127,3.0,2.69,8.7,7.46,2.9,2.77,8.1,8.9,4.31,4.64,1.38,1.0
MIL,SF,SF,MIL,-1.5,127,-133,492,531,0.11584647986814221,0.12345966054405952,177,225,0.04167647751353897,0.05231341548477098,13,17,0.0030609842241582294,0.003952569169960474,137,112,0.03225806451612903,0.02604045570797489,1112,1077,0.26183188132799623,0.2504068821204371,426,400,0.10030609842241582,0.09300162752848175,972,1056,0.229,0.246,4247,4301,0.304,0.315,0.373,0.384,0.677,0.699,3.56,3.75,1139.2,1132.0,451,472,0.10619260654579703,0.10974192048360847,1.23,1.29,4767,4802,1586,1651,16.41,16.34,128,127,2.61,2.69,8.78,8.56,3.36,3.18,7.68,8.4,3.89,4.22,1.08,0.89
ARI,CIN,CIN,ARI,-1.5,159,-174,623,528,0.14175199089874857,0.12353766963032288,263,221,0.05984072810011377,0.05170800187178287,21,13,0.00477815699658703,0.0030416471689284044,157,141,0.035722411831626846,0.03299017313991577,1027,1066,0.23367463026166096,0.24941506785212916,400,398,0.09101251422070535,0.09312119794103883,1117,1000,0.254,0.234,4395,4274,0.322,0.305,0.431,0.391,0.753,0.696,4.55,3.79,1138.0,1133.2,575,477,0.13083048919226395,0.1116050538137576,1.33,1.23,4891,4775,1893,1670,16.43,16.53,128,125,2.57,2.68,8.12,8.46,3.16,3.16,8.83,7.94,4.93,4.19,1.24,1.12
LAD,SD,LAD,SD,-1.5,144,-163,573,481,0.13303923844903645,0.11493428912783751,209,167,0.048525655908985374,0.03990442054958184,24,15,0.0055723241235198515,0.0035842293906810036,152,128,0.035291386115625725,0.03058542413381123,1130,1103,0.2623635941490597,0.2635603345280765,435,420,0.1009983747387973,0.1003584229390681,1054,938,0.245,0.224,4307,4185,0.319,0.3,0.41,0.363,0.729,0.663,4.16,3.54,1137.2,1132.0,526,445,0.12212677037381008,0.1063321385902031,1.31,1.2,4852,4716,1767,1519,16.69,16.21,128,126,2.6,2.63,8.94,8.77,3.44,3.34,8.34,7.46,4.53,3.82,1.2,1.02
PIT,COL,COL,PIT,-1.5,111,-115,536,822,0.1258511387649683,0.18181818181818182,240,271,0.05635125616341864,0.05994249059942491,20,27,0.0046959380136182205,0.005972130059721301,125,185,0.029349612585113878,0.0409201504092015,992,849,0.2329185254754637,0.18779031187790313,375,443,0.08804883775534163,0.09798717097987171,1019,1353,0.239,0.299,4259,4521,0.307,0.365,0.393,0.494,0.7,0.859,4.02,5.99,1129.0,1118.1,504,744,0.11833763794317916,0.1645653616456536,1.23,1.61,4745,5077,1674,2233,16.3,17.04,127,128,2.65,1.92,7.91,6.83,2.99,3.57,8.12,10.89,4.27,6.62,1.0,1.49
SEA,OAK,OAK,SEA,-1.5,-101,-113,567,669,0.12930444697833524,0.15204545454545454,197,238,0.04492588369441277,0.05409090909090909,15,14,0.0034207525655644243,0.003181818181818182,155,180,0.03534777651083238,0.04090909090909091,1086,1059,0.2476624857468643,0.2406818181818182,385,457,0.08779931584948689,0.10386363636363637,1074,1120,0.245,0.255,4385,4400,0.312,0.331,0.403,0.438,0.715,0.769,3.99,4.82,1155.1,1145.1,512,614,0.11676168757126568,0.13954545454545456,1.26,1.38,4886,4987,1766,1926,16.26,17.32,128,129,2.82,2.32,8.46,8.32,3.0,3.59,8.37,8.8,4.42,5.26,1.21,1.41
MIN,CWS,MIN,CWS,-1.5,136,-137,572,572,0.1327762302692665,0.13573801613668723,213,232,0.04944289693593315,0.05505457997152349,11,19,0.00255338904363974,0.004508780256288562,147,140,0.034122562674094706,0.03322259136212625,1073,966,0.24907149489322192,0.2292358803986711,347,464,0.08054781801299907,0.11010915994304699,1090,1049,0.253,0.249,4308,4214,0.313,0.33,0.41,0.413,0.723,0.743,4.25,4.18,1120.0,1106.1,529,514,0.12279480037140204,0.12197437114380635,1.28,1.37,4772,4794,1766,1739,16.56,16.76,126,127,3.09,2.08,8.62,7.86,2.79,3.77,8.76,8.53,4.6,4.65,1.18,1.14
CHC,LAA,CHC,LAA,-1.5,115,-125,516,633,0.12072999532054282,0.146155622258139,181,180,0.04234908750584932,0.04156084045255137,13,19,0.0030416471689284044,0.004386977603324867,155,174,0.03626579316799251,0.040175479104132994,974,1005,0.22788956481048198,0.2320480258600785,337,485,0.07884885353299018,0.11198337566381898,1035,1128,0.242,0.26,4274,4331,0.301,0.337,0.399,0.431,0.7,0.768,3.81,4.67,1136.2,1127.0,481,585,0.11254094525035097,0.13507273147079196,1.21,1.43,4703,4907,1707,1868,15.82,16.82,128,127,2.89,2.07,7.71,8.03,2.67,3.87,8.2,9.01,4.09,5.06,1.23,1.39
TEX,CLE,CLE,TEX,-1.5,140,-148,480,532,0.11278195488721804,0.1259171597633136,174,190,0.04088345864661654,0.04497041420118343,12,18,0.002819548872180451,0.004260355029585799,138,134,0.03242481203007519,0.031715976331360946,1052,1057,0.24718045112781956,0.2501775147928994,390,445,0.09163533834586467,0.10532544378698225,975,1024,0.229,0.242,4256,4225,0.298,0.318,0.373,0.391,0.671,0.709,3.48,3.87,1144.1,1122.0,443,482,0.10408834586466166,0.11408284023668638,1.19,1.31,4732,4767,1587,1652,15.88,16.66,127,125,2.7,2.38,8.27,8.48,3.07,3.57,7.67,8.21,3.78,4.27,1.09,1.07
BAL,HOU,HOU,BAL,-1.5,174,-197,618,523,0.1422979507253051,0.1224824355971897,202,202,0.046511627906976744,0.047306791569086654,22,15,0.005065622841353903,0.00351288056206089,169,152,0.03891319364494589,0.035597189695550355,1041,1201,0.23969606262951876,0.28126463700234194,413,394,0.09509555606723463,0.09227166276346604,1134,996,0.261,0.233,4343,4270,0.329,0.304,0.434,0.394,0.763,0.698,4.66,3.87,1121.0,1140.2,581,491,0.1337784941284826,0.11498829039812647,1.38,1.22,4847,4775,1887,1684,16.69,16.3,126,125,2.52,3.05,8.36,9.48,3.32,3.11,9.1,7.86,4.96,4.13,1.36,1.2
