favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
CHC,STL,CHC,STL,-1.5,114,-117,645,733,0.12202043132803632,0.13499079189686924,219,271,0.041430192962542564,0.04990791896869245,22,34,0.004161937192584185,0.006261510128913444,200,161,0.037835792659856225,0.029650092081031306,1228,1185,0.23231176693151723,0.21823204419889503,399,453,0.07548240635641316,0.08342541436464089,1266,1406,0.24,0.259,5286,5430,0.297,0.319,0.403,0.41,0.7,0.729,3.84,4.23,1408.0,1408.0,601,662,0.11369655694286795,0.12191528545119705,1.18,1.32,5801,6013,2129,2228,15.74,16.07,159,157,3.08,2.62,7.85,7.57,2.55,2.9,8.09,8.99,4.12,4.69,1.28,1.03
TOR,TB,TB,TOR,-1.5,122,-135,714,661,0.13358278765201123,0.12535558505594538,252,218,0.04714686623012161,0.041342689171249766,14,13,0.0026192703461178674,0.0024653897212213163,206,199,0.03854069223573433,0.037739427271003226,1396,1389,0.26117867165575304,0.2634174094443391,504,464,0.09429373246024322,0.0879954485112839,1291,1244,0.242,0.236,5345,5273,0.313,0.304,0.41,0.395,0.723,0.699,4.22,3.87,1411.0,1407.1,662,605,0.12385406922357343,0.11473544471837664,1.27,1.21,5975,5852,2189,2085,16.45,16.01,157,158,2.77,2.99,8.9,8.88,3.21,2.97,8.23,7.96,4.55,4.23,1.31,1.27
MIL,CIN,CIN,MIL,-1.5,130,-139,622,672,0.1178923426838514,0.12669683257918551,221,277,0.04188779378316907,0.05222473604826546,17,18,0.0032221379833206974,0.003393665158371041,165,188,0.03127369219105383,0.03544494720965309,1402,1352,0.2657316148597422,0.2549019607843137,523,482,0.09912812736921911,0.09087481146304675,1213,1243,0.23,0.234,5276,5304,0.305,0.303,0.372,0.4,0.677,0.703,3.61,3.88,1415.0,1409.0,568,607,0.10765731614859743,0.1144419306184012,1.23,1.22,5926,5924,1963,2120,16.44,16.56,159,155,2.68,2.8,8.92,8.64,3.33,3.08,7.72,7.94,3.96,4.29,1.05,1.2
NYM,MIA,NYM,MIA,-1.5,128,-140,705,791,0.13160350942691806,0.14524421593830333,254,276,0.047414597722605936,0.050679397723099526,23,23,0.004293447825275341,0.004223283143591627,148,197,0.027627403397423932,0.0361733382298935,1370,1264,0.25574015307074854,0.23209695189129637,549,491,0.10248273287287661,0.09015791406536908,1318,1357,0.246,0.249,5357,5446,0.322,0.317,0.385,0.417,0.707,0.734,4.04,4.64,1407.0,1416.1,631,730,0.11778980772820609,0.1340433345574734,1.33,1.3,6049,6071,2062,2270,16.9,16.59,158,159,2.5,2.57,8.76,8.03,3.51,3.12,8.43,8.62,4.51,5.03,0.95,1.25
CLE,TEX,TEX,CLE,-1.5,140,-160,632,590,0.1191553544494721,0.11182714177407127,241,225,0.04543740573152338,0.04264594389689159,18,15,0.003393665158371041,0.002843062926459439,166,168,0.03129713423831071,0.03184230477634572,1351,1316,0.2547134238310709,0.2494313874147081,524,454,0.09879336349924585,0.08605003790750569,1266,1212,0.239,0.23,5304,5276,0.311,0.295,0.385,0.374,0.696,0.669,3.68,3.45,1414.0,1416.1,578,543,0.10897435897435898,0.1029188779378317,1.27,1.18,5937,5831,2041,1971,16.52,15.83,157,157,2.58,2.9,8.6,8.36,3.34,2.88,8.06,7.7,4.02,3.75,1.06,1.07
ATL,PIT,PIT,ATL,-1.5,133,-152,721,637,0.134665670526709,0.1206439393939394,242,280,0.04519985057900635,0.05303030303030303,23,20,0.004295853567426224,0.003787878787878788,193,150,0.03604781471796788,0.028409090909090908,1391,1286,0.2598057527082555,0.24356060606060606,520,464,0.09712364587224505,0.08787878787878788,1318,1248,0.246,0.236,5354,5280,0.319,0.305,0.408,0.382,0.727,0.687,4.36,3.79,1411.0,1404.2,683,591,0.12756817332835263,0.11193181818181819,1.3,1.22,5999,5879,2185,2018,16.66,16.26,158,158,2.68,2.77,8.87,8.24,3.32,2.97,8.41,8.0,4.6,4.08,1.23,0.96
SD,ARI,SD,ARI,-1.5,158,-181,612,761,0.11735378715244488,0.13927525622254758,197,311,0.037775647171620325,0.05691800878477306,15,29,0.0028763183125599234,0.005307467057101025,174,191,0.03336529242569511,0.03495607613469985,1392,1264,0.26692233940556087,0.23133235724743778,519,489,0.09952061361457334,0.08949487554904832,1173,1373,0.225,0.251,5215,5464,0.301,0.317,0.369,0.424,0.67,0.741,3.64,4.43,1406.0,1420.0,569,699,0.10910834132310643,0.12792825768667643,1.2,1.31,5865,6068,1922,2315,16.34,16.45,157,159,2.68,2.58,8.91,8.01,3.32,3.1,7.51,8.7,3.92,4.82,1.11,1.21
PHI,MIN,MIN,PHI,-1.5,143,-157,641,768,0.11896807720861173,0.1419068736141907,246,274,0.045657015590200446,0.050628233555062824,15,13,0.0027839643652561247,0.002402069475240207,173,192,0.03210838901262064,0.03547671840354767,1433,1336,0.2659613956941351,0.24685883222468588,429,455,0.07962138084632517,0.08407243163340725,1322,1394,0.245,0.258,5388,5412,0.305,0.32,0.393,0.419,0.698,0.739,3.82,4.62,1412.1,1400.0,600,718,0.111358574610245,0.1326681448632668,1.24,1.32,5919,6015,2117,2270,16.19,16.77,157,158,3.34,2.94,9.13,8.59,2.73,2.93,8.42,8.96,4.08,4.94,1.1,1.23
WAS,CWS,CWS,WAS,-1.5,161,-181,876,727,0.16094065772551902,0.13732527389497545,264,285,0.04850266397207422,0.05383452965621458,29,23,0.005327944148447547,0.004344540989799773,207,180,0.038030497887194564,0.03400075557234605,1218,1250,0.22377365423479698,0.23611635814129203,560,590,0.1028844387286423,0.11144692104268984,1459,1313,0.268,0.248,5443,5294,0.343,0.329,0.441,0.413,0.784,0.742,5.34,4.25,1396.1,1390.0,828,657,0.15212199154877826,0.12410275783906309,1.45,1.37,6168,6019,2402,2184,17.2,16.89,159,159,2.18,2.12,7.85,8.09,3.61,3.82,9.4,8.5,5.65,4.71,1.33,1.17
BOS,DET,DET,BOS,-1.5,171,-199,668,682,0.12414049433190857,0.1279309697992872,213,240,0.03958372049804869,0.04501969611705121,9,20,0.0016725515703400855,0.003751641343087601,163,185,0.03029176732949266,0.03470268242356031,1329,1345,0.2469801152202193,0.25229788032264117,519,479,0.0964504738896116,0.08985181016694804,1308,1285,0.243,0.241,5381,5331,0.316,0.309,0.377,0.398,0.693,0.707,3.72,3.96,1421.1,1411.0,588,621,0.10927336926221892,0.11648846370287,1.29,1.25,6038,5930,2028,2120,16.31,16.25,157,158,2.56,2.81,8.42,8.58,3.29,3.06,8.28,8.2,4.23,4.35,1.03,1.18
HOU,LAA,HOU,LAA,-1.5,119,-133,658,822,0.12377727614747931,0.15225041674384146,239,248,0.04495861550037622,0.0459344323022782,16,22,0.0030097817908201654,0.004074828671976292,196,214,0.03686982693754703,0.03963696980922393,1480,1252,0.27840481565086533,0.23189479533246898,498,614,0.09367945823927765,0.1137247638451565,1240,1405,0.233,0.26,5316,5399,0.304,0.338,0.395,0.433,0.699,0.771,3.89,4.89,1416.0,1404.1,612,763,0.11512415349887133,0.1413224671235414,1.23,1.44,5939,6142,2099,2339,16.34,16.84,156,159,2.97,2.04,9.41,8.02,3.17,3.93,7.88,9.0,4.18,5.27,1.25,1.37
SEA,LAD,LAD,SEA,-1.5,173,-198,680,677,0.1252302025782689,0.12826828344069724,243,247,0.044751381215469614,0.046798029556650245,16,24,0.0029465930018416206,0.004547176960970065,187,174,0.03443830570902394,0.03296703296703297,1396,1464,0.2570902394106814,0.27737779461917395,446,555,0.08213627992633518,0.10515346722243274,1310,1229,0.241,0.233,5430,5278,0.305,0.311,0.395,0.388,0.7,0.699,3.86,4.0,1435.2,1414.0,615,628,0.1132596685082873,0.11898446381205002,1.22,1.26,6025,5965,2146,2046,16.14,16.63,159,159,3.13,2.64,8.75,9.32,2.8,3.53,8.21,7.82,4.26,4.31,1.17,1.11
KAN,OAK,KAN,OAK,-1.5,135,-206,629,801,0.11796699174793698,0.14827841540170308,249,284,0.04669917479369842,0.05257312106627175,26,19,0.004876219054763691,0.003517215845982969,170,218,0.03188297074268567,0.04035542391706775,1241,1301,0.2327456864216054,0.240836727138097,468,559,0.08777194298574643,0.10348019252128841,1287,1360,0.241,0.252,5332,5402,0.307,0.328,0.393,0.432,0.7,0.76,3.75,4.7,1410.0,1410.2,588,737,0.11027756939234809,0.13643095149944465,1.24,1.36,5888,6113,2098,2336,16.2,17.21,159,159,2.65,2.33,7.92,8.3,2.99,3.57,8.21,8.68,4.01,5.11,1.09,1.39
SF,COL,SF,COL,-1.5,-106,100,678,1007,0.12663429211804259,0.180692625157007,290,326,0.05416511019798281,0.05849632155033196,21,30,0.003922301083302204,0.005383097075183922,139,246,0.02596189764661935,0.04414139601650816,1324,1076,0.24729174449010086,0.19307374842993003,501,541,0.09357489727306686,0.0970751839224834,1336,1655,0.25,0.297,5354,5573,0.319,0.363,0.389,0.499,0.708,0.862,3.88,5.99,1406.2,1383.1,606,921,0.11318640268957789,0.16526108020814642,1.31,1.59,5993,6263,2085,2779,16.47,17.04,158,159,2.64,1.99,8.47,7.0,3.21,3.52,8.55,10.77,4.34,6.55,0.89,1.6
NYY,BAL,NYY,BAL,-1.5,144,-161,678,771,0.1274915381722452,0.14175399889685603,242,248,0.04550582925911997,0.045596617025188454,22,26,0.004136893569010906,0.0047802904945762085,170,209,0.03196690485144791,0.03842618128332414,1409,1325,0.26494922903347123,0.24361095789667217,546,512,0.10267017675817977,0.09413495127780842,1224,1411,0.23,0.259,5318,5439,0.307,0.326,0.38,0.43,0.687,0.756,3.94,4.57,1412.2,1408.2,618,716,0.11620910116585183,0.1316418459275602,1.25,1.37,5971,6063,2020,2338,16.53,16.64,159,158,2.58,2.59,8.98,8.47,3.48,3.27,7.8,9.01,4.32,4.93,1.08,1.34
