favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
KAN,WAS,WAS,KAN,-1.5,115,-119,457,648,0.1143357518138604,0.15992102665350444,183,198,0.04578433825369027,0.04886475814412636,18,26,0.004503377533149862,0.006416584402764067,121,146,0.030272704528396296,0.03603158933859822,943,900,0.23592694520890667,0.22211253701875616,359,395,0.0898173630222667,0.0974827245804541,949,1099,0.237,0.271,3997,4052,0.304,0.343,0.383,0.441,0.687,0.784,3.62,5.31,1059.0,1036.1,426,612,0.10657993495121341,0.1510365251727542,1.24,1.44,4424,4575,1531,1787,16.12,17.06,119,118,2.63,2.28,8.01,7.82,3.05,3.43,8.07,9.54,3.88,5.63,1.03,1.27
KAN,WAS,WAS,KAN,-0.5,-145,113,457,648,0.1143357518138604,0.15992102665350444,183,198,0.04578433825369027,0.04886475814412636,18,26,0.004503377533149862,0.006416584402764067,121,146,0.030272704528396296,0.03603158933859822,943,900,0.23592694520890667,0.22211253701875616,359,395,0.0898173630222667,0.0974827245804541,949,1099,0.237,0.271,3997,4052,0.304,0.343,0.383,0.441,0.687,0.784,3.62,5.31,1059.0,1036.1,426,612,0.10657993495121341,0.1510365251727542,1.24,1.44,4424,4575,1531,1787,16.12,17.06,119,118,2.63,2.28,8.01,7.82,3.05,3.43,8.07,9.54,3.88,5.63,1.03,1.27
CLE,MIA,MIA,CLE,-1.5,162,-166,485,565,0.12407265285239191,0.14089775561097256,175,212,0.04476848298797646,0.05286783042394015,13,19,0.00332565873624968,0.004738154613466334,126,129,0.03223330775134305,0.03216957605985037,987,931,0.25249424405218723,0.23216957605985036,412,369,0.10539779994883602,0.09201995012468828,938,1003,0.24,0.25,3909,4010,0.316,0.319,0.388,0.409,0.704,0.728,3.83,4.52,1041.2,1047.1,443,526,0.11332821693527756,0.13117206982543642,1.3,1.31,4410,4476,1517,1640,16.61,16.53,116,118,2.4,2.52,8.53,8.0,3.56,3.17,8.1,8.62,4.19,4.86,1.09,1.11
CLE,MIA,MIA,CLE,-0.5,106,-127,485,565,0.12407265285239191,0.14089775561097256,175,212,0.04476848298797646,0.05286783042394015,13,19,0.00332565873624968,0.004738154613466334,126,129,0.03223330775134305,0.03216957605985037,987,931,0.25249424405218723,0.23216957605985036,412,369,0.10539779994883602,0.09201995012468828,938,1003,0.24,0.25,3909,4010,0.316,0.319,0.388,0.409,0.704,0.728,3.83,4.52,1041.2,1047.1,443,526,0.11332821693527756,0.13117206982543642,1.3,1.31,4410,4476,1517,1640,16.61,16.53,116,118,2.4,2.52,8.53,8.0,3.56,3.17,8.1,8.62,4.19,4.86,1.09,1.11
OAK,TB,TB,OAK,-1.5,172,-185,637,495,0.15442424242424244,0.12427818227466733,222,169,0.05381818181818182,0.042430328897815714,13,8,0.0031515151515151517,0.002008536279186543,173,155,0.041939393939393936,0.03891539040923927,977,1009,0.23684848484848484,0.2533266382124027,427,345,0.10351515151515152,0.08661812703991965,1059,946,0.257,0.238,4125,3983,0.332,0.305,0.443,0.401,0.775,0.706,4.92,3.91,1071.1,1061.2,586,461,0.14206060606060605,0.11574190308812453,1.39,1.22,4675,4408,1826,1596,17.29,15.89,121,119,2.29,2.92,8.21,8.55,3.59,2.92,8.9,8.02,5.35,4.2,1.45,1.31
OAK,TB,TB,OAK,-0.5,110,-141,637,495,0.15442424242424244,0.12427818227466733,222,169,0.05381818181818182,0.042430328897815714,13,8,0.0031515151515151517,0.002008536279186543,173,155,0.041939393939393936,0.03891539040923927,977,1009,0.23684848484848484,0.2533266382124027,427,345,0.10351515151515152,0.08661812703991965,1059,946,0.257,0.238,4125,3983,0.332,0.305,0.443,0.401,0.775,0.706,4.92,3.91,1071.1,1061.2,586,461,0.14206060606060605,0.11574190308812453,1.39,1.22,4675,4408,1826,1596,17.29,15.89,121,119,2.29,2.92,8.21,8.55,3.59,2.92,8.9,8.02,5.35,4.2,1.45,1.31
NYM,ATL,NYM,ATL,-1.5,159,-167,483,517,0.12200050517807527,0.1314518179506738,174,191,0.04395049254862339,0.04856343757945589,17,15,0.004294013639808032,0.0038138825324180014,108,133,0.027279616064662792,0.033816425120772944,1003,1039,0.2533468047486739,0.26417493007882026,420,393,0.10608739580702198,0.09992372234935164,950,946,0.24,0.241,3959,3933,0.32,0.315,0.374,0.398,0.694,0.713,3.7,4.21,1046.0,1044.2,430,489,0.10861328618337965,0.12433257055682685,1.31,1.28,4478,4418,1482,1566,16.96,16.68,117,117,2.39,2.64,8.63,8.95,3.61,3.39,8.17,8.15,4.16,4.45,0.93,1.15
NYM,ATL,NYM,ATL,-0.5,114,-146,483,517,0.12200050517807527,0.1314518179506738,174,191,0.04395049254862339,0.04856343757945589,17,15,0.004294013639808032,0.0038138825324180014,108,133,0.027279616064662792,0.033816425120772944,1003,1039,0.2533468047486739,0.26417493007882026,420,393,0.10608739580702198,0.09992372234935164,950,946,0.24,0.241,3959,3933,0.32,0.315,0.374,0.398,0.694,0.713,3.7,4.21,1046.0,1044.2,430,489,0.10861328618337965,0.12433257055682685,1.31,1.28,4478,4418,1482,1566,16.96,16.68,117,117,2.39,2.64,8.63,8.95,3.61,3.39,8.17,8.15,4.16,4.45,0.93,1.15
TEX,ARI,ARI,TEX,-1.5,152,-161,429,585,0.10841546626231995,0.14289203712750367,163,251,0.041192822845590095,0.06130923302393747,12,18,0.003032600454890068,0.004396678065461651,116,148,0.029315137730603992,0.0361504640937958,980,972,0.2476623704826889,0.23742061553492916,357,376,0.09021986353297953,0.09184171958964338,894,1049,0.226,0.256,3957,4094,0.294,0.325,0.361,0.435,0.655,0.76,3.3,4.56,1068.1,1059.0,392,537,0.09906494819307556,0.1311675622862726,1.17,1.35,4391,4561,1429,1780,15.75,16.47,118,119,2.75,2.59,8.26,8.26,3.01,3.2,7.53,8.92,3.61,4.97,0.98,1.26
TEX,ARI,ARI,TEX,-0.5,101,-128,429,585,0.10841546626231995,0.14289203712750367,163,251,0.041192822845590095,0.06130923302393747,12,18,0.003032600454890068,0.004396678065461651,116,148,0.029315137730603992,0.0361504640937958,980,972,0.2476623704826889,0.23742061553492916,357,376,0.09021986353297953,0.09184171958964338,894,1049,0.226,0.256,3957,4094,0.294,0.325,0.361,0.435,0.655,0.76,3.3,4.56,1068.1,1059.0,392,537,0.09906494819307556,0.1311675622862726,1.17,1.35,4391,4561,1429,1780,15.75,16.47,118,119,2.75,2.59,8.26,8.26,3.01,3.2,7.53,8.92,3.61,4.97,0.98,1.26
