favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
LAA,KAN,LAA,KAN,-1.5,180,-204,811,622,0.15207200450028127,0.11809379153218151,245,247,0.04594037127320458,0.04689576609075375,22,26,0.0041252578286142885,0.004936396430605658,212,166,0.03975248453028314,0.03151699259540535,1234,1222,0.23138946184136508,0.2320106322384659,608,465,0.11400712544534033,0.08828555154737042,1392,1274,0.261,0.242,5333,5267,0.339,0.307,0.434,0.393,0.773,0.7,4.88,3.76,1386.1,1393.0,752,582,0.14100881305081567,0.11049933548509588,1.44,1.25,6068,5820,2317,2071,16.85,16.21,157,157,2.03,2.63,8.01,7.9,3.95,3.0,9.04,8.23,5.26,4.02,1.38,1.07
SEA,COL,COL,SEA,-1.5,-131,118,676,992,0.12600186393289842,0.18023255813953487,240,322,0.04473438956197577,0.058502906976744186,16,30,0.0029822926374650513,0.005450581395348837,186,240,0.03466915191053122,0.0436046511627907,1372,1062,0.25573159366262815,0.19295058139534885,442,534,0.08238583410997204,0.09702034883720931,1299,1631,0.242,0.296,5365,5504,0.306,0.362,0.397,0.497,0.703,0.859,3.88,5.98,1417.2,1367.1,611,908,0.11388630009319664,0.16497093023255813,1.23,1.58,5956,6183,2129,2733,16.16,17.02,157,157,3.1,1.99,8.71,6.99,2.81,3.51,8.25,10.74,4.29,6.53,1.18,1.58
HOU,OAK,HOU,OAK,-1.5,130,-142,647,790,0.12337909992372235,0.14816204051012752,235,278,0.04481311975591152,0.052138034508627154,16,19,0.0030511060259344014,0.003563390847711928,192,217,0.036613272311212815,0.040697674418604654,1461,1282,0.27860411899313503,0.2404351087771943,492,551,0.09382151029748284,0.10333833458364591,1220,1343,0.233,0.252,5244,5332,0.303,0.328,0.393,0.433,0.696,0.761,3.87,4.69,1399.0,1392.2,602,726,0.11479786422578185,0.13615903975993998,1.22,1.36,5862,6034,2063,2310,16.35,17.2,154,157,2.97,2.33,9.4,8.28,3.17,3.56,7.85,8.68,4.16,5.11,1.24,1.4
CLE,DET,DET,CLE,-1.5,155,-170,627,675,0.11970217640320734,0.12818078237751615,240,234,0.045819014891179836,0.044436004557538926,18,20,0.003436426116838488,0.0037979491074819596,163,184,0.031118747613592974,0.03494113178883403,1332,1328,0.2542955326460481,0.2521838207368021,517,475,0.09870179457808324,0.09020129130269654,1252,1272,0.239,0.242,5238,5266,0.311,0.31,0.385,0.398,0.696,0.708,3.69,3.98,1396.0,1394.0,573,616,0.10939289805269187,0.11697683251044436,1.27,1.25,5862,5861,2017,2098,16.51,16.27,155,156,2.58,2.8,8.59,8.57,3.33,3.07,8.07,8.21,4.04,4.36,1.05,1.19
PHI,MIA,MIA,PHI,-1.5,121,-129,640,779,0.12012012012012012,0.1448493863889922,246,274,0.04617117117117117,0.050948307921160285,15,23,0.002815315315315315,0.0042766827817032355,173,189,0.03246996996996997,0.03514317590182224,1417,1243,0.26595345345345345,0.231126812941614,424,486,0.07957957957957958,0.09036816660468576,1312,1338,0.246,0.249,5328,5378,0.306,0.317,0.395,0.414,0.701,0.731,3.87,4.62,1394.1,1400.1,600,719,0.11261261261261261,0.13369282261063592,1.25,1.3,5853,5998,2107,2225,16.21,16.59,155,157,3.34,2.56,9.15,7.99,2.74,3.12,8.47,8.6,4.13,5.01,1.12,1.21
CHC,NYM,CHC,NYM,-1.5,182,-210,634,690,0.12147921057673884,0.13043478260869565,217,249,0.041578846522322285,0.04706994328922495,22,23,0.00421536692853037,0.004347826086956522,196,143,0.03755508718145239,0.027032136105860114,1214,1350,0.23261161141981224,0.2551984877126654,396,544,0.07587660471354665,0.10283553875236295,1252,1300,0.24,0.246,5219,5290,0.298,0.323,0.403,0.383,0.701,0.706,3.82,4.0,1390.0,1390.0,590,618,0.1130484767196781,0.11682419659735349,1.19,1.33,5730,5976,2101,2024,15.75,16.9,157,156,3.07,2.48,7.86,8.74,2.56,3.52,8.11,8.42,4.11,4.47,1.27,0.93
TEX,MIN,MIN,TEX,-1.5,117,-133,584,764,0.11207061984264056,0.1426704014939309,223,272,0.04279408942621378,0.050793650793650794,15,13,0.0028785261945883708,0.002427637721755369,165,191,0.03166378814047208,0.035667600373482725,1296,1316,0.24870466321243523,0.2457516339869281,452,450,0.0867395893302629,0.08403361344537816,1197,1386,0.23,0.259,5211,5355,0.295,0.321,0.373,0.421,0.668,0.742,3.46,4.65,1398.1,1383.0,537,714,0.10305123776626367,0.13333333333333333,1.18,1.33,5764,5953,1945,2257,15.85,16.79,155,156,2.87,2.92,8.34,8.56,2.91,2.93,7.7,9.02,3.76,4.97,1.06,1.24
CIN,PIT,PIT,CIN,-1.5,192,-217,667,632,0.12738731856378915,0.12139838647714175,271,278,0.051757066462948816,0.05339992316557818,18,20,0.003437738731856379,0.00384172109104879,188,148,0.03590527119938885,0.028428736073761045,1326,1264,0.2532467532467532,0.2427967729542835,477,460,0.09110007639419404,0.08835958509412217,1232,1228,0.235,0.236,5236,5206,0.304,0.304,0.402,0.382,0.706,0.686,3.91,3.81,1389.0,1385.2,604,587,0.11535523300229182,0.11275451402228198,1.23,1.22,5850,5799,2103,1990,16.58,16.25,153,156,2.78,2.75,8.59,8.21,3.09,2.99,7.98,7.98,4.32,4.1,1.22,0.96
SD,MIL,SD,MIL,-1.5,175,-189,609,621,0.11754487550665894,0.11839847473784557,195,221,0.03763752171395483,0.04213536701620591,15,17,0.0028951939779965257,0.0032411820781696856,173,164,0.03339123721289326,0.03126787416587226,1383,1389,0.2669368847712797,0.2648236415633937,516,520,0.09959467284308049,0.09914204003813155,1163,1207,0.224,0.23,5181,5245,0.3,0.305,0.368,0.373,0.668,0.678,3.65,3.63,1397.0,1406.0,566,567,0.10924531943640224,0.10810295519542422,1.2,1.23,5827,5891,1907,1954,16.33,16.44,156,158,2.68,2.67,8.91,8.89,3.32,3.33,7.49,7.73,3.92,3.98,1.11,1.05
BOS,TOR,BOS,TOR,-1.5,140,-156,661,706,0.12424812030075189,0.13376278893520274,211,249,0.03966165413533835,0.04717696097006442,8,14,0.0015037593984962407,0.002652519893899204,160,204,0.03007518796992481,0.038651004168245545,1317,1380,0.2475563909774436,0.2614626752557787,514,499,0.09661654135338346,0.09454338764683592,1297,1275,0.244,0.242,5320,5278,0.317,0.313,0.377,0.41,0.694,0.723,3.74,4.23,1404.1,1393.0,584,654,0.10977443609022557,0.12391057218643425,1.29,1.27,5970,5902,2004,2164,16.32,16.47,155,155,2.56,2.77,8.44,8.92,3.29,3.22,8.31,8.24,4.24,4.56,1.03,1.32
