favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
NYM,SF,NYM,SF,-1.5,154,-168,430,438,0.11803458687894593,0.12009871126953661,162,188,0.044468844359044746,0.051549218535782836,15,17,0.0041174855888004395,0.004661365505895256,95,94,0.026077408729069447,0.025774609267891418,928,932,0.2547351084271205,0.25555250891143405,394,350,0.10815262146582487,0.09596928982725528,872,884,0.239,0.242,3643,3647,0.32,0.313,0.37,0.381,0.69,0.694,3.58,3.63,966.0,964.2,384,389,0.10540763107329125,0.10666301069372086,1.31,1.28,4127,4079,1349,1388,16.92,16.19,108,108,2.36,2.66,8.65,8.7,3.67,3.27,8.12,8.25,4.01,4.09,0.89,0.88
LAA,CWS,LAA,CWS,-1.5,156,-170,541,480,0.14527389903329754,0.13256006628003314,157,202,0.04215896885069818,0.055785694559513946,13,19,0.003490870032223416,0.005247169290251312,145,115,0.03893662728249194,0.03175918254625794,854,803,0.22932330827067668,0.22176194421430545,415,399,0.11143931256713212,0.11019055509527755,967,906,0.26,0.25,3724,3621,0.337,0.332,0.426,0.412,0.763,0.744,4.6,4.09,967.0,950.2,494,432,0.1326530612244898,0.11930405965202982,1.43,1.37,4217,4120,1585,1491,16.78,16.64,109,109,2.06,2.01,7.95,7.6,3.86,3.78,9.0,8.58,5.04,4.54,1.35,1.09
SEA,TEX,TEX,SEA,-1.5,122,-136,476,386,0.1266294227188082,0.10657095527332965,162,144,0.04309656823623304,0.03975704030922143,12,12,0.0031923383878691143,0.0033130866924351186,124,100,0.03298749667464751,0.027609055770292656,928,896,0.24687416866187817,0.2473771397018222,338,318,0.08991753125831338,0.08779679734953065,909,821,0.242,0.227,3759,3622,0.311,0.293,0.39,0.356,0.701,0.649,3.85,3.24,995.2,976.1,426,351,0.11332801276935354,0.09690778575372722,1.25,1.17,4200,4009,1467,1289,16.22,15.71,110,108,2.75,2.82,8.39,8.26,3.06,2.93,8.22,7.57,4.3,3.56,1.12,0.92
OAK,ARI,ARI,OAK,-1.5,177,-191,599,540,0.15738307934839726,0.14453961456102785,210,224,0.055176037834997374,0.059957173447537475,12,17,0.0031529164477141357,0.004550321199143469,161,139,0.04230162900683132,0.03720556745182013,891,905,0.23410404624277456,0.24223768736616702,391,341,0.10273252758801892,0.09127408993576017,988,949,0.26,0.254,3806,3736,0.335,0.323,0.448,0.435,0.783,0.758,5.03,4.59,983.0,967.2,549,494,0.1442459274829217,0.1322269807280514,1.4,1.33,4312,4160,1705,1624,17.31,16.49,111,109,2.28,2.65,8.16,8.42,3.58,3.17,9.05,8.83,5.48,5.02,1.47,1.29
PIT,COL,PIT,COL,-1.5,114,-125,420,665,0.11666666666666667,0.17597247949192907,196,223,0.05444444444444444,0.05901032019052659,17,24,0.004722222222222222,0.0063508864779042076,99,148,0.0275,0.039163799947075945,830,708,0.23055555555555557,0.18735115109817413,313,374,0.08694444444444445,0.09896798094734056,835,1117,0.232,0.296,3600,3779,0.299,0.361,0.378,0.485,0.677,0.846,3.68,5.65,964.2,942.0,394,591,0.10944444444444444,0.1563905795183911,1.19,1.58,4000,4244,1362,1832,16.06,16.9,108,108,2.65,1.89,7.74,6.76,2.92,3.57,7.79,10.67,3.92,6.35,0.92,1.41
NYY,MIA,NYY,MIA,-1.5,103,-114,465,500,0.1279229711141678,0.13751375137513752,158,192,0.04346629986244842,0.052805280528052806,16,17,0.004401650618982118,0.004675467546754675,121,111,0.03328748280605227,0.03052805280528053,962,843,0.26464924346629987,0.23184818481848185,369,337,0.1015130674002751,0.09268426842684269,831,904,0.229,0.249,3635,3636,0.304,0.318,0.381,0.402,0.685,0.72,3.97,4.36,965.2,952.1,426,461,0.1171939477303989,0.12678767876787678,1.24,1.3,4074,4063,1384,1463,16.41,16.49,109,107,2.61,2.5,8.97,7.97,3.44,3.18,7.74,8.54,4.33,4.73,1.13,1.05
TOR,KAN,KAN,TOR,-1.5,145,-160,497,411,0.13479793870355303,0.112417943107221,165,171,0.044751830756712775,0.04677242888402626,11,17,0.0029834553837808516,0.004649890590809628,150,112,0.04068348250610252,0.030634573304157548,987,880,0.2676973148901546,0.24070021881838075,335,332,0.0908597775969623,0.09080962800875274,890,863,0.241,0.236,3687,3656,0.312,0.303,0.414,0.384,0.726,0.687,4.27,3.53,974.2,970.1,462,381,0.12530512611879577,0.10421225382932166,1.26,1.23,4115,4052,1527,1404,16.42,16.1,109,109,2.95,2.65,9.11,8.16,3.09,3.08,8.22,8.0,4.59,3.81,1.39,1.04
HOU,BOS,HOU,BOS,-1.5,139,-150,424,477,0.11703008556444935,0.12805369127516777,175,139,0.04830251173060999,0.03731543624161074,10,4,0.002760143527463428,0.0010738255033557046,126,112,0.03477780844603919,0.03006711409395973,1057,916,0.2917471708528844,0.2459060402684564,325,364,0.08970466464256141,0.09771812080536912,830,915,0.229,0.246,3623,3725,0.298,0.319,0.387,0.375,0.685,0.694,3.69,3.76,971.0,985.0,398,412,0.10985371239304444,0.11060402684563758,1.19,1.3,4037,4188,1403,1398,16.23,16.37,106,108,3.25,2.52,9.8,8.37,3.01,3.33,7.69,8.36,3.93,4.36,1.17,1.02
LAD,TB,LAD,TB,-1.5,131,-144,501,455,0.13640076231962972,0.12411347517730496,179,157,0.04873400490062619,0.04282596835788325,23,8,0.0062619112442145386,0.002182214948172395,131,143,0.03566566839096107,0.03900709219858156,958,917,0.2608222161720664,0.2501363884342608,386,316,0.10509120609855704,0.0861974904528096,896,871,0.244,0.238,3673,3666,0.321,0.304,0.412,0.402,0.733,0.706,4.24,3.89,971.1,975.2,458,422,0.12469371086305472,0.11511183851609383,1.32,1.22,4151,4053,1514,1473,16.73,15.84,109,109,2.48,2.9,8.88,8.46,3.58,2.91,8.3,8.03,4.64,4.2,1.21,1.32
CLE,MIN,MIN,CLE,-1.5,183,-199,453,484,0.1257285595337219,0.1327118179325473,164,176,0.045517624202053845,0.048258842884562655,12,9,0.0033305578684429643,0.0024677817384151355,119,121,0.03302803219539273,0.033177954483136825,899,919,0.2495142936441854,0.2519879352892789,383,282,0.10630030530113795,0.07732382780367425,875,923,0.243,0.253,3603,3647,0.319,0.312,0.394,0.406,0.713,0.718,3.9,4.29,959.2,947.2,416,452,0.11545933943935609,0.12393748286262682,1.31,1.27,4069,4033,1420,1480,16.66,16.4,107,107,2.35,3.26,8.43,8.73,3.59,2.68,8.21,8.77,4.25,4.6,1.12,1.15
