favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
OAK,PIT,OAK,PIT,-1.5,159,-165,773,626,0.14856813376897943,0.12315561676175486,270,276,0.051893138573899676,0.05429864253393665,19,20,0.003651739381126273,0.003934684241589613,213,145,0.04093792043052085,0.02852646075152469,1254,1225,0.24101479915433405,0.24099940979736376,538,454,0.10340188352873342,0.0893173322840842,1310,1210,0.252,0.238,5203,5083,0.328,0.307,0.434,0.386,0.762,0.693,4.72,3.87,1358.2,1349.2,712,581,0.13684412838746876,0.11430257721817824,1.36,1.23,5889,5669,2257,1961,17.21,16.3,153,152,2.33,2.7,8.31,8.17,3.56,3.03,8.68,8.07,5.12,4.17,1.41,0.97
DET,ATL,ATL,DET,-1.5,176,-193,648,702,0.12631578947368421,0.13623132156025616,228,237,0.044444444444444446,0.04599262565495828,19,22,0.003703703703703704,0.004269357655734524,177,184,0.03450292397660819,0.03570735493887056,1299,1334,0.25321637426900584,0.25887832330681154,454,505,0.0884990253411306,0.09800116437026975,1236,1270,0.241,0.246,5130,5153,0.308,0.319,0.396,0.408,0.704,0.727,3.91,4.4,1359.0,1357.0,591,664,0.1152046783625731,0.1288569765185329,1.24,1.31,5701,5778,2033,2103,16.21,16.71,152,152,2.86,2.64,8.6,8.85,3.01,3.35,8.19,8.42,4.29,4.66,1.17,1.22
TOR,KAN,TOR,KAN,-1.5,131,-141,675,608,0.13165593914569923,0.11831095543880132,235,243,0.04583577140628048,0.047285464098073555,13,25,0.0025355958650282815,0.004864759680871765,199,162,0.03881412131850985,0.03152364273204904,1356,1194,0.2644821533060269,0.23234092235843548,486,453,0.09479227618490345,0.08814944541739637,1225,1250,0.239,0.243,5127,5139,0.311,0.309,0.406,0.395,0.717,0.704,4.13,3.77,1359.0,1357.0,623,569,0.12151355568558611,0.11072193033664136,1.26,1.25,5737,5679,2083,2029,16.45,16.24,151,153,2.79,2.64,8.98,7.92,3.22,3.0,8.11,8.29,4.47,4.03,1.32,1.07
TEX,MIA,MIA,TEX,-1.5,149,-159,566,765,0.11194620253164557,0.14618765526466654,212,270,0.041930379746835444,0.05159564303458819,14,23,0.002768987341772152,0.004395184406650105,162,184,0.032041139240506326,0.03516147525320084,1263,1207,0.24980221518987342,0.23065163386202941,439,475,0.08682753164556962,0.09077011274603478,1154,1312,0.228,0.251,5056,5233,0.294,0.319,0.372,0.417,0.666,0.736,3.45,4.69,1359.1,1359.1,521,708,0.10304588607594936,0.13529524173514237,1.17,1.31,5593,5840,1880,2180,15.82,16.62,151,153,2.88,2.54,8.36,7.99,2.91,3.14,7.64,8.69,3.75,5.06,1.07,1.22
LAA,COL,LAA,COL,-1.5,131,-138,793,978,0.15229498751680431,0.18175060397695594,237,318,0.04551565200691377,0.05909682215201635,21,30,0.004033032456308815,0.0055751719011336185,211,234,0.04052237372767428,0.04348634082884222,1203,1015,0.23103514499711927,0.1886266493216874,595,525,0.11426925292874976,0.09756550826983831,1358,1605,0.261,0.298,5207,5381,0.339,0.364,0.436,0.499,0.775,0.863,4.89,6.04,1352.1,1332.1,735,894,0.14115613597080853,0.16614012265378184,1.44,1.6,5923,6044,2270,2685,16.87,17.06,153,153,2.02,1.93,8.01,6.86,3.96,3.55,9.04,10.84,5.28,6.61,1.4,1.58
MIL,STL,MIL,STL,-1.5,143,-153,595,711,0.11714904508761567,0.13633748801534037,216,260,0.042528056704075605,0.04985618408437201,17,32,0.0033471155739318763,0.006136145733461169,159,156,0.03130537507383343,0.0299137104506232,1361,1135,0.26796613506595784,0.21764141898370087,502,438,0.09883835400669423,0.08398849472674975,1164,1349,0.229,0.259,5079,5215,0.304,0.319,0.372,0.411,0.676,0.73,3.6,4.29,1361.2,1354.0,544,645,0.10710769836582004,0.1236816874400767,1.22,1.32,5698,5776,1891,2141,16.46,16.05,153,151,2.71,2.59,9.0,7.54,3.32,2.91,7.69,8.97,3.93,4.73,1.05,1.04
ARI,PHI,PHI,ARI,-1.5,160,-184,731,619,0.13950381679389312,0.11947500482532329,301,237,0.05744274809160305,0.045744064852345105,27,15,0.005152671755725191,0.0028951939779965257,181,167,0.03454198473282443,0.03223315962169465,1209,1389,0.23072519083969464,0.26809496236247826,470,415,0.08969465648854962,0.08010036672457055,1315,1269,0.251,0.245,5240,5181,0.317,0.305,0.422,0.393,0.739,0.698,4.44,3.86,1364.0,1358.1,673,582,0.12843511450381678,0.1123335263462652,1.31,1.24,5823,5693,2213,2037,16.45,16.19,153,151,2.57,3.35,7.98,9.2,3.1,2.75,8.68,8.41,4.82,4.1,1.19,1.11
HOU,SEA,SEA,HOU,-1.5,205,-232,625,666,0.1223091976516634,0.12729357798165136,227,235,0.04442270058708415,0.04491590214067278,16,16,0.0031311154598825833,0.0030581039755351682,185,183,0.036203522504892366,0.034977064220183485,1428,1334,0.27945205479452057,0.25496941896024466,480,438,0.09393346379647749,0.08371559633027523,1185,1272,0.232,0.243,5110,5232,0.303,0.308,0.391,0.399,0.694,0.707,3.83,3.91,1364.0,1381.2,581,601,0.1136986301369863,0.11487003058103976,1.22,1.24,5712,5815,1999,2088,16.35,16.19,150,153,2.98,3.05,9.42,8.69,3.17,2.85,7.82,8.29,4.12,4.34,1.22,1.19
CHC,CIN,CHC,CIN,-1.5,152,-170,611,656,0.12008647798742138,0.12862745098039216,213,263,0.04186320754716981,0.05156862745098039,22,18,0.004323899371069182,0.0035294117647058825,185,183,0.03636006289308176,0.03588235294117647,1187,1296,0.23329402515723272,0.2541176470588235,387,470,0.07606132075471699,0.09215686274509804,1220,1200,0.24,0.235,5088,5100,0.298,0.305,0.399,0.402,0.697,0.707,3.8,3.94,1357.0,1353.0,573,593,0.11261792452830188,0.11627450980392157,1.18,1.23,5590,5706,2032,2048,15.75,16.59,153,149,3.07,2.76,7.87,8.62,2.57,3.13,8.09,7.98,4.05,4.36,1.23,1.22
SD,CWS,SD,CWS,-1.5,-110,104,596,698,0.11865419072267569,0.13715857732363923,192,275,0.038224168823412306,0.05403812143839654,15,22,0.002986263189329086,0.004323049715071723,171,175,0.034043400358351586,0.0343878954607978,1341,1193,0.2669719291260203,0.234427195912753,492,566,0.09794943260999403,0.11122027903320889,1135,1256,0.226,0.247,5023,5089,0.3,0.328,0.372,0.413,0.672,0.741,3.69,4.23,1351.0,1338.1,554,629,0.11029265379255425,0.12359992139909609,1.2,1.36,5641,5789,1870,2100,16.35,16.89,151,153,2.73,2.11,8.93,8.02,3.28,3.81,7.56,8.45,3.97,4.69,1.14,1.18
