game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
490099,,
490106,,
490110,,
490098,,
490100,,
490101,,
490103,,
490104,,
490105,,
490107,,
490108,,
490109,,
490111,,
490112,,
490102,,
490113,0.8,4.0
490114,4.0,2.3333333333333335
490115,2.75,1.2
490116,8.0,3.3333333333333335
490117,,1.0
490118,1.4,
490119,2.0,6.0
490136,,1.0
490120,,0.75
490122,1.3,5.5
490123,1.2,3.5
490125,2.0,1.5714285714285714
490126,3.0,1.875
490127,,3.0
490128,3.25,3.0
490129,1.6,3.0
490130,4.0,3.5
490131,9.0,1.4285714285714286
490132,2.111111111111111,5.75
490133,3.1666666666666665,2.25
490134,1.3333333333333333,2.5
490121,5.0,1.4545454545454546
490135,3.8333333333333335,1.6363636363636365
490137,1.3125,3.888888888888889
490138,0.8333333333333334,5.5
490139,2.6,1.125
490140,2.875,2.4444444444444446
490141,7.5,2.0
490142,3.5,4.666666666666667
490144,4.166666666666667,2.2
490145,2.727272727272727,3.75
490146,2.357142857142857,2.5714285714285716
490147,3.1666666666666665,7.0
490148,2.125,1.5384615384615385
490149,2.5,5.666666666666667
490150,1.5555555555555556,1.9285714285714286
490151,3.857142857142857,2.75
490152,2.3125,3.7777777777777777
490153,2.2777777777777777,1.0869565217391304
490154,3.2142857142857144,4.125
490155,5.166666666666667,1.6153846153846154
490156,1.1666666666666667,2.5555555555555554
490157,2.7142857142857144,3.5
490158,1.4285714285714286,2.727272727272727
490159,1.2857142857142858,3.076923076923077
490160,2.5384615384615383,2.8
490161,2.4545454545454546,4.2
490162,4.0,4.0
490163,2.875,1.2941176470588236
490164,2.3636363636363638,2.4
490165,1.6666666666666667,2.176470588235294
490166,3.4,2.7333333333333334
490167,2.25,3.230769230769231
490168,1.9166666666666667,1.2692307692307692
490169,3.2941176470588234,4.888888888888889
490170,3.25,1.9333333333333333
490171,1.6428571428571428,2.8181818181818183
490172,2.6363636363636362,4.111111111111111
490173,1.4705882352941178,2.4285714285714284
490174,1.5217391304347827,2.25
490175,3.0714285714285716,3.0
490176,2.125,2.9166666666666665
490177,3.3636363636363638,3.3
490178,2.142857142857143,1.2857142857142858
490179,2.5384615384615383,2.2
490180,1.6,2.5
490181,4.0,1.7777777777777777
490182,2.6,3.125
490183,2.0384615384615383,1.3214285714285714
490184,3.15,5.666666666666667
490185,2.6315789473684212,2.3333333333333335
490186,2.0,2.5
490187,2.176470588235294,3.3846153846153846
490188,1.75,2.8
490189,1.75,2.272727272727273
490190,3.4,3.3076923076923075
490191,2.3,2.0952380952380953
490192,3.6153846153846154,2.8666666666666667
490193,2.1481481481481484,2.4782608695652173
490194,1.894736842105263,2.611111111111111
490195,2.3125,2.0357142857142856
490196,2.4,2.6923076923076925
490197,2.8636363636363638,5.636363636363637
490198,3.1176470588235294,3.210526315789474
490199,1.2222222222222223,2.7
490200,2.84,1.6785714285714286
490201,2.55,3.1333333333333333
490202,3.0588235294117645,2.380952380952381
490203,2.3333333333333335,2.2962962962962963
490204,2.6315789473684212,1.2916666666666667
490205,3.0,1.6071428571428572
490206,3.2941176470588234,2.411764705882353
490207,1.8181818181818181,2.121212121212121
490208,2.5217391304347827,2.6551724137931036
490209,2.0,1.6
490210,1.9545454545454546,2.210526315789474
490211,2.772727272727273,2.9130434782608696
490212,2.892857142857143,1.7741935483870968
490213,2.85,2.619047619047619
490214,3.2941176470588234,1.9166666666666667
490215,2.4193548387096775,2.212121212121212
490216,2.8181818181818183,1.4074074074074074
490217,3.142857142857143,1.6129032258064515
490218,4.0,2.2083333333333335
490219,2.0869565217391304,2.0
490220,2.6153846153846154,2.411764705882353
490221,2.92,4.0
490222,2.4074074074074074,1.65
490223,1.9615384615384615,2.0952380952380953
490224,2.5925925925925926,3.0
490225,1.3157894736842106,2.75
490226,3.033333333333333,1.878787878787879
490227,3.0476190476190474,2.4
490228,3.764705882352941,2.590909090909091
490229,3.4210526315789473,1.8275862068965518
490143,3.272727272727273,2.0384615384615383
490230,2.4642857142857144,1.5714285714285714
490231,4.2631578947368425,2.2142857142857144
490232,2.5588235294117645,2.8529411764705883
