game_pk,home_fielding_e_per_g_rolling_10,away_fielding_e_per_g_rolling_10
490099,,
490106,,
490110,,
490098,,
490100,,
490101,,
490103,,
490104,,
490105,,
490107,,
490108,,
490109,,
490111,,
490112,,
490102,,
490113,1.0,0.0
490114,3.0,0.0
490115,0.0,0.0
490116,1.0,1.0
490117,1.0,0.0
490118,0.0,0.0
490119,0.0,1.0
490136,0.0,0.0
490120,0.0,0.0
490122,0.5,0.0
490123,1.5,0.0
490125,0.0,0.0
490126,0.0,0.5
490127,0.0,0.0
490128,0.5,0.5
490129,1.0,0.0
490130,1.0,1.0
490131,1.0,0.0
490132,1.0,0.0
490133,1.0,1.0
490134,0.0,0.0
490121,0.0,1.0
490135,0.5,0.0
490137,1.0,0.0
490138,1.0,1.0
490139,0.0,0.0
490140,0.0,0.3333333333333333
490141,0.0,0.0
490142,0.5,0.0
490144,0.6666666666666666,0.3333333333333333
490145,0.6666666666666666,0.3333333333333333
490146,0.6666666666666666,1.0
490147,0.3333333333333333,0.5
490148,0.5,0.3333333333333333
490149,1.5,1.0
490150,0.75,1.3333333333333333
490151,0.3333333333333333,0.3333333333333333
490152,0.75,0.3333333333333333
490153,0.5,0.0
490154,0.0,0.5
490155,0.3333333333333333,0.0
490156,1.0,0.0
490157,0.0,0.3333333333333333
490158,0.6666666666666666,0.5
490159,0.25,0.25
490160,0.5,1.0
490161,0.5,0.3333333333333333
490162,0.0,0.0
490163,0.6666666666666666,0.75
490164,1.3333333333333333,0.6666666666666666
490165,0.8,1.0
490166,0.25,0.25
490167,0.8,0.25
490168,0.6,0.0
490169,0.0,0.8
490170,0.25,0.0
490171,1.6666666666666667,0.0
490172,0.0,0.75
490173,0.75,0.6
490174,0.2,0.6
490175,0.6,1.0
490176,0.6,0.25
490177,0.0,0.0
490178,0.75,1.0
490179,1.0,0.5
490180,0.6666666666666666,0.8
490181,0.2,0.2
490182,0.6666666666666666,0.2
490183,0.6666666666666666,0.0
490184,0.0,0.6666666666666666
490185,0.4,0.0
490186,1.25,0.4
490187,0.25,0.6
490188,1.0,0.6666666666666666
490189,0.16666666666666666,0.6666666666666666
490190,0.5,1.0
490191,0.5,0.4
490192,0.0,0.4
490193,0.5714285714285714,1.0
490194,1.0,0.6
490195,0.6,0.16666666666666666
490196,0.8571428571428571,0.5714285714285714
490197,0.6666666666666666,0.7142857142857143
490198,0.0,0.5
490199,0.0,1.0
490200,0.2857142857142857,0.2857142857142857
490201,0.3333333333333333,0.6666666666666666
490202,0.5,0.42857142857142855
490203,0.5,1.125
490204,0.16666666666666666,1.1666666666666667
490205,0.6666666666666666,0.6
490206,0.3333333333333333,1.0
490207,0.8333333333333334,0.14285714285714285
490208,0.75,0.625
490209,0.5,0.8571428571428571
490210,1.0,0.3333333333333333
490211,0.2857142857142857,0.42857142857142855
490212,0.25,0.25
490213,0.8571428571428571,0.7142857142857143
490214,0.7142857142857143,0.8333333333333334
490215,0.4444444444444444,1.0
490216,0.2857142857142857,1.0
490217,0.5714285714285714,0.8333333333333334
490218,0.2857142857142857,1.0
490219,0.7142857142857143,0.25
490220,0.6666666666666666,0.6666666666666666
490221,1.0,0.875
490222,0.42857142857142855,0.875
490223,0.8571428571428571,0.42857142857142855
490224,0.25,0.375
490225,0.0,1.0
490226,0.2222222222222222,0.4444444444444444
490227,0.875,0.875
490228,0.42857142857142855,0.625
490229,0.75,1.0
490143,0.625,0.75
490230,0.375,0.8571428571428571
490231,0.375,1.0
490232,0.5,0.3
490233,1.0,0.8888888888888888
490234,0.2222222222222222,0.7777777777777778
490235,0.75,0.375
490236,0.25,0.3333333333333333
490237,0.0,1.0
490238,0.5,0.7777777777777778
490239,0.6666666666666666,1.0
490240,0.8,1.1
490241,0.3333333333333333,0.75
490242,0.3333333333333333,0.875
490243,0.5,0.3
490244,0.3333333333333333,0.6666666666666666
490245,1.1,0.7
490246,0.1111111111111111,0.9
490247,0.2,0.7
490248,0.2222222222222222,0.4
490249,1.0,0.2222222222222222
490250,0.8888888888888888,0.6666666666666666
490251,1.0,0.4
490252,0.4444444444444444,0.7777777777777778
490253,0.6666666666666666,0.7
