game_pk,home_batting_r_per_g_rolling_5,away_batting_r_per_g_rolling_5,home_batting_r_per_g_rolling_10,away_batting_r_per_g_rolling_10
490099,,,,
490106,,,,
490110,,,,
490098,,,,
490100,,,,
490101,,,,
490103,,,,
490104,,,,
490105,,,,
490107,,,,
490108,,,,
490109,,,,
490111,,,,
490112,,,,
490102,,,,
490113,5.0,8.0,5.0,8.0
490114,5.0,7.0,5.0,7.0
490115,4.0,2.0,4.0,2.0
490116,7.0,3.0,7.0,3.0
490117,14.0,3.0,14.0,3.0
490118,6.0,5.0,6.0,5.0
490119,3.0,0.0,3.0,0.0
490136,4.0,3.0,4.0,3.0
490120,6.0,0.0,6.0,0.0
490122,4.0,6.0,4.0,6.0
490123,5.0,6.5,5.0,6.5
490125,7.0,1.0,7.0,1.0
490126,5.0,4.5,5.0,4.5
490127,4.0,2.0,4.0,2.0
490128,3.5,4.0,3.5,4.0
490129,3.0,4.0,3.0,4.0
490130,5.0,3.0,5.0,3.0
490131,7.0,3.5,7.0,3.5
490132,5.0,6.5,5.0,6.5
490133,2.5,0.5,2.5,0.5
490134,3.0,2.0,3.0,2.0
490121,2.5,2.5,2.5,2.5
490135,3.5,1.5,3.5,1.5
490137,5.333333333333333,4.666666666666667,5.333333333333333,4.666666666666667
490138,3.0,6.0,3.0,6.0
490139,8.0,1.0,8.0,1.0
490140,3.3333333333333335,4.666666666666667,3.3333333333333335,4.666666666666667
490141,5.0,3.0,5.0,3.0
490142,2.5,2.0,2.5,2.0
490144,5.666666666666667,2.6666666666666665,5.666666666666667,2.6666666666666665
490145,6.0,6.333333333333333,6.0,6.333333333333333
490146,3.3333333333333335,1.3333333333333333,3.3333333333333335,1.3333333333333333
490147,3.6666666666666665,1.5,3.6666666666666665,1.5
490148,1.5,1.6666666666666667,1.5,1.6666666666666667
490149,4.0,4.0,4.0,4.0
490150,4.25,3.6666666666666665,4.25,3.6666666666666665
490151,3.0,4.0,3.0,4.0
490152,6.75,7.0,6.75,7.0
490153,3.0,1.6666666666666667,3.0,1.6666666666666667
490154,4.0,6.75,4.0,6.75
490155,4.333333333333333,3.3333333333333335,4.333333333333333,3.3333333333333335
490156,7.0,7.0,7.0,7.0
490157,3.0,3.0,3.0,3.0
490158,4.666666666666667,3.75,4.666666666666667,3.75
490159,2.5,5.5,2.5,5.5
490160,3.75,2.0,3.75,2.0
490161,3.25,2.6666666666666665,3.25,2.6666666666666665
490162,2.6666666666666665,4.333333333333333,2.6666666666666665,4.333333333333333
490163,2.6666666666666665,2.25,2.6666666666666665,2.25
490164,4.666666666666667,4.333333333333333,4.666666666666667,4.333333333333333
490165,3.8,3.0,3.8,3.0
490166,2.25,3.5,2.25,3.5
490167,6.8,6.0,6.8,6.0
490168,2.6,2.5,2.6,2.5
490169,3.6,5.6,3.6,5.6
490170,3.75,4.25,3.75,4.25
490171,5.0,6.0,5.0,6.0
490172,4.0,3.5,4.0,3.5
490173,6.0,4.0,6.0,4.0
490174,3.4,5.6,3.4,5.6
490175,4.0,1.8,4.0,1.8
490176,4.6,4.0,4.6,4.0
490177,3.5,5.0,3.5,5.0
490178,3.5,2.6,3.5,2.6
490179,4.5,3.5,4.5,3.5
490180,4.0,4.6,4.166666666666667,4.6
490181,3.8,3.6,3.8,3.6
490182,7.8,5.2,7.5,5.2
490183,2.6,3.4,2.6666666666666665,3.4
490184,3.0,3.2,3.6666666666666665,5.0
490185,3.2,5.0,3.2,5.0
490186,5.25,5.2,5.25,5.2
490187,4.25,3.6,4.25,3.6
490188,5.0,4.4,5.0,4.333333333333333
490189,3.2,4.8,3.1666666666666665,4.833333333333333
490190,4.6,2.6,4.166666666666667,2.1666666666666665
490191,3.8,3.6,4.333333333333333,3.6
490192,6.2,4.6,6.2,4.6
490193,4.2,7.6,4.857142857142857,6.857142857142857
490194,4.6,4.2,4.6,4.2
490195,4.0,4.6,4.0,4.333333333333333
490196,4.2,3.2,3.142857142857143,3.0
490197,5.4,5.2,5.0,5.714285714285714
490198,6.2,3.0,5.833333333333333,3.5
490199,4.0,3.4,3.5,3.857142857142857
490200,3.0,3.0,4.0,3.142857142857143
