game_pk,home_batting_ops_rolling_5,away_batting_ops_rolling_5,home_batting_ops_rolling_10,away_batting_ops_rolling_10
490099,,,,
490106,,,,
490110,,,,
490098,,,,
490100,,,,
490101,,,,
490103,,,,
490104,,,,
490105,,,,
490107,,,,
490108,,,,
490109,,,,
490111,,,,
490112,,,,
490102,,,,
490113,0.9149443561208268,0.8883861236802413,0.9149443561208268,0.8883861236802413
490114,0.7061900610287708,0.803921568627451,0.7061900610287708,0.803921568627451
490115,0.9408783783783784,0.6493055555555556,0.9408783783783784,0.6493055555555556
490116,0.9935897435897436,0.5480480480480481,0.9935897435897436,0.5480480480480481
490117,1.296747967479675,0.4242424242424242,1.296747967479675,0.4242424242424242
490118,0.8421052631578947,1.0279034690799396,0.8421052631578947,1.0279034690799396
490119,0.6944444444444444,0.3155694879832811,0.6944444444444444,0.3155694879832811
490136,0.8990033222591363,0.5882352941176471,0.8990033222591363,0.5882352941176471
490120,0.6614035087719299,0.5151515151515151,0.6614035087719299,0.5151515151515151
490122,0.7714285714285714,0.7946570972886762,0.7714285714285714,0.7946570972886762
490123,0.7287671232876712,0.8808446455505279,0.7287671232876712,0.8808446455505279
490125,0.7495755517826825,0.38095238095238093,0.7495755517826825,0.38095238095238093
490126,0.9119574119574119,0.6843434343434344,0.9119574119574119,0.6843434343434344
490127,0.9013282732447818,0.42424242424242425,0.9013282732447818,0.42424242424242425
490128,0.7066772655007949,0.6922514619883041,0.7066772655007949,0.6922514619883041
490129,0.7922794117647058,1.0035714285714286,0.7922794117647058,1.0035714285714286
490130,0.7974025974025973,0.5718954248366013,0.7974025974025973,0.5718954248366013
490131,0.9130721830985915,0.64349376114082,0.9130721830985915,0.64349376114082
490132,0.7602339181286549,0.978405315614618,0.7602339181286549,0.978405315614618
490133,0.6971201588877856,0.4253521126760563,0.6971201588877856,0.4253521126760563
490134,0.6785490931832395,0.6398809523809523,0.6785490931832395,0.6398809523809523
490121,0.6406926406926408,0.5232998885172798,0.6406926406926408,0.5232998885172798
490135,0.5268077601410934,0.5718870346598203,0.5268077601410934,0.5718870346598203
490137,0.8418016194331984,0.7825928291214306,0.8418016194331984,0.7825928291214306
490138,0.6013071895424837,0.8157894736842105,0.6013071895424837,0.8157894736842105
490139,0.7973531844499586,0.36898698358800225,0.7973531844499586,0.36898698358800225
490140,0.75,0.7313915857605178,0.75,0.7313915857605178
490141,0.9396914446002804,0.5681818181818181,0.9396914446002804,0.5681818181818181
490142,0.6865079365079365,0.6717171717171717,0.6865079365079365,0.6717171717171717
490144,0.8365384615384616,0.5966112740306289,0.8365384615384616,0.5966112740306289
490145,0.8170498084291188,0.9188552669140736,0.8170498084291188,0.9188552669140736
490146,0.6927408177408176,0.4601173020527859,0.6927408177408176,0.4601173020527859
490147,0.6914943830831681,0.5715447154471545,0.6914943830831681,0.5715447154471545
490148,0.40512820512820513,0.5701754385964912,0.40512820512820513,0.5701754385964912
490149,0.7005231037489101,0.7,0.7005231037489101,0.7
490150,0.7797410071942446,0.5834068843777581,0.7797410071942446,0.5834068843777581
490151,0.6057894736842104,0.8125940253599828,0.6057894736842104,0.8125940253599828
490152,0.8753748296228987,0.7908771929824561,0.8753748296228987,0.7908771929824561
490153,0.6783843674456084,0.5301334481274214,0.6783843674456084,0.5301334481274214
490154,0.7542764051045343,0.8673469387755102,0.7542764051045343,0.8673469387755102
490155,0.5964043772798333,0.6804245283018868,0.5964043772798333,0.6804245283018868
490156,0.8273993808049536,0.7857270294380019,0.8273993808049536,0.7857270294380019
490157,0.6256302521008403,0.6787644787644788,0.6256302521008403,0.6787644787644788
490158,0.7666796343123905,0.7173228346456693,0.7666796343123905,0.7173228346456693
490159,0.5875384979862592,0.836111111111111,0.5875384979862592,0.836111111111111
490160,0.6489599188229325,0.49242062285540544,0.6489599188229325,0.49242062285540544
490161,0.688379705400982,0.5557998900494777,0.688379705400982,0.5557998900494777
490162,0.7025462962962963,0.8999816142673286,0.7025462962962963,0.8999816142673286
490163,0.564957264957265,0.5869444444444445,0.564957264957265,0.5869444444444445
490164,0.7807948397836039,0.7194954128440367,0.7807948397836039,0.7194954128440367
