game_pk,home_pitching_whip_rolling_5,away_pitching_whip_rolling_5,home_pitching_whip_rolling_10,away_pitching_whip_rolling_10
490099,,,,
490106,,,,
490110,,,,
490098,,,,
490100,,,,
490101,,,,
490103,,,,
490104,,,,
490105,,,,
490107,,,,
490108,,,,
490109,,,,
490111,,,,
490112,,,,
490102,,,,
490113,1.5555555555555556,1.2222222222222223,1.5555555555555556,1.2222222222222223
490114,1.3333333333333333,1.4444444444444444,1.3333333333333333,1.4444444444444444
490115,1.2222222222222223,1.75,1.2222222222222223,1.75
490116,1.1111111111111112,2.0,1.1111111111111112,2.0
490117,0.5555555555555556,2.375,0.5555555555555556,2.375
490118,1.7777777777777777,1.49999423079142,1.7777777777777777,1.49999423079142
490119,0.7777777777777778,0.875,0.7777777777777778,0.875
490136,0.8888888888888888,2.19229926038746,0.8888888888888888,2.19229926038746
490120,0.7777777777777778,1.875,0.7777777777777778,1.875
490122,1.5,1.0555555555555556,1.5,1.0555555555555556
490123,1.7777777777777777,1.3333333333333333,1.7777777777777777,1.3333333333333333
490125,0.5555555555555556,1.875,0.5555555555555556,1.875
490126,1.2222222222222223,1.5294117647058822,1.2222222222222223,1.5294117647058822
490127,0.6666666666666666,1.5,0.6666666666666666,1.5
490128,1.2222222222222223,1.411764705882353,1.2222222222222223,1.411764705882353
490129,1.6666666666666667,1.2222222222222223,1.6666666666666667,1.2222222222222223
490130,1.1111111111111112,1.5,1.1111111111111112,1.5
490131,1.0,1.5294117647058822,1.0,1.5294117647058822
490132,1.9444444444444444,1.358488002852825,1.9444444444444444,1.358488002852825
490133,0.8888888888888888,0.9375,0.8888888888888888,0.9375
490134,1.5454545454545454,1.0312467773538208,1.5454545454545454,1.0312467773538208
490121,0.9444444444444444,1.4716953364238936,0.9444444444444444,1.4716953364238936
490135,1.0,1.15,1.0,1.15
490137,1.5925925925925926,1.3461538461538463,1.5925925925925926,1.3461538461538463
490138,1.3333333333333333,1.1111111111111112,1.3333333333333333,1.1111111111111112
490139,0.6666666666666666,2.0,0.6666666666666666,2.0
490140,1.3703703703703705,1.2692307692307692,1.3703703703703705,1.2692307692307692
490141,0.9444444444444444,1.6875,0.9444444444444444,1.6875
490142,1.1111111111111112,1.0,1.1111111111111112,1.0
490144,0.9259259259259259,1.4,0.9259259259259259,1.4
490145,1.7407407407407407,1.558439534494111,1.7407407407407407,1.558439534494111
490146,0.967741935483871,1.0813940914022193,0.967741935483871,1.0813940914022193
490147,1.1851851851851851,0.8571413265333455,1.1851851851851851,0.8571413265333455
490148,1.3448299048791463,1.1785714285714286,1.3448299048791463,1.1785714285714286
490149,1.5294117647058822,0.7619047619047619,1.5294117647058822,0.7619047619047619
490150,1.3888888888888888,1.3499983125021093,1.3888888888888888,1.3499983125021093
490151,1.1111111111111112,1.1851851851851851,1.1111111111111112,1.1851851851851851
490152,1.5555555555555556,1.1481481481481481,1.5555555555555556,1.1481481481481481
490153,1.025,2.0,1.025,2.0
490154,1.2857142857142858,0.9166666666666666,1.2857142857142858,0.9166666666666666
490155,0.9,1.5769230769230769,0.9,1.5769230769230769
490156,1.2222222222222223,0.9259259259259259,1.2222222222222223,0.9259259259259259
490157,1.25,1.36,1.25,1.36
490158,1.4814814814814814,1.25,1.4814814814814814,1.25
490159,1.6363636363636365,1.663364689737931,1.6363636363636365,1.663364689737931
490160,1.2352941176470589,1.0619459628796788,1.2352941176470589,1.0619459628796788
490161,1.1666666666666667,0.9759024386717606,1.1666666666666667,0.9759024386717606
490162,1.28,1.25,1.28,1.25
490163,1.2705897301055649,1.3333333333333333,1.2705897301055649,1.3333333333333333
490164,1.5,1.0689655172413792,1.5,1.0689655172413792
490165,1.3191489361702127,1.2432432432432432,1.3191489361702127,1.2432432432432432
490166,1.1111111111111112,1.0277777777777777,1.1111111111111112,1.0277777777777777
490167,1.4666666666666666,1.3142857142857143,1.4666666666666666,1.3142857142857143
490168,1.163265306122449,1.7272727272727273,1.163265306122449,1.7272727272727273
490169,1.2045454545454546,0.9090909090909091,1.2045454545454546,0.9090909090909091
490170,1.1282051282051282,1.4857142857142858,1.1282051282051282,1.4857142857142858
