game_pk,home_pitching_qs_rate_rolling_10,away_pitching_qs_rate_rolling_10
490099,,
490106,,
490110,,
490098,,
490100,,
490101,,
490103,,
490104,,
490105,,
490107,,
490108,,
490109,,
490111,,
490112,,
490102,,
490113,0.0,0.0
490114,0.0,0.0
490115,1.0,0.0
490116,1.0,0.0
490117,1.0,0.0
490118,0.0,0.0
490119,1.0,1.0
490136,1.0,0.0
490120,1.0,0.0
490122,0.0,0.5
490123,0.0,0.0
490125,1.0,0.0
490126,0.5,0.0
490127,1.0,0.0
490128,0.5,0.5
490129,0.0,1.0
490130,1.0,0.0
490131,0.5,0.5
490132,0.0,0.0
490133,1.0,1.0
490134,1.0,1.0
490121,1.0,0.5
490135,1.0,0.5
490137,0.3333333333333333,0.0
490138,0.0,1.0
490139,1.0,0.0
490140,0.3333333333333333,0.3333333333333333
490141,0.5,0.0
490142,0.5,1.0
490144,0.6666666666666666,0.6666666666666666
490145,0.0,0.0
490146,1.0,0.6666666666666666
490147,0.6666666666666666,1.0
490148,0.5,0.3333333333333333
490149,0.5,1.0
490150,0.5,0.6666666666666666
490151,0.6666666666666666,0.3333333333333333
490152,0.25,0.3333333333333333
490153,0.75,0.0
490154,0.25,0.75
490155,1.0,0.3333333333333333
490156,0.5,1.0
490157,1.0,0.3333333333333333
490158,0.0,0.5
490159,0.5,0.0
490160,0.25,0.75
490161,0.5,1.0
490162,0.6666666666666666,0.3333333333333333
490163,0.6666666666666666,0.25
490164,0.3333333333333333,0.6666666666666666
490165,0.6,0.75
490166,0.75,0.5
490167,0.4,0.25
490168,0.8,0.25
490169,0.4,0.8
490170,0.75,0.5
490171,0.6666666666666666,1.0
490172,0.6666666666666666,0.25
490173,0.0,0.4
490174,0.4,0.0
490175,0.4,0.6
490176,0.4,0.75
490177,0.5,0.25
490178,0.75,0.4
490179,0.5,0.5
490180,0.5,0.6
490181,0.6,0.4
490182,0.5,0.2
490183,0.6666666666666666,0.4
490184,0.5,0.6666666666666666
490185,0.6,0.6
490186,0.75,0.8
490187,0.5,0.2
490188,0.2,0.5
490189,0.5,0.16666666666666666
490190,0.3333333333333333,0.5
490191,0.5,0.8
490192,0.6,0.2
490193,0.2857142857142857,0.5714285714285714
490194,0.4,0.4
490195,0.6,0.5
490196,0.42857142857142855,0.5714285714285714
490197,0.5,0.5714285714285714
490198,0.6666666666666666,0.6666666666666666
490199,0.3333333333333333,0.42857142857142855
490200,0.42857142857142855,0.42857142857142855
490201,0.16666666666666666,0.5
490202,0.3333333333333333,0.5714285714285714
490203,0.375,0.625
490204,0.5,0.5
490205,0.5,0.4
490206,0.3333333333333333,0.6
490207,0.5,0.5714285714285714
490208,0.5,0.5
490209,0.6666666666666666,0.42857142857142855
490210,0.5,0.8333333333333334
490211,0.7142857142857143,0.7142857142857143
490212,0.375,0.5
490213,0.14285714285714285,0.42857142857142855
490214,0.2857142857142857,0.3333333333333333
490215,0.3333333333333333,0.6666666666666666
490216,0.5714285714285714,0.42857142857142855
490217,0.5714285714285714,0.3333333333333333
490218,0.42857142857142855,0.6666666666666666
490219,0.42857142857142855,0.625
490220,0.4444444444444444,0.4444444444444444
490221,0.5714285714285714,0.625
490222,0.5714285714285714,0.5
490223,0.5714285714285714,0.8571428571428571
490224,0.625,0.625
490225,0.42857142857142855,0.5
490226,0.4444444444444444,0.5555555555555556
490227,0.25,0.375
490228,0.42857142857142855,0.5
490229,0.25,0.2857142857142857
490143,0.5,0.375
490230,0.625,0.2857142857142857
490231,0.5,0.7142857142857143
490232,0.4,0.4
490233,0.625,0.6666666666666666
490234,0.6666666666666666,0.5555555555555556
490235,0.625,0.75
490236,0.5,0.5555555555555556
490237,0.375,0.5555555555555556
490238,0.5,0.4444444444444444
490239,0.2222222222222222,0.375
490240,0.6,0.6
490241,0.6666666666666666,0.375
490242,0.6666666666666666,0.625
490243,0.5,0.5
490244,0.4444444444444444,0.5555555555555556
490245,0.6,0.4
490246,0.4444444444444444,0.2
490247,0.6,0.6
490248,0.4444444444444444,0.5
490249,0.2222222222222222,0.5555555555555556
490250,0.6666666666666666,0.3333333333333333
490251,0.5,0.6
