game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
286874,2011-03-31,,
286875,2011-03-31,,
286876,2011-03-31,,
286877,2011-03-31,,
286878,2011-03-31,,
286946,2011-03-31,,
286879,2011-04-01,,
286880,2011-04-01,,
286881,2011-04-01,,
286882,2011-04-01,,
286883,2011-04-01,,
286884,2011-04-01,,
286885,2011-04-01,,
286886,2011-04-01,,
286887,2011-04-01,,
286888,2011-04-01,,
286889,2011-04-01,,
286890,2011-04-02,,
286891,2011-04-02,,
286892,2011-04-02,,
286913,2011-04-02,,
286914,2011-04-02,,
286915,2011-04-02,,
286916,2011-04-02,,
286917,2011-04-02,,
286918,2011-04-02,,
286919,2011-04-02,,
286920,2011-04-02,,
286921,2011-04-02,,
286922,2011-04-02,,
286923,2011-04-02,,
286924,2011-04-02,,
286925,2011-04-03,,
286927,2011-04-03,,
286928,2011-04-03,,
286929,2011-04-03,,
286930,2011-04-03,,
286931,2011-04-03,,
286932,2011-04-03,,
286933,2011-04-03,,
286934,2011-04-03,,
286935,2011-04-03,,
286936,2011-04-03,,
286937,2011-04-03,,
286938,2011-04-03,,
286939,2011-04-03,,
286940,2011-04-04,,
286941,2011-04-04,,
286942,2011-04-04,,
286943,2011-04-04,,
286944,2011-04-04,,
286945,2011-04-04,,
286947,2011-04-05,,6.3333
286948,2011-04-05,,
286949,2011-04-05,6.0,5.6667
286950,2011-04-05,,
286951,2011-04-05,5.6667,
286952,2011-04-05,,
286953,2011-04-05,,7.0
286954,2011-04-05,6.0,
286955,2011-04-05,,
286956,2011-04-05,,
286957,2011-04-05,,
286958,2011-04-05,,
286959,2011-04-05,,
286960,2011-04-05,,
286961,2011-04-06,,7.0
286962,2011-04-06,6.6667,
286963,2011-04-06,,
286964,2011-04-06,,
286965,2011-04-06,7.0,6.0
286966,2011-04-06,,6.0
286967,2011-04-06,6.0,
286968,2011-04-06,,6.0
286970,2011-04-06,,4.3333
286971,2011-04-06,,
286972,2011-04-06,7.0,6.0
286973,2011-04-06,5.6667,9.0
286974,2011-04-06,6.0,7.0
286975,2011-04-06,,6.3333
286976,2011-04-07,4.6667,3.6667
286977,2011-04-07,3.0,5.3333
286978,2011-04-07,6.6667,
286979,2011-04-07,6.0,4.3333
286980,2011-04-07,,7.0
286981,2011-04-07,5.0,4.3333
286982,2011-04-07,6.0,7.0
286983,2011-04-07,6.3333,4.6667
286984,2011-04-07,6.0,7.0
286985,2011-04-07,6.6667,5.0
286986,2011-04-08,4.0,6.0
286987,2011-04-08,6.0,7.0
286988,2011-04-08,6.6667,6.6667
286989,2011-04-08,6.0,5.3333
286990,2011-04-08,4.0,7.0
286991,2011-04-08,5.0,5.3333
286993,2011-04-08,3.6667,4.0
286994,2011-04-08,4.0,6.0
286995,2011-04-08,7.0,7.0
286996,2011-04-08,5.6667,4.3333
286997,2011-04-08,6.0,7.3333
286999,2011-04-08,6.6667,7.0
287000,2011-04-08,6.0,6.0
286992,2011-04-09,6.0,4.6667
286998,2011-04-09,6.0,7.0
287001,2011-04-09,6.0,7.0
287002,2011-04-09,6.0,7.0
287003,2011-04-09,5.6667,7.0
287004,2011-04-09,6.0,
287005,2011-04-09,4.0,2.3333
287006,2011-04-09,,5.0
287007,2011-04-09,7.0,7.0
287008,2011-04-09,6.3333,6.0
287009,2011-04-09,5.6667,7.0
287010,2011-04-09,6.0,6.0
287011,2011-04-09,6.0,9.0
287012,2011-04-09,,6.3333
287013,2011-04-09,6.0,6.0
287014,2011-04-09,,5.0
287015,2011-04-09,,
287016,2011-04-10,7.5,
287017,2011-04-10,6.0,6.0
287018,2011-04-10,5.0,7.0
287019,2011-04-10,4.6667,7.0
287020,2011-04-10,4.0,5.6667
287021,2011-04-10,5.0,5.833349999999999
287022,2011-04-10,6.0,
287023,2011-04-10,5.0,6.5
287024,2011-04-10,6.0,8.0
287025,2011-04-10,5.833349999999999,2.6667
287026,2011-04-10,6.0,7.0
287027,2011-04-10,7.0,6.0
287028,2011-04-10,8.0,6.0
287029,2011-04-10,6.5,3.3333
287030,2011-04-10,5.3333,6.3333
287031,2011-04-11,5.3333,6.833349999999999
287032,2011-04-11,,5.5
287033,2011-04-11,,4.3333
287034,2011-04-11,3.16665,5.0
287035,2011-04-11,3.0,6.5
287036,2011-04-11,5.5,7.0
287037,2011-04-11,6.0,6.0
287038,2011-04-11,5.0,5.6667
287039,2011-04-11,7.0,6.0
287040,2011-04-11,8.0,6.3333
287042,2011-04-12,6.666650000000001,
287043,2011-04-12,3.5,5.0
287044,2011-04-12,7.333349999999999,5.0
287046,2011-04-12,4.5,5.0
287047,2011-04-12,7.0,6.833349999999999
287048,2011-04-12,7.0,4.5
287050,2011-04-12,7.0,6.333349999999999
287051,2011-04-12,5.666650000000001,4.3333
287052,2011-04-12,7.0,6.5
287053,2011-04-12,6.166650000000001,6.5
287054,2011-04-12,4.8333,6.333349999999999
287055,2011-04-12,6.0,6.8333
287056,2011-04-13,5.5,5.333349999999999
287057,2011-04-13,5.5,6.0
287058,2011-04-13,5.333349999999999,6.0
287059,2011-04-13,7.333349999999999,6.333349999999999
287060,2011-04-13,5.5,7.3333
287061,2011-04-13,7.333349999999999,6.333349999999999
287062,2011-04-13,4.666650000000001,4.5
287063,2011-04-13,5.333349999999999,4.5
287064,2011-04-13,6.5,5.333349999999999
287065,2011-04-13,6.0,7.0
287066,2011-04-13,5.0,6.5
287067,2011-04-13,7.0,5.0
287069,2011-04-13,5.5,
287070,2011-04-13,5.0,6.5
287045,2011-04-14,6.0,5.166650000000001
287071,2011-04-14,3.0,4.66665
287072,2011-04-14,5.5,6.0
287073,2011-04-14,6.5,6.6667
287074,2011-04-14,6.0,7.5
287075,2011-04-14,6.1667,5.0
287076,2011-04-14,6.666650000000001,6.0
287077,2011-04-14,5.666650000000001,5.16665
287078,2011-04-14,5.0,6.5
287079,2011-04-14,5.5,5.833349999999999
287080,2011-04-14,7.83335,7.5
287081,2011-04-15,6.0,6.8889
287082,2011-04-15,6.666650000000001,6.833349999999999
287083,2011-04-15,6.5,6.333349999999999
287084,2011-04-15,7.666650000000001,5.0
287085,2011-04-15,6.0,4.16665
287086,2011-04-15,5.3333,6.5
287087,2011-04-15,6.166650000000001,5.833349999999999
287089,2011-04-15,6.5,6.5
287090,2011-04-15,5.833349999999999,6.0
287091,2011-04-15,6.222233333333333,4.5
287092,2011-04-15,6.5,6.5
287093,2011-04-15,,7.5
287094,2011-04-15,5.166650000000001,7.0
287095,2011-04-15,5.0,5.0
287088,2011-04-16,,3.888866666666667
287096,2011-04-16,7.5,5.0
287097,2011-04-16,6.833349999999999,7.0
287098,2011-04-16,5.5,5.0
287099,2011-04-16,6.5,7.666666666666667
287102,2011-04-16,4.33335,5.5
287103,2011-04-16,6.222233333333333,
287104,2011-04-16,5.333349999999999,5.6667
287105,2011-04-16,4.666650000000001,6.0
287106,2011-04-16,,7.333333333333333
287107,2011-04-16,4.5,5.666650000000001
287108,2011-04-16,6.5555666666666665,6.0
287109,2011-04-16,,6.0
287110,2011-04-16,6.5,5.16665
287101,2011-04-17,6.0,6.0
287111,2011-04-17,6.333333333333333,7.8889
287112,2011-04-17,5.8889,3.6667
287113,2011-04-17,,6.666666666666667
287114,2011-04-17,5.777799999999999,5.4444333333333335
287115,2011-04-17,4.83335,5.1667
287116,2011-04-17,6.166650000000001,6.666666666666667
287117,2011-04-17,5.5,6.5
287118,2011-04-17,5.333333333333333,
287119,2011-04-17,5.666666666666667,
287120,2011-04-17,6.777766666666667,4.8889
287121,2011-04-17,6.8889,6.666650000000001
287122,2011-04-17,6.0,4.0
287123,2011-04-17,4.666666666666667,5.666666666666667
287124,2011-04-17,6.222233333333333,6.5
287125,2011-04-17,6.4444333333333335,5.666650000000001
287126,2011-04-18,6.444466666666666,7.222233333333333
287127,2011-04-18,5.0,6.8889
287128,2011-04-18,6.8889,6.222233333333333
287129,2011-04-18,4.666666666666667,6.5555666666666665
287130,2011-04-18,5.5555666666666665,5.666666666666667
287131,2011-04-18,5.166650000000001,5.8889
287132,2011-04-18,4.111133333333333,4.777766666666667
287133,2011-04-18,6.222233333333333,6.333333333333333
287134,2011-04-18,5.8889,5.0
287135,2011-04-18,6.5,6.4444333333333335
287136,2011-04-18,3.5,7.222200000000001
287137,2011-04-19,6.0,4.6667
287138,2011-04-19,5.5,6.0
287139,2011-04-19,6.8889,5.777766666666667
287140,2011-04-19,6.5555666666666665,4.33335
287141,2011-04-19,6.777766666666667,6.666666666666667
287142,2011-04-19,6.333333333333333,
287143,2011-04-19,6.222233333333333,6.833349999999999
287144,2011-04-19,5.666666666666667,5.333333333333333
287145,2011-04-19,7.333333333333333,5.5555666666666665
287146,2011-04-19,5.1110999999999995,6.666666666666667
287147,2011-04-19,6.222233333333333,5.777766666666667
287148,2011-04-19,6.666666666666667,6.444466666666666
287150,2011-04-19,6.0,5.5555666666666665
287149,2011-04-20,1.6667,6.0
287151,2011-04-20,5.1111,5.333333333333333
287152,2011-04-20,7.333333333333333,6.916675
287153,2011-04-20,5.666666666666667,5.666666666666667
287154,2011-04-20,4.0,6.166675
287155,2011-04-20,6.333333333333333,5.0
287156,2011-04-20,6.4444333333333335,5.5
287157,2011-04-20,6.416675,6.777766666666667
287158,2011-04-20,4.5555666666666665,5.333333333333333
287159,2011-04-20,5.777766666666667,5.333333333333333
287160,2011-04-20,6.4444333333333335,6.222233333333333
287161,2011-04-20,6.5555666666666665,5.8889
287162,2011-04-20,5.333333333333333,
287163,2011-04-20,6.666666666666667,7.333333333333333
287164,2011-04-20,6.222233333333333,6.5555666666666665
287165,2011-04-20,5.666666666666667,6.333333333333333
287166,2011-04-20,6.666666666666667,6.1111
287167,2011-04-21,5.5555666666666665,6.333333333333333
287168,2011-04-21,6.083349999999999,7.0
287169,2011-04-21,6.0,6.666666666666667
287170,2011-04-21,5.2222333333333335,7.0
287171,2011-04-21,5.0,6.5555666666666665
287172,2011-04-21,5.833349999999999,6.222233333333333
287173,2011-04-21,6.333333333333333,6.0
287174,2011-04-21,6.75,7.333333333333333
287175,2011-04-21,6.166650000000001,6.0
287176,2011-04-21,4.833349999999999,5.222233333333333
287177,2011-04-21,7.4444333333333335,5.666650000000001
287178,2011-04-22,4.166650000000001,5.222233333333333
287179,2011-04-22,4.8889,5.25
287180,2011-04-22,7.5,6.333325
287181,2011-04-22,7.25,6.5
287182,2011-04-22,,5.666675
287184,2011-04-22,5.444466666666666,7.333333333333333
287185,2011-04-22,6.333325,5.333333333333333
287186,2011-04-22,6.5555666666666665,6.75
287187,2011-04-22,5.333349999999999,5.5
287189,2011-04-22,6.4444333333333335,
287190,2011-04-22,5.0,5.5555666666666665
287191,2011-04-22,4.4444333333333335,6.0
287193,2011-04-23,5.6667,5.777766666666667
287194,2011-04-23,6.75,6.666675
287195,2011-04-23,6.416675,4.666666666666667
287196,2011-04-23,5.333325,6.416675
287197,2011-04-23,6.0,5.5
287198,2011-04-23,6.666666666666667,6.166675
287199,2011-04-23,4.4444333333333335,5.666666666666667
287200,2011-04-23,5.916675,6.583325
