game_pk,home_bp_hr_per_9_rolling_10,away_bp_hr_per_9_rolling_10
745444,,
746175,0.0,0.0
745039,,
745116,,
745283,,
745445,0.7714329796170263,
745687,,
746089,,
746165,0.75,
746335,,
746418,,
746737,,
746821,,
747060,,
747224,,
745117,0.0,0.0
745276,2.25,2.25
745435,1.1489410593236566,0.0
745604,,
745682,0.0,0.0
745848,,
746091,2.5714285714285716,0.0
746167,0.6,0.0
746412,2.0769390533773335,0.0
747223,0.0,0.0
745037,0.0,3.6
745119,0.0,0.0
745278,1.4210601108426888,1.5
745436,1.4210601108426886,1.8
745599,0.0,0.0
745684,0.0,0.0
745850,0.0,0.0
746087,1.2857142857142858,0.0
746168,0.5,1.4210376732876495
746333,0.0,0.0
746410,2.4545566116209616,0.0
746736,3.0,0.0
746818,0.0,0.0
747063,0.0,2.842120221685377
747221,0.0,1.0384575443940602
745035,0.0,2.8928674745266942
745115,0.0,0.0
745279,0.9642891581755649,0.9642891581755649
745438,1.9285824490425658,3.0
745602,2.3478158790613954,0.729731701977573
745683,0.6,0.0
745845,0.0,2.25
746090,0.9473684210526315,0.0
746166,0.391304347826087,1.459451570532051
746332,0.0,0.0
746413,3.648658509887864,0.0
746739,2.4545566116209616,0.0
746815,1.125,0.0
747062,0.0,2.8928674745266942
747222,0.7941199827058315,0.6923076923076923
744875,1.4594515705320512,0.4426236764322564
745109,1.038463535506799,0.0
745277,0.6750016875042187,0.0
745437,1.588242768201262,2.399984000106666
745600,1.5428527347064724,2.3823599481174944
745675,0.5294117647058824,0.6750016875042187
745842,0.0,0.7105244459883001
746085,1.125,2.025005062512656
746170,0.3333333333333333,1.8
746409,2.8723526483091417,0.6279040562602035
746817,0.7297317019775729,0.6
746899,1.8837253109890952,0.5625
747058,0.0,0.0
747218,0.5869577977343429,0.0
745111,1.3064558272768623,0.0
745273,1.0588235294117647,0.0
745439,1.62000648002592,2.117634602149399
745598,1.6199967600064802,1.6875
745680,0.385714836735481,0.5510215326970055
746009,1.5,1.4594515705320512
746086,1.6071428571428572,1.3965541319898827
746169,0.5806451612903226,2.0
746411,2.8723526483091417,1.5882259516120494
746814,1.125,0.5192317677533995
746898,1.5576953032601986,0.48214199617500686
747057,0.0,0.7941199827058315
747220,0.41538589349505695,0.0
744869,1.124992968793945,0.7397270407219736
745114,1.157144510206443,0.46551804399662755
745275,0.8852473528645128,0.0
745440,1.5283076539911469,1.799991000045
745603,1.3064495057266037,2.5
745678,0.3068185304756028,0.402985676098024
746008,1.0588235294117647,1.1020363182191095
746083,1.4210511357356466,1.6875026367228698
746163,0.6923076923076923,1.611942704392096
746407,3.1764892734663146,1.34999325003375
746900,1.7704947057290257,1.1571395510298543
747059,0.0,0.6750016875042187
747219,0.3648658509887865,0.3970582396202359
744870,1.3728720483250962,0.6666666666666666
745200,1.5652105860409302,1.4727259338855148
745843,0.5192317677533995,0.5294117647058824
745844,0.4426236764322564,0.9152573398553894
745928,1.2656210449342347,0.0
746327,0.574466862836462,1.5
744874,1.4794419216306738,1.1408434636007556
745033,0.42187565918071745,2.5714408163848397
745361,1.7763181267343773,1.4087005520019198
745524,0.6136370609512056,0.45
745764,0.3176463114204437,2.2816772863251478
746007,1.208957028294072,0.701300522858501
746249,1.459463403955146,0.3417725845222589
746328,0.5,1.8
746497,0.6835451690445178,0.28723434812164694
746576,1.3170699583659553,1.0253177535667766
746733,2.1093782959035874,0.6835451690445178
746897,1.2705897301055649,0.8571428571428571
747143,0.9310360879932551,0.6279084369963651
744873,1.3170651398467081,1.0
745031,0.7941199827058315,2.423086242639395
745197,1.317069958365955,1.3613433938290809
745359,1.6463434711505744,1.327874294566781
745522,0.8350524072705229,0.3970582396202359
745766,0.574466862836462,1.9755977097700623
745926,1.094593115414709,0.0
746006,1.0519507842877514,0.6352971072805049
746248,1.8620753864668498,0.5869577977343429
746329,0.4354831685755346,1.565217391304348
746498,0.6206896551724138,0.2673272620341822
746575,1.113399766186049,1.8202288095029429
746731,2.219181122165921,0.6067429365009809
746896,1.08000108000108,0.9310351248518102
747140,0.7105272506937509,0.5510215326970055
744871,1.18680666589744,0.9
745032,0.64285943878371,2.223539875481767
745198,1.148933725672924,1.2656240112312414
745362,1.4835181137561688,1.4464337372633473
745523,0.7232149314419031,0.3253008128905869
745765,0.7499979166724536,1.8529302768807243
746003,1.534092652378014,0.8901138026980339
746251,1.6875052734539795,0.5242723536624793
746330,0.3970582396202359,1.459457487219612
746493,0.5567016048470153,0.2454549917363486
746574,1.2735825026745233,1.8349532378186775
746734,1.9058845951583472,0.8265322990455082
746895,0.9557539039892106,0.9310351248518102
747141,0.6,0.5142871836776677
744956,1.6153763314034286,1.0285743673553354
745034,0.5934092017986892,2.0106468538163993
745194,1.048541653317178,0.8019794039807882
745363,1.3917540121175382,1.0693026958309075
745432,1.3366363101709111,0.8437513183614349
745520,0.6694220408446618,0.5094344428626819
745761,0.663932249402461,1.3795610368167615
745925,0.9759024386717606,0.9926477887116093
746252,1.7500048611246144,1.6875015066977739
746569,1.1739110018939098,0.7105281856004885
746654,0.0,1.6265040644529345
746735,1.6701048145410458,1.6701048145410458
747142,0.5346529359871921,0.7363649752090458
744957,2.1130342911552558,0.7941199827058316
745030,0.7570128832377722,0.4426236764322564
745195,1.3235294117647058,0.955751366591711
745357,1.4862398956329317,0.9557488292076841
745433,1.0093476810237028,1.1824834780780702
745517,0.7297297297297297,0.6923076923076923
745762,0.7168116219057631,1.0714285714285714
745924,1.4210511357356466,0.9926477887116093
746250,1.6578990997344731,1.7027027027027026
746326,0.3333333333333333,1.5140215215355541
746571,1.2272716115712623,0.972975602636764
746653,0.0,1.6199967600064802
746732,1.76635844179148,1.9636399338907888
746981,0.7232149314419031,0.306817484505717
747138,0.972972972972973,0.6279084369963651
744950,2.3893720730192105,0.7570107607677772
745024,1.285721632695044,0.6750016875042187
745196,1.0188688857253638,1.0093448510795784
745355,1.2385332463607763,0.9310312723059577
745429,0.9642865752558709,1.0000022222271605
745763,0.7499979166724536,1.1739140642730994
745923,1.261681063849473,1.6240613714747154
746247,1.5140215215355541,1.6578947368421053
746323,0.3103448275862069,1.2385332463607763
746573,0.9818172892570098,0.9557539039892107
746655,0.0,1.5140172766193678
746728,1.4727299504180915,1.8305100258559541
746980,0.4864864864864865,0.287233431418231
745029,1.6200113400793805,0.7105281856004884
745601,0.5294117647058824,0.8100008100008099
746322,0.3103448275862069,0.7431199478164658
746977,0.6923076923076923,0.27834994154651227
747137,1.125,0.6480010368016589
744954,2.6052563019571,1.0188660021396188
745112,1.815124525105441,0.7641516642940229
745274,0.7714307755165015,0.8244287395858619
745596,0.5454545454545454,1.1368409085885174
745679,0.5094344428626819,0.9908238700479449
745838,0.6532263332470429,0.2903225806451613
746084,1.4464298628838062,1.35
746162,1.8692322071016978,0.5
746408,0.8925627211262158,1.6875105469409184
746491,0.9,1.125
746812,1.2857142857142858,1.2735861071567047
746978,1.3278677640428165,1.1946923799865132
747055,0.5346529359871921,1.9596789997411288
747217,0.7363649752090458,0.8100008100008099
744953,2.793101040430137,1.2385298375599312
745110,1.4727259338855148,0.8350524072705229
745272,1.0693090481367291,0.8437513183614349
745594,0.2903225806451613,0.9101113369535541
745676,0.7297297297297297,0.5
745839,0.6694220408446618,0.30337044565118465
746082,1.4862398956329317,1.3106770666464727
746161,2.1838251351655407,0.4864864864864865
746405,0.7941182309692875,1.8900132300926105
746489,0.9642865752558707,1.0714285714285714
746490,1.1157034014077698,1.015038357171697
746656,0.0,0.7297277574925473
746658,0.21951219512195122,0.7232129942625102
746811,1.2162162162162162,1.08000108000108
746979,1.35,1.2385332463607763
747054,1.0093448510795784,1.6016962726239599
747215,0.7570107607677771,0.5142871836776676
744952,2.1774211108234764,1.261681063849473
745113,1.9285679847000274,0.5744686962432939
745271,1.3636404958802908,0.8307698698229767
745595,0.28125,0.6428571428571429
745681,0.7788454049563415,0.49541329854431065
745841,0.4320006912011059,0.852630681441388
746079,1.0188688857253638,1.377549614745291
746164,2.0610718489646547,0.2571428571428571
746404,0.574468085106383,1.5728262230908365
746492,1.1739140642730994,0.6639355146483846
746648,0.20930232558139536,0.9999972222299381
746810,0.9557539039892106,1.1250035156359863
746975,1.2857142857142858,1.310680884156198
747056,0.972972972972973,1.5365853658536586
747216,0.8350524072705229,0.5142871836776676
744951,2.2314068028155396,0.9310312723059575
745106,1.9439984448012442,1.25
745268,1.377553831742514,0.5400021600086401
745597,0.8181818181818182,0.7941176470588235
745677,0.8099983800032401,0.5094358846637157
745840,0.6480010368016589,0.6585373884602298
746002,1.8782625028369588,0.24324324324324326
746080,1.2616846012796286,1.1612903225806452
746158,2.0420202386894766,0.254717221431341
746406,0.8,1.6039588079615763
746488,0.9391288015151279,1.5728262230908365
746813,0.900002250005625,0.8617030443649408
746974,1.3613433938290809,0.21093782959035873
747053,1.2162162162162162,0.9310360879932551
747213,0.8350524072705229,0.6183215546893964
744944,1.6016962726239599,0.9999972222299381
745108,2.39515742716544,1.4727259338855148
745270,1.780221736507403,0.5000013888927469
745593,0.8350498246395369,0.5346529359871921
745674,0.7788454049563415,0.7641538269955737
745837,0.45762750646398853,0.6585373884602299
746004,1.6875015066977739,0.24324324324324326
746081,1.069309048136729,0.8709677419354839
746157,1.7704947057290257,0.0
746400,0.6,1.25
746486,1.048541653317178,1.2162227903934615
746976,1.6153846153846154,0.20610718489646548
747051,0.9473684210526315,0.9818199669453944
747214,0.5242723536624793,0.6639355146483846
744948,1.6293131539881964,0.7297277574925473
745105,1.5999964444523458,0.8999977500056251
745267,1.8000000000000003,0.243243900659191
745591,0.9204524535171511,0.8617002942546931
745671,0.7431179025359587,0.8181842975281745
745836,0.45,0.3292686942301149
746005,1.575,0.23893784164792775
746076,1.069309048136729,0.84375
746159,1.7419368886587812,0.0
746401,0.5912404443500405,1.6363636363636365
746487,1.0384605399417886,1.3366402803974278
746807,0.642858673473032,0.8709677419354839
746809,1.0465140616606083,0.8350524072705229
746973,1.5119987904009677,0.5704229369175612
747049,0.9391312514184794,1.25
747212,0.75,0.8925627211262158
745104,1.4427469902694732,1.1065537490041015
745356,0.84375,0.7570086383096839
746485,1.058820415234073,1.5283076539911473
746970,1.6578947368421053,0.5785722551032215
744872,0.0,0.5664331703264542
745189,0.8437526367269897,1.0800017280027647
745352,0.84375,0.4655168400716896
745430,0.25,2.0000055555709877
745518,0.7105272506937509,1.2857142857142858
745592,0.9418593699309651,1.00746644577032
745758,0.7499979166724537,1.4427469902694732
745922,1.7830205500193868,0.9642839923500137
746160,1.7419368886587812,0.225
746325,0.8350524072705229,0.9818199669453944
746650,0.6136377582676323,0.7363629669427574
746729,0.5142871836776677,0.9152503591086479
746892,1.1065564700356803,1.0588266436077751
747136,1.89000189000189,1.2735897116592894
744865,0.0,0.6428571428571429
745190,0.8181842975281745,0.8437513183614349
745354,0.8901108682537013,0.2327584200358448
745431,0.23893847599730264,2.0000055555709877
745515,1.0,1.3064526664940859
745590,0.6749991562510547,0.771431326540452
745760,0.7714263673532361,1.6615359053293766
745921,1.2857142857142858,0.7363629669427574
746156,1.8305100258559541,0.225
746324,1.1489373924865878,1.205361447719456
746570,0.8709649323711859,1.4516129032258067
746651,0.805971352196048,0.7788454049563415
746726,0.5346545240683646,1.1739079395306977
746891,1.1344528281909008,0.7500020833391203
746893,0.6806716969145404,0.7570107607677771
747135,1.9894778725849949,1.285717959194169
744866,0.0,0.6532263332470429
745192,0.5294133218038877,0.41221436979293097
745353,0.8350524072705229,0.2327584200358448
745434,0.2523369202559257,1.4727299504180915
745514,1.0,1.3388440816893237
745588,0.6585349791829775,0.6090257617897237
745759,0.7297277574925473,1.6615359053293766
745920,1.3235294117647058,0.5046724255397892
746154,1.9285714285714286,0.23478220037878192
746316,1.069309048136729,1.1637981198194818
746568,0.8181793388504882,1.2705897301055649
746572,0.8181793388504882,1.2272741219024113
746652,0.8307698698229767,0.5510198458981165
746727,0.26213617683123963,0.9391263516245582
746894,0.6806716969145404,0.7641516642940229
747133,1.4361717406082346,1.2735861071567047
745107,1.5,0.7788454049563415
745191,0.5510215326970056,0.23893784164792775
