game_pk,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10
634615,,,,
634618,,,,
634622,,,,
634625,,,,
634630,,,,
634634,,,,
634636,,,,
634638,,,,
634640,,,,
634642,,,,
634645,,,,
634652,,,,
634655,,,,
634576,,2.0,,2.0
634578,5.0,0.42857142857142855,5.0,0.42857142857142855
634602,5.0,3.0,5.0,3.0
634605,0.5,2.0,0.5,2.0
634627,,,,
634631,4.0,1.0,4.0,1.0
634653,2.0,1.0,2.0,1.0
634573,1.5,1.0,1.5,1.0
634575,2.4,,2.4,
634577,3.0,1.5,3.0,1.5
634580,2.0,2.5,2.0,2.5
634596,4.0,1.75,4.0,1.75
634604,2.2857142857142856,1.4,2.2857142857142856,1.4
634623,,1.3333333333333333,,1.3333333333333333
634629,0.625,1.5,0.625,1.5
634633,3.0,2.5,3.0,2.5
634639,2.0,1.0,2.0,1.0
634643,0.75,11.0,0.75,11.0
634644,,1.6,,1.6
634646,2.75,2.0,2.75,2.0
634654,7.0,1.3333333333333333,7.0,1.3333333333333333
634557,2.6666666666666665,1.4,2.6666666666666665,1.4
634560,2.75,2.2,2.75,2.2
634572,,1.3333333333333333,,1.3333333333333333
634593,2.5,1.1111111111111112,2.5,1.1111111111111112
634597,2.8,9.0,2.8,9.0
634607,,1.4444444444444444,,1.4444444444444444
634610,6.0,2.3333333333333335,6.0,2.3333333333333335
634611,2.0,0.8,2.0,0.8
634613,1.625,5.333333333333333,1.625,5.333333333333333
634617,4.0,2.5,4.0,2.5
634637,2.3333333333333335,3.0,2.3333333333333335,3.0
634651,1.0,1.625,1.0,1.625
634551,3.5,2.4285714285714284,3.5,2.4285714285714284
634552,2.7142857142857144,2.125,2.7142857142857144,2.125
634558,2.3333333333333335,3.1666666666666665,2.3333333333333335,3.1666666666666665
634562,3.6666666666666665,1.5,3.6666666666666665,1.5
634566,1.6666666666666667,2.125,1.6666666666666667,2.125
634587,14.0,2.5,14.0,2.5
634588,2.0,7.0,2.0,7.0
634591,6.0,1.375,6.0,1.375
634600,1.0,1.8333333333333333,1.0,1.8333333333333333
634601,2.7142857142857144,1.8571428571428572,2.7142857142857144,1.8571428571428572
634606,2.75,,2.75,
634612,1.7777777777777777,1.8,1.7777777777777777,1.8
634616,1.4,2.6666666666666665,1.4,2.6666666666666665
634529,6.0,1.4444444444444444,6.0,1.4444444444444444
634530,2.857142857142857,3.7142857142857144,2.857142857142857,3.7142857142857144
634559,2.3333333333333335,1.9,2.3333333333333335,1.9
634586,2.5555555555555554,1.9,2.5555555555555554,1.9
634590,2.5555555555555554,1.875,2.5555555555555554,1.875
634594,6.333333333333333,1.875,6.333333333333333,1.875
634599,6.666666666666667,1.875,6.666666666666667,1.875
634603,1.4545454545454546,5.0,1.4545454545454546,5.0
634608,4.5,1.0,4.5,1.0
634609,2.8333333333333335,2.875,2.8333333333333335,2.875
