game_pk,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10
634615,,,,
634618,,,,
634622,,,,
634625,,,,
634630,,,,
634634,,,,
634636,,,,
634638,,,,
634640,,,,
634642,,,,
634645,,,,
634652,,,,
634655,,,,
634576,12.461634320264,9.0,12.461634320264,9.0
634578,11.25,11.571593879912571,11.25,11.571593879912571
634602,15.0,9.0,15.0,9.0
634605,4.909046281397441,18.0,4.909046281397441,18.0
634627,,,,
634631,12.0,6.749915626054674,12.0,6.749915626054674
634653,7.2,7.714395919941714,7.2,7.714395919941714
634573,8.100081000810007,9.0,8.100081000810007,9.0
634575,18.0,7.714230612638482,18.0,7.714230612638482
634577,7.3635694220961625,13.5,7.3635694220961625,13.5
634580,10.80010800108001,9.642788265798103,10.80010800108001,9.642788265798103
634596,10.285714285714286,9.947420775898822,10.285714285714286,9.947420775898822
634604,18.782527032491164,8.217355576714883,18.782527032491164,8.217355576714883
634623,10.384695266886668,9.0,10.384695266886668,9.0
634629,5.869539697653488,9.720038880155519,5.869539697653488,9.720038880155519
634633,7.593726269605408,9.0,7.593726269605408,9.0
634639,10.285714285714286,12.706031835668655,10.285714285714286,12.706031835668655
634643,9.0,16.5,9.0,16.5
634644,9.642788265798103,15.428461225276964,9.642788265798103,15.428461225276964
634646,11.0,11.739079395306977,11.0,11.739079395306977
634654,11.117581661284346,7.714230612638482,11.117581661284346,7.714230612638482
634557,9.818159504182946,7.875,9.818159504182946,7.875
634560,10.241343995365535,9.9,10.241343995365535,9.9
634572,10.028628735021343,8.307692307692308,10.028628735021343,8.307692307692308
634593,16.874947265789796,8.437473632894898,16.874947265789796,8.437473632894898
634597,14.538405621516839,10.56517145577628,14.538405621516839,10.56517145577628
634607,10.241343995365535,12.535624745537532,10.241343995365535,12.535624745537532
634610,7.043447637184186,9.94742077589882,7.043447637184186,9.94742077589882
634611,7.363669834862886,9.0,7.363669834862886,9.0
634613,13.0,16.0,13.0,16.0
634617,13.500084375527349,11.739079395306977,13.500084375527349,11.739079395306977
634637,10.5,12.272727272727273,10.5,12.272727272727273
634651,6.56753206739423,9.486512125708447,6.56753206739423,9.486512125708447
634551,11.454545454545455,10.431865599389088,11.454545454545455,10.431865599389088
634552,10.469409121243103,9.0,10.469409121243103,9.0
634558,9.219489708561687,12.214285714285714,9.219489708561687,12.214285714285714
634562,7.2438847710127545,8.307692307692308,7.2438847710127545,8.307692307692308
634566,10.945975529663594,12.0789155818011,10.945975529663594,12.0789155818011
634587,8.04253607971047,9.642891581755649,8.04253607971047,9.642891581755649
634588,6.545454545454546,10.799969142945306,6.545454545454546,10.799969142945306
634591,9.720038880155519,11.880047520190082,9.720038880155519,11.880047520190082
634600,5.399989200021601,9.9,5.399989200021601,9.9
634601,11.659064411217248,11.322617169732807,11.659064411217248,11.322617169732807
634606,13.500061363915291,,13.500061363915291,
