game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
566161,2019-09-18,133,118,OAK,KC,Athletics,Royals,Oakland Athletics,Kansas City Royals,0,0,regular,regular,2019,2019,152,152,5222,5158,808,642,1305,1265,274,257,23,37,246,156,765,607,2363,2064,533,425,1247,1293,45,110,0.25,0.245,0.319,0.303,0.453,0.4,0.772,0.703,91,56,61,96,4.08,5.16,0,0,0,0,0,0,0,0,1372.3,1336.7,1276,1432,622,766,191,205,456,545,1208,1159,0.244,0.278,1.26,1.48,80,70,0.0,0.0,0,0,0,0,0,0
567532,2019-09-18,147,108,NYY,LAA,Yankees,Angels,New York Yankees,Los Angeles Angels,0,0,regular,regular,2019,2019,152,151,5250,5165,894,731,1419,1286,274,251,16,19,287,211,855,698,2586,2208,542,556,1328,1163,53,61,0.27,0.249,0.339,0.322,0.493,0.427,0.831,0.749,99,68,53,83,4.36,5.11,0,0,0,0,0,0,0,0,1352.6,1342.5,1291,1319,655,762,235,240,477,533,1418,1315,0.246,0.255,1.31,1.38,94,91,0.0,0.0,0,0,0,0,0,0
567243,2019-09-18,144,143,ATL,PHI,Braves,Phillies,Atlanta Braves,Philadelphia Phillies,0,0,regular,regular,2019,2019,152,149,5221,5121,810,724,1352,1267,265,286,27,24,237,198,780,693,2382,2195,581,531,1372,1330,86,72,0.259,0.247,0.333,0.318,0.456,0.429,0.789,0.747,93,77,59,72,4.23,4.54,0,0,0,0,0,0,0,0,1360.6,1336.8,1337,1345,639,675,194,239,532,504,1300,1271,0.256,0.263,1.37,1.38,71,87,0.0,0.0,0,0,0,0,0,0
567038,2019-09-18,142,145,MIN,CWS,Twins,White Sox,Minnesota Twins,Chicago White Sox,0,0,regular,regular,2019,2019,151,151,5360,5170,876,656,1451,1333,297,239,19,17,289,168,846,628,2653,2110,488,356,1260,1444,26,61,0.271,0.258,0.332,0.306,0.495,0.408,0.827,0.714,93,65,58,86,4.18,5.02,0,0,0,0,0,0,0,0,1368.0,1321.8,1358,1363,636,738,191,225,423,556,1345,1225,0.253,0.264,1.3,1.45,105,114,0.0,0.0,0,0,0,0,0,0
566644,2019-09-18,138,120,STL,WSH,Cardinals,Nationals,St. Louis Cardinals,Washington Nationals,0,0,regular,regular,2019,2019,151,150,5043,5113,705,799,1239,1345,233,276,19,27,190,215,661,753,2080,2320,510,530,1283,1209,110,107,0.246,0.263,0.315,0.332,0.412,0.454,0.727,0.786,84,83,67,67,3.82,4.34,0,0,0,0,0,0,0,0,1334.4,1330.7,1180,1260,566,642,176,187,502,488,1297,1398,0.234,0.246,1.26,1.31,60,80,0.0,0.0,0,0,0,0,0,0
567628,2019-09-18,158,135,MIL,SD,Brewers,Padres,Milwaukee Brewers,San Diego Padres,0,0,regular,regular,2019,2019,151,151,5168,5032,709,656,1277,1210,255,211,16,22,235,210,689,628,2269,2095,577,474,1445,1453,97,68,0.247,0.24,0.323,0.306,0.439,0.416,0.762,0.722,82,68,69,83,4.55,4.62,0,0,0,0,0,0,0,0,1357.4,1334.4,1284,1321,686,685,213,203,539,421,1387,1361,0.248,0.263,1.34,1.31,87,109,0.0,0.0,0,0,0,0,0,0
565876,2019-09-18,119,139,LAD,TB,Dodgers,Rays,Los Angeles Dodgers,Tampa Bay Rays,0,0,regular,regular,2019,2019,152,152,5148,5271,825,724,1322,1340,285,275,18,29,261,201,801,688,2426,2276,573,508,1258,1374,51,91,0.257,0.254,0.331,0.32,0.471,0.432,0.802,0.752,98,89,54,63,3.41,3.66,0,0,0,0,0,0,0,0,1352.5,1376.4,1129,1196,512,560,176,169,362,421,1408,1498,0.219,0.227,1.1,1.17,98,84,0.0,0.0,0,0,0,0,0,0
566253,2019-09-18,134,136,PIT,SEA,Pirates,Mariners,Pittsburgh Pirates,Seattle Mariners,0,0,regular,regular,2019,2019,151,151,5272,5126,716,729,1407,1232,300,239,34,27,159,233,689,703,2252,2224,404,560,1135,1479,62,112,0.267,0.24,0.319,0.315,0.427,0.434,0.746,0.749,65,63,86,88,5.24,5.16,0,0,0,0,0,0,0,0,1339.0,1334.7,1415,1414,780,765,229,250,530,467,1337,1167,0.268,0.276,1.45,1.41,109,125,0.0,0.0,0,0,0,0,0,0
565490,2019-09-18,115,121,COL,NYM,Rockies,Mets,Colorado Rockies,New York Mets,0,0,regular,regular,2019,2019,152,151,5284,5245,788,733,1409,1350,314,258,39,17,202,223,759,710,2407,2311,454,475,1387,1281,54,53,0.267,0.257,0.325,0.319,0.456,0.441,0.78,0.76,66,78,86,73,5.63,4.34,0,0,0,0,0,0,0,0,1348.7,1356.9,1480,1314,843,654,252,188,548,473,1180,1404,0.28,0.251,1.5,1.32,92,96,0.0,0.0,0,0,0,0,0,0
565392,2019-09-18,114,116,CLE,DET,Indians,Tigers,Cleveland Indians,Detroit Tigers,0,0,regular,regular,2019,2019,151,150,5064,5181,716,556,1272,1249,270,276,18,37,209,141,680,530,2205,2022,528,377,1234,1497,97,54,0.251,0.241,0.322,0.293,0.435,0.39,0.757,0.683,88,45,63,105,3.69,5.27,0,0,0,0,0,0,0,0,1341.5,1333.3,1206,1435,550,781,194,237,423,509,1413,1268,0.238,0.277,1.21,1.46,80,101,0.0,0.0,0,0,0,0,0,0
