game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
567523,2019-08-17,147,114,NYY,CLE,Yankees,Indians,New York Yankees,Cleveland Indians,0,0,regular,regular,2019,2019,124,123,4254,4124,737,582,1158,1038,222,218,13,14,222,171,702,550,2072,1797,454,423,1063,995,43,82,0.272,0.252,0.342,0.321,0.487,0.436,0.829,0.757,82,73,42,50,4.47,3.68,0,0,0,0,0,0,0,0,1103.5,1094.3,1076,985,548,447,202,155,380,340,1137,1147,0.253,0.239,1.32,1.21,84,63,0.0,0.0,0,0,0,0,0,0
567228,2019-08-17,144,119,ATL,LAD,Braves,Dodgers,Atlanta Braves,Los Angeles Dodgers,0,0,regular,regular,2019,2019,124,124,4303,4206,669,687,1134,1096,210,230,23,16,197,215,647,667,1981,2003,456,478,1097,1008,65,37,0.264,0.261,0.334,0.336,0.46,0.476,0.794,0.812,72,82,52,42,4.45,3.33,0,0,0,0,0,0,0,0,1108.5,1104.5,1121,934,548,409,161,138,452,291,1057,1135,0.261,0.222,1.42,1.11,62,85,0.0,0.0,0,0,0,0,0,0
567123,2019-08-17,143,135,PHI,SD,Phillies,Padres,Philadelphia Phillies,San Diego Padres,0,0,regular,regular,2019,2019,122,121,4186,4062,587,549,1035,1000,226,173,18,16,157,183,559,529,1768,1754,438,366,1074,1176,54,56,0.247,0.246,0.319,0.308,0.422,0.432,0.741,0.74,64,56,58,65,4.6,4.6,0,0,0,0,0,0,0,0,1094.6,1072.4,1102,1060,559,548,200,163,412,334,1037,1072,0.263,0.261,1.38,1.3,76,86,0.0,0.0,0,0,0,0,0,0
566926,2019-08-17,141,136,TOR,SEA,Blue Jays,Mariners,Toronto Blue Jays,Seattle Mariners,0,0,regular,regular,2019,2019,125,123,4252,4191,574,596,1013,1016,205,201,15,22,193,192,549,579,1827,1837,388,440,1143,1216,37,86,0.238,0.242,0.302,0.314,0.43,0.438,0.732,0.753,52,50,73,73,4.68,5.15,0,0,0,0,0,0,0,0,1107.8,1086.5,1122,1166,576,622,171,211,454,366,1019,942,0.264,0.278,1.42,1.41,72,110,0.0,0.0,0,0,0,0,0,0
566828,2019-08-17,140,142,TEX,MIN,Rangers,Twins,Texas Rangers,Minnesota Twins,0,0,regular,regular,2019,2019,122,122,4169,4320,623,704,1041,1164,237,244,22,16,173,238,590,678,1841,2154,412,388,1205,989,93,25,0.25,0.269,0.317,0.33,0.442,0.499,0.759,0.828,60,74,62,48,4.98,4.16,0,0,0,0,0,0,0,0,1079.9,1105.0,1137,1084,597,511,180,153,427,353,1045,1064,0.273,0.251,1.45,1.3,75,85,0.0,0.0,0,0,0,0,0,0
566724,2019-08-17,139,116,TB,DET,Rays,Tigers,Tampa Bay Rays,Detroit Tigers,0,0,regular,regular,2019,2019,123,119,4287,4093,577,433,1090,969,221,220,23,32,164,110,547,409,1849,1583,418,311,1142,1166,72,46,0.254,0.237,0.321,0.291,0.431,0.387,0.752,0.677,71,37,52,82,3.53,5.18,0,0,0,0,0,0,0,0,1116.4,1056.9,961,1134,438,608,134,184,346,389,1223,986,0.224,0.277,1.17,1.44,65,89,0.0,0.0,0,0,0,0,0,0
566237,2019-08-17,134,112,PIT,CHC,Pirates,Cubs,Pittsburgh Pirates,Chicago Cubs,0,0,regular,regular,2019,2019,121,122,4231,4114,571,601,1122,1041,244,201,23,20,132,190,556,580,1808,1852,326,441,930,1098,50,34,0.265,0.253,0.318,0.325,0.427,0.45,0.745,0.776,51,64,70,58,5.01,4.12,0,0,0,0,0,0,0,0,1072.0,1082.9,1108,1030,597,496,174,155,426,382,1066,1060,0.262,0.25,1.43,1.3,89,82,0.0,0.0,0,0,0,0,0,0
566146,2019-08-17,133,117,OAK,HOU,Athletics,Astros,Oakland Athletics,Houston Astros,0,0,regular,regular,2019,2019,122,123,4183,4256,615,677,1025,1165,212,242,14,20,195,209,573,659,1850,2074,413,471,994,878,39,51,0.245,0.274,0.313,0.346,0.442,0.487,0.755,0.833,70,78,52,45,4.05,3.73,0,0,0,0,0,0,0,0,1102.3,1104.8,1013,913,496,458,143,181,377,344,943,1242,0.242,0.215,1.26,1.14,63,59,0.0,0.0,0,0,0,0,0,0
565956,2019-08-17,120,158,WSH,MIL,Nationals,Brewers,Washington Nationals,Milwaukee Brewers,0,0,regular,regular,2019,2019,121,122,4085,4183,613,578,1055,1037,204,208,21,12,165,191,576,559,1796,1842,422,457,996,1156,86,79,0.258,0.248,0.328,0.322,0.44,0.44,0.767,0.762,66,63,55,59,4.39,4.6,0,0,0,0,0,0,0,0,1068.7,1097.4,1027,1055,521,561,143,170,380,434,1124,1115,0.251,0.252,1.32,1.36,64,71,0.0,0.0,0,0,0,0,0,0
565763,2019-08-17,118,121,KC,NYM,Royals,Mets,Kansas City Royals,New York Mets,0,0,regular,regular,2019,2019,122,122,4136,4247,525,587,1011,1090,214,206,33,13,125,178,497,566,1666,1856,348,386,1029,1066,94,44,0.244,0.257,0.303,0.319,0.403,0.437,0.706,0.756,44,62,78,60,4.95,4.44,0,0,0,0,0,0,0,0,1072.6,1093.8,1128,1076,590,540,160,157,430,398,938,1124,0.273,0.253,1.45,1.35,56,84,0.0,0.0,0,0,0,0,0,0
565474,2019-08-17,115,146,COL,MIA,Rockies,Marlins,Colorado Rockies,Miami Marlins,0,0,regular,regular,2019,2019,122,121,4270,4087,643,443,1141,982,257,192,35,11,159,100,619,429,1945,1496,360,282,1120,1088,44,34,0.267,0.24,0.324,0.289,0.456,0.366,0.78,0.655,55,45,67,76,5.56,4.61,0,0,0,0,0,0,0,0,1087.6,1074.7,1188,981,672,551,192,174,419,454,977,1043,0.278,0.24,1.48,1.34,70,61,0.0,0.0,0,0,0,0,0,0
565283,2019-08-17,113,138,CIN,STL,Reds,Cardinals,Cincinnati Reds,St. Louis Cardinals,0,0,regular,regular,2019,2019,121,120,4071,4029,551,540,1017,983,181,180,22,12,171,150,531,507,1755,1637,349,382,1040,1034,56,82,0.25,0.244,0.309,0.309,0.431,0.406,0.74,0.716,57,64,64,56,4.24,3.99,0,0,0,0,0,0,0,0,1069.6,1061.4,983,965,504,471,163,147,410,400,1158,1031,0.241,0.24,1.3,1.29,60,50,0.0,0.0,0,0,0,0,0,0
565091,2019-08-17,111,110,BOS,BAL,Red Sox,Orioles,Boston Red Sox,Baltimore Orioles,0,0,regular,regular,2019,2019,124,122,4425,4197,714,532,1222,1027,276,190,22,21,193,154,680,506,2121,1721,455,337,1041,1112,56,61,0.276,0.245,0.344,0.301,0.479,0.41,0.823,0.711,65,39,59,83,4.76,5.96,0,0,0,0,0,0,0,0,1118.4,1077.0,1090,1181,591,713,170,251,435,436,1233,932,0.246,0.281,1.36,1.5,72,86,0.0,0.0,0,0,0,0,0,0
564890,2019-08-17,109,137,AZ,SF,D-backs,Giants,Arizona Diamondbacks,San Francisco Giants,0,0,regular,regular,2019,2019,123,123,4312,4211,638,536,1116,1013,223,246,30,21,179,134,612,520,1936,1703,405,373,1017,1063,68,32,0.259,0.241,0.322,0.302,0.449,0.404,0.771,0.707,61,62,62,61,4.42,4.39,0,0,0,0,0,0,0,0,1106.8,1115.3,1061,1073,543,544,164,175,386,384,1068,1056,0.246,0.255,1.31,1.31,61,70,0.0,0.0,0,0,0,0,0,0
564796,2019-08-17,108,145,LAA,CWS,Angels,White Sox,Los Angeles Angels,Chicago White Sox,0,0,regular,regular,2019,2019,124,121,4239,4122,622,511,1071,1051,210,183,15,12,175,132,593,487,1836,1654,448,282,928,1150,48,57,0.253,0.255,0.324,0.303,0.433,0.401,0.757,0.704,60,55,64,66,5.1,4.83,0,0,0,0,0,0,0,0,1100.1,1059.4,1085,1084,624,568,202,174,431,439,1079,961,0.256,0.263,1.38,1.44,79,96,0.0,0.0,0,0,0,0,0,0
