game_pk,home_bp_bb_per_9_rolling_5,away_bp_bb_per_9_rolling_5
630851,,
631377,,
630941,,
630966,,
630989,,
631091,,
631121,,
631182,,
631242,,
631378,0.0,9.0
631438,,
631514,,
631563,,
631589,,
631641,,
631664,,
630899,,
630942,6.0,0.0
630967,3.6,10.384695266886668
630992,0.0,0.0
631092,0.0,15.428791839883427
631108,4.909046281397441,3.857197959970857
631181,4.5,13.500192859897998
631241,2.25,0.0
631382,1.34999325003375,7.838734963661172
631453,0.0,7.3635694220961625
631515,3.3750210938818364,3.6
631565,3.0,7.3635694220961625
631603,3.0,6.0
631642,,0.0
631666,0.0,7.2
630856,1.8,0.0
630943,5.142857142857143,4.050040500405004
630968,3.11537263318218,9.94742077589882
630993,1.8,1.350013500135001
631097,0.0,10.800108001080009
631126,4.7646778548361475,4.909113223241924
631165,3.483882206071632,10.28586122658895
631240,1.125,0.0
631384,1.4210488919766002,5.869577977343429
631441,0.0,5.399956800345597
631517,4.0,4.0
631566,3.0,5.1922877219703
631591,1.5,6.428571428571429
631643,3.6,2.0769150887881205
631668,0.0,4.15383017757624
630861,4.695631758122791,7.615384615384615
630969,2.6999946000108004,0.7105244459883001
631098,3.272727272727273,9.257195755404318
631130,0.8437552734704593,2.6341399167319106
631168,2.3478311909373715,6.000040000266669
631442,2.3142791020597087,3.9512098750978653
631489,4.090909090909091,4.909079752091472
631592,4.15383017757624,5.625
631669,3.648658509887864,1.8
630866,4.628558204119416,6.5
630944,4.8,7.714301457758077
630970,2.0769198816617207,1.5576863165910904
631014,5.142857142857143,3.3061291961820327
631132,2.2881433496384735,3.203384401043388
631171,2.6557420585935385,2.793122711191112
631269,5.538461538461538,2.793093816917873
631387,5.4000392730128945,4.075464008558475
631443,2.0377320042792375,2.15999568000864
631490,5.192317677533995,4.98460771598813
631567,3.0,3.115390606520397
631573,2.25,2.9077012544653984
631593,2.8125,9.75
631663,2.7931082639797653,1.894736842105263
630272,1.1911747188607076,2.3624970468786914
630495,3.0,2.076923076923077
630916,5.7272727272727275,4.595734902691696
630940,4.7368421052631575,7.13210238529202
631033,4.153846153846154,3.098365735025795
631137,4.30436654072409,3.0
631172,2.486845377428128,1.9756193932653332
631239,1.611942704392096,2.8052020914340035
631270,4.235294117647059,1.9285714285714286
631389,4.628597877702159,4.76469887544283
631444,3.626854845209418,2.8636363636363638
631492,3.85714836735481,4.879512193358804
631569,2.4,3.292686942301149
631594,3.0,8.4
630145,7.5,4.0
630346,1.4794480015123246,2.918914974439224
630496,3.9375,2.9347889886717144
630917,4.76469887544283,3.9272584463329223
631018,3.9512243307613786,3.5409894114580514
631238,2.5312539550843045,3.3750084375210934
631271,3.4285714285714284,2.769230769230769
631390,3.5735399221762414,3.96
631494,2.9589081628878944,4.333333333333333
630201,6.5,3.7674374797238603
630275,1.6615359053293766,3.4285714285714284
630592,3.5735241565821227,3.5735241565821223
631019,3.0374962031297463,4.090909090909091
631066,3.913043478260869,2.314289020412886
631222,3.098365735025795,3.807706952719049
631272,4.05,2.4545454545454546
631391,4.242863204090291,3.7124953593808008
631410,4.153846153846154,3.24
631480,1.901413806799456,3.983613087890308
631539,2.1600086400345604,4.640632250987892
631647,9.642839923500137,4.8750203125846365
630100,5.625,5.06249367188291
630278,2.6128990114532074,5.0
630492,2.779407677341651,4.118637087055785
631020,2.6666666666666665,4.640632250987892
631067,5.03388977306818,2.779407677341651
631224,3.0422620908791296,2.486845377428128
631273,3.6,2.25
631392,5.161779887587905,5.965109342896113
631413,3.6,2.52
631540,3.0566153079822946,3.919367481830587
631622,9.71998056003888,6.260896786507768
630101,4.959193794273049,4.558435638395275
630280,2.5714285714285716,4.5
630493,3.64864371804903,4.79031485433088
631021,2.734180676178071,6.328134887710761
631068,5.491516116074379,3.7384557869910973
631210,4.30436654072409,3.130434782608696
631274,2.8421052631578947,2.4545454545454546
631393,5.400007714296735,6.0
631415,2.8421090027750036,2.0454545454545454
631469,1.9852999567645788,4.1896623959696475
631470,0.41538589349505695,3.24001296005184
631541,2.755107663485028,3.7384730414555123
631606,9.0,7.027435766771325
630281,2.9531157715132146,5.399989200021601
631070,5.2105263157894735,4.05
631090,3.919367481830587,3.8028115453358518
631219,3.5217544424106193,3.8571318367661807
631275,3.272727272727273,7.544173118919993
631293,3.0422492362686815,1.7419326743021384
631542,3.3061291961820336,5.108121913843011
631596,4.764719896234989,1.8
631645,5.294117647058823,3.375
630109,4.5,6.827586206896552
630284,3.698620003780812,3.9078844529356505
630575,3.5526222299415005,6.923076923076923
630874,3.3157720222525144,5.399989200021601
630971,4.7368421052631575,3.8028115453358518
631057,9.34617181956119,5.2048318188718525
631069,4.354852757589541,3.176470588235294
631173,4.235294117647059,5.890919801672366
631276,3.130434782608696,7.363703306393695
631294,3.75,1.2272727272727273
631543,2.945459900836183,4.02985676098024
631597,3.8571566327022597,0.9
631608,5.0625,3.130434782608696
630110,2.7,6.914642578832413
630307,4.31998272006912,4.5
630591,3.155840057350575,5.7272727272727275
630878,3.2033844010433876,5.0
630972,3.7241443519730204,3.5735241565821227
631043,7.7796873887708085,4.000014814869684
631085,4.263180332528066,2.755107663485027
631127,4.295444783080038,3.1764799308233256
631140,7.328613306361751,2.8636363636363638
631174,3.176470588235294,6.612258392364065
631220,3.4225448522390205,4.021268039855234
631339,5.823529411764706,3.4285714285714284
631417,3.6818181818181817,1.8837253109890955
631518,1.2272727272727273,3.6818181818181817
631544,2.6470588235294117,4.1896623959696475
631570,0.8709705515179081,4.5
630111,2.74575805803719,8.506860968302696
630313,3.2837793462441267,4.285714285714286
631042,6.864430048915419,3.681834917431442
631129,3.4615384615384617,2.625
631148,7.363669834862887,3.0
631175,1.894736842105263,7.630451370546458
631340,5.641774203659094,3.176470588235294
631425,3.6,2.0250050625126566
631513,1.3278710292967693,3.0
631545,1.6199967600064802,5.5
631571,0.9310409037303706,5.399984571472653
630879,4.183092699869437,1.6875
