game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
630851,,,,
631377,,,,
630941,,,,
630966,,,,
630989,,,,
631091,,,,
631121,,,,
631182,,,,
631242,,,,
631378,0.0,15.75,0.0,15.75
631438,,,,
631514,,,,
631563,,,,
631589,,,,
631641,,,,
631664,,,,
630899,,,,
630942,0.0,0.0,0.0,0.0
630967,0.0,0.0,0.0,0.0
630992,4.5,7.714395919941714,4.5,7.714395919941714
631092,6.0,15.428791839883427,6.0,15.428791839883427
631108,2.4545231406987207,0.0,2.4545231406987207,0.0
631181,1.5,9.642994899927142,1.5,9.642994899927142
631241,0.0,4.5,0.0,4.5
631382,0.0,9.580676066696988,0.0,9.580676066696988
631453,0.0,9.818092562794883,0.0,9.818092562794883
631515,5.062531640822755,0.0,5.062531640822755,0.0
631565,0.0,0.0,0.0,0.0
631603,0.0,9.0,0.0,9.0
631642,,3.0,,3.0
631666,3.0,16.2,3.0,16.2
630856,0.0,7.714285714285714,0.0,7.714285714285714
630943,1.2857142857142858,1.350013500135001,1.2857142857142858,1.350013500135001
630968,1.03845754439406,4.263180332528066,1.03845754439406,4.263180332528066
630993,1.8,5.400054000540004,1.8,5.400054000540004
631097,2.5714285714285716,8.100081000810007,2.5714285714285716,8.100081000810007
631126,1.5882259516120492,7.363669834862886,1.5882259516120492,7.363669834862886
631165,0.870970551517908,6.428663266618094,0.870970551517908,6.428663266618094
631240,3.375,1.2857142857142858,3.375,1.2857142857142858
631384,1.4210488919766002,7.043493572812114,1.4210488919766002,7.043493572812114
631441,0.0,6.479948160414717,0.0,6.479948160414717
631517,4.0,9.0,4.0,9.0
631566,0.0,0.0,0.0,0.0
631591,7.5,5.142857142857143,7.5,5.142857142857143
631643,9.0,3.1153726331821807,9.0,3.1153726331821807
631668,3.857142857142857,10.3845754439406,3.857142857142857,10.3845754439406
630861,2.3478158790613954,5.538461538461538,2.3478158790613954,5.538461538461538
630969,2.6999946000108004,0.7105244459883001,2.6999946000108004,0.7105244459883001
631098,4.909090909090909,6.171463836936212,4.909090909090909,6.171463836936212
631130,3.3750210938818372,5.268279833463821,3.3750210938818372,5.268279833463821
631168,0.5869577977343429,3.600024000160001,0.5869577977343429,3.600024000160001
631442,3.085705469412945,4.6097448542808435,3.085705469412945,4.6097448542808435
631489,4.090909090909091,4.295444783080038,4.090909090909091,4.295444783080038
631592,7.2692028107584195,5.625,7.2692028107584195,5.625
631669,2.9189268079102915,6.0,2.9189268079102915,6.0
630866,1.5428527347064722,4.0,1.5428527347064722,4.0
630944,3.6,4.408172261576044,3.6,4.408172261576044
630970,3.323071810658753,4.673058949773271,3.323071810658753,4.673058949773271
631014,5.142857142857143,3.3061291961820327,5.142857142857143,3.3061291961820327
631132,4.118658029349252,4.118637087055785,4.118658029349252,4.118637087055785
631171,0.4426236764322564,0.9310409037303706,0.4426236764322564,0.9310409037303706
631269,6.230769230769231,1.8620625446119154,6.230769230769231,1.8620625446119154
631387,2.9454759670979422,4.075464008558475,2.9454759670979422,4.075464008558475
631443,2.5471650053490467,2.15999568000864,2.5471650053490467,2.15999568000864
631490,7.788476516300992,3.323071810658753,7.788476516300992,3.323071810658753
631567,0.0,7.269244748547592,0.0,7.269244748547592
631573,0.75,5.815402508930797,0.75,5.815402508930797
631593,5.0625,9.0,5.0625,9.0
631663,4.1896623959696475,6.157894736842105,4.1896623959696475,6.157894736842105
630272,3.5735241565821227,2.6999966250042187,3.5735241565821227,2.6999966250042187
630495,7.5,4.846153846153846,7.5,4.846153846153846
630916,3.272727272727273,1.148933725672924,3.272727272727273,1.148933725672924
630940,3.3157894736842106,4.075487077309726,3.3157894736842106,4.075487077309726
631033,4.153846153846154,2.6557420585935385,4.153846153846154,2.6557420585935385
631137,5.086978639037561,4.875,5.086978639037561,4.875
631172,2.1315817520812526,1.3170795955102221,2.1315817520812526,1.3170795955102221
631239,5.641799465372336,4.909103660009506,5.641799465372336,4.909103660009506
631270,5.294117647058823,1.2857142857142858,5.294117647058823,1.2857142857142858
631389,2.3142989388510795,5.558815354683302,2.3142989388510795,5.558815354683302
631444,2.4179032301396117,1.6363636363636365,2.4179032301396117,1.6363636363636365
631492,5.785722551032215,3.5783089417964558,5.785722551032215,3.5783089417964558
631569,1.2,4.609761719221608,1.2,4.609761719221608
631594,6.428571428571429,9.0,6.428571428571429,9.0
630145,4.5,1.3333333333333333,5.754107793619333,1.1368409085885174
630346,3.32875800340273,4.378372461658836,3.4177128665497047,3.6404453478142162
630496,7.875,4.1087045841404,7.875,4.1087045841404
630917,4.367640635822594,0.9818146115832306,3.6666666666666665,0.9818146115832306
631018,2.304880859610804,3.983613087890308,4.0212808737030565,4.242863204090291
631238,7.593761865252914,5.40001350003375,6.394745256243758,5.157314960258337
631271,4.285714285714286,3.4615384615384617,4.285714285714286,2.8125
631390,3.1764799308233256,5.04,4.280508685408222,5.651156219585792
631494,4.438362244331842,4.0,4.939030413451723,3.521735302461628
630201,4.0,1.2558124932412869,5.108121913843011,1.0188660021396188
630275,3.7384557869910973,6.857142857142857,3.1395312331032175,5.896551724137931
630592,6.7499900735440095,4.367640635822594,6.7499900735440095,3.4468011770187723
631019,3.7124953593808008,4.5,5.351351351351352,4.5
631066,5.869565217391304,3.085718693883848,6.031902059782851,2.7613667742804253
631222,3.983613087890308,4.84617248527879,3.983613087890308,4.636377685992987
631272,4.5,4.090909090909091,3.6,2.6470588235294117
631391,5.014292877561253,2.3624970468786914,5.340682816188203,2.1235931195582927
631410,4.5,3.96,3.374996754810813,4.153850718517273
631480,5.323958659038476,7.524602499348359,5.282620179609086,6.557152224503177
631539,1.0800043200172802,5.906259228530044,1.0800043200172802,5.0823589204222595
631647,9.642839923500137,4.125017187571616,9.642839923500137,4.443060471192259
630100,3.9375,1.0124987343765819,4.879529830192362,1.1440658575154958
630278,5.661281191481949,7.5,3.7799924400151204,6.818181818181818
