game_pk,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10
630851,,,,
631377,,,,
630941,,,,
630966,,,,
630989,,,,
631091,,,,
631121,,,,
631182,,,,
631242,,,,
631378,7.714230612638482,6.75,7.714230612638482,6.75
631438,,,,
631514,,,,
631563,,,,
631589,,,,
631641,,,,
631664,,,,
630899,,,,
630942,15.0,0.0,15.0,0.0
630967,12.6,10.384695266886668,12.6,10.384695266886668
630992,0.0,7.714395919941714,0.0,7.714395919941714
631092,9.0,15.428791839883427,9.0,15.428791839883427
631108,4.909046281397441,3.857197959970857,4.909046281397441,3.857197959970857
631181,4.5,9.642994899927142,4.5,9.642994899927142
631241,15.75,4.5,15.75,4.5
631382,8.0999595002025,5.225823309107448,8.0999595002025,5.225823309107448
631453,9.0,7.3635694220961625,9.0,7.3635694220961625
631515,10.12506328164551,12.6,10.12506328164551,12.6
631565,12.0,2.4545231406987207,12.0,2.4545231406987207
631603,12.0,6.0,12.0,6.0
631642,,6.0,,6.0
631666,12.0,7.2,12.0,7.2
630856,7.2,6.428571428571429,7.2,6.428571428571429
630943,10.285714285714286,6.750067500675006,10.285714285714286,6.750067500675006
630968,11.42303298833466,9.94742077589882,11.42303298833466,9.94742077589882
630993,3.6,8.100081000810007,3.6,8.100081000810007
631097,7.714285714285714,13.500135001350012,7.714285714285714,13.500135001350012
631126,7.941129758060246,3.681834917431443,7.941129758060246,3.681834917431443
631165,5.225823309107448,7.714395919941714,5.225823309107448,7.714395919941714
631240,13.5,9.0,13.5,9.0
631384,10.657866689824502,5.869577977343429,10.657866689824502,5.869577977343429
631441,10.5,5.399956800345597,10.5,5.399956800345597
631517,10.0,15.0,10.0,15.0
631566,7.5,9.34611789954654,7.5,9.34611789954654
631591,15.0,6.428571428571429,15.0,6.428571428571429
631643,10.8,7.269202810758421,10.8,7.269202810758421
631668,9.0,9.34611789954654,9.0,9.34611789954654
630861,9.391263516245582,8.307692307692308,9.391263516245582,8.307692307692308
630969,9.17998164003672,8.526293351859602,9.17998164003672,8.526293351859602
631098,9.0,11.571494694255398,9.0,11.571494694255398
631130,11.81257382858643,10.536559666927642,11.81257382858643,10.536559666927642
631168,5.869577977343429,6.600044000293336,5.869577977343429,6.600044000293336
631442,9.257116408238835,8.56095472937871,9.257116408238835,8.56095472937871
631489,8.181818181818182,8.590889566160076,8.181818181818182,8.590889566160076
631592,13.499948077122779,6.75,13.499948077122779,6.75
631669,8.027048721753301,10.2,8.027048721753301,10.2
630866,7.714263673532361,8.0,7.714263673532361,8.0
630944,9.0,10.469409121243103,9.0,10.469409121243103
630970,11.215367360973291,10.903804216137631,11.215367360973291,10.903804216137631
631014,6.857142857142857,8.265322990455083,6.857142857142857,8.265322990455083
631132,10.525459408336978,10.98303223214876,10.525459408336978,10.98303223214876
631171,7.524602499348359,7.448327229842965,7.524602499348359,7.448327229842965
631269,13.153846153846153,4.655156361529788,13.153846153846153,4.655156361529788
631387,7.854602578927846,7.64149501604714,7.854602578927846,7.64149501604714
631443,10.188660021396187,8.63998272003456,10.188660021396187,8.63998272003456
631490,7.269244748547592,9.138447479311571,7.269244748547592,9.138447479311571
631567,10.0,8.82694005180779,10.0,8.82694005180779
631573,9.75,8.307717869901138,9.75,8.307717869901138
631593,12.9375,9.0,12.9375,9.0
631663,10.241396967925805,8.526315789473685,10.241396967925805,8.526315789473685
630272,10.323514230126133,11.812485234393458,10.323514230126133,11.812485234393458
630495,8.25,6.923076923076923,8.25,6.923076923076923
630916,9.0,8.042536079710468,9.0,8.042536079710468
630940,8.526315789473685,11.717025347265462,8.526315789473685,11.717025347265462
631033,6.923076923076923,8.85247352864513,6.923076923076923,8.85247352864513
631137,10.173957278075122,10.5,10.173957278075122,10.5
631172,8.52632700832501,8.561017370816444,8.52632700832501,8.561017370816444
631239,8.462699198058504,9.818207320019011,8.462699198058504,9.818207320019011
631270,12.705882352941176,5.142857142857143,12.705882352941176,5.142857142857143
631389,8.871479265595804,7.1470483131642455,8.871479265595804,7.1470483131642455
631444,9.268629048868512,9.0,9.268629048868512,9.0
631492,7.71429673470962,8.132520322264673,7.71429673470962,8.132520322264673
631569,10.8,8.890254744213102,10.8,8.890254744213102
631594,12.428571428571429,11.4,12.428571428571429,11.4
630145,10.5,9.333333333333334,11.065591910806411,9.094727268708139
630346,10.725998010964354,11.310795525951992,10.253138599649114,11.528076934745018
630496,9.0,7.630451370546458,9.0,7.630451370546458
630917,9.132339511265425,9.818146115832306,9.333333333333334,9.818146115832306
631018,6.256105190372183,8.409849852212872,6.319155658676232,8.485726408180582
631238,7.593761865252914,10.8000270000675,8.881590633671886,10.921372857017655
631271,13.285714285714286,9.692307692307692,13.285714285714286,10.125
631390,8.33825981841123,7.56,8.561017370816444,7.534874959447722
631494,6.657543366497762,9.333333333333334,6.585373884602298,8.510860314282267
630201,9.0,8.790687452689008,10.216243827686021,8.660361018186759
630275,10.384599408308603,8.142857142857142,10.046499945930297,9.620689655172415
630592,9.52939775088566,11.514688948986839,9.52939775088566,11.489337256729241
631019,7.76249029688713,9.0,7.054054054054054,9.0
631066,8.217391304347824,10.028585755122506,7.468069216874007,8.897737383792482
631222,8.409849852212872,11.769276035677061,8.409849852212872,11.181852066218381
631272,11.25,11.454545454545455,11.52,10.058823529411764
631391,8.871441244916063,8.437489453138184,8.604433426080995,8.49437247823317
631410,9.0,9.0,9.08652972449065,9.197812305288247
631480,7.225372465837932,12.39346294010318,7.043493572812115,12.342874775535392
631539,8.640034560138242,8.859388842795067,8.640034560138242,8.576480678212562
631647,11.571407908200165,11.250046875195315,11.571407908200165,10.936764236780947
630100,10.6875,7.087491140636073,11.060267615102687,8.23727417411157
630278,11.758045551539434,10.0,10.52997894004212,10.090909090909092
630492,11.51468894898684,12.813537604173552,10.734926825389367,11.14676853803938
