balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
26962,777436,2025-06-20,112,136,CHC,SEA,Chicago Cubs,Seattle Mariners,Cubs,Mariners,0,0,regular,regular,2025,2025,76,74,33,40,4,9,9,13,2,4,0,0,2,4,4,9,17,29,3,3,4,11,0,1,0.254,0.243,0.325,0.323,0.438,0.399,0.763,0.722,0,1,1,0,3.69,3.87,9.0,9.0,13,9,9,4,4,2,3,3,11,4,0.325,0.272,1.24,1.28,0,0,2025-06-20
26959,777432,2025-06-20,134,140,PIT,TEX,Pittsburgh Pirates,Texas Rangers,Pirates,Rangers,0,0,regular,regular,2025,2025,78,76,36,39,2,6,9,13,0,3,0,1,0,2,2,4,9,24,1,5,9,7,0,1,0.225,0.23,0.301,0.295,0.335,0.373,0.636,0.668,0,1,1,0,3.85,3.18,9.0,9.0,13,9,6,2,2,0,5,1,7,9,0.333,0.25,1.21,1.14,1,0,2025-06-20
26957,777431,2025-06-20,139,116,TB,DET,Tampa Bay Rays,Detroit Tigers,Rays,Tigers,0,0,regular,regular,2025,2025,76,80,39,34,14,8,16,8,3,1,0,0,2,3,12,8,25,18,6,4,7,9,0,0,0.256,0.252,0.323,0.322,0.402,0.418,0.725,0.74,1,0,0,1,3.55,3.49,9.0,8.0,8,16,8,13,3,2,4,6,9,7,0.235,0.41,1.18,1.2,1,2,2025-06-20
26955,777438,2025-06-20,147,110,NYY,BAL,New York Yankees,Baltimore Orioles,Yankees,Orioles,0,0,regular,regular,2025,2025,76,80,34,37,3,5,10,11,1,1,0,0,1,1,3,5,14,15,5,1,9,11,0,1,0.254,0.241,0.336,0.306,0.449,0.397,0.785,0.703,0,1,1,0,3.54,4.9,9.0,9.0,11,10,5,3,1,1,1,5,11,9,0.297,0.294,1.19,1.43,0,0,2025-06-20
26956,777435,2025-06-20,141,145,TOR,CWS,Toronto Blue Jays,Chicago White Sox,Blue Jays,White Sox,0,0,regular,regular,2025,2025,77,77,32,35,1,7,7,9,1,3,0,1,0,2,1,7,8,20,2,5,6,13,0,0,0.255,0.223,0.324,0.295,0.4,0.347,0.724,0.642,0,1,1,0,4.27,4.2,9.0,9.0,9,7,7,1,2,0,5,2,13,6,0.257,0.218,1.25,1.4,0,0,2025-06-20
26954,777439,2025-06-20,146,144,MIA,ATL,Miami Marlins,Atlanta Braves,Marlins,Braves,0,0,regular,regular,2025,2025,75,77,32,35,6,2,9,8,2,2,0,0,1,1,6,2,14,13,4,0,6,6,1,1,0.251,0.245,0.313,0.318,0.383,0.386,0.696,0.704,1,0,0,1,4.9,3.7,9.0,8.0,8,9,2,6,1,1,0,4,6,6,0.228,0.281,1.41,1.22,1,1,2025-06-20
26960,777433,2025-06-20,138,113,STL,CIN,St. Louis Cardinals,Cincinnati Reds,Cardinals,Reds,0,0,regular,regular,2025,2025,82,78,31,30,6,1,7,5,3,1,0,0,0,0,4,0,10,6,5,3,11,8,1,0,0.257,0.247,0.329,0.321,0.395,0.401,0.724,0.722,1,0,0,1,3.94,3.9,9.0,8.0,5,7,1,3,0,0,3,5,8,11,0.166,0.225,1.27,1.23,1,1,2025-06-20
26958,777437,2025-06-20,143,121,PHI,NYM,Philadelphia Phillies,New York Mets,Phillies,Mets,0,0,regular,regular,2025,2025,78,77,36,33,10,2,13,7,3,1,0,0,1,2,10,2,19,14,5,3,8,10,1,0,0.257,0.244,0.332,0.327,0.406,0.416,0.738,0.743,1,0,0,1,3.83,3.15,9.0,8.0,7,13,2,10,2,1,3,5,10,8,0.212,0.361,1.28,1.27,0,0,2025-06-20
26961,777434,2025-06-20,142,158,MIN,MIL,Minnesota Twins,Milwaukee Brewers,Twins,Brewers,0,0,regular,regular,2025,2025,78,77,32,41,6,17,5,19,1,4,0,0,1,0,6,17,9,23,4,6,8,10,0,1,0.242,0.242,0.314,0.318,0.394,0.372,0.708,0.69,0,1,1,0,4.08,3.85,9.0,9.0,19,5,17,4,0,1,6,4,10,8,0.463,0.156,1.24,1.29,0,1,2025-06-20
26963,777430,2025-06-20,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,D-backs,0,0,regular,regular,2025,2025,79,76,38,45,8,14,12,21,4,4,0,1,2,4,8,14,22,39,1,2,12,1,0,1,0.228,0.256,0.291,0.333,0.384,0.45,0.675,0.783,0,1,1,0,5.59,4.85,9.0,9.0,21,12,14,8,4,2,2,1,1,12,0.466,0.315,1.57,1.36,0,0,2025-06-20
