balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
1206080,778068,2025-05-04,138,121,STL,NYM,St. Louis Cardinals,New York Mets,Cardinals,Mets,0,0,regular,regular,2025,2025,36,34,34,35,5,4,9,10,2,0,0,0,1,0,5,4,14,10,3,5,9,6,0,2,0.259,0.252,0.333,0.333,0.396,0.418,0.729,0.751,1,0,0,1,4.32,2.87,9.0,8.0,10,9,4,5,0,1,5,3,6,9,0.285,0.264,1.3,1.25,0,0,2025-05-04
13448,778053,2025-05-04,138,121,STL,NYM,St. Louis Cardinals,New York Mets,Cardinals,Mets,0,0,regular,regular,2025,2025,37,35,33,35,6,5,11,10,0,3,0,0,1,0,6,5,14,13,5,8,5,7,0,1,0.259,0.251,0.332,0.331,0.396,0.422,0.728,0.753,1,0,0,1,4.33,2.8,9.0,8.0,10,11,5,6,0,1,8,5,7,5,0.285,0.333,1.29,1.24,1,0,2025-05-04
1206080,778068,2025-05-04,138,121,STL,NYM,St. Louis Cardinals,New York Mets,Cardinals,Mets,0,0,regular,regular,2025,2025,38,36,34,35,5,4,9,10,2,0,0,0,1,0,5,4,14,10,3,5,9,6,0,2,0.259,0.252,0.333,0.333,0.396,0.418,0.729,0.751,1,0,0,1,4.32,2.87,9.0,8.0,10,9,4,5,0,1,5,3,6,9,0.285,0.264,1.3,1.25,0,0,2025-05-04
13439,778062,2025-05-04,110,118,BAL,KC,Baltimore Orioles,Kansas City Royals,Orioles,Royals,0,0,regular,regular,2025,2025,35,36,37,43,6,11,11,17,4,3,0,0,4,7,6,11,27,41,2,1,6,6,0,1,0.227,0.237,0.297,0.297,0.39,0.36,0.687,0.657,0,1,1,0,5.43,3.16,9.0,9.0,17,11,11,6,7,4,1,2,6,6,0.395,0.297,1.55,1.2,0,0,2025-05-04
13443,778051,2025-05-04,134,135,PIT,SD,Pittsburgh Pirates,San Diego Padres,Pirates,Padres,0,0,regular,regular,2025,2025,35,33,33,35,0,4,8,10,1,3,1,0,0,1,0,4,11,16,2,5,11,7,0,2,0.223,0.26,0.306,0.329,0.335,0.393,0.641,0.722,0,1,1,0,4.27,2.75,9.0,9.0,10,8,4,0,1,0,5,2,7,11,0.285,0.242,1.26,1.14,1,0,2025-05-04
13441,778063,2025-05-04,111,142,BOS,MIN,Boston Red Sox,Minnesota Twins,Red Sox,Twins,0,0,regular,regular,2025,2025,38,35,32,36,4,5,7,9,1,1,0,0,1,1,4,5,11,13,2,3,6,10,1,0,0.255,0.236,0.332,0.307,0.42,0.367,0.752,0.674,0,1,1,0,3.99,3.6,9.0,9.0,9,7,5,4,1,1,3,2,10,6,0.25,0.218,1.28,1.22,1,0,2025-05-04
13444,778057,2025-05-04,147,139,NYY,TB,New York Yankees,Tampa Bay Rays,Yankees,Rays,0,0,regular,regular,2025,2025,35,34,32,44,5,7,8,16,1,1,0,0,1,1,5,7,12,20,7,5,4,12,0,2,0.262,0.245,0.346,0.312,0.47,0.369,0.816,0.681,0,1,1,0,3.62,3.56,9.0,9.0,16,8,5,5,1,1,5,7,12,4,0.363,0.25,1.2,1.18,2,0,2025-05-04
13438,778056,2025-05-04,141,114,TOR,CLE,Toronto Blue Jays,Cleveland Guardians,Blue Jays,Guardians,0,0,regular,regular,2025,2025,36,35,33,34,4,5,7,10,2,1,0,0,0,0,4,5,9,11,3,8,5,6,1,1,0.238,0.232,0.31,0.304,0.351,0.378,0.661,0.682,0,1,1,0,4.24,4.2,9.0,9.0,10,7,5,2,0,0,8,3,6,5,0.294,0.212,1.24,1.42,0,3,2025-05-04
13442,778061,2025-05-04,146,133,MIA,ATH,Miami Marlins,Athletics,Marlins,Athletics,0,0,regular,regular,2025,2025,34,35,32,34,2,3,5,10,1,1,0,1,0,0,2,3,6,13,0,2,4,8,1,3,0.248,0.254,0.311,0.315,0.383,0.421,0.694,0.736,0,1,1,0,5.78,4.42,9.0,9.0,10,5,3,2,0,0,2,0,8,4,0.294,0.156,1.57,1.41,0,0,2025-05-04
13437,778059,2025-05-04,143,109,PHI,AZ,Philadelphia Phillies,Arizona Diamondbacks,Phillies,D-backs,0,0,regular,regular,2025,2025,34,34,42,40,9,11,14,12,2,4,0,0,3,0,9,11,25,16,5,6,14,9,0,3,0.255,0.247,0.336,0.33,0.399,0.431,0.735,0.761,0,1,1,0,3.96,4.49,10.0,10.0,12,14,10,7,0,3,6,5,9,14,0.3,0.333,1.3,1.3,1,0,2025-05-04
13447,778055,2025-05-04,145,117,CWS,HOU,Chicago White Sox,Houston Astros,White Sox,Astros,0,0,regular,regular,2025,2025,34,33,26,28,5,4,7,9,1,0,0,0,0,1,5,4,8,12,6,3,5,4,3,0,0.216,0.243,0.297,0.314,0.328,0.37,0.625,0.684,1,0,0,1,4.16,3.34,7.0,6.0,9,7,4,2,1,0,3,6,4,5,0.321,0.269,1.37,1.13,0,1,2025-05-04
13446,778054,2025-05-04,158,112,MIL,CHC,Milwaukee Brewers,Chicago Cubs,Brewers,Cubs,0,0,regular,regular,2025,2025,35,35,29,30,4,0,6,5,1,0,0,0,0,0,3,0,7,5,3,2,7,11,1,1,0.238,0.262,0.316,0.339,0.356,0.455,0.672,0.794,1,0,0,1,4.32,3.82,9.0,8.0,5,6,0,4,0,0,2,3,11,7,0.166,0.206,1.34,1.3,1,0,2025-05-04
13449,778052,2025-05-04,140,136,TEX,SEA,Texas Rangers,Seattle Mariners,Rangers,Mariners,0,0,regular,regular,2025,2025,35,33,33,30,8,1,11,4,0,0,1,0,0,0,8,1,13,4,4,3,7,5,0,1,0.227,0.245,0.284,0.339,0.358,0.42,0.642,0.759,1,0,0,1,3.44,3.57,9.0,8.0,4,11,1,3,0,0,3,4,5,7,0.133,0.333,1.17,1.29,0,1,2025-05-04
13450,778048,2025-05-04,137,115,SF,COL,San Francisco Giants,Colorado Rockies,Giants,Rockies,0,0,regular,regular,2025,2025,35,36,36,36,9,3,13,10,3,0,0,3,2,0,9,3,22,16,1,2,7,8,0,0,0.231,0.209,0.31,0.278,0.387,0.342,0.697,0.62,1,0,0,1,3.44,5.38,9.0,8.0,10,13,3,9,0,2,2,1,8,7,0.277,0.361,1.23,1.56,2,0,2025-05-04
13451,778050,2025-05-04,108,116,LAA,DET,Los Angeles Angels,Detroit Tigers,Angels,Tigers,0,0,regular,regular,2025,2025,33,36,32,41,1,13,5,16,2,2,0,0,0,3,1,13,7,27,4,4,12,8,0,0,0.214,0.255,0.269,0.332,0.381,0.423,0.65,0.755,0,1,1,0,5.36,2.96,9.0,9.0,16,5,13,1,3,0,4,4,8,12,0.39,0.156,1.49,1.14,0,0,2025-05-04
13445,778058,2025-05-04,113,120,CIN,WSH,Cincinnati Reds,Washington Nationals,Reds,Nationals,0,0,regular,regular,2025,2025,36,36,31,35,1,4,5,9,0,3,0,0,1,1,1,4,8,15,4,1,13,8,1,2,0.249,0.24,0.328,0.309,0.394,0.385,0.722,0.694,0,1,1,0,3.65,5.08,9.0,9.0,9,5,4,1,1,1,1,4,8,13,0.257,0.161,1.12,1.43,1,0,2025-05-04
13440,778060,2025-05-04,144,119,ATL,LAD,Atlanta Braves,Los Angeles Dodgers,Braves,Dodgers,0,0,regular,regular,2025,2025,34,34,31,34,4,3,8,7,0,3,0,0,2,1,4,3,14,13,2,2,7,12,1,1,0.242,0.255,0.316,0.333,0.395,0.456,0.711,0.789,1,0,0,1,4.26,3.77,9.0,8.0,7,8,3,4,1,2,2,2,12,7,0.205,0.258,1.28,1.27,0,0,2025-05-04
