balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
19791,777770,2025-05-26,116,137,DET,SF,Detroit Tigers,San Francisco Giants,Tigers,Giants,0,0,regular,regular,2025,2025,57,54,30,31,3,1,7,5,1,0,0,0,0,0,3,1,8,5,4,3,8,4,0,0,0.253,0.231,0.326,0.308,0.41,0.376,0.736,0.684,1,0,0,1,3.27,3.25,9.0,8.0,5,7,1,3,0,0,3,4,4,8,0.161,0.233,1.16,1.21,0,1,2025-05-26
19793,777764,2025-05-26,158,111,MIL,BOS,Milwaukee Brewers,Boston Red Sox,Brewers,Red Sox,0,0,regular,regular,2025,2025,55,60,31,32,3,2,7,7,2,1,0,0,1,0,3,2,12,8,4,7,12,7,1,1,0.232,0.254,0.311,0.326,0.353,0.422,0.664,0.748,1,0,0,1,4.07,4.01,9.0,8.0,7,7,2,3,0,1,7,4,7,12,0.218,0.225,1.35,1.34,0,0,2025-05-26
19795,777757,2025-05-26,112,115,CHC,COL,Chicago Cubs,Colorado Rockies,Cubs,Rockies,0,0,regular,regular,2025,2025,54,57,27,30,3,1,4,5,1,0,0,0,0,1,3,1,5,8,4,2,8,9,1,0,0.263,0.219,0.336,0.285,0.455,0.359,0.791,0.644,1,0,0,1,4.01,5.67,9.0,8.0,5,4,1,2,1,0,2,4,9,8,0.166,0.148,1.29,1.61,0,1,2025-05-26
19792,777771,2025-05-26,110,138,BAL,STL,Baltimore Orioles,St. Louis Cardinals,Orioles,Cardinals,0,0,regular,regular,2025,2025,58,58,33,30,5,2,10,4,0,1,0,0,1,1,5,2,13,8,1,2,8,10,1,1,0.236,0.259,0.303,0.33,0.386,0.397,0.689,0.727,1,0,0,1,5.45,3.72,9.0,8.0,4,10,2,3,1,1,2,1,10,8,0.133,0.303,1.47,1.22,1,2,2025-05-26
19797,777759,2025-05-26,140,141,TEX,TOR,Texas Rangers,Toronto Blue Jays,Rangers,Blue Jays,0,0,regular,regular,2025,2025,55,55,32,33,1,2,5,8,0,2,0,0,1,1,1,2,8,13,0,4,6,1,0,0,0.223,0.246,0.284,0.318,0.362,0.375,0.646,0.693,0,1,1,0,3.27,4.12,9.0,9.0,8,5,2,1,1,1,4,0,1,6,0.242,0.156,1.16,1.21,0,0,2025-05-26
19794,777760,2025-05-26,118,113,KC,CIN,Kansas City Royals,Cincinnati Reds,Royals,Reds,0,0,regular,regular,2025,2025,56,56,31,40,4,7,7,14,1,2,0,1,1,1,3,7,11,21,1,3,4,8,0,0,0.246,0.247,0.3,0.322,0.363,0.397,0.663,0.719,0,1,1,0,3.1,3.82,9.0,9.0,14,7,7,4,1,1,3,1,8,4,0.35,0.225,1.18,1.2,1,0,2025-05-26
19789,777758,2025-05-26,121,145,NYM,CWS,New York Mets,Chicago White Sox,Mets,White Sox,0,0,regular,regular,2025,2025,55,54,30,30,2,1,7,4,2,2,0,0,0,0,2,1,9,6,4,7,8,6,0,2,0.245,0.219,0.328,0.29,0.402,0.339,0.73,0.629,1,0,0,1,2.78,4.09,9.0,8.1,4,7,1,2,0,0,7,4,6,8,0.133,0.233,1.24,1.37,0,0,2025-05-26
19790,777769,2025-05-26,114,119,CLE,LAD,Cleveland Guardians,Los Angeles Dodgers,Guardians,Dodgers,0,0,regular,regular,2025,2025,57,54,32,33,2,7,6,8,3,0,0,0,0,2,2,7,9,14,3,8,8,8,0,0,0.231,0.263,0.303,0.341,0.375,0.458,0.678,0.799,0,1,1,0,4.03,4.05,9.0,9.0,8,6,7,2,2,0,8,3,8,8,0.242,0.187,1.39,1.28,0,1,2025-05-26
19796,777762,2025-05-26,139,142,TB,MIN,Tampa Bay Rays,Minnesota Twins,Rays,Twins,0,0,regular,regular,2025,2025,53,56,36,30,7,2,13,5,3,0,0,0,2,1,7,2,22,8,1,0,6,6,0,0,0.245,0.238,0.309,0.307,0.379,0.379,0.688,0.686,1,0,0,1,3.66,3.28,9.0,8.0,5,13,2,7,1,2,0,1,6,6,0.166,0.361,1.19,1.16,0,1,2025-05-26
19800,777761,2025-05-26,109,134,AZ,PIT,Arizona Diamondbacks,Pittsburgh Pirates,D-backs,Pirates,0,0,regular,regular,2025,2025,54,55,32,33,5,0,10,6,1,2,0,0,2,0,5,0,17,8,4,2,3,5,1,0,0.256,0.223,0.333,0.303,0.449,0.329,0.782,0.632,1,0,0,1,4.59,4.03,9.0,8.0,6,10,0,5,0,2,2,4,5,3,0.181,0.312,1.31,1.28,1,0,2025-05-26
19798,777756,2025-05-26,135,146,SD,MIA,San Diego Padres,Miami Marlins,Padres,Marlins,0,0,regular,regular,2025,2025,52,53,35,38,4,3,5,7,1,2,0,0,1,1,3,3,9,12,5,2,7,9,1,0,0.251,0.249,0.317,0.314,0.388,0.387,0.705,0.701,1,0,0,1,3.49,5.21,11.0,10.1,7,5,3,1,1,1,2,5,9,7,0.184,0.142,1.19,1.44,0,1,2025-05-26
19799,777763,2025-05-26,108,147,LAA,NYY,Los Angeles Angels,New York Yankees,Angels,Yankees,0,0,regular,regular,2025,2025,53,54,32,33,1,5,5,6,0,1,0,0,1,0,1,5,8,7,2,3,11,7,1,0,0.225,0.261,0.287,0.344,0.408,0.47,0.695,0.814,0,1,1,0,4.97,3.34,9.0,9.0,6,5,4,1,0,1,3,2,7,11,0.181,0.156,1.52,1.16,1,0,2025-05-26
