balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
2733511,777181,2025-07-10,110,121,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,0,0,regular,regular,2025,2025,96,95,36,31,7,3,9,5,4,1,0,0,1,0,6,3,16,6,3,4,6,6,2,2,0.239,0.244,0.305,0.323,0.4,0.415,0.705,0.738,1,0,0,1,4.88,3.59,9.0,8.0,5,9,3,6,0,1,4,3,6,6,0.161,0.25,1.41,1.3,0,1,2025-07-10
32272,777165,2025-07-10,110,121,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,0,0,regular,regular,2025,2025,97,96,27,33,3,1,6,5,0,2,0,0,1,0,3,1,9,7,4,3,6,8,0,1,0.239,0.245,0.305,0.324,0.399,0.417,0.704,0.741,1,0,0,1,4.9,3.56,9.0,8.0,5,6,1,3,0,1,3,4,8,6,0.151,0.222,1.42,1.3,1,0,2025-07-10
2733511,777181,2025-07-10,110,121,BAL,NYM,Baltimore Orioles,New York Mets,Orioles,Mets,0,0,regular,regular,2025,2025,98,97,36,31,7,3,9,5,4,1,0,0,1,0,6,3,16,6,3,4,6,6,2,2,0.239,0.244,0.305,0.323,0.4,0.415,0.705,0.738,1,0,0,1,4.88,3.59,9.0,8.0,5,9,3,6,0,1,4,3,6,6,0.161,0.25,1.41,1.3,0,1,2025-07-10
32275,777166,2025-07-10,142,112,MIN,CHC,Minnesota Twins,Chicago Cubs,Twins,Cubs,0,0,regular,regular,2025,2025,96,94,30,40,1,8,4,14,1,4,0,0,1,2,1,8,8,24,3,1,9,6,0,0,0.239,0.257,0.309,0.326,0.394,0.448,0.703,0.774,0,1,1,0,4.14,3.81,9.0,9.0,14,4,8,1,2,1,1,3,6,9,0.35,0.133,1.25,1.23,0,0,2025-07-10
32271,777168,2025-07-10,113,146,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,0,0,regular,regular,2025,2025,97,93,32,29,6,0,9,4,0,0,0,0,1,0,5,0,12,4,3,4,10,6,1,1,0.245,0.252,0.316,0.314,0.395,0.388,0.711,0.702,1,0,0,1,3.95,4.66,9.0,8.0,4,9,0,5,0,1,4,3,6,10,0.137,0.281,1.24,1.34,0,2,2025-07-10
32273,777169,2025-07-10,147,136,NYY,SEA,New York Yankees,Seattle Mariners,Yankees,Mariners,0,0,regular,regular,2025,2025,94,93,32,38,6,5,6,9,0,1,0,0,1,1,6,5,9,13,5,4,6,8,0,0,0.256,0.246,0.337,0.322,0.455,0.407,0.792,0.729,1,0,0,1,3.86,3.89,10.0,9.2,9,6,5,5,1,1,4,5,8,6,0.236,0.187,1.22,1.26,0,0,2025-07-10
32274,777170,2025-07-10,111,139,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,0,0,regular,regular,2025,2025,100,94,28,33,4,3,4,7,1,0,0,0,0,2,4,3,5,13,5,3,6,6,3,2,0.256,0.26,0.327,0.322,0.434,0.411,0.761,0.733,1,0,0,1,3.89,3.79,9.0,8.0,7,4,3,4,2,0,3,5,6,6,0.212,0.142,1.31,1.2,1,0,2025-07-10
32277,777167,2025-07-10,138,120,STL,WSH,St. Louis Cardinals,Washington Nationals,Cardinals,Nationals,0,0,regular,regular,2025,2025,100,97,33,30,8,1,10,4,3,1,0,0,1,0,8,1,16,5,3,3,8,7,1,0,0.252,0.246,0.321,0.312,0.394,0.389,0.715,0.701,1,0,0,1,4.07,5.15,9.0,8.0,4,10,1,8,0,1,3,3,7,8,0.133,0.303,1.27,1.4,0,0,2025-07-10
67874,777156,2025-07-10,133,144,ATH,ATL,Athletics,Atlanta Braves,Athletics,Braves,0,0,regular,regular,2025,2025,95,95,37,38,5,4,8,5,2,2,0,0,2,2,5,4,16,13,4,1,16,12,1,1,0.248,0.241,0.316,0.314,0.415,0.385,0.731,0.699,1,0,0,1,5.29,3.82,11.0,10.1,5,8,4,4,2,2,1,4,12,16,0.131,0.216,1.45,1.24,0,0,2025-07-10
32280,777159,2025-07-10,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,0,0,regular,regular,2025,2025,93,94,35,39,4,11,10,13,1,2,0,0,2,1,4,10,17,18,3,6,13,8,0,0,0.23,0.231,0.299,0.3,0.407,0.372,0.706,0.672,0,1,1,0,4.66,3.31,9.0,9.0,13,10,11,4,1,2,6,3,8,13,0.333,0.285,1.45,1.17,0,0,2025-07-10
