balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
53231,776258,2025-09-20,116,144,DET,ATL,Detroit Tigers,Atlanta Braves,Tigers,Braves,0,0,regular,regular,2025,2025,159,159,35,33,5,6,9,7,0,0,0,0,2,3,5,6,15,16,2,6,11,6,0,1,0.247,0.245,0.316,0.319,0.417,0.397,0.733,0.716,0,1,1,0,3.97,4.39,9.0,9.0,7,9,6,5,3,2,6,2,6,11,0.212,0.257,1.25,1.3,0,0,2025-09-20
53237,777839,2025-09-20,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,0,0,regular,regular,2025,2025,157,160,28,34,0,6,3,10,2,2,0,0,0,5,0,5,5,27,2,3,10,7,0,1,0.239,0.226,0.312,0.297,0.398,0.375,0.71,0.672,0,1,1,0,4.67,3.71,9.0,9.0,10,3,5,0,5,0,3,2,7,10,0.294,0.107,1.34,1.27,1,0,2025-09-20
1591055,776243,2025-09-20,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,0,0,regular,regular,2025,2025,158,161,28,35,0,8,4,9,1,1,0,0,0,0,0,8,5,10,1,5,9,7,0,1,0.239,0.227,0.312,0.297,0.397,0.374,0.709,0.671,0,1,1,0,4.69,3.69,9.0,9.0,9,4,8,0,0,0,5,1,7,9,0.257,0.142,1.34,1.27,0,0,2025-09-20
53236,776252,2025-09-20,121,120,NYM,WSH,New York Mets,Washington Nationals,Mets,Nationals,0,0,regular,regular,2025,2025,158,159,41,39,3,5,11,6,3,0,0,0,0,1,3,3,14,9,2,3,10,12,2,0,0.25,0.242,0.328,0.305,0.429,0.386,0.757,0.691,0,1,1,0,3.99,5.34,11.0,11.0,6,11,2,3,1,0,3,2,12,10,0.153,0.268,1.33,1.44,2,2,2025-09-20
53233,776254,2025-09-20,113,112,CIN,CHC,Cincinnati Reds,Chicago Cubs,Reds,Cubs,0,0,regular,regular,2025,2025,159,157,34,34,6,3,9,7,1,3,0,0,3,2,6,3,19,16,2,1,9,7,3,0,0.245,0.249,0.316,0.32,0.393,0.427,0.709,0.747,1,0,0,1,3.94,3.83,9.0,8.0,7,9,3,6,2,3,1,2,7,9,0.205,0.264,1.23,1.19,0,0,2025-09-20
53235,776249,2025-09-20,134,133,PIT,ATH,Pittsburgh Pirates,Athletics,Pirates,Athletics,0,0,regular,regular,2025,2025,156,155,28,28,2,0,5,1,0,1,0,0,2,0,2,0,11,2,2,0,6,13,0,0,0.23,0.253,0.304,0.319,0.347,0.433,0.651,0.752,1,0,0,1,3.85,4.68,9.0,8.0,1,5,0,2,0,2,0,2,13,6,0.035,0.178,1.22,1.36,0,0,2025-09-20
53232,776247,2025-09-20,139,111,TB,BOS,Tampa Bay Rays,Boston Red Sox,Rays,Red Sox,0,0,regular,regular,2025,2025,155,160,33,34,3,6,7,10,2,0,0,0,0,0,3,5,9,10,4,4,7,5,1,4,0.251,0.254,0.314,0.324,0.403,0.423,0.717,0.747,0,1,1,0,3.85,3.74,9.0,9.0,10,7,4,3,0,0,4,4,5,7,0.294,0.212,1.21,1.29,3,0,2025-09-20
53238,776242,2025-09-20,140,146,TEX,MIA,Texas Rangers,Miami Marlins,Rangers,Marlins,0,0,regular,regular,2025,2025,155,156,33,35,3,4,8,10,0,1,0,0,1,2,3,4,11,17,4,3,7,7,0,4,0.237,0.252,0.306,0.316,0.385,0.396,0.691,0.712,0,1,1,0,3.45,4.65,9.0,9.0,10,8,4,3,2,1,3,4,7,7,0.285,0.242,1.18,1.31,0,1,2025-09-20
53234,776257,2025-09-20,110,147,BAL,NYY,Baltimore Orioles,New York Yankees,Orioles,Yankees,0,0,regular,regular,2025,2025,161,156,31,34,1,6,4,10,1,0,0,0,0,2,1,6,5,16,1,3,11,10,1,2,0.238,0.25,0.306,0.33,0.396,0.454,0.702,0.784,0,1,1,0,4.6,4.0,9.0,9.0,10,4,6,1,2,0,3,1,10,11,0.294,0.129,1.37,1.26,0,0,2025-09-20
53241,776248,2025-09-20,117,136,HOU,SEA,Houston Astros,Seattle Mariners,Astros,Mariners,0,0,regular,regular,2025,2025,155,155,35,35,4,6,10,9,1,3,0,0,1,1,4,6,14,15,1,5,11,9,0,3,0.252,0.245,0.317,0.32,0.398,0.42,0.715,0.74,0,1,1,0,3.84,3.89,9.0,9.0,9,10,6,4,1,1,5,1,9,11,0.257,0.285,1.22,1.23,0,0,2025-09-20
