balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
42124,776796,2025-08-10,142,118,MIN,KC,Minnesota Twins,Kansas City Royals,Twins,Royals,0,0,regular,regular,2025,2025,120,121,38,39,5,3,7,9,1,1,1,0,2,1,5,3,16,13,2,8,12,8,0,2,0.242,0.244,0.313,0.302,0.401,0.384,0.714,0.686,1,0,0,1,4.24,3.62,11.0,10.2,9,7,3,5,1,2,8,2,8,12,0.23,0.184,1.27,1.23,0,0,2025-08-10
42121,776804,2025-08-10,110,133,BAL,ATH,Baltimore Orioles,Athletics,Orioles,Athletics,0,0,regular,regular,2025,2025,124,120,30,32,2,3,5,6,3,2,1,0,1,0,2,3,13,8,8,5,12,11,1,0,0.24,0.254,0.304,0.319,0.405,0.432,0.709,0.751,0,1,1,0,4.85,4.91,9.0,9.0,6,5,3,2,0,1,5,8,11,12,0.187,0.166,1.41,1.38,0,0,2025-08-10
42118,776801,2025-08-10,134,113,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,Pirates,Reds,0,0,regular,regular,2025,2025,120,123,42,40,8,14,16,14,3,3,0,0,0,3,6,14,19,26,5,6,8,10,0,1,0.233,0.246,0.305,0.318,0.347,0.391,0.652,0.709,0,1,1,0,3.91,3.88,9.0,9.0,14,16,14,6,3,0,6,5,10,8,0.35,0.38,1.22,1.25,0,1,2025-08-10
42120,776803,2025-08-10,144,146,ATL,MIA,Atlanta Braves,Miami Marlins,Braves,Marlins,0,0,regular,regular,2025,2025,122,119,33,33,7,1,9,6,3,2,0,0,3,0,6,1,21,8,3,3,7,4,0,1,0.242,0.251,0.318,0.315,0.392,0.394,0.71,0.709,1,0,0,1,4.21,4.51,9.0,8.0,6,9,1,7,0,3,3,3,4,7,0.181,0.272,1.28,1.31,1,0,2025-08-10
42119,776797,2025-08-10,147,117,NYY,HOU,New York Yankees,Houston Astros,Yankees,Astros,0,0,regular,regular,2025,2025,119,118,28,39,1,7,3,12,0,4,0,0,0,2,1,7,3,22,5,4,7,10,0,0,0.249,0.258,0.328,0.323,0.443,0.408,0.771,0.731,0,1,1,0,4.06,3.69,9.0,9.0,12,3,7,1,2,0,4,5,10,7,0.307,0.107,1.27,1.19,0,0,2025-08-10
42117,776806,2025-08-10,116,108,DET,LAA,Detroit Tigers,Los Angeles Angels,Tigers,Angels,0,0,regular,regular,2025,2025,123,118,33,32,9,5,10,7,1,2,0,0,2,2,9,5,17,15,6,5,4,7,0,0,0.251,0.232,0.318,0.304,0.424,0.408,0.742,0.712,1,0,0,1,3.86,4.62,9.0,8.0,7,10,5,8,2,2,5,6,7,4,0.218,0.303,1.23,1.42,0,1,2025-08-10
42123,776798,2025-08-10,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,0,0,regular,regular,2025,2025,120,123,34,35,6,4,11,7,0,2,0,0,2,2,6,4,17,15,2,4,5,6,1,1,0.229,0.228,0.3,0.301,0.37,0.377,0.67,0.678,1,0,0,1,4.16,3.83,9.0,8.0,7,11,4,6,2,2,4,2,6,5,0.2,0.323,1.37,1.3,1,0,2025-08-10
42125,776799,2025-08-10,158,121,MIL,NYM,Milwaukee Brewers,New York Mets,Brewers,Mets,0,0,regular,regular,2025,2025,119,121,35,33,7,6,12,10,2,2,0,0,3,2,7,6,23,18,3,4,7,6,0,2,0.256,0.239,0.329,0.318,0.399,0.406,0.728,0.724,1,0,0,1,3.63,3.67,9.0,8.0,10,12,6,7,2,3,4,3,6,7,0.303,0.342,1.24,1.31,0,0,2025-08-10
42126,776800,2025-08-10,140,143,TEX,PHI,Texas Rangers,Philadelphia Phillies,Rangers,Phillies,0,0,regular,regular,2025,2025,119,120,34,31,2,4,7,7,0,2,0,0,1,1,2,4,10,12,3,3,10,4,0,2,0.232,0.255,0.3,0.327,0.375,0.418,0.675,0.745,0,1,1,0,3.28,3.7,9.0,9.0,7,7,4,2,1,1,3,3,4,10,0.225,0.205,1.17,1.23,0,0,2025-08-10
42131,776793,2025-08-10,137,120,SF,WSH,San Francisco Giants,Washington Nationals,Giants,Nationals,0,0,regular,regular,2025,2025,118,121,30,44,0,8,3,17,0,4,0,0,0,1,0,8,3,24,1,1,15,8,0,1,0.233,0.244,0.311,0.309,0.376,0.386,0.687,0.695,0,1,1,0,3.64,5.29,9.0,9.0,17,3,6,0,1,0,1,1,8,15,0.386,0.1,1.28,1.44,1,0,2025-08-10
