balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
48326,776498,2025-09-01,120,146,WSH,MIA,Washington Nationals,Miami Marlins,Nationals,Marlins,0,0,regular,regular,2025,2025,141,139,26,30,2,0,3,2,0,1,1,0,0,0,2,0,5,3,1,3,7,10,2,0,0.243,0.25,0.308,0.314,0.383,0.394,0.691,0.708,1,0,0,1,5.33,4.66,9.0,8.0,2,3,0,2,0,0,3,1,10,7,0.066,0.115,1.43,1.31,1,0,2025-09-01
48327,776501,2025-09-01,116,121,DET,NYM,Detroit Tigers,New York Mets,Tigers,Mets,0,0,regular,regular,2025,2025,143,141,41,32,8,10,14,8,2,2,1,1,2,1,7,10,24,15,2,7,10,9,0,2,0.25,0.25,0.319,0.329,0.423,0.43,0.742,0.759,0,1,1,0,3.84,3.89,9.0,9.0,8,14,9,8,1,2,7,2,9,10,0.25,0.341,1.23,1.32,1,0,2025-09-01
48329,776503,2025-09-01,113,141,CIN,TOR,Cincinnati Reds,Toronto Blue Jays,Reds,Blue Jays,0,0,regular,regular,2025,2025,142,140,36,33,5,4,11,8,3,2,1,0,0,2,5,4,16,16,2,2,8,7,0,1,0.247,0.268,0.317,0.337,0.391,0.429,0.708,0.766,1,0,0,1,3.85,4.25,9.0,8.1,8,11,4,5,2,0,2,2,7,8,0.242,0.305,1.24,1.27,0,1,2025-09-01
48325,776505,2025-09-01,111,114,BOS,CLE,Boston Red Sox,Cleveland Guardians,Red Sox,Guardians,0,0,regular,regular,2025,2025,144,142,36,34,6,4,14,8,2,2,0,0,1,1,5,4,19,13,5,3,6,6,1,1,0.253,0.223,0.325,0.294,0.425,0.366,0.75,0.66,1,0,0,1,3.69,3.94,9.0,8.0,8,14,4,6,1,1,3,5,6,6,0.235,0.388,1.29,1.32,0,0,2025-09-01
48330,776499,2025-09-01,117,108,HOU,LAA,Houston Astros,Los Angeles Angels,Astros,Angels,0,0,regular,regular,2025,2025,138,137,35,34,8,3,12,7,4,0,0,0,2,2,8,3,22,13,5,0,9,10,5,0,0.253,0.229,0.319,0.302,0.401,0.402,0.72,0.704,1,0,0,1,3.82,4.75,9.0,8.0,7,12,3,8,2,2,0,5,10,9,0.205,0.342,1.22,1.44,0,0,2025-09-01
48332,776502,2025-09-01,142,145,MIN,CWS,Minnesota Twins,Chicago White Sox,Twins,White Sox,0,0,regular,regular,2025,2025,140,140,34,38,5,6,8,12,3,4,0,0,1,2,4,6,14,22,5,3,9,5,1,0,0.238,0.234,0.311,0.302,0.397,0.374,0.708,0.676,0,1,1,0,4.47,4.23,9.0,9.0,12,8,6,3,2,1,3,5,5,9,0.315,0.235,1.32,1.37,1,2,2025-09-01
48333,776497,2025-09-01,138,133,STL,ATH,St. Louis Cardinals,Athletics,Cardinals,Athletics,0,0,regular,regular,2025,2025,145,139,35,40,3,11,8,17,1,5,0,0,1,3,3,11,12,31,1,3,12,6,0,0,0.247,0.254,0.316,0.32,0.383,0.434,0.699,0.754,0,1,1,0,4.32,4.82,9.0,9.0,17,8,11,3,3,1,3,1,6,12,0.425,0.228,1.32,1.37,1,0,2025-09-01
48331,776506,2025-09-01,112,144,CHC,ATL,Chicago Cubs,Atlanta Braves,Cubs,Braves,0,0,regular,regular,2025,2025,140,142,39,37,7,6,11,10,3,3,0,0,2,0,7,6,20,13,3,5,6,13,3,0,0.25,0.244,0.32,0.321,0.43,0.393,0.75,0.714,1,0,0,1,3.88,4.39,10.0,9.2,10,11,6,6,0,2,5,3,13,6,0.27,0.282,1.21,1.31,0,0,2025-09-01
48335,776492,2025-09-01,115,137,COL,SF,Colorado Rockies,San Francisco Giants,Rockies,Giants,0,0,regular,regular,2025,2025,141,138,37,35,2,8,13,11,3,0,0,0,0,3,2,8,16,20,0,4,10,6,0,1,0.24,0.236,0.297,0.312,0.393,0.385,0.69,0.697,0,1,1,0,5.98,3.75,9.0,9.0,11,13,8,2,3,0,4,0,6,10,0.314,0.351,1.6,1.29,0,0,2025-09-01
48334,776500,2025-09-01,158,143,MIL,PHI,Milwaukee Brewers,Philadelphia Phillies,Brewers,Phillies,0,0,regular,regular,2025,2025,142,141,37,36,8,10,10,14,2,3,0,1,2,1,7,10,18,22,7,4,7,8,1,1,0.259,0.258,0.333,0.327,0.409,0.424,0.742,0.751,0,1,1,0,3.65,3.83,9.0,9.0,14,10,10,7,1,2,4,7,8,7,0.388,0.27,1.24,1.24,0,1,2025-09-01
