balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
47367,776551,2025-08-29,113,138,CIN,STL,Cincinnati Reds,St. Louis Cardinals,Reds,Cardinals,0,0,regular,regular,2025,2025,139,142,40,39,5,7,12,9,1,3,1,0,3,2,5,6,24,18,6,2,12,6,0,0,0.246,0.247,0.317,0.316,0.39,0.384,0.707,0.7,0,1,1,0,3.84,4.28,10.0,10.0,9,12,4,5,2,3,2,6,6,12,0.23,0.3,1.24,1.31,3,0,2025-08-29
47368,776545,2025-08-29,120,139,WSH,TB,Washington Nationals,Tampa Bay Rays,Nationals,Rays,0,0,regular,regular,2025,2025,138,134,36,35,1,4,12,8,2,1,0,0,0,2,1,4,14,15,4,3,9,12,2,0,0.244,0.251,0.309,0.314,0.387,0.402,0.696,0.716,0,1,1,0,5.37,3.94,9.0,9.0,8,12,4,1,2,0,3,4,12,9,0.228,0.333,1.45,1.21,0,0,2025-08-29
47362,776552,2025-08-29,143,144,PHI,ATL,Philadelphia Phillies,Atlanta Braves,Phillies,Braves,0,0,regular,regular,2025,2025,138,139,30,36,2,1,6,12,0,3,0,0,0,0,2,1,6,15,3,2,3,6,0,0,0.258,0.244,0.328,0.321,0.424,0.395,0.752,0.716,1,0,0,1,3.84,4.43,9.0,8.0,12,6,1,2,0,0,2,3,6,3,0.333,0.2,1.24,1.31,0,1,2025-08-29
47364,776546,2025-08-29,141,158,TOR,MIL,Toronto Blue Jays,Milwaukee Brewers,Blue Jays,Brewers,0,0,regular,regular,2025,2025,137,139,29,37,2,7,4,11,1,2,0,0,0,1,2,7,5,16,3,4,9,12,0,1,0.268,0.259,0.337,0.333,0.43,0.407,0.767,0.74,0,1,1,0,4.25,3.62,9.0,9.0,11,4,7,2,1,0,4,3,12,9,0.297,0.137,1.27,1.23,0,0,2025-08-29
47365,776549,2025-08-29,111,134,BOS,PIT,Boston Red Sox,Pittsburgh Pirates,Red Sox,Pirates,0,0,regular,regular,2025,2025,141,137,34,36,2,4,9,10,0,4,0,0,1,0,1,4,12,14,2,4,9,11,1,0,0.252,0.234,0.323,0.306,0.425,0.352,0.748,0.658,0,1,1,0,3.66,3.91,9.0,9.0,10,9,4,1,0,1,4,2,11,9,0.277,0.264,1.28,1.21,0,2,2025-08-29
47366,776547,2025-08-29,114,136,CLE,SEA,Cleveland Guardians,Seattle Mariners,Guardians,Mariners,0,0,regular,regular,2025,2025,139,135,33,31,5,4,9,10,2,2,0,0,2,1,5,4,17,15,2,4,8,6,1,0,0.224,0.242,0.295,0.318,0.367,0.411,0.662,0.729,1,0,0,1,3.93,3.97,9.0,8.1,10,9,4,4,1,2,4,2,6,8,0.322,0.272,1.31,1.26,0,2,2025-08-29
47363,776548,2025-08-29,121,146,NYM,MIA,New York Mets,Miami Marlins,Mets,Marlins,0,0,regular,regular,2025,2025,138,136,41,43,19,9,18,15,3,3,0,1,6,2,19,8,39,26,7,1,5,10,1,0,0.25,0.25,0.328,0.314,0.428,0.394,0.756,0.708,1,0,0,1,3.8,4.69,9.0,8.0,15,18,6,19,2,6,1,7,10,5,0.348,0.439,1.31,1.31,2,0,2025-08-29
47371,776544,2025-08-29,145,147,CWS,NYY,Chicago White Sox,New York Yankees,White Sox,Yankees,0,0,regular,regular,2025,2025,137,136,37,33,2,10,12,7,1,0,0,0,0,2,2,9,13,13,3,9,7,14,0,3,0.234,0.251,0.303,0.332,0.373,0.457,0.676,0.789,0,1,1,0,4.26,3.94,9.0,9.0,7,12,9,2,2,0,9,3,14,7,0.212,0.324,1.37,1.26,1,0,2025-08-29
47369,776543,2025-08-29,117,108,HOU,LAA,Houston Astros,Los Angeles Angels,Astros,Angels,0,0,regular,regular,2025,2025,135,134,31,29,2,0,9,2,2,1,0,0,0,0,2,0,11,3,6,6,3,11,0,1,0.254,0.229,0.319,0.303,0.402,0.403,0.721,0.706,1,0,0,1,3.83,4.78,9.0,8.0,2,9,0,1,0,0,6,6,11,3,0.068,0.29,1.22,1.44,0,2,2025-08-29
47370,776540,2025-08-29,118,116,KC,DET,Kansas City Royals,Detroit Tigers,Royals,Tigers,0,0,regular,regular,2025,2025,138,140,35,36,3,5,9,11,2,1,0,0,2,1,3,5,17,15,3,4,5,11,0,0,0.247,0.25,0.308,0.319,0.395,0.423,0.703,0.742,0,1,1,0,3.67,3.83,9.0,9.0,11,9,5,3,1,2,4,3,11,5,0.305,0.257,1.25,1.23,0,0,2025-08-29
