game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264169,2010-05-02,434378,450308,Justin Verlander,Jered Weaver,Detroit Tigers,Los Angeles Angels,8.1,4.2,3,7,1,4,1,4,0,1,7,6,0,0,0.00,0.00,0.00,0.00,120,107,86,65,0,0,0,2,0,0,28,22,8,5,10,3,1,0,0,1,0,0,0,0,0,0
264176,2010-05-02,453307,434538,David Huff,Francisco Liriano,Cleveland Indians,Minnesota Twins,5.0,7.0,10,8,4,3,4,3,2,3,2,9,3,0,0.00,0.00,0.00,0.00,88,123,58,78,0,0,0,0,0,1,26,29,3,7,9,2,0,1,1,0,0,0,0,0,0,0
264172,2010-05-02,461833,279824,Phil Hughes,Mark Buehrle,New York Yankees,Chicago White Sox,7.0,4.2,4,10,0,5,0,5,1,1,6,3,0,2,0.00,0.00,0.00,0.00,99,93,69,60,0,0,1,0,0,0,25,26,6,6,8,6,1,0,0,1,0,0,0,0,0,0
264181,2010-05-02,451788,282656,Shaun Marcum,Ben Sheets,Toronto Blue Jays,Oakland Athletics,6.1,3.1,6,10,1,9,1,9,4,2,6,2,0,3,0.00,0.00,0.00,0.00,105,75,69,46,0,0,0,0,0,0,28,22,5,3,7,5,1,0,0,1,0,0,0,0,0,0
264180,2010-05-02,435178,458709,Josh Johnson,John Lannan,Florida Marlins,Washington Nationals,6.0,5.0,3,9,2,6,2,6,4,3,8,2,0,1,0.00,0.00,0.00,0.00,98,88,63,53,0,1,0,0,0,0,25,27,6,5,4,7,1,0,0,1,0,0,0,0,0,0
264171,2010-05-02,119154,277417,Kevin Millwood,Josh Beckett,Baltimore Orioles,Boston Red Sox,8.0,7.0,5,6,2,2,2,2,4,0,4,6,2,0,0.00,0.00,0.00,0.00,109,105,62,68,0,2,0,0,0,0,29,27,8,7,8,6,0,0,0,0,0,0,0,0,0,0
264173,2010-05-02,117955,502032,Derek Lowe,Bud Norris,Atlanta Braves,Houston Astros,5.0,4.2,6,8,1,7,1,7,1,4,3,3,0,0,0.00,0.00,0.00,0.00,84,96,57,54,0,1,0,1,0,0,22,25,9,4,3,5,1,0,0,1,0,0,0,0,0,0
264174,2010-05-02,451584,425844,Wade Davis,Zack Greinke,Tampa Bay Rays,Kansas City Royals,7.0,8.0,3,4,0,1,0,1,3,0,5,6,0,1,0.00,0.00,0.00,0.00,102,87,67,65,0,1,0,0,0,0,27,29,5,7,11,11,1,0,0,1,0,0,0,0,0,0
264182,2010-05-02,112020,421685,Chris Carpenter,Aaron Harang,St. Louis Cardinals,Cincinnati Reds,7.0,6.0,2,7,0,3,0,3,3,0,8,6,0,1,0.00,0.00,0.00,0.00,100,98,62,61,1,0,0,0,0,0,27,24,8,6,5,5,1,0,0,1,0,0,0,0,0,0
264170,2010-05-02,452733,429719,Tom Gorzelanny,Edwin Jackson,Chicago Cubs,Arizona Diamondbacks,7.0,4.0,6,11,2,8,2,8,3,1,10,0,1,2,0.00,0.00,0.00,0.00,111,88,64,53,0,0,0,1,0,0,29,22,4,6,6,4,1,0,0,1,0,0,0,0,0,0
264183,2010-05-02,456043,468504,Jonathan Sánchez,Jhoulys Chacín,San Francisco Giants,Colorado Rockies,4.2,7.0,3,1,3,0,3,0,5,3,4,7,0,0,0.00,0.00,0.00,0.00,94,99,53,60,1,0,0,0,0,0,22,25,5,8,4,6,0,1,1,0,0,0,0,0,0,0
264175,2010-05-02,279782,150116,Jon Garland,Randy Wolf,San Diego Padres,Milwaukee Brewers,7.0,5.0,3,6,0,4,0,4,5,6,3,5,0,2,0.00,0.00,0.00,0.00,108,114,63,61,0,0,1,0,0,0,28,27,12,7,5,3,1,0,0,1,0,0,0,0,0,0
264178,2010-05-02,493133,444371,Hiroki Kuroda,Jeff Karstens,Los Angeles Dodgers,Pittsburgh Pirates,8.0,5.0,5,11,1,6,1,6,1,1,3,3,0,1,0.00,0.00,0.00,0.00,96,79,70,53,0,0,1,0,0,0,29,25,13,3,7,7,1,0,0,1,0,0,0,0,0,0
264179,2010-05-02,450729,450351,Doug Fister,C.J. Wilson,Seattle Mariners,Texas Rangers,8.0,7.0,3,5,0,1,0,1,0,3,3,4,0,0,0.00,0.00,0.00,0.00,100,114,64,68,0,1,0,0,0,0,27,29,14,11,7,5,0,0,0,0,0,0,0,0,0,0
264177,2010-05-02,119469,276371,Jamie Moyer,Johan Santana,Philadelphia Phillies,New York Mets,6.0,3.2,6,8,5,10,5,10,0,2,2,1,2,4,0.00,0.00,0.00,0.00,99,71,63,48,1,0,0,0,0,0,25,21,8,6,8,4,1,0,0,1,0,0,0,0,0,0
