game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
266027,2010-09-18,458713,460284,Kevin Slowey,Dallas Braden,Minnesota Twins,Oakland Athletics,6.2,6.0,5,8,2,4,2,4,1,4,8,2,1,1,0.00,0.00,0.00,0.00,97,112,63,66,0,0,0,0,0,0,25,29,3,6,8,9,1,0,0,1,0,0,0,0,0,0
266020,2010-09-18,518655,468504,John Ely,Jhoulys Chacín,Los Angeles Dodgers,Colorado Rockies,4.1,8.0,5,9,6,0,6,0,5,0,3,2,2,0,0.00,0.00,0.00,0.00,91,112,45,69,0,0,0,2,0,0,23,31,6,11,4,9,0,1,1,0,0,0,0,0,0,0
266029,2010-09-18,122987,432934,Jeff Suppan,Chris Young,St. Louis Cardinals,San Diego Padres,5.0,4.0,5,3,1,1,1,1,1,3,3,3,0,0,0.00,0.00,0.00,0.00,75,69,46,41,0,0,0,1,0,0,21,18,6,5,6,4,0,0,0,0,0,0,0,0,0,0
266017,2010-09-18,518716,218596,Dillon Gee,Tim Hudson,New York Mets,Atlanta Braves,7.0,7.0,6,6,3,2,3,2,3,1,3,7,0,2,0.00,0.00,0.00,0.00,95,96,60,59,0,1,0,0,0,0,28,27,7,10,9,2,0,1,1,0,0,0,0,0,0,0
266021,2010-09-18,449173,434378,Lucas Harrell,Justin Verlander,Chicago White Sox,Detroit Tigers,5.0,9.0,8,6,3,3,3,3,2,1,5,8,0,0,0.00,0.00,0.00,0.00,88,123,50,88,0,0,0,0,0,0,25,34,5,13,5,6,0,1,0,0,0,0,0,0,0,0
266028,2010-09-18,150153,276520,Nelson Figueroa,Bronson Arroyo,Houston Astros,Cincinnati Reds,4.1,6.0,7,4,5,1,3,1,2,1,5,5,2,1,0.00,0.00,0.00,0.00,104,98,64,63,0,0,1,0,0,0,23,23,3,5,6,8,0,1,1,0,0,0,0,0,0,0
266016,2010-09-18,457428,446264,James McDonald,Barry Enright,Pittsburgh Pirates,Arizona Diamondbacks,5.0,3.2,4,6,2,6,2,6,4,3,6,1,1,2,0.00,0.00,0.00,0.00,101,80,55,47,0,0,0,0,0,0,23,18,3,4,6,4,1,0,0,1,0,0,0,0,0,0
266026,2010-09-18,452718,519455,Kyle Kendrick,Jordan Zimmermann,Philadelphia Phillies,Washington Nationals,6.0,3.0,6,9,2,5,2,5,1,1,3,3,0,3,0.00,0.00,0.00,0.00,93,76,67,45,1,0,0,0,0,0,25,18,6,2,8,3,1,0,0,1,0,0,0,0,0,0
266023,2010-09-18,425386,282332,Jeremy Guthrie,CC Sabathia,Baltimore Orioles,New York Yankees,5.0,7.0,7,7,6,3,6,3,2,1,5,4,1,1,0.00,0.00,0.00,0.00,108,104,68,68,1,0,0,0,0,0,25,28,5,8,5,8,0,1,1,0,0,0,0,0,0,0
266019,2010-09-18,457711,475416,Sean O'Sullivan,Justin Masterson,Kansas City Royals,Cleveland Indians,4.0,3.1,6,3,5,0,5,0,0,0,4,4,1,0,0.00,0.00,0.00,0.00,68,56,43,35,0,0,0,0,0,0,18,13,2,5,6,1,0,0,1,0,0,0,0,0,0,0
266015,2010-09-18,456034,334492,David Price,Joel Pineiro,Tampa Bay Rays,Los Angeles Angels,7.0,6.0,4,6,3,2,3,2,2,0,5,4,1,1,0.00,0.00,0.00,0.00,105,81,75,56,0,0,1,0,0,0,27,23,8,9,8,4,0,0,0,0,0,0,0,0,0,0
266025,2010-09-18,277417,460069,Josh Beckett,Ricky Romero,Boston Red Sox,Toronto Blue Jays,7.0,6.0,10,7,4,3,3,3,2,3,4,4,1,0,0.00,0.00,0.00,0.00,111,107,69,69,0,0,0,1,0,0,31,27,10,11,5,2,0,1,1,0,0,0,0,0,0,0
266018,2010-09-18,434671,488787,Aníbal Sánchez,Casey Coleman,Florida Marlins,Chicago Cubs,5.0,6.0,5,5,4,3,4,3,5,4,6,5,0,0,0.00,0.00,0.00,0.00,96,91,57,55,0,0,0,0,0,0,25,26,4,9,5,3,0,1,1,0,0,0,0,0,0,0
266022,2010-09-18,453311,451596,Tim Lincecum,Yovani Gallardo,San Francisco Giants,Milwaukee Brewers,5.0,7.0,6,5,2,1,2,1,2,1,3,6,0,0,0.00,0.00,0.00,0.00,72,101,48,60,0,0,0,0,0,0,23,26,7,8,5,6,0,1,1,0,0,0,0,0,0,0
266024,2010-09-18,450306,424324,Jason Vargas,Cliff Lee,Seattle Mariners,Texas Rangers,6.0,8.0,9,6,5,1,5,1,1,1,3,8,0,1,0.00,0.00,0.00,0.00,88,107,63,78,0,0,0,0,1,0,28,29,4,4,11,10,0,1,1,0,0,0,0,0,0,0
