game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264422,2010-05-20,452676,460024,Mitch Talbot,Luke Hochevar,Cleveland Indians,Kansas City Royals,6.0,9.0,8,4,6,3,6,3,3,2,1,7,1,1,0.00,0.00,0.00,0.00,104,107,58,75,0,0,0,0,0,0,27,33,11,10,4,10,0,1,1,0,0,0,0,0,0,0
264419,2010-05-20,430599,133225,Joe Blanton,Ryan Dempster,Philadelphia Phillies,Chicago Cubs,7.0,6.0,5,5,3,4,3,4,1,2,3,3,1,2,0.00,0.00,0.00,0.00,71,89,50,58,0,0,0,0,0,0,27,24,10,5,8,9,0,0,0,0,0,0,0,0,0,0
264420,2010-05-20,462102,502190,Tommy Hanson,Mike Leake,Atlanta Braves,Cincinnati Reds,1.2,6.0,8,5,8,3,8,1,2,1,2,6,1,0,0.00,0.00,0.00,0.00,55,99,31,62,1,0,0,0,0,0,16,25,0,8,3,5,0,0,0,0,0,0,0,0,0,0
264430,2010-05-20,425794,425146,Adam Wainwright,Nate Robertson,St. Louis Cardinals,Florida Marlins,7.0,6.0,6,6,2,4,2,4,3,4,8,0,0,0,0.00,0.00,0.00,0.00,111,105,71,62,0,0,0,0,0,0,29,28,9,7,3,11,1,0,0,1,0,0,0,0,0,0
264421,2010-05-20,475115,425827,Tyson Ross,Jeremy Bonderman,Oakland Athletics,Detroit Tigers,4.0,6.0,7,3,3,1,3,1,1,4,4,8,0,0,0.00,0.00,0.00,0.00,78,103,47,65,0,1,0,0,0,0,19,26,2,1,5,9,0,1,1,0,0,0,0,0,0,0
264429,2010-05-20,450306,460069,Jason Vargas,Ricky Romero,Seattle Mariners,Toronto Blue Jays,6.2,6.2,5,4,3,1,3,1,2,3,2,5,1,0,0.00,0.00,0.00,0.00,100,101,63,58,0,0,0,0,0,0,26,26,5,9,12,5,0,0,0,0,0,0,0,0,0,0
264425,2010-05-20,457447,429720,Luis Atilano,John Maine,Washington Nationals,New York Mets,4.1,0.0,9,0,7,0,6,0,3,1,1,0,0,0,0.00,0.00,0.00,0.00,91,5,57,1,0,0,0,0,0,0,25,1,4,0,8,0,0,0,1,0,0,0,0,0,0,0
264428,2010-05-20,120485,448306,Andy Pettitte,James Shields,New York Yankees,Tampa Bay Rays,5.0,7.1,9,8,7,4,6,3,2,1,3,7,3,1,0.00,0.00,0.00,0.00,103,108,65,73,0,0,1,0,0,0,23,30,3,10,6,4,0,1,1,0,0,0,0,0,0,0
264423,2010-05-20,430904,429780,Paul Maholm,Chris Narveson,Pittsburgh Pirates,Milwaukee Brewers,7.0,6.0,4,7,4,3,4,3,3,1,7,2,0,0,0.00,0.00,0.00,0.00,111,112,70,71,0,0,0,0,0,0,27,26,10,11,3,5,0,1,1,0,0,0,0,0,0,0
264424,2010-05-20,452657,434538,Jon Lester,Francisco Liriano,Boston Red Sox,Minnesota Twins,9.0,4.2,6,5,2,5,1,5,0,3,9,6,0,2,0.00,0.00,0.00,0.00,103,98,76,61,0,0,0,1,0,0,32,22,11,4,6,4,1,0,0,1,0,0,0,0,0,0
264431,2010-05-20,400061,434622,Roy Oswalt,Ubaldo Jiménez,Houston Astros,Colorado Rockies,6.0,7.0,3,1,3,0,2,0,3,2,8,4,1,0,0.00,0.00,0.00,0.00,106,92,73,53,0,0,0,0,0,0,25,23,8,13,3,3,0,1,1,0,0,0,0,0,0,0
264418,2010-05-20,444857,451085,Scott Feldman,Brian Matusz,Texas Rangers,Baltimore Orioles,6.0,2.1,12,8,4,7,4,7,1,1,5,2,0,2,0.00,0.00,0.00,0.00,112,63,77,43,0,0,0,0,0,0,31,17,6,5,7,1,1,0,0,1,0,0,0,0,0,0
264417,2010-05-20,408241,429722,Jake Peavy,Ervin Santana,Chicago White Sox,Los Angeles Angels,6.0,7.0,8,7,6,1,6,0,2,3,8,6,1,0,0.00,0.00,0.00,0.00,103,106,68,69,0,1,0,0,0,0,27,30,5,4,4,9,0,1,1,0,0,0,0,0,0,0
264427,2010-05-20,150438,453311,Rodrigo Lopez,Tim Lincecum,Arizona Diamondbacks,San Francisco Giants,5.0,5.0,10,5,6,5,6,5,2,5,1,6,2,1,0.00,0.00,0.00,0.00,80,100,52,59,0,0,0,0,0,0,27,25,7,3,7,6,0,0,0,0,0,0,0,0,0,0
264426,2010-05-20,477132,429781,Clayton Kershaw,Kevin Correia,Los Angeles Dodgers,San Diego Padres,7.1,6.0,7,7,1,4,1,4,2,2,7,4,0,0,0.00,0.00,0.00,0.00,106,93,70,55,0,0,0,1,0,0,30,27,8,4,6,10,1,0,0,1,0,0,0,0,0,0
