game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264929,2010-06-27,276520,452676,Bronson Arroyo,Mitch Talbot,Cincinnati Reds,Cleveland Indians,5.0,7.0,6,3,4,1,4,1,2,3,3,5,2,0,0.00,0.00,0.00,0.00,94,100,59,60,0,0,0,0,0,0,22,26,5,9,6,6,0,1,1,0,0,0,0,0,0,0
264933,2010-06-27,477003,435044,Jonathon Niese,Scott Baker,New York Mets,Minnesota Twins,6.0,4.1,4,11,0,6,0,6,3,0,5,6,0,3,0.00,0.00,0.00,0.00,104,98,68,68,0,0,0,0,0,0,24,23,11,0,1,6,1,0,0,1,0,0,0,0,0,0
264936,2010-06-27,434671,502009,Aníbal Sánchez,Mat Latos,Florida Marlins,San Diego Padres,6.0,5.2,4,6,2,1,1,1,4,4,1,5,0,0,0.00,0.00,0.00,0.00,85,105,53,65,0,0,0,1,0,0,26,25,9,5,8,5,0,0,0,0,0,0,0,0,0,0
264939,2010-06-27,425386,457447,Jeremy Guthrie,Luis Atilano,Baltimore Orioles,Washington Nationals,6.0,7.0,3,5,3,3,3,2,4,0,4,3,1,0,0.00,0.00,0.00,0.00,100,92,58,56,1,0,0,0,0,0,25,25,7,6,6,11,0,0,0,0,0,0,0,0,0,0
264940,2010-06-27,446399,119469,Brett Cecil,Jamie Moyer,Toronto Blue Jays,Philadelphia Phillies,4.2,7.0,10,6,7,2,5,2,1,0,5,7,0,1,0.00,0.00,0.00,0.00,97,104,67,70,0,0,0,0,0,0,25,28,6,6,3,9,0,1,1,0,0,0,0,0,0,0
264931,2010-06-27,462102,434378,Tommy Hanson,Justin Verlander,Atlanta Braves,Detroit Tigers,3.2,7.0,8,6,6,4,5,4,2,2,4,6,0,0,0.00,0.00,0.00,0.00,67,117,40,74,0,2,0,1,0,0,19,30,3,4,2,10,0,1,1,0,0,0,0,0,0,0
264927,2010-06-27,451584,150438,Wade Davis,Rodrigo Lopez,Tampa Bay Rays,Arizona Diamondbacks,7.1,6.0,4,2,2,1,2,1,3,5,5,3,1,0,0.00,0.00,0.00,0.00,104,99,73,57,0,0,0,0,0,0,27,24,8,6,7,8,0,1,1,0,0,0,0,0,0,0
264928,2010-06-27,433579,133225,John Danks,Ryan Dempster,Chicago White Sox,Chicago Cubs,5.0,7.0,7,9,6,3,6,3,2,1,5,8,1,1,0.00,0.00,0.00,0.00,95,122,64,82,0,0,1,1,0,0,24,28,6,9,4,1,0,1,1,0,0,0,0,0,0,0
264938,2010-06-27,136600,448802,Bruce Chen,Jaime García,Kansas City Royals,St. Louis Cardinals,5.0,2.0,2,4,2,5,2,5,4,2,5,0,1,1,0.00,0.00,0.00,0.00,105,45,62,23,1,0,0,0,0,0,22,12,2,3,8,3,1,0,0,1,0,0,0,0,0,0
264937,2010-06-27,429780,450306,Chris Narveson,Jason Vargas,Milwaukee Brewers,Seattle Mariners,8.0,5.0,4,7,0,3,0,3,1,1,7,2,0,1,0.00,0.00,0.00,0.00,109,88,70,58,0,0,0,0,0,0,28,22,6,3,10,9,1,0,0,1,0,0,0,0,0,0
264930,2010-06-27,429722,468504,Ervin Santana,Jhoulys Chacín,Los Angeles Angels,Colorado Rockies,6.2,6.0,8,5,3,5,3,2,1,3,7,12,1,1,0.00,0.00,0.00,0.00,120,110,82,67,0,0,0,0,0,0,27,26,3,3,8,3,1,0,0,1,0,0,0,0,0,0
264935,2010-06-27,461829,456027,Gio Gonzalez,Ross Ohlendorf,Oakland Athletics,Pittsburgh Pirates,6.0,6.0,4,2,1,2,1,0,4,4,2,3,1,0,0.00,0.00,0.00,0.00,87,105,47,65,0,0,0,0,0,0,24,25,12,8,2,8,0,0,0,0,0,0,0,0,0,0
264941,2010-06-27,453311,452657,Tim Lincecum,Jon Lester,San Francisco Giants,Boston Red Sox,3.0,9.0,5,5,4,1,4,1,3,1,4,9,1,0,0.00,0.00,0.00,0.00,79,103,44,76,0,0,0,0,0,0,17,33,1,10,4,8,0,1,1,0,0,0,0,0,0,0
264934,2010-06-27,477132,120485,Clayton Kershaw,Andy Pettitte,Los Angeles Dodgers,New York Yankees,7.0,5.0,4,6,2,5,2,4,0,3,5,5,1,1,0.00,0.00,0.00,0.00,101,93,63,61,1,0,0,0,0,0,26,25,9,7,7,4,0,0,0,0,0,0,0,0,0,0
264932,2010-06-27,488984,400061,Tommy Hunter,Roy Oswalt,Texas Rangers,Houston Astros,6.0,4.2,5,7,1,8,1,7,2,4,1,3,0,2,0.00,0.00,0.00,0.00,86,100,52,64,0,0,0,2,0,0,23,26,4,7,11,5,1,0,0,1,0,0,0,0,0,0
