game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
778442,2025-04-05,6.0,6.6667
778445,2025-04-05,4.6667,6.0
778446,2025-04-05,5.6667,6.0
778448,2025-04-05,5.3333,2.3333500000000003
778449,2025-04-05,6.0,4.6667
778450,2025-04-05,5.0,7.0
778451,2025-04-05,4.0,4.0
778452,2025-04-05,6.3333,5.3333
778419,2025-04-06,3.3333,5.0
778420,2025-04-06,3.0,5.0
778421,2025-04-06,4.6667,6.0
778422,2025-04-06,6.0,4.3333
778423,2025-04-06,,4.0
778425,2025-04-06,5.0,4.6667
778427,2025-04-06,6.0,6.0
778428,2025-04-06,5.0,5.0
778429,2025-04-06,5.0,4.3333
778430,2025-04-06,5.0,5.0
778432,2025-04-06,,5.3333
778433,2025-04-06,4.0,6.0
778434,2025-04-06,5.3333,5.0
778435,2025-04-06,6.0,6.0
778443,2025-04-06,4.0,5.0
778443,2025-04-06,4.0,4.666650000000001
778443,2025-04-06,4.333349999999999,5.0
778443,2025-04-06,4.333349999999999,4.666650000000001
778405,2025-04-07,6.0,5.0
778410,2025-04-07,6.0,6.0
778411,2025-04-07,5.222233333333333,7.5
778412,2025-04-07,5.3333,4.0
778413,2025-04-07,5.333349999999999,6.0
778414,2025-04-07,6.0,3.8333500000000003
778415,2025-04-07,3.6667,6.0
778416,2025-04-07,5.0,4.3333
778418,2025-04-07,5.5,5.0
778424,2025-04-07,5.6667,5.666650000000001
778426,2025-04-07,6.0,5.333349999999999
778394,2025-04-08,6.333349999999999,6.5
778395,2025-04-08,4.5,5.3333
778396,2025-04-08,4.5,4.16665
778397,2025-04-08,4.0,6.333349999999999
778398,2025-04-08,6.0,6.0
778400,2025-04-08,5.0,6.0
778401,2025-04-08,5.166650000000001,
778402,2025-04-08,4.666650000000001,5.6667
778403,2025-04-08,5.333349999999999,5.3333
778404,2025-04-08,6.5,5.0
778406,2025-04-08,5.0,6.5
778407,2025-04-08,4.6667,5.0
778408,2025-04-08,6.166650000000001,5.5
778409,2025-04-08,,
778417,2025-04-08,6.0,6.0
778376,2025-04-09,3.6666499999999997,5.333349999999999
778379,2025-04-09,4.8333,5.6667
778380,2025-04-09,6.0,4.8333
778381,2025-04-09,5.0,5.333349999999999
778383,2025-04-09,3.0,6.0
778385,2025-04-09,6.1111,3.3333500000000003
778386,2025-04-09,4.833349999999999,5.666650000000001
778387,2025-04-09,5.6667,5.1667
778388,2025-04-09,5.5,5.0
778389,2025-04-09,4.83335,4.5
778390,2025-04-09,5.166650000000001,5.833349999999999
778391,2025-04-09,5.3333,5.166650000000001
778392,2025-04-09,5.0,
778393,2025-04-09,4.0,6.0
778399,2025-04-09,5.5,6.0
778371,2025-04-10,5.0,
778373,2025-04-10,4.833349999999999,3.3333500000000003
778377,2025-04-10,4.666650000000001,6.333349999999999
778378,2025-04-10,4.0,4.33335
778382,2025-04-10,6.5,6.166650000000001
778384,2025-04-10,7.0,6.0
778356,2025-04-11,5.333333333333333,5.5
778358,2025-04-11,6.5,4.833349999999999
778360,2025-04-11,5.5,5.333349999999999
778361,2025-04-11,5.0,5.5
778363,2025-04-11,,5.333349999999999
778364,2025-04-11,5.166650000000001,
778365,2025-04-11,4.555533333333334,5.666650000000001
778366,2025-04-11,5.5,4.444466666666666
778367,2025-04-11,5.5,4.0
778368,2025-04-11,3.3333500000000003,5.5
778369,2025-04-11,,6.166650000000001
778370,2025-04-11,4.333349999999999,5.666650000000001
778374,2025-04-11,6.0,5.0
778375,2025-04-11,4.833349999999999,6.333349999999999
778341,2025-04-12,6.0,4.0
778345,2025-04-12,2.8889,4.5
778346,2025-04-12,,5.333349999999999
778347,2025-04-12,4.0,5.5
778348,2025-04-12,3.6666499999999997,4.5
778349,2025-04-12,6.166650000000001,6.0
778350,2025-04-12,4.666650000000001,5.0
778351,2025-04-12,,5.0
778352,2025-04-12,2.83335,5.0
778353,2025-04-12,5.0,4.333349999999999
778354,2025-04-12,4.833349999999999,5.0
778355,2025-04-12,4.5,5.666650000000001
778357,2025-04-12,,6.0
778359,2025-04-12,5.333349999999999,5.666650000000001
778362,2025-04-12,4.666650000000001,5.666650000000001
778329,2025-04-13,6.0,5.5
778330,2025-04-13,4.444466666666667,6.333333333333333
778331,2025-04-13,3.5,
778332,2025-04-13,5.111133333333333,6.0
778333,2025-04-13,6.333333333333333,5.0
778334,2025-04-13,5.8889,6.5555666666666665
778335,2025-04-13,4.833349999999999,5.833349999999999
778336,2025-04-13,6.166650000000001,6.1111
778337,2025-04-13,4.5,5.666666666666667
778338,2025-04-13,5.833349999999999,6.222233333333333
778339,2025-04-13,5.777766666666667,6.333333333333333
778340,2025-04-13,,4.8889
778342,2025-04-13,4.777766666666667,5.333333333333333
778343,2025-04-13,6.8889,4.33335
778344,2025-04-13,5.166650000000001,5.8889
778315,2025-04-14,4.888866666666667,5.4444333333333335
778320,2025-04-14,5.333349999999999,5.0
778321,2025-04-14,6.1111,3.0
778322,2025-04-14,5.166650000000001,4.0
778323,2025-04-14,4.6667,5.5555666666666665
778324,2025-04-14,5.666666666666667,4.8889
778325,2025-04-14,5.333333333333333,6.0
778326,2025-04-14,5.5,4.666633333333333
778327,2025-04-14,4.8333,5.5555666666666665
778328,2025-04-14,6.5,5.444466666666666
778302,2025-04-15,2.3333,5.333333333333333
778305,2025-04-15,5.222233333333333,5.833325
778306,2025-04-15,4.5555666666666665,6.0
778307,2025-04-15,4.2222333333333335,4.777766666666667
778308,2025-04-15,5.0,6.0
778309,2025-04-15,4.4444333333333335,5.0
778310,2025-04-15,5.0,5.5555666666666665
778311,2025-04-15,6.4444333333333335,6.666666666666667
778312,2025-04-15,5.777799999999999,5.0
778313,2025-04-15,6.0,4.333333333333333
778314,2025-04-15,5.666666666666667,5.333333333333333
778316,2025-04-15,6.222233333333333,5.666666666666667
778317,2025-04-15,4.4444333333333335,5.0
778318,2025-04-15,4.666666666666667,5.0
778319,2025-04-15,5.333333333333333,5.2222
778287,2025-04-16,,5.222233333333333
778288,2025-04-16,5.666666666666667,5.666666666666667
778289,2025-04-16,4.0,6.666666666666667
778290,2025-04-16,,3.8889
778293,2025-04-16,5.0,6.1111
778294,2025-04-16,4.666666666666667,5.0
778295,2025-04-16,7.0,
778296,2025-04-16,5.4444333333333335,5.1111
778297,2025-04-16,6.111133333333332,
778298,2025-04-16,5.666666666666667,4.333349999999999
778299,2025-04-16,4.6667,
778300,2025-04-16,,6.222233333333333
778301,2025-04-16,4.777766666666667,4.333333333333333
778303,2025-04-16,6.0,6.0
778304,2025-04-16,5.444466666666666,5.333333333333333
778278,2025-04-17,5.0,5.166650000000001
778279,2025-04-17,5.777766666666667,5.1111
778280,2025-04-17,6.0,4.8889
778281,2025-04-17,3.7777666666666665,5.222233333333333
778282,2025-04-17,5.666666666666667,4.666666666666667
778283,2025-04-17,5.666666666666667,5.666666666666667
778285,2025-04-17,5.666666666666667,0.6667
778286,2025-04-17,5.0,5.666666666666667
778291,2025-04-17,5.6667,5.555533333333334
778292,2025-04-17,4.666666666666667,4.7778
778260,2025-04-18,5.222233333333333,6.0
778261,2025-04-18,5.833325,5.3333
778263,2025-04-18,4.8889,5.5
778268,2025-04-18,3.6667,5.1111
778269,2025-04-18,4.0,3.8888999999999996
778270,2025-04-18,5.5555666666666665,4.333333333333333
778271,2025-04-18,4.333333333333333,5.444466666666666
778272,2025-04-18,5.0,5.75
778273,2025-04-18,5.666666666666667,6.333333333333333
778274,2025-04-18,6.083325,5.111133333333333
778275,2025-04-18,5.0,5.666666666666667
778276,2025-04-18,5.0,5.0
778277,2025-04-18,5.0,5.916675
778284,2025-04-18,5.0,4.1110999999999995
778243,2025-04-19,5.0,5.0
778247,2025-04-19,5.333349999999999,5.75
778251,2025-04-19,6.166675,3.416675
778252,2025-04-19,5.222233333333333,4.666666666666667
778253,2025-04-19,4.777766666666667,6.166675
778254,2025-04-19,6.083325,5.083325
778255,2025-04-19,6.333333333333333,4.888866666666667
778256,2025-04-19,5.666666666666667,6.1111
778257,2025-04-19,5.0,5.333349999999999
778258,2025-04-19,5.666675,5.666675
778259,2025-04-19,6.0,5.58335
778262,2025-04-19,,6.916675
778264,2025-04-19,6.5,5.8889
778265,2025-04-19,5.777799999999999,5.833349999999999
778267,2025-04-19,4.75,
778232,2025-04-20,6.0,4.666675
778234,2025-04-20,4.916675,4.333333333333333
778235,2025-04-20,6.0,5.75
778236,2025-04-20,5.416650000000001,5.25
778237,2025-04-20,5.5,5.083325
778239,2025-04-20,,5.0
778240,2025-04-20,5.5,6.000025
778241,2025-04-20,5.1111,5.333325
778242,2025-04-20,5.75,5.222233333333333
778244,2025-04-20,4.916675,5.75
778245,2025-04-20,4.666675,4.16665
778246,2025-04-20,5.916675,5.166675
778248,2025-04-20,5.833325,4.75
778249,2025-04-20,5.222233333333333,5.5
778250,2025-04-20,4.583325,
778266,2025-04-20,4.5833,3.66665
778266,2025-04-20,4.5833,3.777766666666667
778266,2025-04-20,4.86664,3.66665
778266,2025-04-20,4.86664,3.777766666666667
778225,2025-04-21,4.833325,5.416650000000001
778226,2025-04-21,4.833325,5.0
778227,2025-04-21,4.916675,5.6667
778228,2025-04-21,5.0,5.166675
778230,2025-04-21,6.0,5.833349999999999
778231,2025-04-21,6.0,6.333325
778233,2025-04-21,6.166675,5.25
778238,2025-04-21,5.166650000000001,4.583325
778210,2025-04-22,5.583325,6.333349999999999
778211,2025-04-22,6.416675,5.5
778212,2025-04-22,5.916675,5.75
778213,2025-04-22,5.166675,4.666650000000001
778215,2025-04-22,6.0,4.666675
778216,2025-04-22,4.75,5.583325
778217,2025-04-22,4.166675,5.833349999999999
778218,2025-04-22,5.000025,3.916675
778219,2025-04-22,4.833349999999999,5.250025
778220,2025-04-22,5.66666,5.666666666666667
778221,2025-04-22,5.333349999999999,5.75
778222,2025-04-22,6.083325,4.916650000000001
778223,2025-04-22,5.25,6.083325
778224,2025-04-22,,5.25
778229,2025-04-22,,5.3333200000000005
778197,2025-04-23,5.75,4.583325
778198,2025-04-23,6.0,5.66666
778199,2025-04-23,5.499975,5.583325
778200,2025-04-23,4.5,5.75
778201,2025-04-23,4.5,
778202,2025-04-23,5.083349999999999,6.333325
778203,2025-04-23,5.5,6.26666
778204,2025-04-23,4.916675,5.25
778205,2025-04-23,5.583325,
778206,2025-04-23,5.333349999999999,5.8
778207,2025-04-23,4.40002,2.83335
778208,2025-04-23,4.333349999999999,5.333325
778209,2025-04-23,5.0,4.166675
778214,2025-04-23,5.0,4.416675
778188,2025-04-24,5.333325,5.166675
778189,2025-04-24,4.333325,5.583349999999999
778190,2025-04-24,5.53334,4.08335
778191,2025-04-24,5.416675,4.25
778192,2025-04-24,5.0,5.416675
778193,2025-04-24,5.8,4.583325
778194,2025-04-24,5.5,
778195,2025-04-24,5.416675,4.8889
778195,2025-04-24,5.416675,4.833349999999999
778195,2025-04-24,5.53334,4.8889
778195,2025-04-24,5.53334,4.833349999999999
778196,2025-04-24,6.4,6.5
778171,2025-04-25,4.933339999999999,6.13334
778172,2025-04-25,5.60002,5.583325
778175,2025-04-25,5.466679999999999,4.333325
778176,2025-04-25,5.8,6.26666
778177,2025-04-25,5.466679999999999,4.66666
778178,2025-04-25,6.53334,
778181,2025-04-25,5.2,5.5
778182,2025-04-25,4.1667,4.916675
778183,2025-04-25,5.86666,5.666675
778184,2025-04-25,6.25,5.083325
778185,2025-04-25,4.666650000000001,5.73334
778186,2025-04-25,5.5555666666666665,5.0
778187,2025-04-25,6.00002,5.75
778154,2025-04-26,5.26666,4.8
778159,2025-04-26,4.86666,5.33334
778160,2025-04-26,5.066660000000001,5.6
778161,2025-04-26,5.19998,6.13334
778162,2025-04-26,5.33334,5.333349999999999
778163,2025-04-26,3.93334,5.6
778164,2025-04-26,5.8,4.666666666666667
778165,2025-04-26,4.46666,1.0
778166,2025-04-26,4.8889,5.86666
778167,2025-04-26,5.2,5.6
778168,2025-04-26,6.083349999999999,4.0
778169,2025-04-26,,5.533320000000001
778173,2025-04-26,3.8333250000000003,5.13334
778174,2025-04-26,4.75,6.066660000000001
778179,2025-04-26,5.13332,4.933339999999999
778179,2025-04-26,5.13332,4.8
778179,2025-04-26,5.13332,4.933339999999999
778179,2025-04-26,5.13332,4.8
778180,2025-04-26,4.666650000000001,
778180,2025-04-26,4.666650000000001,1.6667
778180,2025-04-26,4.555533333333334,
778180,2025-04-26,4.555533333333334,1.6667
778136,2025-04-27,,6.0
778144,2025-04-27,5.4,5.8
778145,2025-04-27,4.25,5.2
778146,2025-04-27,4.53334,5.8
778147,2025-04-27,5.933339999999999,6.33334
778148,2025-04-27,,5.80002
778149,2025-04-27,5.2,
778150,2025-04-27,5.4,6.222233333333333
778151,2025-04-27,5.46666,5.0
778152,2025-04-27,6.2,6.2
778153,2025-04-27,6.46666,4.93332
778155,2025-04-27,5.73334,4.99998
778156,2025-04-27,6.33336,6.26666
778157,2025-04-27,5.333349999999999,5.0
778158,2025-04-27,5.3333200000000005,5.59998
778170,2025-04-27,4.833349999999999,5.73334
778170,2025-04-27,4.833349999999999,5.6666799999999995
778170,2025-04-27,4.8889,5.73334
778170,2025-04-27,4.8889,5.6666799999999995
778132,2025-04-28,5.5,4.8889
778137,2025-04-28,5.13334,5.25
778138,2025-04-28,4.933339999999999,5.2
778139,2025-04-28,5.2,5.0
778140,2025-04-28,5.6,4.13334
778141,2025-04-28,5.33336,5.19998
778142,2025-04-28,4.66668,5.466679999999999
778143,2025-04-28,4.777766666666667,5.6
778120,2025-04-29,4.06668,4.5555666666666665
778121,2025-04-29,5.13334,5.266679999999999
778122,2025-04-29,5.4,
778123,2025-04-29,,4.6666799999999995
778124,2025-04-29,4.8889,5.46666
778125,2025-04-29,1.0,5.66666
778126,2025-04-29,6.0,6.26666
778127,2025-04-29,5.53334,6.4
778128,2025-04-29,5.66666,5.6666799999999995
778129,2025-04-29,5.20002,4.46666
778130,2025-04-29,5.46666,5.733320000000001
778131,2025-04-29,6.26666,5.8
778133,2025-04-29,,6.13334
778135,2025-04-29,6.26666,6.0
778102,2025-04-30,4.80002,4.66666
778104,2025-04-30,3.8888999999999996,5.53334
778105,2025-04-30,6.06668,5.13334
778106,2025-04-30,6.13334,6.53334
778109,2025-04-30,,4.6
778110,2025-04-30,,5.0
778111,2025-04-30,5.466679999999999,4.0
778112,2025-04-30,4.4,5.66666
778113,2025-04-30,5.13334,
778114,2025-04-30,,
778115,2025-04-30,5.0,4.733320000000001
778116,2025-04-30,5.13334,5.416675
778117,2025-04-30,1.0,5.3333200000000005
778118,2025-04-30,5.26666,6.3333200000000005
778119,2025-04-30,,5.0
778134,2025-04-30,5.46666,4.73334
778134,2025-04-30,5.46666,4.73334
778134,2025-04-30,5.26666,4.73334
778134,2025-04-30,5.26666,4.73334
778094,2025-05-01,4.3333200000000005,4.93332
778095,2025-05-01,5.8,5.0
778096,2025-05-01,6.0,4.46666
778097,2025-05-01,5.86666,6.600019999999999
778098,2025-05-01,5.13334,4.86666
778099,2025-05-01,4.53334,3.8666600000000004
778100,2025-05-01,6.46666,4.444466666666667
778101,2025-05-01,5.066660000000001,5.933339999999999
778103,2025-05-01,5.73334,5.6666799999999995
778107,2025-05-01,5.0,6.2
778108,2025-05-01,5.26666,5.0
778079,2025-05-02,4.86666,5.8
778080,2025-05-02,4.444466666666666,4.53334
778081,2025-05-02,5.46668,5.13334
778082,2025-05-02,5.2,5.13332
778083,2025-05-02,4.4444333333333335,6.4
778084,2025-05-02,6.0,5.2
778085,2025-05-02,5.4,5.933339999999999
778086,2025-05-02,6.26666,5.466679999999999
778087,2025-05-02,6.33334,6.2
778088,2025-05-02,6.600020000000001,5.6
778089,2025-05-02,5.5,5.8
778090,2025-05-02,5.6,5.066660000000001
778091,2025-05-02,4.0,
778092,2025-05-02,5.40002,5.8
778093,2025-05-02,5.066660000000001,5.6
778064,2025-05-03,5.6,4.6
778065,2025-05-03,4.86666,4.266679999999999
778066,2025-05-03,5.46666,6.2
778067,2025-05-03,4.6,5.33334
778069,2025-05-03,5.26666,4.0
778070,2025-05-03,4.75,5.46666
778071,2025-05-03,5.916675,5.86666
778072,2025-05-03,5.8,6.0
778073,2025-05-03,5.5,6.0
778074,2025-05-03,,5.6
778075,2025-05-03,5.66666,5.26666
778076,2025-05-03,6.33334,4.46668
778077,2025-05-03,6.00002,5.0
778078,2025-05-03,5.93332,5.933339999999999
778048,2025-05-04,5.86666,3.93334
778050,2025-05-04,5.266679999999999,5.66666
778051,2025-05-04,6.2,
778052,2025-05-04,5.6,5.0
778053,2025-05-04,5.33334,
778054,2025-05-04,5.26666,5.6
778055,2025-05-04,2.6667,
778056,2025-05-04,4.933339999999999,5.46668
778057,2025-05-04,3.8,5.86666
778058,2025-05-04,5.33336,6.0
778059,2025-05-04,,5.46666
778060,2025-05-04,5.4,5.46666
778061,2025-05-04,4.666675,5.4
778062,2025-05-04,3.6667,5.6666799999999995
778063,2025-05-04,6.2,4.8
778068,2025-05-04,5.53332,5.19998
778068,2025-05-04,5.53332,5.133319999999999
778068,2025-05-04,5.3333200000000005,5.19998
778068,2025-05-04,5.3333200000000005,5.133319999999999
778036,2025-05-05,5.26666,4.46666
778038,2025-05-05,6.33334,5.0
778039,2025-05-05,,5.066660000000001
778042,2025-05-05,3.0,4.66668
778043,2025-05-05,5.13334,5.33334
778044,2025-05-05,5.66666,5.2
778045,2025-05-05,6.13334,5.66666
778047,2025-05-05,4.26668,2.0
778049,2025-05-05,4.75,5.46666
778024,2025-05-06,5.066660000000001,4.416675
778025,2025-05-06,5.73334,
778026,2025-05-06,6.533320000000001,5.46666
778027,2025-05-06,4.83335,5.933339999999999
778028,2025-05-06,5.6,5.06668
778030,2025-05-06,5.6,6.066660000000001
778031,2025-05-06,5.13332,5.6
778032,2025-05-06,5.53334,5.26666
778033,2025-05-06,6.600019999999999,4.3333200000000005
778034,2025-05-06,5.066660000000001,4.75
778035,2025-05-06,4.53334,6.0
778037,2025-05-06,6.0,5.53334
778040,2025-05-06,5.13334,6.2
778041,2025-05-06,4.916675,6.200019999999999
778046,2025-05-06,4.26666,5.4
778046,2025-05-06,4.26666,5.26666
778046,2025-05-06,4.6,5.4
778046,2025-05-06,4.6,5.26666
778009,2025-05-07,4.86666,6.0
778010,2025-05-07,6.0,6.46666
778011,2025-05-07,4.933339999999999,4.133319999999999
778012,2025-05-07,5.733320000000001,5.066660000000001
778013,2025-05-07,4.9333599999999995,4.8
778014,2025-05-07,5.73334,5.53334
778015,2025-05-07,4.75,5.8
778016,2025-05-07,5.66666,5.86666
778017,2025-05-07,4.2222333333333335,3.3333000000000004
778018,2025-05-07,5.066660000000001,6.2
778019,2025-05-07,6.86668,4.6
778020,2025-05-07,4.73334,5.4
778021,2025-05-07,5.8,5.2
778022,2025-05-07,5.0,5.200019999999999
778023,2025-05-07,5.80002,6.13334
777999,2025-05-08,5.6666799999999995,6.0
778000,2025-05-08,5.53334,5.4
778003,2025-05-08,5.46668,5.73334
778004,2025-05-08,4.733320000000001,6.2
778005,2025-05-08,5.46666,5.93332
778006,2025-05-08,5.8889,4.416650000000001
778007,2025-05-08,6.4,5.6
778008,2025-05-08,5.66666,5.26666
778029,2025-05-08,,4.499975
778029,2025-05-08,,5.19998
778029,2025-05-08,6.3333,4.499975
778029,2025-05-08,6.3333,5.19998
777984,2025-05-09,5.26666,5.73334
777986,2025-05-09,4.933339999999999,5.933339999999999
777988,2025-05-09,5.53332,5.1333400000000005
777989,2025-05-09,6.2,5.60002
777990,2025-05-09,5.466679999999999,5.5555666666666665
777991,2025-05-09,3.6666999999999996,5.46666
777992,2025-05-09,5.0,5.2
777993,2025-05-09,5.26666,4.33334
777994,2025-05-09,5.26666,3.93334
777995,2025-05-09,5.8,5.73334
777996,2025-05-09,6.0,4.933339999999999
777997,2025-05-09,4.8,5.93332
777998,2025-05-09,5.46666,5.6
778001,2025-05-09,5.46666,5.86666
778002,2025-05-09,5.6,5.73334
777970,2025-05-10,5.0,4.73334
777972,2025-05-10,5.4,6.266679999999999
777973,2025-05-10,5.266679999999999,3.8333500000000003
777974,2025-05-10,6.0,5.86666
777975,2025-05-10,5.66666,5.6
777976,2025-05-10,4.666650000000001,5.3333
777977,2025-05-10,5.13334,6.066660000000001
777978,2025-05-10,5.13334,4.86668
777979,2025-05-10,3.6667,5.66666
777980,2025-05-10,5.066660000000001,4.59998
777981,2025-05-10,5.93332,3.777766666666667
777982,2025-05-10,5.33332,
777983,2025-05-10,5.66668,3.6667
777985,2025-05-10,5.53334,5.4
777987,2025-05-10,5.333340000000001,5.46666
777954,2025-05-11,6.0,5.5
777955,2025-05-11,3.8,6.066660000000001
777956,2025-05-11,5.6,5.0
777957,2025-05-11,6.13334,4.0
777958,2025-05-11,4.73334,4.3333
777961,2025-05-11,6.06668,6.0
777962,2025-05-11,5.8,5.26666
777963,2025-05-11,5.533340000000001,2.3333
777964,2025-05-11,5.0,5.4
777965,2025-05-11,6.800020000000001,4.83335
777966,2025-05-11,4.73332,4.26668
777967,2025-05-11,4.4,5.46666
777968,2025-05-11,5.26666,5.66666
777969,2025-05-11,5.6,5.8
777971,2025-05-11,5.3333200000000005,6.53334
777939,2025-05-12,5.8,5.8
777941,2025-05-12,4.73334,5.13334
777947,2025-05-12,6.266679999999999,4.86666
777948,2025-05-12,4.75,6.066660000000001
777949,2025-05-12,5.8,4.40002
777950,2025-05-12,5.533320000000001,6.066660000000001
777951,2025-05-12,4.73334,5.53334
777952,2025-05-12,4.866680000000001,4.53334
777953,2025-05-12,5.26666,5.73334
777959,2025-05-12,6.06668,6.39998
777960,2025-05-12,5.26666,5.46666
777926,2025-05-13,6.46666,6.86668
777930,2025-05-13,5.8,5.73334
777931,2025-05-13,6.0,5.86666
777932,2025-05-13,5.13334,5.0
777934,2025-05-13,4.59998,4.066660000000001
777935,2025-05-13,5.8,5.06666
777936,2025-05-13,4.933339999999999,4.5
777937,2025-05-13,3.8888666666666665,4.86666
777940,2025-05-13,,5.583349999999999
777942,2025-05-13,5.466679999999999,5.0
777943,2025-05-13,5.73334,5.6
777944,2025-05-13,5.06668,4.8
777945,2025-05-13,4.8,1.0
777914,2025-05-14,4.53334,4.933339999999999
777915,2025-05-14,5.26666,4.4
777916,2025-05-14,5.6,4.800000000000001
777917,2025-05-14,5.8,5.666650000000001
777918,2025-05-14,5.53334,5.33334
777919,2025-05-14,5.6,5.66666
777920,2025-05-14,,5.933339999999999
777921,2025-05-14,5.46666,
777922,2025-05-14,5.79998,6.33334
777923,2025-05-14,5.6,5.66666
777924,2025-05-14,6.066660000000001,6.2
777925,2025-05-14,4.8,6.0
777927,2025-05-14,6.2,5.666675
777928,2025-05-14,5.73334,5.13332
777929,2025-05-14,5.6,5.4
777933,2025-05-14,5.93332,6.066660000000001
777933,2025-05-14,5.93332,5.4
777933,2025-05-14,5.6000000000000005,6.066660000000001
777933,2025-05-14,5.6000000000000005,5.4
777938,2025-05-14,,5.06668
777938,2025-05-14,,4.73334
777938,2025-05-14,3.0,5.06668
777938,2025-05-14,3.0,4.73334
777909,2025-05-15,5.73334,5.3333200000000005
777910,2025-05-15,5.66666,6.13334
777911,2025-05-15,6.46666,5.466659999999999
777912,2025-05-15,5.6666799999999995,4.111133333333334
777913,2025-05-15,5.2,6.0
777946,2025-05-15,,5.3333200000000005
777891,2025-05-16,6.26666,5.6
777895,2025-05-16,6.2,2.0
777896,2025-05-16,7.166650000000001,5.0
777897,2025-05-16,6.066660000000001,
777898,2025-05-16,5.4,5.8
777899,2025-05-16,5.73334,5.46668
777900,2025-05-16,,5.13334
777901,2025-05-16,4.933339999999999,4.86664
777902,2025-05-16,5.26666,6.13334
777903,2025-05-16,5.46666,5.93332
777904,2025-05-16,6.33334,5.26666
777905,2025-05-16,5.33335,5.53334
777906,2025-05-16,4.933339999999999,4.866680000000001
777907,2025-05-16,5.06668,5.933339999999999
777908,2025-05-16,6.0,5.73334
777875,2025-05-17,5.46666,5.6
777879,2025-05-17,5.0,5.8
777881,2025-05-17,5.66666,4.93332
777882,2025-05-17,5.86666,6.13334
777883,2025-05-17,3.8333250000000003,5.4
777884,2025-05-17,,5.933339999999999
777885,2025-05-17,6.3333,5.399980000000001
777886,2025-05-17,,5.53334
777887,2025-05-17,5.93334,4.26666
