game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
529406,,,,
529407,,,,
529408,,,,
529409,,,,
529410,,,,
529411,,,,
529412,,,,
529413,,,,
529414,,,,
529415,,,,
529416,,,,
529418,,,,
529419,,,,
529417,,,,
529420,,,,
529421,0.0,27.0,0.0,27.0
529422,3.6,0.0,3.6,0.0
529423,0.0,11.25,0.0,11.25
529424,2.7000270002700026,3.0,2.7000270002700026,3.0
529425,0.0,3.3750210938818364,0.0,3.3750210938818364
529426,1.8,1.5,1.8,1.5
529427,6.230817160132,2.7000270002700026,6.230817160132,2.7000270002700026
529428,2.7000270002700026,16.19967600647987,2.7000270002700026,16.19967600647987
529429,0.0,0.0,0.0,0.0
529430,1.4210601108426888,13.5,1.4210601108426888,13.5
529431,1.07999784000432,0.5510181591095547,1.07999784000432,0.5510181591095547
529432,16.2,6.0,16.2,6.0
529433,2.4545231406987207,,2.4545231406987207,
529434,1.227278305810481,6.517218906141704,1.227278305810481,6.517218906141704
529435,1.227278305810481,5.4,1.227278305810481,5.4
529436,1.227278305810481,3.375,1.227278305810481,3.375
529437,2.8928674745266942,2.3142791020597087,2.8928674745266942,2.3142791020597087
529438,4.5,6.75,4.5,6.75
529439,3.521769754519604,2.8421202216853776,3.521769754519604,2.8421202216853776
529440,2.8928674745266947,6.096734859775098,2.8928674745266947,6.096734859775098
529442,2.25,0.0,2.25,0.0
529443,0.0,9.818092562794883,0.0,9.818092562794883
529444,3.0,0.0,3.0,0.0
529441,9.0,9.0,9.0,9.0
529445,1.5,8.217355576714883,1.5,8.217355576714883
529446,2.907687834326409,0.8181780991904583,2.907687834326409,0.8181780991904583
529448,1.125,0.0,1.125,0.0
529449,4.378390211865438,4.15383017757624,4.378390211865438,4.15383017757624
529450,2.531265820411378,2.3823599481174944,2.531265820411378,2.3823599481174944
529451,3.375,6.428571428571429,3.375,6.428571428571429
529452,2.7931227111911117,4.821445790877825,2.7931227111911117,4.821445790877825
529453,8.307692307692308,7.941199827058315,8.307692307692308,7.941199827058315
529454,1.125,0.0,1.125,0.0
529455,1.4210601108426888,7.714285714285714,1.4210601108426888,7.714285714285714
529456,10.285714285714286,6.352903806448197,10.285714285714286,6.352903806448197
529457,4.218736816447448,2.769230769230769,4.218736816447448,2.769230769230769
529458,2.554050602634321,5.7272727272727275,2.554050602634321,5.7272727272727275
529459,9.9,0.7499968750130208,9.9,0.7499968750130208
529460,1.975619393265333,3.0,1.975619393265333,3.0
529461,2.51163374798546,4.263180332528067,2.51163374798546,4.263180332528067
529462,3.1395421849818255,4.6097448542808435,3.1395421849818255,4.6097448542808435
529463,7.714285714285714,13.5,7.714285714285714,13.5
529464,1.6875105469409186,0.8181818181818182,1.6875105469409186,0.8181818181818182
529465,6.279084369963651,6.428571428571429,6.279084369963651,6.428571428571429
529467,1.7234005885093864,4.909090909090909,1.7234005885093864,4.909090909090909
529469,2.8723526483091417,6.480025920103681,2.8723526483091417,6.480025920103681
529470,2.076923076923077,8.30766035515248,2.076923076923077,8.30766035515248
529468,7.4250185625464065,1.588235294117647,7.4250185625464065,1.588235294117647
529471,3.9512098750978653,3.176470588235294,3.9512098750978653,3.176470588235294
529472,2.761357360551453,5.785714285714286,2.761357360551453,5.785714285714286
529474,2.1600086400345604,5.625,2.1600086400345604,5.625
529475,2.410722895438912,2.7,2.410722895438912,2.7
529476,3.4363698843088804,4.584897009628284,3.4363698843088804,4.584897009628284
529477,6.612258392364065,10.636363636363637,6.612258392364065,10.636363636363637
529478,2.6129116545537245,2.4923153609703412,2.6129116545537245,2.4923153609703412
529479,2.3823599481174944,7.468069216874007,2.3823599481174944,7.468069216874007
529480,4.628558204119416,2.7,4.628558204119416,2.7
529481,1.894736842105263,3.767450621978191,1.894736842105263,3.767450621978191
