game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
317775,,,,
318969,2.4545454545454546,0.8181818181818182,2.4545454545454546,0.8181818181818182
317733,,,,
317734,,,,
317735,,,,
317736,,,,
317738,,,,
317739,,,,
317742,,4.0,,4.0
317746,,,,
317737,,,,
317740,,,,
317741,,,,
317743,,,,
317744,4.0,3.0,4.0,3.0
317745,,,,
317747,1.8,2.3684210526315788,1.8,2.3684210526315788
317748,,,,
317749,,1.0,,1.0
317750,0.0,1.125,0.0,1.125
317751,2.0,3.2400129600518404,2.0,3.2400129600518404
317752,2.0,3.375,2.0,3.375
317753,1.0,3.0,1.0,3.0
317754,0.0,4.235294117647059,0.0,4.235294117647059
317755,0.0,5.625,0.0,5.625
317756,4.5,1.5,4.5,1.5
317757,2.0,4.5,2.0,4.5
317758,6.0,7.560030240120961,6.0,7.560030240120961
317759,1.0,0.0,1.0,0.0
317760,2.4827586206896552,2.5714285714285716,2.4827586206896552,2.5714285714285716
317761,4.0,5.625,4.0,5.625
317762,10.0,3.0,10.0,3.0
317763,3.9375,2.25,3.9375,2.25
317764,2.0,1.0,2.0,1.0
317765,1.0,2.8125,1.0,2.8125
317766,1.0,6.612258392364065,1.0,6.612258392364065
317767,3.0,3.176470588235294,3.0,3.176470588235294
317768,2.0,4.235294117647059,2.0,4.235294117647059
317769,4.0,3.8076923076923075,4.0,3.8076923076923075
317770,2.5,4.235294117647059,2.5,4.235294117647059
317771,4.655172413793103,2.4827586206896552,4.655172413793103,2.4827586206896552
317772,1.0,6.1875,1.0,6.1875
317773,6.0,7.163279925061071,6.0,7.163279925061071
317774,0.9473684210526315,0.9642839923500137,0.9473684210526315,0.9642839923500137
317776,4.0,5.625,4.0,5.625
317777,5.0,4.153846153846154,5.0,4.153846153846154
317778,4.5,1.9285714285714286,4.5,1.9285714285714286
317779,4.5,2.5,4.5,2.5
317780,5.25,3.6666666666666665,5.25,3.6666666666666665
317781,2.0,4.5,2.0,4.5
317782,2.5,8.333333333333334,2.5,8.333333333333334
317783,3.6486486486486487,3.6,3.6486486486486487,3.6
317784,1.646337447957444,4.4563150061310735,1.646337447957444,4.4563150061310735
317785,3.789473684210526,3.8076923076923075,3.789473684210526,3.8076923076923075
317786,3.3333333333333335,6.333333333333333,3.3333333333333335,6.333333333333333
317787,1.0,5.917816325775789,1.0,5.917816325775789
317788,2.0,3.6486486486486487,2.0,3.6486486486486487
317789,3.24,6.0,3.24,6.0
317790,4.0,3.857142857142857,4.0,3.857142857142857
317791,2.0,2.769230769230769,2.0,2.769230769230769
317792,4.026315789473684,4.333333333333333,4.026315789473684,4.333333333333333
317793,2.25,4.78125,2.25,4.78125
317794,2.8,6.75,2.8,6.75
317796,3.0638297872340425,3.176470588235294,3.0638297872340425,3.176470588235294
317797,4.25,6.0,4.25,6.0
317798,2.25,4.86000486000486,2.25,4.86000486000486
317799,3.6486486486486487,1.2857142857142858,3.6486486486486487,1.2857142857142858
317800,2.75,5.2,2.75,5.2
317801,4.75,3.0681818181818183,4.75,3.0681818181818183
317802,4.344827586206897,4.0,4.344827586206897,4.0
317803,2.25,2.911764705882353,2.25,2.911764705882353
317804,5.181818181818182,3.0,5.181818181818182,3.0
317805,3.857142857142857,3.5526315789473686,3.857142857142857,3.5526315789473686
317806,3.0,4.609756097560975,3.0,4.609756097560975
317807,2.8333333333333335,6.954545454545454,2.8333333333333335,6.954545454545454
317808,3.717391304347826,3.176470588235294,3.717391304347826,3.176470588235294
317809,2.4770596751198624,3.9461568816591397,2.4770596751198624,3.9461568816591397
317810,3.297707406330224,2.6341463414634148,3.1280468731421505,2.6341463414634148
317811,4.8,5.4,4.8,5.4
317812,2.25,4.169120712588759,2.25,4.169120712588759
317813,3.130434782608696,1.5,3.130434782608696,1.5
317814,2.2,5.571428571428571,2.2,4.584905660377358
317815,3.7058823529411766,4.363636363636363,3.7058823529411766,4.363636363636363
317816,4.4,3.0681818181818183,4.4,2.7169811320754715
317817,3.789473684210526,4.371428571428571,3.789473684210526,4.371428571428571
317818,2.8,2.7209302325581395,2.8,2.7209302325581395
317819,5.142857142857143,3.6818181818181817,5.142857142857143,3.6818181818181817
317820,3.306122448979592,3.3260869565217392,3.413793103448276,3.3260869565217392
317821,2.511627906976744,5.0,2.25,4.166666666666667
317822,2.183820317911297,4.677169037140974,2.183820317911297,4.558444518470466
317823,4.8,3.6,4.333333333333333,4.666666666666667
317824,2.739130434782609,2.0454545454545454,2.7818181818181817,2.0454545454545454
317825,2.6,5.232558139534884,2.5,4.354838709677419
