game_pk,home_batting_slg_rolling_5,away_batting_slg_rolling_5
317775,,
318969,0.23076923076923078,0.3333333333333333
317733,,
317734,,
317735,,
317736,,
317738,,
317739,,
317742,,0.16666666666666666
317746,,
317737,,
317740,,
317741,,
317743,,
317744,0.2903225806451613,0.36363636363636365
317745,,
317747,0.37681159420289856,0.2753623188405797
317748,,
317749,,0.43243243243243246
317750,0.27586206896551724,0.22580645161290322
317751,0.45161290322580644,0.28125
317752,0.3333333333333333,0.35294117647058826
317753,0.41935483870967744,0.3611111111111111
317754,0.5666666666666667,0.15254237288135594
317755,0.3870967741935484,0.16129032258064516
317756,0.23333333333333334,0.3880597014925373
317757,0.42857142857142855,0.28125
317758,0.5882352941176471,0.35135135135135137
317759,0.07142857142857142,0.28125
317760,0.3619047619047619,0.3238095238095238
317761,0.46875,0.4594594594594595
317762,0.4444444444444444,0.6233766233766234
317763,0.24489795918367346,0.3392857142857143
317764,0.24242424242424243,0.15625
317765,0.4696969696969697,0.31746031746031744
317766,0.6268656716417911,0.265625
317767,0.36923076923076925,0.3181818181818182
317768,0.53125,0.391304347826087
317769,0.5,0.36082474226804123
317770,0.3870967741935484,0.3939393939393939
317771,0.18947368421052632,0.39622641509433965
317772,0.5645161290322581,0.26153846153846155
317773,0.5606060606060606,0.4057971014492754
317774,0.16393442622950818,0.23529411764705882
317776,0.515625,0.42857142857142855
317777,0.5522388059701493,0.4954128440366973
317778,0.25842696629213485,0.32
317779,0.2647058823529412,0.34782608695652173
317780,0.22826086956521738,0.41
317781,0.4791666666666667,0.2903225806451613
317782,0.3161764705882353,0.37168141592920356
317783,0.2966101694915254,0.30303030303030304
317784,0.25510204081632654,0.3684210526315789
317785,0.38571428571428573,0.43137254901960786
317786,0.30612244897959184,0.5
317787,0.4945054945054945,0.3434343434343434
317788,0.4148936170212766,0.38461538461538464
317789,0.3564356435643564,0.3904761904761905
317790,0.4842105263157895,0.5066666666666667
317791,0.4845360824742268,0.32323232323232326
317792,0.28125,0.5154639175257731
317793,0.4732824427480916,0.2755905511811024
317794,0.2976190476190476,0.375
317796,0.3609467455621302,0.3875968992248062
317797,0.3560606060606061,0.5190839694656488
317798,0.5193798449612403,0.3787878787878788
317799,0.37410071942446044,0.27835051546391754
317800,0.4883720930232558,0.3756906077348066
317801,0.3951612903225806,0.5245901639344263
317802,0.5929203539823009,0.5625
317803,0.46875,0.3358208955223881
317804,0.2396694214876033,0.3684210526315789
317805,0.27439024390243905,0.4485294117647059
317806,0.4437869822485207,0.3212121212121212
317807,0.3217821782178218,0.38202247191011235
317808,0.2866666666666667,0.36764705882352944
317809,0.24427480916030533,0.42857142857142855
317810,0.36,0.3974358974358974
317811,0.35365853658536583,0.5
317812,0.46153846153846156,0.38764044943820225
317813,0.36904761904761907,0.2677165354330709
317814,0.45625,0.3430232558139535
317815,0.3082706766917293,0.4014084507042254
317816,0.36363636363636365,0.553072625698324
317817,0.5524475524475524,0.4883720930232558
317818,0.43478260869565216,0.38011695906432746
317819,0.2875816993464052,0.3772455089820359
317820,0.275,0.40476190476190477
317821,0.4046242774566474,0.34375
317822,0.30177514792899407,0.43529411764705883
317823,0.35802469135802467,0.47468354430379744
317824,0.3742690058479532,0.27672955974842767
317825,0.4817073170731707,0.398876404494382
317826,0.43258426966292135,0.45251396648044695
317827,0.4942528735632184,0.425
317828,0.4111111111111111,0.3942857142857143
317829,0.4228571428571429,0.3869047619047619
317830,0.29651162790697677,0.430939226519337
317831,0.46511627906976744,0.391304347826087
317832,0.35260115606936415,0.3048780487804878
317833,0.4418604651162791,0.32620320855614976
317834,0.3988439306358382,0.48863636363636365
317835,0.4482758620689655,0.43352601156069365
317836,0.36046511627906974,0.3630573248407643
317837,0.3392857142857143,0.4012345679012346
317838,0.3898305084745763,0.30246913580246915
317839,0.4134078212290503,0.3312883435582822
317840,0.3532934131736527,0.2883435582822086
317841,0.3522727272727273,0.37735849056603776
317842,0.40853658536585363,0.4906832298136646
317843,0.41899441340782123,0.3583815028901734
317844,0.46368715083798884,0.3567251461988304
317845,0.35625,0.4175824175824176
317846,0.5027932960893855,0.40963855421686746
317847,0.3582887700534759,0.24
317848,0.3988439306358382,0.3806818181818182
317849,0.40828402366863903,0.39766081871345027
317850,0.37714285714285717,0.35555555555555557
317851,0.4124293785310734,0.4233128834355828
317852,0.39285714285714285,0.358974358974359
317853,0.30357142857142855,0.32075471698113206
317854,0.42045454545454547,0.2974683544303797
317855,0.34177215189873417,0.38650306748466257
317856,0.4143646408839779,0.3375
317857,0.4233128834355828,0.4583333333333333
317858,0.4076086956521739,0.3742690058479532
317859,0.5384615384615384,0.3448275862068966
317860,0.3860759493670886,0.4497354497354497
317861,0.47368421052631576,0.3515151515151515
317862,0.3567567567567568,0.2413793103448276
317863,0.4090909090909091,0.4606741573033708
317864,0.48214285714285715,0.33766233766233766
317865,0.3567251461988304,0.3425414364640884
317866,0.40229885057471265,0.35
317867,0.3727810650887574,0.3584905660377358
317868,0.3081761006289308,0.2645161290322581
317869,0.4431818181818182,0.2468354430379747
317870,0.4025974025974026,0.2974683544303797
317871,0.5029585798816568,0.2962962962962963
317872,0.46285714285714286,0.4393063583815029
317873,0.5088757396449705,0.41530054644808745
317874,0.4497354497354497,0.35403726708074534
317875,0.30158730158730157,0.32085561497326204
317876,0.43478260869565216,0.480225988700565
317877,0.4619883040935672,0.345679012345679
317878,0.44,0.275
317879,0.4152046783625731,0.42196531791907516
317880,0.36627906976744184,0.2670807453416149
317881,0.5469613259668509,0.32903225806451614
317882,0.5325443786982249,0.35119047619047616
317883,0.4642857142857143,0.5026455026455027
317884,0.3333333333333333,0.3313253012048193
317885,0.48255813953488375,0.28191489361702127
317886,0.36875,0.5291005291005291
317887,0.4153846153846154,0.4012345679012346
317888,0.3473684210526316,0.32972972972972975
317889,0.3375,0.43037974683544306
317890,0.4393063583815029,0.4945652173913043
317891,0.4,0.37267080745341613
317892,0.45977011494252873,0.2857142857142857
317893,0.3333333333333333,0.38953488372093026
317894,0.4269005847953216,0.2484472049689441
317895,0.4226190476190476,0.3855421686746988
317896,0.4906832298136646,0.36904761904761907
317897,0.4878048780487805,0.4858757062146893
317898,0.42073170731707316,0.5333333333333333
317899,0.37142857142857144,0.3374233128834356
317900,0.4393063583815029,0.23655913978494625
317901,0.3375,0.5612244897959183
317902,0.41208791208791207,0.3780487804878049
317903,0.3425414364640884,0.29608938547486036
317904,0.38271604938271603,0.4551282051282051
317905,0.4588235294117647,0.39080459770114945
317906,0.4088050314465409,0.39880952380952384
317907,0.43529411764705883,0.30538922155688625
317908,0.3855421686746988,0.367816091954023
317909,0.43023255813953487,0.27380952380952384
317910,0.44242424242424244,0.40963855421686746
317911,0.5063291139240507,0.38323353293413176
317912,0.5588235294117647,0.5925925925925926
317913,0.41916167664670656,0.45962732919254656
317914,0.45180722891566266,0.4632768361581921
317915,0.4576271186440678,0.2919254658385093
317916,0.5113636363636364,0.25824175824175827
317917,0.36363636363636365,0.5159574468085106
317918,0.34146341463414637,0.3
317919,0.43636363636363634,0.44936708860759494
317920,0.45714285714285713,0.4530386740331492
317921,0.4277456647398844,0.3216374269005848
317922,0.38181818181818183,0.3081395348837209
317923,0.5294117647058824,0.45294117647058824
317924,0.3630952380952381,0.5863874345549738
317925,0.36645962732919257,0.5454545454545454
317926,0.39655172413793105,0.4476744186046512
317927,0.3974358974358974,0.38461538461538464
317928,0.25625,0.3502824858757062
317929,0.30994152046783624,0.4808743169398907
317930,0.35185185185185186,0.4658385093167702
317931,0.34911242603550297,0.4556213017751479
317932,0.36464088397790057,0.4720496894409938
317933,0.47701149425287354,0.46111111111111114
317934,0.5121951219512195,0.5747126436781609
317935,0.40606060606060607,0.3179190751445087
317936,0.42045454545454547,0.3505747126436782
317937,0.3216374269005848,0.48823529411764705
317939,0.4124293785310734,0.4745762711864407
317938,0.3391812865497076,0.6231155778894473
317940,0.32903225806451614,0.5300546448087432
317941,0.3699421965317919,0.4367816091954023
317942,0.41358024691358025,0.40119760479041916
317943,0.2546583850931677,0.40106951871657753
317944,0.34502923976608185,0.4235294117647059
317945,0.3719512195121951,0.4171779141104294
317946,0.358974358974359,0.43452380952380953
317947,0.33727810650887574,0.43636363636363634
317948,0.4484848484848485,0.45652173913043476
317949,0.4049079754601227,0.5955056179775281
317950,0.38414634146341464,0.3063583815028902
317951,0.39444444444444443,0.3389830508474576
317952,0.32515337423312884,0.4797687861271676
317953,0.2732919254658385,0.5654450261780105
317954,0.378698224852071,0.44508670520231214
317955,0.27741935483870966,0.5519125683060109
317956,0.3314285714285714,0.3522012578616352
317957,0.33544303797468356,0.40119760479041916
317958,0.3231707317073171,0.3785310734463277
317959,0.3588235294117647,0.35502958579881655
317960,0.4294478527607362,0.45454545454545453
317962,0.294478527607362,0.44171779141104295
317963,0.4634146341463415,0.39204545454545453
317965,0.35443037974683544,0.26506024096385544
317967,0.3125,0.3905325443786982
317968,0.27439024390243905,0.57
317969,0.4012345679012346,0.4431818181818182
317966,0.3954802259887006,0.34444444444444444
317970,0.3875,0.5489130434782609
317971,0.37142857142857144,0.436046511627907
317972,0.3668639053254438,0.4378698224852071
317974,0.36419753086419754,0.3699421965317919
317975,0.44502617801047123,0.6486486486486487
317976,0.2781456953642384,0.2469879518072289
317977,0.35795454545454547,0.4076086956521739
317978,0.31176470588235294,0.38823529411764707
317979,0.40993788819875776,0.4
317980,0.4551282051282051,0.33714285714285713
317981,0.4394904458598726,0.4576271186440678
317982,0.31547619047619047,0.5224719101123596
317983,0.2981366459627329,0.4342857142857143
317984,0.31875,0.4647058823529412
317985,0.36416184971098264,0.391304347826087
317986,0.39490445859872614,0.41208791208791207
317987,0.310126582278481,0.43125
317988,0.4397905759162304,0.6229508196721312
317989,0.38461538461538464,0.3413173652694611
317990,0.28402366863905326,0.31210191082802546
317991,0.4,0.42702702702702705
317992,0.31736526946107785,0.2795031055900621
317993,0.3170731707317073,0.4228571428571429
317994,0.37579617834394907,0.3269230769230769
317973,0.33766233766233766,0.4624277456647399
317995,0.44666666666666666,0.3390804597701149
317996,0.4177215189873418,0.41317365269461076
317997,0.2822085889570552,0.5645161290322581
317998,0.3184713375796178,0.40588235294117647
317999,0.40384615384615385,0.38011695906432746
318000,0.3006134969325153,0.33540372670807456
318001,0.4968553459119497,0.3657142857142857
318002,0.34177215189873417,0.42857142857142855
318003,0.38285714285714284,0.5865921787709497
318004,0.4567901234567901,0.42441860465116277
318005,0.3254437869822485,0.32142857142857145
318006,0.4519774011299435,0.4406779661016949
318007,0.3411764705882353,0.2883435582822086
318008,0.33962264150943394,0.41317365269461076
318009,0.3161290322580645,0.33121019108280253
318010,0.4166666666666667,0.33727810650887574
318011,0.40106951871657753,0.5873015873015873
318012,0.3076923076923077,0.25157232704402516
318013,0.3269230769230769,0.48554913294797686
318014,0.34911242603550297,0.3687150837988827
318015,0.4166666666666667,0.4508670520231214
318016,0.3525641025641026,0.3941176470588235
318017,0.34782608695652173,0.3392857142857143
318018,0.29559748427672955,0.3132530120481928
318019,0.2578616352201258,0.453416149068323
318020,0.4032258064516129,0.6210526315789474
318021,0.42196531791907516,0.3712574850299401
318022,0.5168539325842697,0.39655172413793105
318023,0.4457831325301205,0.40860215053763443
318024,0.2976190476190476,0.4375
318025,0.294478527607362,0.5609756097560976
318026,0.325,0.2967741935483871
318027,0.391025641025641,0.28735632183908044
318028,0.37423312883435583,0.43125
318029,0.47093023255813954,0.37267080745341613
318030,0.2883435582822086,0.3615819209039548
318031,0.4685714285714286,0.4375
318032,0.39622641509433965,0.3125
318033,0.3032258064516129,0.2981366459627329
318034,0.25161290322580643,0.49700598802395207
318035,0.372972972972973,0.5894736842105263
318036,0.4576271186440678,0.3333333333333333
318037,0.4742857142857143,0.39664804469273746
318038,0.48502994011976047,0.4427083333333333
318040,0.3668639053254438,0.4817073170731707
318041,0.43529411764705883,0.37349397590361444
318042,0.3782051282051282,0.30994152046783624
318043,0.38414634146341464,0.42138364779874216
318044,0.4418604651162791,0.36363636363636365
318045,0.3493975903614458,0.450261780104712
318046,0.4556213017751479,0.4967741935483871
318047,0.36942675159235666,0.296969696969697
318048,0.2848101265822785,0.27672955974842767
318049,0.3051948051948052,0.4523809523809524
318050,0.31666666666666665,0.510752688172043
318051,0.4827586206896552,0.3393939393939394
318052,0.42424242424242425,0.4152046783625731
318053,0.5178571428571429,0.3858695652173913
318054,0.38011695906432746,0.4725274725274725
318055,0.40476190476190477,0.5272727272727272
318056,0.4583333333333333,0.41420118343195267
318057,0.44155844155844154,0.29069767441860467
318058,0.3515151515151515,0.453416149068323
318059,0.3795180722891566,0.294478527607362
318060,0.3475609756097561,0.4473684210526316
318061,0.4723926380368098,0.47530864197530864
318062,0.3950617283950617,0.2891566265060241
318063,0.3333333333333333,0.37790697674418605
318064,0.44242424242424244,0.46540880503144655
318065,0.38922155688622756,0.3727810650887574
318067,0.4425287356321839,0.3270440251572327
318068,0.3128834355828221,0.47093023255813954
318069,0.267515923566879,0.4508670520231214
318070,0.39444444444444443,0.4656084656084656
318071,0.4011627906976744,0.3352272727272727
318072,0.34146341463414637,0.4074074074074074
318073,0.45454545454545453,0.45108695652173914
318074,0.4,0.43902439024390244
318075,0.2754491017964072,0.3684210526315789
318076,0.4472049689440994,0.4050632911392405
318078,0.35359116022099446,0.29375
318079,0.42168674698795183,0.379746835443038
318080,0.38323353293413176,0.45604395604395603
318081,0.46285714285714286,0.325
318082,0.3105590062111801,0.43529411764705883
318083,0.2948717948717949,0.42613636363636365
318084,0.37790697674418605,0.4322916666666667
318085,0.4540229885057471,0.3695652173913043
318086,0.33532934131736525,0.3231707317073171
318087,0.42045454545454547,0.3902439024390244
318088,0.4406779661016949,0.41798941798941797
318089,0.41358024691358025,0.4883720930232558
318090,0.2484472049689441,0.42045454545454547
318091,0.43209876543209874,0.41975308641975306
318092,0.5,0.36363636363636365
318093,0.34545454545454546,0.32098765432098764
318094,0.4268292682926829,0.3670886075949367
318095,0.4152046783625731,0.4576271186440678
318096,0.5351351351351351,0.4024390243902439
318097,0.28846153846153844,0.3312883435582822
318098,0.33112582781456956,0.39766081871345027
318099,0.40372670807453415,0.4205128205128205
318100,0.3742690058479532,0.38235294117647056
318101,0.3433734939759036,0.32098765432098764
318102,0.48333333333333334,0.41818181818181815
318103,0.4186046511627907,0.41361256544502617
318104,0.4873417721518987,0.4157303370786517
318105,0.296969696969697,0.4046242774566474
318106,0.45454545454545453,0.39285714285714285
318107,0.3333333333333333,0.3780487804878049
318108,0.39644970414201186,0.3902439024390244
318109,0.4,0.3584905660377358
318110,0.4,0.3615819209039548
318111,0.5494505494505495,0.4176470588235294
318112,0.38414634146341464,0.3791208791208791
318113,0.4240506329113924,0.5064935064935064
318114,0.3817204301075269,0.4011627906976744
318115,0.4913294797687861,0.37142857142857144
318116,0.3433734939759036,0.4880952380952381
318117,0.4,0.3558282208588957
318118,0.44571428571428573,0.37888198757763975
318119,0.27631578947368424,0.34705882352941175
318120,0.4277456647398844,0.3905325443786982
318121,0.36585365853658536,0.3271604938271605
318122,0.39779005524861877,0.32075471698113206
318123,0.4152046783625731,0.345679012345679
318124,0.4024390243902439,0.3735632183908046
318125,0.310126582278481,0.37777777777777777
318126,0.4567901234567901,0.5111111111111111
318127,0.3780487804878049,0.36416184971098264
318128,0.40522875816993464,0.46794871794871795
318129,0.3551912568306011,0.38461538461538464
318130,0.46629213483146065,0.45077720207253885
318131,0.35555555555555557,0.4444444444444444
318132,0.4074074074074074,0.4049079754601227
318133,0.436046511627907,0.4303030303030303
318134,0.36257309941520466,0.36813186813186816
318135,0.4941860465116279,0.40853658536585363
318136,0.3668639053254438,0.2981366459627329
318137,0.36312849162011174,0.22784810126582278
318138,0.39759036144578314,0.3575757575757576
318139,0.38650306748466257,0.37209302325581395
318140,0.345679012345679,0.4083769633507853
318141,0.48466257668711654,0.4777777777777778
318142,0.4662576687116564,0.36
318143,0.432258064516129,0.41139240506329117
318144,0.296969696969697,0.37058823529411766
318145,0.5314285714285715,0.47474747474747475
318146,0.391304347826087,0.45108695652173914
318147,0.3795180722891566,0.40853658536585363
318148,0.41818181818181815,0.4110429447852761
318149,0.3588235294117647,0.37222222222222223
318150,0.4444444444444444,0.4260355029585799
