game_pk,home_pitching_qs_rate_rolling_10,away_pitching_qs_rate_rolling_10
317775,,
318969,1.0,1.0
317733,,
317734,,
317735,,
317736,,
317738,,
317739,,
317742,,0.0
317746,,
317737,,
317740,,
317741,,
317743,,
317744,0.0,1.0
317745,,
317747,1.0,0.5
317748,,
317749,,1.0
317750,1.0,1.0
317751,1.0,1.0
317752,1.0,1.0
317753,1.0,1.0
317754,1.0,0.0
317755,1.0,0.0
317756,0.0,1.0
317757,1.0,0.0
317758,0.0,0.0
317759,1.0,1.0
317760,0.6666666666666666,0.6666666666666666
317761,0.0,0.0
317762,0.0,0.5
317763,0.0,0.0
317764,1.0,1.0
317765,1.0,0.5
317766,1.0,0.5
317767,0.5,1.0
317768,1.0,0.5
317769,0.5,0.3333333333333333
317770,0.5,0.5
317771,0.0,0.6666666666666666
317772,1.0,0.0
317773,0.0,0.0
317774,1.0,1.0
317776,0.0,0.0
317777,0.5,0.3333333333333333
317778,0.0,0.5
317779,0.5,0.5
317780,0.3333333333333333,0.3333333333333333
317781,1.0,0.3333333333333333
317782,0.3333333333333333,0.3333333333333333
317783,0.3333333333333333,0.6666666666666666
317784,1.0,0.25
317785,0.5,0.6666666666666666
317786,0.6666666666666666,0.3333333333333333
317787,1.0,0.3333333333333333
317788,0.6666666666666666,0.5
317789,0.6666666666666666,0.0
317790,0.3333333333333333,0.5
317791,0.6666666666666666,0.6666666666666666
317792,0.25,0.0
317793,1.0,0.25
317794,0.25,0.5
317796,0.6,0.75
317797,0.5,0.25
317798,0.75,0.5
317799,0.5,1.0
317800,0.5,0.4
317801,0.25,0.6
317802,0.6666666666666666,0.3333333333333333
317803,0.75,0.75
317804,0.25,0.5
317805,0.2,0.25
317806,0.8,0.2
317807,0.4,0.4
317808,0.25,0.75
317809,0.75,0.4
317810,0.6666666666666666,0.8
317811,0.4,0.4
317812,0.8,0.6
317813,0.6,1.0
317814,0.6,0.5
317815,0.5,0.25
317816,0.4,0.6666666666666666
317817,0.75,0.25
317818,0.6,0.8
317819,0.2,0.4
317820,0.3333333333333333,0.4
317821,0.8333333333333334,0.5
317822,0.8,0.3333333333333333
317823,0.5,0.5
317824,0.6666666666666666,0.8
317825,0.5,0.5714285714285714
317826,0.4,0.2
317827,0.6,0.4
317828,0.5,0.3333333333333333
317829,0.5,0.5
317830,0.5,0.6666666666666666
317831,0.5714285714285714,0.5714285714285714
317832,0.8571428571428571,0.5714285714285714
317833,0.8333333333333334,0.2
317834,0.6,0.6666666666666666
317835,0.42857142857142855,0.6666666666666666
317836,0.3333333333333333,0.42857142857142855
317837,0.8333333333333334,0.5
317838,0.5,0.5714285714285714
317839,0.3333333333333333,0.8333333333333334
317840,0.7142857142857143,0.42857142857142855
317841,0.5,0.3333333333333333
317842,0.16666666666666666,0.5714285714285714
317843,0.5714285714285714,0.2857142857142857
317844,0.42857142857142855,0.42857142857142855
317845,0.42857142857142855,0.5714285714285714
317846,0.5,0.5
317847,0.875,0.625
317848,0.7142857142857143,0.3333333333333333
317849,0.6666666666666666,0.7142857142857143
317850,0.375,0.5714285714285714
317851,0.2857142857142857,0.375
317852,0.7142857142857143,0.5714285714285714
317853,0.5555555555555556,0.625
317854,0.42857142857142855,0.7142857142857143
317855,0.625,0.375
317856,0.5714285714285714,0.2857142857142857
317857,0.14285714285714285,0.625
317858,0.5,0.375
317859,0.375,0.375
317860,0.375,0.625
317861,0.5555555555555556,0.4444444444444444
317862,0.8888888888888888,0.5555555555555556
317863,0.625,0.2857142857142857
317864,0.7142857142857143,0.625
317865,0.4444444444444444,0.625
317866,0.375,0.4444444444444444
317867,0.625,0.625
317868,0.6,0.5555555555555556
317869,0.5,0.75
317870,0.6666666666666666,0.3333333333333333
317871,0.5,0.25
317872,0.125,0.6666666666666666
317873,0.625,0.5555555555555556
317874,0.5555555555555556,0.6666666666666666
317875,0.8,0.5555555555555556
317876,0.4444444444444444,0.1111111111111111
317877,0.4444444444444444,0.6666666666666666
317878,0.3333333333333333,0.6
317879,0.5555555555555556,0.6666666666666666
317880,0.4444444444444444,0.7777777777777778
317881,0.3333333333333333,0.3
317882,0.4444444444444444,0.2222222222222222
317883,0.5555555555555556,0.6
317884,0.5,0.4
317885,0.6,0.5
317886,0.6,0.25
317887,0.6,0.7
317888,0.8,0.5
317889,0.4,0.7
317890,0.4,0.2
317891,0.4,0.7
317892,0.4,0.5
317893,0.5,0.7
317894,0.5,0.7
317895,0.3,0.4
317896,0.4444444444444444,0.3
317897,0.5,0.7
317898,0.6,0.6
317899,0.6,0.4
317900,0.6,0.5
317901,0.6,0.2222222222222222
317902,0.7,0.7
317903,0.9,0.5
317904,0.4,0.6
317905,0.5,0.2
317906,0.4,0.6
317907,0.3,0.5
317908,0.6,0.6
317909,0.5,0.6
317910,0.3,0.4
317911,0.5,0.3
317912,0.4,0.7
317913,0.6,0.4
317914,0.6,0.5
317915,0.7,0.4
317916,0.7,0.5
317917,0.6,0.2
317918,0.9,0.5
317919,0.4,0.6
317920,0.5,0.2
317921,0.3,0.6
317922,0.4,0.6
317923,0.5,0.4
317924,0.7,0.8
317925,0.6,0.5
317926,0.4,0.5
317927,0.7,0.5
317928,0.3,0.6
317929,0.7,0.3
317930,0.4,0.3
317931,0.8,0.7
317932,0.4,0.7
317933,0.4,0.1
317934,0.4,0.5
317935,0.4,0.6
317936,0.5,0.7
317937,0.6,0.7
317939,0.6,0.4
317938,0.7,0.8
317940,0.5,0.6
317941,0.4,0.5
317942,0.7,0.6
317943,0.3,0.7
317944,0.6,0.4
317945,0.4,0.3
317946,0.8,0.8
317947,0.4,0.8
317948,0.4,0.1
317949,0.4,0.5
317950,0.4,0.7
317951,0.5,0.8
317952,0.6,0.7
317953,0.7,0.9
317954,0.5,0.5
317955,0.5,0.7
317956,0.5,0.4
317957,0.6,0.6
317958,0.4,0.6
317959,0.5,0.4
317960,0.3,0.3
317962,0.4,0.8
317963,0.4,0.2
317965,0.4,0.6
317967,0.6,0.7
317968,0.7,0.8
317969,0.4,0.5
317966,0.4,0.8
317970,0.7,0.6
317971,0.2,0.3
317972,0.6,0.6
317974,0.2,0.5
317975,0.9,0.4
317976,0.4,0.6
317977,0.4,0.9
317978,0.4,0.7
317979,0.3,0.5
317980,0.5,0.6
317981,0.7,0.6
317982,0.2,0.3
317983,0.6,0.6
317984,0.6,0.4
317985,0.4,0.8
317986,0.2,0.5
317987,0.4,0.2
317988,0.8,0.4
317989,0.4,0.6
317990,0.7,0.5
317991,0.6,0.9
317992,0.4,0.8
317993,0.5,0.5
317994,0.4,0.8
317973,0.5,0.3
317995,0.6,0.6
317996,0.7,0.6
317997,0.2,0.3
317998,0.7,0.6
317999,0.6,0.3
318000,0.4,0.9
318001,0.2,0.4
318002,0.5,0.2
318003,0.8,0.4
318004,0.4,0.6
318005,0.6,0.5
318006,0.6,0.8
318007,0.5,0.9
318008,0.6,0.6
318009,0.5,0.8
318010,0.7,0.6
318011,0.6,0.2
318012,0.4,0.8
318013,0.4,0.3
318014,0.6,0.5
318015,0.6,0.8
318016,0.6,0.7
318017,0.5,0.8
318018,0.4,0.6
318019,0.9,0.3
318020,0.6,0.3
318021,0.6,0.5
318022,0.4,0.5
318023,0.6,0.4
318024,0.2,0.4
318025,0.9,0.1
318026,0.4,0.4
318027,0.7,0.7
318028,0.6,0.6
318029,0.7,0.6
318030,0.6,0.4
318031,0.8,0.8
318032,0.6,0.8
318033,0.5,0.6
318034,0.8,0.3
318035,0.5,0.4
318036,0.5,0.6
318037,0.4,0.4
318038,0.7,0.4
318040,0.9,0.1
318041,0.4,0.3
318042,0.6,0.8
318043,0.7,0.5
318044,0.7,0.6
318045,0.5,0.3
318046,0.7,0.7
318047,0.6,0.9
318048,0.6,0.7
318049,0.8,0.4
318050,0.5,0.4
318051,0.6,0.5
318052,0.4,0.3
318053,0.7,0.3
318054,0.1,0.3
318055,0.9,0.1
318056,0.4,0.3
318057,0.6,0.7
318058,0.6,0.6
318059,0.7,0.7
318060,0.6,0.3
318061,0.7,0.7
318062,0.7,0.8
318063,0.7,0.4
318064,0.4,0.7
318065,0.5,0.6
318067,0.3,0.7
318068,0.7,0.1
318069,0.8,0.1
318070,0.2,0.3
318071,0.4,0.6
318072,0.7,0.7
318073,0.7,0.2
318074,0.7,0.6
318075,0.8,0.4
318076,0.5,0.7
318078,0.6,0.7
318079,0.7,0.6
318080,0.2,0.2
318081,0.4,0.6
318082,0.6,0.2
318083,0.8,0.1
318084,0.3,0.3
318085,0.4,0.5
318086,0.6,0.4
318087,0.9,0.7
318088,0.7,0.2
318089,0.6,0.6
318090,0.7,0.5
318091,0.4,0.8
318092,0.7,0.6
318093,0.6,0.6
318094,0.7,0.6
318095,0.3,0.2
318096,0.3,0.5
318097,0.7,0.3
318098,0.8,0.1
318099,0.3,0.3
318100,0.4,0.6
318101,0.5,0.4
318102,0.9,0.6
318103,0.8,0.3
318104,0.6,0.5
318105,0.7,0.4
318106,0.7,0.7
318107,0.5,0.6
318108,0.7,0.6
318109,0.3,0.3
318110,0.4,0.4
318111,0.9,0.5
318112,0.8,0.3
318113,0.8,0.5
318114,0.3,0.5
318115,0.3,0.4
318116,0.4,0.9
318117,0.3,0.5
318118,0.6,0.7
318119,0.7,0.6
318120,0.7,0.4
318121,0.7,0.3
318122,0.3,0.1
318123,0.4,0.3
318124,0.8,0.7
318125,0.7,0.4
318126,0.4,0.8
318127,0.5,0.5
318128,0.8,0.5
318129,0.3,0.5
318130,0.2,0.4
318131,0.4,0.9
318132,0.3,0.4
318133,0.6,0.8
318134,0.6,0.5
318135,0.6,0.4
318136,0.6,0.4
318137,0.4,0.1
318138,0.4,0.4
318139,0.8,0.6
318140,0.7,0.4
318141,0.4,0.8
318142,0.6,0.4
318143,0.8,0.5
318144,0.3,0.5
318145,0.2,0.3
318146,0.3,0.9
318147,0.3,0.4
318148,0.6,0.8
