game_pk,home_batting_k_pct_rolling_10,away_batting_k_pct_rolling_10
317775,,
318969,0.2564102564102564,0.10256410256410256
317733,,
317734,,
317735,,
317736,,
317738,,
317739,,
317742,,0.2
317746,,
317737,,
317740,,
317741,,
317743,,
317744,0.22580645161290322,0.30303030303030304
317745,,
317747,0.21739130434782608,0.15942028985507245
317748,,
317749,,0.13513513513513514
317750,0.20689655172413793,0.25806451612903225
317751,0.12903225806451613,0.25
317752,0.23333333333333334,0.38235294117647056
317753,0.12903225806451613,0.08333333333333333
317754,0.16666666666666666,0.23728813559322035
317755,0.25806451612903225,0.3548387096774194
317756,0.3,0.2835820895522388
317757,0.10714285714285714,0.1875
317758,0.35294117647058826,0.16216216216216217
317759,0.21428571428571427,0.25
317760,0.20952380952380953,0.1619047619047619
317761,0.28125,0.16216216216216217
317762,0.16666666666666666,0.14285714285714285
317763,0.24489795918367346,0.2857142857142857
317764,0.21212121212121213,0.3125
317765,0.16666666666666666,0.23809523809523808
317766,0.11940298507462686,0.296875
317767,0.18461538461538463,0.30303030303030304
317768,0.15625,0.14492753623188406
317769,0.1774193548387097,0.23711340206185566
317770,0.22580645161290322,0.30303030303030304
317771,0.28421052631578947,0.24528301886792453
317772,0.16129032258064516,0.15384615384615385
317773,0.25757575757575757,0.17391304347826086
317774,0.16393442622950818,0.20588235294117646
317776,0.25,0.18571428571428572
317777,0.22388059701492538,0.1743119266055046
317778,0.19101123595505617,0.24
317779,0.29411764705882354,0.2463768115942029
317780,0.17391304347826086,0.24
317781,0.15625,0.26881720430107525
317782,0.21323529411764705,0.26548672566371684
317783,0.1864406779661017,0.26262626262626265
317784,0.21428571428571427,0.22556390977443608
317785,0.22142857142857142,0.24509803921568626
317786,0.25510204081632654,0.2857142857142857
317787,0.13186813186813187,0.16161616161616163
317788,0.18085106382978725,0.15384615384615385
317789,0.18811881188118812,0.19047619047619047
317790,0.18947368421052632,0.20666666666666667
317791,0.20618556701030927,0.25252525252525254
317792,0.28125,0.21649484536082475
317793,0.16030534351145037,0.25984251968503935
317794,0.23214285714285715,0.25
317796,0.20710059171597633,0.20155038759689922
317797,0.25757575757575757,0.2900763358778626
317798,0.17054263565891473,0.13636363636363635
317799,0.22302158273381295,0.20618556701030927
317800,0.18604651162790697,0.16022099447513813
317801,0.18548387096774194,0.22404371584699453
317802,0.1504424778761062,0.2916666666666667
317803,0.2109375,0.26119402985074625
317804,0.17355371900826447,0.22556390977443608
317805,0.2865853658536585,0.23529411764705882
317806,0.1952662721893491,0.23636363636363636
317807,0.2376237623762376,0.25280898876404495
317808,0.19333333333333333,0.2647058823529412
317809,0.22137404580152673,0.24404761904761904
317810,0.23809523809523808,0.1858974358974359
317811,0.25,0.2621951219512195
317812,0.21893491124260356,0.1797752808988764
317813,0.2261904761904762,0.23622047244094488
317814,0.175,0.16113744075829384
317815,0.17293233082706766,0.18309859154929578
317816,0.18181818181818182,0.23148148148148148
317817,0.14685314685314685,0.2713178294573643
317818,0.22981366459627328,0.26900584795321636
317819,0.1895424836601307,0.20958083832335328
317820,0.2670157068062827,0.25
317821,0.2731707317073171,0.18421052631578946
317822,0.1952662721893491,0.22
317823,0.2717948717948718,0.27835051546391754
317824,0.21568627450980393,0.2389937106918239
317825,0.20103092783505155,0.17813765182186234
317826,0.15730337078651685,0.16201117318435754
317827,0.14942528735632185,0.2625
317828,0.18433179723502305,0.1941747572815534
317829,0.14691943127962084,0.25
317830,0.23684210526315788,0.23444976076555024
317831,0.23694779116465864,0.27510917030567683
317832,0.2396694214876033,0.2079646017699115
317833,0.18226600985221675,0.20320855614973263
317834,0.24277456647398843,0.1642512077294686
317835,0.20600858369098712,0.21568627450980393
317836,0.2315270935960591,0.28125
