game_pk,home_fielding_e_per_g_rolling_10,away_fielding_e_per_g_rolling_10
317775,,
318969,1.0,1.0
317733,,
317734,,
317735,,
317736,,
317738,,
317739,,
317742,,0.0
317746,,
317737,,
317740,,
317741,,
317743,,
317744,3.0,0.0
317745,,
317747,0.5,0.5
317748,,
317749,,0.0
317750,0.0,1.0
317751,1.0,0.0
317752,0.0,1.0
317753,4.0,0.0
317754,1.0,0.5
317755,2.0,0.0
317756,2.5,0.0
317757,0.0,0.0
317758,1.0,0.0
317759,0.0,0.0
317760,0.6666666666666666,0.6666666666666666
317761,0.0,3.0
317762,1.0,0.0
317763,0.0,1.0
317764,1.0,1.0
317765,0.0,0.5
317766,0.5,1.0
317767,1.0,0.5
317768,2.0,1.5
317769,0.5,0.6666666666666666
317770,1.5,0.5
317771,1.6666666666666667,0.0
317772,0.5,1.0
317773,1.0,0.5
317774,0.5,0.0
317776,0.0,1.5
317777,0.5,0.3333333333333333
317778,0.0,1.0
317779,0.5,0.5
317780,0.6666666666666666,1.3333333333333333
317781,1.3333333333333333,0.3333333333333333
317782,1.0,0.6666666666666666
317783,0.6666666666666666,0.6666666666666666
317784,0.3333333333333333,0.5
317785,0.75,0.6666666666666666
317786,0.6666666666666666,0.3333333333333333
317787,0.3333333333333333,0.3333333333333333
317788,0.6666666666666666,0.5
317789,1.3333333333333333,2.0
317790,0.6666666666666666,0.25
317791,0.3333333333333333,0.3333333333333333
317792,2.0,1.6666666666666667
317793,1.0,1.25
317794,0.75,0.5
317796,0.6,0.75
317797,0.5,1.0
317798,0.5,0.25
317799,0.5,1.0
317800,0.5,0.4
317801,0.5,0.6
317802,0.3333333333333333,0.6666666666666666
317803,0.5,0.75
317804,1.0,1.0
317805,1.6,1.5
317806,0.8,1.0
317807,0.6,0.4
317808,0.5,0.75
317809,0.5,0.4
317810,0.5,0.6
317811,0.4,1.2
317812,0.6,0.4
317813,0.4,0.75
317814,0.4,0.6666666666666666
317815,1.5,1.75
317816,0.4,0.5
317817,0.25,0.5
317818,0.6,0.6
317819,0.8,0.8
317820,1.5,1.2
317821,0.6666666666666666,0.3333333333333333
317822,0.4,0.5
317823,0.6666666666666666,1.0
317824,0.3333333333333333,0.8
317825,0.3333333333333333,0.5714285714285714
317826,1.2,2.0
317827,0.2,0.4
317828,0.3333333333333333,0.6666666666666666
317829,1.3333333333333333,1.0
317830,0.5,0.6666666666666666
317831,0.42857142857142855,0.7142857142857143
317832,0.7142857142857143,0.2857142857142857
317833,0.8333333333333334,0.8
317834,0.8,0.16666666666666666
317835,0.5714285714285714,1.3333333333333333
317836,1.0,1.0
317837,0.5,0.5
317838,0.5,0.5714285714285714
317839,1.6666666666666667,0.6666666666666666
317840,0.2857142857142857,1.4285714285714286
317841,0.3333333333333333,0.3333333333333333
317842,0.8333333333333334,0.42857142857142855
317843,0.2857142857142857,0.5714285714285714
317844,1.2857142857142858,1.0
317845,0.42857142857142855,0.8571428571428571
317846,0.375,0.625
317847,0.875,0.25
317848,0.8571428571428571,0.6666666666666666
317849,0.6666666666666666,0.2857142857142857
317850,0.75,1.2857142857142858
317851,0.8571428571428571,1.0
317852,0.5714285714285714,0.5714285714285714
317853,0.4444444444444444,0.5
317854,1.4285714285714286,0.5714285714285714
317855,0.25,1.375
317856,0.2857142857142857,0.42857142857142855
317857,0.8571428571428571,0.375
317858,0.25,0.75
317859,1.5,0.875
317860,0.375,0.875
317861,0.3333333333333333,0.7777777777777778
317862,0.7777777777777778,0.2222222222222222
317863,0.75,0.8571428571428571
317864,0.5714285714285714,0.25
317865,1.0,1.25
317866,0.875,1.0
317867,0.5,0.5
317868,0.4,0.4444444444444444
317869,1.625,0.75
317870,0.3333333333333333,1.2222222222222223
317871,0.25,0.375
317872,0.875,0.4444444444444444
317873,0.5,0.8888888888888888
317874,0.7777777777777778,0.2222222222222222
317875,0.9,1.1111111111111112
317876,0.2222222222222222,0.7777777777777778
317877,0.8888888888888888,0.5555555555555556
317878,0.6666666666666666,0.5
317879,1.5555555555555556,0.4444444444444444
317880,0.8888888888888888,0.7777777777777778
317881,1.3333333333333333,1.3
317882,0.2222222222222222,0.3333333333333333
317883,0.5555555555555556,1.1
317884,1.1,0.7
317885,0.5,0.3
317886,0.3,0.75
317887,0.7,0.2
317888,0.8,1.1
317889,1.1,0.4
317890,0.2,0.8
317891,0.9,0.6
317892,0.8,0.4
317893,1.4,0.4
317894,0.8,0.7
317895,1.3,1.0
317896,0.4444444444444444,0.3
317897,0.2,0.4
317898,0.5,1.2
317899,1.1,0.8
317900,0.7,0.2
317901,0.4,0.7777777777777778
317902,0.7,0.2
317903,0.8,0.7
317904,1.1,0.4
317905,0.3,0.9
317906,0.9,0.8
317907,0.6,0.5
317908,1.3,0.4
317909,0.8,0.7
317910,1.5,0.9
317911,0.5,0.5
317912,0.2,0.4
317913,0.9,1.0
317914,0.6,1.2
317915,1.1,0.8
317916,0.7,0.2
317917,0.4,0.7
317918,0.8,0.7
317919,1.1,0.5
317920,0.2,0.7
317921,0.5,0.5
317922,0.9,0.6
317923,0.5,0.4
317924,0.2,0.3
317925,0.4,1.1
317926,0.7,1.2
317927,0.4,0.7
317928,0.7,0.2
317929,0.5,0.8
317930,1.1,1.2
317931,0.6,1.1
317932,0.7,0.7
317933,0.6,0.7
317934,0.0,0.3
317935,0.7,0.5
317936,0.9,1.3
317937,0.6,0.6
317939,0.7,0.6
317938,0.4,0.4
317940,0.4,0.7
317941,0.7,1.4
317942,0.4,0.6
317943,1.0,0.4
317944,0.5,0.9
317945,0.9,1.1
317946,0.6,1.1
317947,0.7,0.5
317948,0.6,0.6
317949,0.1,0.3
317950,0.7,0.4
317951,0.9,1.0
317952,0.8,0.6
317953,0.4,0.4
317954,0.6,0.5
317955,0.5,0.7
317956,0.7,1.6
317957,0.2,0.5
317958,1.2,0.6
317959,0.5,0.7
317960,0.7,0.9
317962,0.8,0.5
317963,0.6,0.9
317965,0.7,0.4
317967,0.8,0.5
317968,0.5,0.4
317969,0.5,0.5
317966,0.8,1.2
317970,0.8,0.6
317971,0.8,0.2
317972,0.5,0.5
317974,0.8,0.4
317975,0.4,0.2
317976,0.5,0.6
317977,0.7,0.9
317978,1.2,0.5
317979,0.6,0.7
317980,0.7,0.7
317981,0.8,0.6
317982,0.7,0.4
317983,0.7,0.5
317984,0.7,0.9
317985,0.7,1.2
317986,0.7,0.4
317987,0.7,0.4
317988,0.4,0.3
317989,0.4,0.5
317990,0.7,0.2
317991,0.9,0.9
317992,1.1,0.6
317993,1.5,0.8
317994,0.9,0.5
317973,0.7,0.8
317995,0.6,0.7
317996,0.8,0.6
317997,0.6,0.4
317998,0.8,0.6
317999,0.7,0.7
318000,0.6,1.1
318001,0.7,0.3
318002,0.5,0.3
318003,0.4,0.4
318004,0.4,0.5
318005,0.7,0.2
318006,0.9,0.9
318007,1.2,0.8
318008,1.3,0.8
318009,0.9,0.5
318010,0.8,0.6
318011,0.6,0.4
318012,0.7,1.1
318013,0.5,0.3
318014,0.9,0.2
318015,1.0,0.8
318016,1.4,1.0
318017,1.0,0.3
318018,0.3,0.6
318019,0.9,0.3
318020,0.5,0.5
318021,0.6,1.0
318022,0.4,1.0
318023,1.1,0.3
318024,0.6,0.3
318025,0.8,0.7
318026,0.4,0.6
318027,1.4,0.9
318028,0.5,0.5
318029,0.7,0.8
318030,1.0,0.3
318031,0.3,0.9
318032,0.7,0.3
318033,0.3,0.4
318034,0.6,0.3
318035,0.5,0.6
318036,0.6,1.0
318037,0.5,1.1
318038,1.1,0.3
318040,0.6,0.5
318041,0.5,1.1
318042,1.1,0.9
318043,0.4,0.4
318044,0.9,1.1
318045,1.2,0.5
318046,0.4,1.1
318047,0.9,0.1
318048,0.2,0.4
318049,0.4,0.3
318050,0.3,0.6
318051,0.6,0.8
318052,0.5,1.0
318053,1.1,0.4
318054,0.6,0.3
318055,0.4,0.5
318056,0.4,1.0
318057,1.0,0.9
318058,0.3,0.5
318059,0.9,1.2
318060,1.2,0.5
318061,0.4,1.0
318062,0.9,0.2
318063,0.4,0.5
318064,0.4,0.9
318065,0.5,0.8
318067,0.3,0.8
318068,1.3,0.5
318069,0.5,0.5
318070,0.4,1.0
318071,0.6,0.9
318072,0.4,0.7
318073,1.0,0.6
318074,1.0,0.3
318075,0.2,0.6
318076,0.4,0.9
318078,0.2,0.3
318079,0.9,0.6
318080,1.0,0.5
318081,0.3,0.6
318082,1.3,0.5
318083,0.2,0.5
318084,0.4,1.1
318085,0.7,1.0
318086,0.3,0.6
318087,0.4,0.8
318088,0.8,0.6
318089,1.1,0.2
318090,0.3,0.5
318091,0.3,0.6
318092,1.1,0.9
318093,0.3,0.4
318094,0.9,0.6
318095,0.8,0.6
318096,0.4,0.6
318097,1.4,0.4
318098,0.2,0.5
318099,0.4,1.1
318100,0.6,1.0
318101,0.4,0.6
318102,0.4,0.8
318103,0.8,0.6
318104,1.3,0.4
318105,0.4,0.6
318106,1.0,0.6
318107,0.4,0.3
318108,0.7,0.6
318109,0.6,0.3
318110,0.4,0.7
318111,0.5,0.9
318112,0.9,0.7
318113,0.2,1.2
318114,1.1,0.6
318115,0.4,0.4
318116,0.5,0.3
318117,0.9,0.5
318118,1.0,0.8
318119,1.3,0.5
318120,0.6,0.6
318121,0.9,0.4
318122,0.7,0.4
318123,0.6,0.4
318124,0.9,1.1
318125,0.4,0.4
318126,0.3,0.4
318127,0.3,0.4
318128,0.3,1.1
318129,1.3,0.7
318130,0.5,0.5
318131,0.3,0.6
318132,0.8,0.5
318133,1.0,0.6
318134,1.0,0.5
318135,0.4,0.3
318136,0.9,0.4
318137,0.8,0.1
318138,0.6,0.3
318139,0.9,1.0
318140,0.7,0.5
318141,0.4,0.6
318142,0.4,0.4
318143,0.5,1.1
318144,1.3,0.7
318145,0.8,0.4
318146,0.3,0.7
318147,0.7,0.5
318148,1.0,0.3
