game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
265450,2010-08-07,425827,431148,Jeremy Bonderman,Scott Kazmir,Detroit Tigers,Los Angeles Angels,4.1,5.0,4,3,4,1,4,0,4,1,5,3,0,0,0.0,0.0,0.0,0.0,86,76,49,50,0,0,2,1,0,0,21,18,5,6,3,5,0,1,1,0,0,0,0,0,0,0
265451,2010-08-07,282332,407793,CC Sabathia,John Lackey,New York Yankees,Boston Red Sox,8.0,6.0,6,8,2,5,2,5,1,3,4,7,1,0,0.0,0.0,0.0,0.0,101,116,62,69,0,0,0,0,0,0,30,29,11,6,8,5,1,0,0,1,0,0,0,0,0,0
265452,2010-08-07,119154,425856,Kevin Millwood,Gavin Floyd,Baltimore Orioles,Chicago White Sox,6.0,7.0,4,6,1,2,1,2,2,2,2,5,1,1,0.0,0.0,0.0,0.0,98,101,59,63,0,0,0,0,0,0,22,26,9,7,5,6,0,1,0,0,0,0,0,0,0,0
265453,2010-08-07,448694,450172,Randy Wells,Edinson Volquez,Chicago Cubs,Cincinnati Reds,7.0,6.2,5,6,3,1,3,1,2,4,3,2,1,0,0.0,0.0,0.0,0.0,83,105,55,59,0,0,0,0,0,0,27,28,4,11,13,5,0,0,1,0,0,0,0,0,0,0
265454,2010-08-07,456027,407822,Ross Ohlendorf,Jorge De La Rosa,Pittsburgh Pirates,Colorado Rockies,6.0,5.1,4,5,2,3,1,3,1,4,6,5,0,1,0.0,0.0,0.0,0.0,98,113,63,66,0,0,0,0,0,0,23,25,2,8,10,3,0,0,0,0,0,0,0,0,0,0
265455,2010-08-07,150116,408206,Randy Wolf,Brett Myers,Milwaukee Brewers,Houston Astros,6.2,6.0,9,7,2,4,2,4,1,1,4,2,0,1,0.0,0.0,0.0,0.0,111,78,75,55,0,0,0,0,0,0,30,25,8,9,8,6,1,0,0,1,0,0,0,0,0,0
265456,2010-08-07,456102,136600,David Pauley,Bruce Chen,Seattle Mariners,Kansas City Royals,5.1,7.0,5,3,2,1,2,1,3,0,4,4,0,1,0.0,0.0,0.0,0.0,90,92,57,64,0,0,0,0,0,0,25,24,6,8,7,9,0,1,1,0,0,0,0,0,0,0
265457,2010-08-07,433584,134321,Roberto Hernandez,Carl Pavano,Cleveland Indians,Minnesota Twins,7.1,7.0,10,7,5,2,5,2,0,4,3,6,2,0,0.0,0.0,0.0,0.0,103,108,66,68,1,0,0,0,0,0,31,31,4,7,13,7,0,1,1,0,0,0,0,0,0,0
265458,2010-08-07,430935,276371,Cole Hamels,Johan Santana,Philadelphia Phillies,New York Mets,7.0,7.1,6,5,1,0,1,0,0,3,11,6,1,0,0.0,0.0,0.0,0.0,99,102,78,68,0,0,0,1,0,0,27,30,5,6,5,10,0,1,1,0,0,0,0,0,0,0
265459,2010-08-07,150438,453385,Rodrigo Lopez,Clayton Richard,Arizona Diamondbacks,San Diego Padres,5.0,3.2,8,5,3,5,3,5,0,2,4,2,0,1,0.0,0.0,0.0,0.0,87,56,60,30,0,1,0,1,0,0,23,18,6,3,5,5,0,0,0,0,0,0,0,0,0,0
265460,2010-08-07,218596,430912,Tim Hudson,Matt Cain,Atlanta Braves,San Francisco Giants,8.0,5.0,3,6,0,3,0,3,1,2,6,4,0,0,0.0,0.0,0.0,0.0,112,93,76,56,1,1,0,0,0,0,27,22,15,4,1,5,1,0,0,1,0,0,0,0,0,0
265461,2010-08-07,435178,150414,Josh Johnson,Jake Westbrook,Florida Marlins,St. Louis Cardinals,8.0,7.0,5,6,2,3,2,3,0,0,5,9,0,2,0.0,0.0,0.0,0.0,99,105,68,64,0,0,0,1,0,0,28,27,10,10,8,2,0,0,0,0,0,0,0,0,0,0
265462,2010-08-07,461829,425848,Gio Gonzalez,Rich Harden,Oakland Athletics,Texas Rangers,7.0,2.1,4,2,0,3,0,3,3,5,2,2,0,1,0.0,0.0,0.0,0.0,113,65,71,32,0,1,0,0,0,0,26,15,11,1,6,4,1,0,0,1,0,0,0,0,0,0
265463,2010-08-07,493133,115817,Hiroki Kuroda,Livan Hernandez,Los Angeles Dodgers,Washington Nationals,7.0,7.0,3,5,2,2,2,1,1,3,8,2,1,0,0.0,0.0,0.0,0.0,88,107,66,60,0,0,0,0,0,0,25,29,7,8,6,11,0,0,0,0,0,0,0,0,0,0
265464,2010-08-07,502166,448306,Brad Mills,James Shields,Toronto Blue Jays,Tampa Bay Rays,4.0,4.0,5,9,5,8,5,8,4,4,2,2,0,6,0.0,0.0,0.0,0.0,96,94,54,52,0,0,0,1,0,0,19,25,5,3,3,7,0,0,0,1,0,0,0,0,0,0
