game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264553,2010-05-30,448306,408241,James Shields,Jake Peavy,Tampa Bay Rays,Chicago White Sox,5.1,5.1,11,10,7,5,7,5,1,0,3,5,2,1,0.0,0.0,0.0,0.0,108,110,69,73,1,0,0,1,0,0,27,26,3,4,8,7,0,1,1,0,0,0,0,0,0,0
264554,2010-05-30,150359,475416,A.J. Burnett,Justin Masterson,New York Yankees,Cleveland Indians,8.0,6.2,5,7,3,3,1,3,0,1,8,8,0,0,0.0,0.0,0.0,0.0,115,103,71,66,2,0,0,0,0,0,31,28,9,10,7,2,1,0,0,0,0,0,0,0,0,0
264555,2010-05-30,502190,462956,Mike Leake,Felipe Paulino,Cincinnati Reds,Houston Astros,6.0,8.0,7,4,0,0,0,0,3,4,3,5,0,0,0.0,0.0,0.0,0.0,97,113,59,67,0,0,0,0,0,0,25,31,8,11,4,7,0,0,0,0,0,0,0,0,0,0
264556,2010-05-30,452657,136600,Jon Lester,Bruce Chen,Boston Red Sox,Kansas City Royals,7.0,4.0,4,2,1,1,1,1,4,2,5,5,0,0,0.0,0.0,0.0,0.0,105,75,65,43,0,0,0,0,0,0,28,16,10,3,5,4,1,0,0,0,0,0,0,0,0,0
264557,2010-05-30,468504,477132,Jhoulys Chacín,Clayton Kershaw,Colorado Rockies,Los Angeles Dodgers,5.1,5.0,7,4,4,2,4,2,2,4,6,9,0,0,0.0,0.0,0.0,0.0,89,97,59,60,1,1,0,1,0,0,26,24,5,1,5,5,0,1,1,0,0,0,0,0,0,0
264558,2010-05-30,150116,285079,Randy Wolf,R.A. Dickey,Milwaukee Brewers,New York Mets,5.0,7.0,5,9,2,4,2,4,5,0,3,3,0,2,0.0,0.0,0.0,0.0,114,99,68,61,0,0,0,0,0,0,23,29,3,9,7,8,0,1,0,0,0,0,0,0,0,0
264559,2010-05-30,453286,460284,Max Scherzer,Dallas Braden,Detroit Tigers,Oakland Athletics,5.2,6.0,2,11,0,5,0,5,4,1,14,5,0,2,0.0,0.0,0.0,0.0,113,95,75,64,1,0,0,0,0,0,24,28,1,8,2,3,1,0,0,1,0,0,0,0,0,0
264560,2010-05-30,434671,119469,Aníbal Sánchez,Jamie Moyer,Florida Marlins,Philadelphia Phillies,6.2,6.0,3,4,0,1,0,1,3,2,7,2,0,0,0.0,0.0,0.0,0.0,104,96,66,63,0,1,0,0,0,0,26,25,6,7,7,9,1,0,0,1,0,0,0,0,0,0
264561,2010-05-30,499877,430904,Kenshin Kawakami,Paul Maholm,Atlanta Braves,Pittsburgh Pirates,6.2,6.0,4,10,2,2,2,2,2,3,2,5,1,1,0.0,0.0,0.0,0.0,93,113,63,71,0,0,0,0,0,0,25,30,10,4,7,8,0,0,0,0,0,0,0,0,0,0
264562,2010-05-30,434578,430636,Joe Saunders,Ian Snell,Los Angeles Angels,Seattle Mariners,4.1,4.0,10,4,7,3,7,3,3,4,1,1,1,1,0.0,0.0,0.0,0.0,86,82,47,45,0,0,0,0,0,0,25,19,4,2,7,8,0,0,0,0,0,0,0,0,0,0
264563,2010-05-30,133225,425794,Ryan Dempster,Adam Wainwright,Chicago Cubs,St. Louis Cardinals,6.2,7.0,9,7,6,1,6,1,3,2,7,8,2,1,0.0,0.0,0.0,0.0,125,107,76,72,0,0,0,0,0,0,31,28,6,9,6,2,0,1,1,0,0,0,0,0,0,0
264564,2010-05-30,279782,115817,Jon Garland,Livan Hernandez,San Diego Padres,Washington Nationals,7.0,6.1,5,8,2,2,2,2,1,0,4,4,2,0,0.0,0.0,0.0,0.0,97,90,60,61,0,0,0,0,0,0,25,27,14,7,1,8,0,0,0,0,0,0,0,0,0,0
264565,2010-05-30,460069,425386,Ricky Romero,Jeremy Guthrie,Toronto Blue Jays,Baltimore Orioles,9.0,6.0,6,7,1,4,1,4,2,3,7,2,0,1,0.0,0.0,0.0,0.0,102,103,66,55,0,0,0,0,1,0,32,28,15,3,2,13,1,0,0,1,0,0,0,0,0,0
264566,2010-05-30,435044,502706,Scott Baker,Derek Holland,Minnesota Twins,Texas Rangers,6.0,1.0,8,3,3,3,3,3,3,3,4,0,0,0,0.0,0.0,0.0,0.0,97,43,65,19,1,0,0,0,0,0,29,9,3,1,10,2,1,0,0,1,0,0,0,0,0,0
264567,2010-05-30,425487,453178,Todd Wellemeyer,Ian Kennedy,San Francisco Giants,Arizona Diamondbacks,6.2,6.0,6,5,2,2,2,2,3,3,7,6,1,0,0.0,0.0,0.0,0.0,94,94,59,56,0,0,0,0,0,0,26,25,2,4,8,7,0,0,0,0,0,0,0,0,0,0
