game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264043,2010-04-23,429720,499877,John Maine,Kenshin Kawakami,New York Mets,Atlanta Braves,3.2,6.0,4,6,1,3,1,3,2,1,3,3,0,1,0.0,0.0,0.0,0.0,63,102,36,67,0,0,0,0,0,0,17,26,3,7,5,9,0,0,0,1,0,0,0,0,0,0
264044,2010-04-23,452657,425386,Jon Lester,Jeremy Guthrie,Boston Red Sox,Baltimore Orioles,5.2,6.0,4,5,0,3,0,3,4,2,7,0,0,1,0.0,0.0,0.0,0.0,113,104,69,60,1,0,0,0,0,0,25,24,7,8,2,9,0,0,0,0,0,0,0,0,0,0
264045,2010-04-23,122987,133225,Jeff Suppan,Ryan Dempster,Milwaukee Brewers,Chicago Cubs,4.1,7.2,10,7,6,1,5,1,2,1,2,4,1,0,0.0,0.0,0.0,0.0,79,111,48,69,0,2,0,0,0,0,25,31,5,12,6,5,0,1,1,0,0,0,0,0,0,0
264046,2010-04-23,407113,150414,Justin Duchscherer,Jake Westbrook,Oakland Athletics,Cleveland Indians,6.0,5.0,5,8,0,4,0,4,4,1,2,1,0,1,0.0,0.0,0.0,0.0,93,101,54,59,0,0,0,0,0,0,22,22,8,7,3,5,1,0,0,1,0,0,0,0,0,0
264047,2010-04-23,425848,453286,Rich Harden,Max Scherzer,Texas Rangers,Detroit Tigers,4.1,7.0,6,5,2,4,2,3,4,2,5,7,0,1,0.0,0.0,0.0,0.0,99,104,62,72,0,1,0,0,0,0,23,27,2,6,6,6,0,0,0,0,0,0,0,0,0,0
264049,2010-04-23,457447,446624,Luis Atilano,Charlie Haeger,Washington Nationals,Los Angeles Dodgers,6.0,5.1,5,5,1,4,1,3,2,2,1,3,0,2,0.0,0.0,0.0,0.0,93,110,57,67,0,0,0,0,0,0,26,23,11,10,7,3,1,0,0,1,0,0,0,0,0,0
264050,2010-04-23,219194,134321,Gil Meche,Carl Pavano,Kansas City Royals,Minnesota Twins,3.1,7.0,4,4,4,2,4,2,5,0,2,5,0,1,0.0,0.0,0.0,0.0,84,104,43,70,0,0,1,0,0,0,19,24,7,8,1,7,0,1,1,0,0,0,0,0,0,0
264051,2010-04-23,429722,150359,Ervin Santana,A.J. Burnett,Los Angeles Angels,New York Yankees,6.0,6.1,8,9,4,4,4,4,1,2,3,3,1,0,0.0,0.0,0.0,0.0,104,103,63,59,2,2,0,0,0,0,29,29,6,10,9,3,0,0,0,0,0,0,0,0,0,0
264052,2010-04-23,150249,430935,Kris Benson,Cole Hamels,Arizona Diamondbacks,Philadelphia Phillies,6.0,6.0,8,8,3,6,2,6,0,1,5,7,0,4,0.0,0.0,0.0,0.0,97,103,66,70,0,0,0,0,0,0,27,27,4,5,10,6,1,0,0,1,0,0,0,0,0,0
264053,2010-04-23,276520,429781,Bronson Arroyo,Kevin Correia,Cincinnati Reds,San Diego Padres,3.0,5.2,8,3,8,2,8,2,2,3,0,5,1,0,0.0,0.0,0.0,0.0,88,97,52,54,0,0,0,0,0,0,19,22,5,8,4,3,0,1,1,0,0,0,0,0,0,0
264054,2010-04-23,425856,434884,Gavin Floyd,Ryan Rowland-Smith,Chicago White Sox,Seattle Mariners,6.1,5.1,7,6,5,5,5,3,3,1,4,0,0,3,0.0,0.0,0.0,0.0,104,100,59,64,0,1,0,0,0,0,29,25,10,9,5,8,0,0,0,0,0,0,0,0,0,0
264055,2010-04-23,490063,446399,Matt Garza,Brett Cecil,Tampa Bay Rays,Toronto Blue Jays,5.0,6.2,8,6,5,4,5,4,4,1,6,8,0,2,0.0,0.0,0.0,0.0,102,94,68,60,1,0,1,0,0,1,28,27,3,3,6,9,0,1,1,0,0,0,0,0,0,0
264056,2010-04-23,400061,430904,Roy Oswalt,Paul Maholm,Houston Astros,Pittsburgh Pirates,7.0,7.0,4,6,3,4,2,2,1,2,4,3,2,0,0.0,0.0,0.0,0.0,91,98,62,57,0,0,0,0,0,0,27,28,8,13,10,4,1,0,0,1,0,0,0,0,0,0
264057,2010-04-23,453311,448802,Tim Lincecum,Jaime García,San Francisco Giants,St. Louis Cardinals,7.0,6.0,6,7,1,4,1,2,3,3,8,2,0,0,0.0,0.0,0.0,0.0,120,89,71,54,0,1,0,1,0,0,29,28,7,12,5,3,1,0,0,1,0,0,0,0,0,0
