game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264432,2010-05-21,456027,218596,Ross Ohlendorf,Tim Hudson,Pittsburgh Pirates,Atlanta Braves,3.2,8.0,7,3,6,0,6,0,3,4,3,3,1,0,0.0,0.0,0.0,0.0,67,109,45,64,0,0,0,0,0,0,20,30,3,15,4,5,0,1,1,0,0,0,0,0,0,0
264433,2010-05-21,435179,456696,Scott Olsen,David Hernandez,Washington Nationals,Baltimore Orioles,3.0,5.1,6,1,4,1,4,1,3,5,1,3,1,0,0.0,0.0,0.0,0.0,64,105,41,59,0,0,0,0,0,0,18,22,4,4,4,9,0,1,1,0,0,0,0,0,0,0
264434,2010-05-21,430935,407793,Cole Hamels,John Lackey,Philadelphia Phillies,Boston Red Sox,7.0,5.0,3,6,1,4,1,4,1,5,8,3,1,2,0.0,0.0,0.0,0.0,116,107,76,62,0,0,0,0,0,0,25,26,5,4,8,8,1,0,0,1,0,0,0,0,0,0
264435,2010-05-21,407890,150404,Colby Lewis,Ted Lilly,Texas Rangers,Chicago Cubs,6.0,6.2,5,6,1,2,1,2,3,3,4,4,0,0,0.0,0.0,0.0,0.0,109,111,70,76,0,0,0,0,0,0,25,29,8,6,5,10,1,0,0,1,0,0,0,0,0,0
264436,2010-05-21,150414,276520,Jake Westbrook,Bronson Arroyo,Cleveland Indians,Cincinnati Reds,5.0,6.2,7,7,4,4,4,4,2,2,3,2,2,2,0.0,0.0,0.0,0.0,94,101,57,62,0,0,0,0,0,0,23,28,6,10,5,7,0,1,0,0,0,0,0,0,0,0
264437,2010-05-21,446454,434628,Brian Bannister,Jason Hammel,Kansas City Royals,Colorado Rockies,7.1,6.2,7,6,2,5,2,5,1,1,4,6,1,2,0.0,0.0,0.0,0.0,102,89,64,59,0,1,0,0,0,0,29,27,12,6,5,7,1,0,0,1,0,0,0,0,0,0
264438,2010-05-21,451532,425883,Chad Billingsley,Dontrelle Willis,Los Angeles Dodgers,Detroit Tigers,7.0,5.1,4,6,1,4,1,4,2,3,5,2,0,0,0.0,0.0,0.0,0.0,105,98,66,60,0,1,0,2,0,0,27,25,8,10,8,3,1,0,0,1,0,0,0,0,0,0
264439,2010-05-21,279824,445060,Mark Buehrle,Ricky Nolasco,Chicago White Sox,Florida Marlins,8.0,5.1,3,10,0,8,0,8,3,0,3,3,0,2,0.0,0.0,0.0,0.0,91,73,57,55,0,0,0,1,0,0,29,26,10,7,10,6,1,0,0,1,0,0,0,0,0,0
264440,2010-05-21,538227,134320,Hisanori Takahashi,Javier Vazquez,New York Mets,New York Yankees,6.0,6.0,5,1,0,0,0,0,1,2,5,6,0,0,0.0,0.0,0.0,0.0,101,70,73,46,0,0,0,0,0,0,23,19,6,3,6,7,0,1,0,0,0,0,0,0,0,0
264441,2010-05-21,424324,453281,Cliff Lee,Wade LeBlanc,Seattle Mariners,San Diego Padres,6.1,3.0,11,6,8,8,7,8,0,2,7,2,0,2,0.0,0.0,0.0,0.0,115,70,81,43,0,0,1,0,0,0,32,19,5,2,9,7,1,0,0,1,0,0,0,0,0,0
264442,2010-05-21,502239,217096,Trevor Cahill,Barry Zito,Oakland Athletics,San Francisco Giants,6.2,6.2,6,9,1,6,1,6,1,1,4,3,0,0,0.0,0.0,0.0,0.0,96,102,57,61,0,1,0,0,0,0,26,28,9,4,6,10,1,0,0,1,0,0,0,0,0,0
264443,2010-05-21,429717,453344,Dan Haren,Brandon Morrow,Arizona Diamondbacks,Toronto Blue Jays,8.0,4.0,9,8,4,6,4,6,0,1,8,5,4,1,0.0,0.0,0.0,0.0,110,83,77,55,0,0,0,0,0,0,32,21,8,3,7,4,1,0,0,1,0,0,0,0,0,0
264444,2010-05-21,408206,490063,Brett Myers,Matt Garza,Houston Astros,Tampa Bay Rays,7.0,8.0,6,6,1,2,0,2,4,3,7,6,0,0,0.0,0.0,0.0,0.0,122,100,78,67,1,0,0,0,0,0,30,33,9,9,3,9,1,0,0,1,0,0,0,0,0,0
264445,2010-05-21,448147,433657,Nick Blackburn,Dave Bush,Minnesota Twins,Milwaukee Brewers,7.1,0.1,7,6,3,7,3,7,1,2,2,0,1,0,0.0,0.0,0.0,0.0,91,36,58,17,0,0,0,0,0,1,29,10,12,1,7,1,1,0,0,1,0,0,0,0,0,0
264446,2010-05-21,207267,334492,Brad Penny,Joel Pineiro,St. Louis Cardinals,Los Angeles Angels,3.0,3.0,5,9,4,9,4,9,0,3,1,1,1,2,0.0,0.0,0.0,0.0,48,71,33,42,1,0,1,0,0,0,15,21,6,8,2,0,0,0,0,1,0,0,0,0,0,0
